"X","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.mean_load","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_loss_percent","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_loss_percent","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.auc_large","bickel_titrator.auc_medium.logTr","bickel_titrator.auc_small.logTr","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity","columbia_card_task_hot.probability_sensitivity","dietary_decision.health_sensitivity","dietary_decision.prop_healthy_choice","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift","discount_titrate.hyp_discount_rate_glm.logTr","discount_titrate.hyp_discount_rate_nm","discount_titrate.percent_patient","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh","go_nogo.bias","go_nogo.commission_errors","go_nogo.dprime","hierarchical_rule.score","holt_laury_survey.beta","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.percent_patient","local_global_letter.conflict_hddm_drift","local_global_letter.global_error_cost","local_global_letter.global_incongruent_errors","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.local_error_cost","local_global_letter.local_incongruent_errors","local_global_letter.switch_cost_hddm_drift","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision","motor_selective_stop_signal.hddm_thresh","motor_selective_stop_signal.reactive_control","motor_selective_stop_signal.selective_proactive_control","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","shape_matching.hddm_drift","shape_matching.hddm_non_decision","shape_matching.hddm_thresh","shape_matching.negative_priming","shape_matching.prime_trials","shape_matching.stimulus_interference_hddm_drift","shift_task.conceptual_responses","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.num_cat_achieved.ReflogTr","shift_task.perseverative_errors","shift_task.perseverative_responses","shift_task.trials_pre_first_cat","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision","stim_selective_stop_signal.hddm_thresh.logTr","stop_signal.SSRT","stop_signal.commission_errors","stop_signal.hddm_drift","stop_signal.hddm_non_decision","stop_signal.hddm_thresh","stop_signal.inhibition_slope","stop_signal.omission_errors","stop_signal.proactive_SSRT_speeding","stop_signal.proactive_slowing","stroop.congruent_errors","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh","stroop.stroop_hddm_drift","threebytwo.cue_switch_cost_hddm_drift_100.0","threebytwo.cue_switch_cost_hddm_drift_900.0","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh","threebytwo.task_switch_cost_hddm_drift_100.0","threebytwo.task_switch_cost_hddm_drift_900.0","tower_of_london.avg_move_time","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","writing_task.neutral_probability","writing_task.positive_probability"
"s467",1.0333492899,0.3348101949,1.4845362742,2,16.2,0.1666666667,17.875,0.2,-0.5250642097,-0.6561623985,4.0078561062,0.4066414537,2.0632963394,-1.2407044395,0.0386678082,-3.46321852685108,-3.34288808850461,-6.60464853468743,-4.7560226470689,3.5607961295,0.3408487659,1.3481887659,0,0.360000000007,12.0416666667,-0.0291666667,1,0.0031666667,-1.2916666667,7.2916666667,0.0951041443,2,-0.0015069787,-2.028022332,0.1787792867,0.2916666667,0.7385464856,5.6,3.3,2.4405126491,0.3331494238,2.0365353673,0.6999726962,-2.04932286047162,-0.0207045494,0.0277777778,-2.408663436,-1.4500958282,-0.5629734621,4.194188013,2.6757019884,0.2563853318,2.5579555782,-0.5402436899,0.0285714286,4.8849203713,181,7.6113128603,0.3752535483,7,0.6438240051,0.0008910011,0.65,0.0017257695,0.5833333333,0,-1.8815229018,-435.5,0.125,1.318619578,0.4368964586,1.5775196127,-238,0.155446051647,-0.4391713818,249.8333333333,3.0641273614,0.3704432309,1.6276575473,32.5,150.5,-3.1941004024,0.4276950095,2,1.8495561068,0.555933819,1.9890565078,0.6979956214,2.8783581263,0.435919375,1.6702179141,-20,0.0683453237,-2.9335625771,106,0.0402024399,0.1298245614,0,108,186,20,3.8937533619,0.3447685143,1.8272409806,-0.6508270685,5.5,5.4,294.8333333333,1.6825464619,0.4124204207,0.45538756718018,238.9166666667,0.5388888889,3.6740048857,0.4071312589,2.1201473331,0.0040185825,0.0476190476,20.1666666667,-21.5729640347,0,2.8260047065,0.358520462,1.9471044363,-1.3936933277,-0.3487334332,0.5771919505,0.5563259722,0.0625713387,1.858769027,-0.0892758285,-0.8965990764,3424.3761904762,1,6,5546,0.5636077225,0.6444832007
"s469",0.8318910775,0.2927626104,1.3576672484,1.7,25.8333333333,0.2,13.6956521739,0.2333333333,-0.9730974865,-0.6650061279,4.0568648385,0.4373997754,2.1383912442,-0.539934574,0.3468065068,-3.23125955015053,-2.58514332808253,-6.2333750002672,-4.8025538776593,6.0659180962,0.2709992247,2.1222349638,0.1666666667,0.5,17.0833333333,0.125,1,-0.0016666667,-2.5,17.875,0.0467735348,0,0.0054302634,-1.7771084337,-0.0313445314,0.2653061224,1.1247700844,6.3,5.4,2.6920773475,0.4427376621,1.8011758529,-0.5325232315,-1.54044504088048,-0.0103542776,0,0.4419969339,1.4879121856,0,5.3201349372,3.3378050712,0.280269407,2.3803057518,-0.8893284577,0.1142857143,4.1867508355,222,10.925098711,0.2565783653,8,0.7259790421,0.0012726102,0.8725616455,0.0017990564,0.5833333333,0.1111111111,-0.9226822429,3,0.0769230769,1.9785397396,0.3961016139,2.0640388421,38,0.125,-0.6670590081,296.5,3.9166554728,0.2949771528,1.9591296964,-25,116.5,9.5935780524,0.5117351171,14,1.731081569,0.4351894545,1.5917180949,-0.5671220307,3.413912523,0.4324339515,1.5802625475,10,0.0857142857,-1.7799728972,181,0.0824397399,0.1473684211,0,80,139,21,3.1853344544,0.2964196017,1.2649730602,-0.6692418092,6.1,6,365.6666666667,2.8344665124,0.3298878788,0.366935889971753,258.25,0.5166666667,3.6861677337,0.3269992208,1.6457188588,0.0216488537,0.0261904762,-8.8333333333,23.7904761905,1,2.9271144822,0.4080694388,2.0533463206,-1.6263600706,-0.3769165312,-0.0181650692,1.9344157636,0.3255541747,1.7379640126,-0.2764174385,-0.9643781517,2439.3642857143,12,5,5099.6666666667,0.8324493087,0.5012340848
"s471",0.7228700048,0.0358868411,1.5146421113,1.9,30,0.3333333333,24.4705882353,0.4333333333,-0.3207485743,-1.4237421861,3.248771907,0.3281714873,2.2789270397,-0.7066668368,0.1291746575,-3.30289510718641,-3.18230944866013,-5.11310796692235,-5.10157707032379,3.2375920376,0.2787312066,1.5523259085,0,0.6666666667,14.75,0.075,1,-0.006,-0.75,17.7916666667,0.0085714286,1,-0.0022761905,-3.5857142857,0.1695965364,0.085106383,-0.1542193857,6.8,5,1.2095782616,0.4619437155,1.6392822991,-0.308936134,-3.25233403776408,-0.0166525364,0.1666666667,-1.1424488236,-0.6793552237,-0.9927888592,3.3345572188,2.0445392361,0.0711964265,2.2675577721,-0.832444208130001,0.0285714286,4.2468142033,100,1.2928725743,0.0438060331,4,0.7242507935,0.00150287,0.7269584656,0.0014840076,0.5555555556,0.2592592593,-2.5223179552,-250.5,0.5714285714,1.0185372723,0.3569598454,1.4582374396,174.5,0.206111652346,0.2908301297,317.338333333334,2.598937018292,0.317328557841,1.575086708588,15.255,61.86,8.7765643621,0.7428714658,7,0.7275533077,0.526102717,1.7662849305,0.0141435628,2.9786733105,0.495858414,1.9145259768,94.5,0.0501792115,-1.6981994243,122,0.0228259692,-0.0794633643,0.693147180559945,109,153,23,3.1133876475,0.2825087779,1.8862801283,-0.5449596264,5.7,5.3,294.5,4.7021767929,0.3252869259,0.690885748248329,203.7083333333,0.5555555556,3.6290603378,0.3678845409,1.842799964,0.0004086521,0.1023809524,78.25,23.5913793103,0,2.0374122987,0.4412688344,1.9347445223,-2.1706585753,-0.5540117343,-0.1713230881,1.5175568516,0.327514636,1.5597417607,-0.6525880864,-0.218074312,2789.8866666667,6,8,4624.1666666667,0.8348524595,0.6225294788
"s473",1.0321144296,0.3156793683,1.5700190999,2.65,54.2352941176,0.4333333333,30.45,0.3333333333,-0.5731830508,-1.3138059313,3.6030722254,0.3697285137,2.143218088,0.1413430523,0.9687585616,-0.793948091919387,-1.47406318548219,-10.6941284951819,-8.06403884239263,3.7774933104,0.2704509561,1.971729241,1,0,10,0.0666666667,3,-0.0026666667,-1.9166666667,10,-0.0373674912,1,-0.0004946996,-0.7517667845,0.0465345484,0.1836734694,0.7328926021,8,7.1,2.5008709977,0.3809312014,1.8192216072,0.1264085919,-5.97541369402141,0.0012908372,0.8333333333,-2.5378918867,-6.1710468907,-1.4345616294,1.6232718124,1.9067769797,0.1511154933,1.5028321669,-0.8075379761,0.0857142857,4.3503317988,207,2.3916188301,0.3492235958,5,0.8496757507,0.00199196,1,0.0022297972,0.6388888889,0.8518518519,-0.8014565519,-406,0,1.8893869732,0.3698650409,2.0206431761,-271,0.125,-0.3326566071,345.5,3.4872532514,0.2807078343,1.2367896853,34,13.5,1.847657457844,0.3376973789,18,1.7732773303,0.4286089772,1.9518085202,-0.5248395843,3.0273323809,0.3842941336,1.608629978,-19,0.0785714286,-1.6986716737,145,0.0661135686,0.2754385965,0,81,156,20,4.2072934869,0.3059905033,1.5607672612,0.0742503472,7.1,6.6,315.6666666667,3.50420783,0.3056602963,0.535971508929899,219.0833333333,0.5,4.3486789128,0.2651791678,1.9511397685,0.0169911807,0.019047619,-10.1666666667,39.9401001541,0,2.9992861346,0.2867558942,2.4185085465,-1.2703794694,-0.2837956504,0.1545307545,2.0217592454,0.3633022799,1.63659401,-0.3071906732,-0.2022048108,1759.9833333333,15,6,2541.0833333333,0.2029161739,0.5657648364
"s477",0.9098735634,0.0476956975,1.2578262499,1.45,30.4782608696,0.2333333333,36.1666666667,0.4,0.1217619707,-0.795042785,3.5685977632,0.3322183342,2.2690434169,-0.3269269071,0.9062517123,-1.20401440604216,-1.4518050440403,-10.339849077093,-8.72856999325794,4.0766553596,0.2535769838,1.3104968759,0.3333333333,0.5,13.2916666667,-0.0791666667,0,-0.0015,-0.4583333333,19.6956521739,0.0691791045,1,-0.0012910448,-2.572761194,0.0715559752,0.2653061224,0.7987094743,6.1,4.2,1.855478706713,0.404740429092,1.768422098068,-0.475706322968,-5.58952979671904,0.0039693034,0.7777777778,-2.469142321,1.313251571,0,5.3201349372,2.4610519157,0.1474551825,1.4619171353,-0.87440141243,0,3.986049135825,192,59.8991114415,0.8568707964,6,0.71960392,0.0018328192,0.8773010254,0.0020847071,0.549166666668,0.7037037037,-1.3953621788,-61,0.2352941176,1.7486436108,0.3834887392,1.2783856222,-104.5,0.0833333333,-0.6297206633,277.8333333333,2.9241910703,0.2812476165,1.5948705404,-8,183.5,8.7301797661,0.6027511185,7,1.447395179652,0.453576615993,1.805668292106,-0.28156009417,2.4018685704,0.3611916449,1.2967688161,3.5,0.0931899642,-1.9943284572,116,0.040073445,0.0245614035,0,101,163,21,2.7902808763,0.3114962754,1.3281349594,-0.6603620146,4,4.4,342.5,2.8299800083,0.3351586487,0.0482922186913479,260.75,0.5277777778,2.9507232741,0.2288687145,2.0740057904,0.007519505,0.0523809524,13.8333333333,32.7860244059,0,4.0142377624,0.2671860943,2.2662252512,-0.7916975557,-0.3339169191,0.2285979962,0.4831143858,0.0554748459,1.468925449,-0.7260261182,-0.5478693906,1954.8788888889,16,5,2314.25,0.1397758561,0.1232259717
"s481",1.249739217,0.267161852,1.4004995221,2,25.2,0.1666666667,16.6666666667,0.3,-0.1570187196,-0.853244899,4.5039203715,0.3178556667,3.5529868418,-1.1157699756,0.4462517123,-0.888697635366835,-2.4330491979739,-8.19049715795216,-7.38332251643347,2.4317830037,0.2319864628,1.7916524948,0.6666666667,0.1666666667,10.7916666667,0.0125,2,-0.0065,-4.875,11.125,-0.0589882122,2,-0.0076345776,-2.855108055,-0.2478926272,0.0612244898,-0.0932588364,8.6,6.5,2.3788608237,0.5077796751,2.2855154494,0.5703136517,-4.81557909318004,0.0052970301,0.6111111111,-1.9325495691,-0.5750978044,0.1932209246,4.933693088,2.8815002505,0.178913337,2.0959744429,-0.8893284577,0.1142857143,4.1867508355,204,2.3916188301,0.3492235958,5,0.7845558167,0.0018107403,0.8862304688,0.001956,0.6111111111,0.5925925926,-1.8304668512,-62.5,0.4444444444,2.0329934938,0.3778668772,1.5376731022,-233,0.1,-0.2112781949,296.5,2.1568854898,0.310107597,1.1365684599,36,-10,14.0919223235,0.4855158743,8,1.7258765745,0.4888066225,2.020554156,-0.898675647,2.4425754764,0.388603886,2.2679739721,28.5,0.1071428571,-0.9892329962,154,0.026010913,-0.0403508772,0,63,126,16,2.757468254,0.2678362071,1.5025636005,-0.7175592554,5.6,6.1,348.6666666667,3.3554834948,0.3157106667,0.367055204309454,235.25,0.5277777778,2.3334396858,0.2088204127,1.477759908,0.003584519,0.0642857143,34.8333333333,98.3790029016,2,1.8922888605,0.3794187199,1.7368382158,-0.6358902383,-0.7919224959,0.5217175261,1.8502057862,0.316517721,2.0584893065,-0.003572983,-0.3568187044,2028.7777777778,8,8,3697.4166666667,0.6305592315,0.2387538907
"s484",0.8666621265,0.3716035828,1.3957631903,1.1,17.75,0.2,10.6296296296,0.1,-0.3760106819,-0.9886694341,5.4069906327,0.3874025296,3.0434601203,0.5390806084,0.8312517123,-0.66005526014722,-3.15652022911077,-9.37206079683425,-7.47122756867028,3.5755523684,0.2879952943,1.7983029445,0,0.3333333333,3.4166666667,0.0083333333,1,-0.0006666667,-1.4166666667,9.125,0.0029303655,0,0.000779661,-0.2168674699,0.0983877635,0.2857142857,-0.0961140967,8.1,7,1.4315357782,0.6244495048,1.6103542752,-0.4001287352,-3.61648958562684,0.0206598556,0.2222222222,-1.9745993341,-0.2043265604,-0.2602683052,3.4510041959,1.7936489002,0.1838565379,2.0886110734,-1.0170844173,0.1714285714,3.9312389163,112,57.9526365305,0.8535643773,6,0.6356148243,0.0007519226,0.7659990311,0.0009971358,0.3333333333,0.4814814815,-0.904819362091,-120.86,0.304969640197,1.28858368312,0.466557039988,1.798310862823,-187.71,0.16925130233,-0.352525369654,372.12,2.689522963555,0.341028238072,1.47975794803,23.66,54.815,1.764507004344,0.7511492304,1,1.6027974149,0.7757283322,1.9710498688,0.1370516645,2.5663393118,0.4713117836,1.7790888458,45,0.0821428571,-0.5395506576,92,0.0870178735,-0.1701754386,0,107,134,22,3.0178458058,0.3267902238,1.2730605324,-1.0158803718,5.4,5.4,327,2.5567878478,0.4265617322,0.205598880611908,412.625,0.4833333333,2.3200860461,0.394932447,1.1307142458,-0.0010273732,0.119047619,67.75,19.6176647427,1.04,1.7027378099,0.4070713701,1.6855175164,-0.5981371247,-0.4560885749,-0.5154966112,0.8642821889,0.0680230995,1.9161435656,-0.088695499,-0.2623593283,2880.77125917508,-3,6.08,7316.1666666667,0.1795410189,0.4801633129
"s489",1.1988519179,0.3229246504,1.6826873513,1.6,12.9285714286,0.0666666667,11.84,0.1666666667,-0.1374906567,-1.0865412295,3.6572117153,0.4283961371,2.2803965611,-0.0038959632,0.7030907534,-1.93030143658545,-3.38862266583856,-7.670933584113,-6.57741789356581,4.2928708296,0.3098334035,1.3597339329,0.5,0.3333333333,9.5,-0.0583333333,0,-0.0066666667,-2.75,8.9583333333,0.0378895815,0,0.0021175423,-0.6391362422,0.0515384615,0.1020408163,0.9411965812,8.5,6.9,0.8044525073,0.5599782894,1.4348321598,-0.652958684672,-2.97336936189372,-0.0237885178,0.1388888889,-5.3987843855,-2.832291985,-0.2472591752,3.4966902426,1.2656516248,0.0159431425,2.392304344,-1.1652624446,0.2571428571,3.6348828618,180,25.7627506452,0.3968411315,9,0.881072998,0.0013821334,0.9473144531,0.0017275794,0.6388888889,0.3333333333,-1.2133973511,12,0.15,1.5173561904,0.4532845328,1.7846369902,-109.5,0.1764705882,0.0909079754,285.8333333333,2.756612825,0.3064079299,1.8895809375,49,186,1.548807897511,0.5571275451,5,1.4216373441,0.4710393332,2.5518085049,-0.0257579769,2.4652877278,0.504501836,1.9605657067,83,0.1178571429,-2.0950731691,119,0.0109694546,0.221878225,0.693147180559945,84,112,19,3.9434718436,0.2957699773,1.8873814967,-1.560653601,6,3.6,295,2.8512049161,0.3430122229,0.654304172023294,286.0833333333,0.5277777778,2.7968460502,0.3629972586,1.7564173093,0.0062507093,0.0285714286,-7.8333333333,95.2046351931,1,2.4042143637,0.42980203,2.5384795098,-0.3653506807,-0.3715306452,-0.582519878,1.6736110225,0.3957639038,1.7409917535,-0.3946971103,-0.3818666537,2746.93,-4,4,6689.9090909091,0.8593645247,0.3763216695
"s492",0.5375436213,0.0845303951,1.5994372751,1.4,8.6296296296,0.1,13.0714285714,0.0666666667,-0.176118821,-0.2752775287,2.837476726,0.3315910064,2.0712037868,-1.1151338368,0.031630137,-3.46403871344071,-1.78962818023882,-6.83700501632863,-4.76170576372533,3.9058724751,0.2821324523,1.8128354523,0.5,0.1666666667,5.3333333333,0.0333333333,1,-1.734723476e-18,-1.3333333333,9,0.1,1,-0.0020588235,-2.9117647059,-0.2946720799,0.1632653061,0.7685083227,9.5,6.7,1.3962465185,0.450442488,1.7080466939,-1.1565751746,-1.35394768511711,-0.013144806,0.1388888889,-4.233333019,-2.4731487513,0.4181320954,4.4838707464,1.8146238508,0.008680239,2.6204405304,-1.2083775268,0.2857142857,3.5486526974,143,2.3916188301,0.3492235958,5,0.9522460938,0.0007349573,1,0.0016732633,0.5,0.037037037,-1.3341301881,-65,0.2857142857,1.5144053515,0.4922447615,1.3760114088,-85,0.1764705882,-0.9834700037,369.8333333333,3.2263342567,0.3684576021,1.240705418,13,68.5,5.629843572506,0.5146171273,12,1.9191961308,0.4843919833,2.0234685292,-0.419960647,3.1230452372,0.4469217,2.5767258805,-75,0.083032491,-1.4871076834,131,-0.0031626441,-0.2990196078,1.09861228866811,69,124,20.27,2.1391930889,0.2687774043,1.2302559205,-0.6384736156,5.3,5.1,306.1666666667,4.4429774709,0.3676206326,0.484559318284751,286.4166666667,0.5333333333,2.4561417903,0.2568418648,1.7881427514,0.0076451892,0.080952381,8.8333333333,90.05352657,1,2.572240812,0.3631101053,1.7744020126,-0.6869781864,-0.28788478099,-0.176305979187,1.280368117974,0.254671618568,1.787230791142,-0.4087277505,-0.249352698402,2273.4583333333,-2,8,5499.4166666667,0.8140297282,0.3243236957
"s495",0.7926456552,0.0165053,2.2075339685,1.8,30.2173913043,0.2333333333,28.5714285714,0.3,-0.1183910869,-1.5740154601,3.9771131473,0.387301648,2.2245912769,-0.5653302763,0.8012517123,-1.33673476047121,-2.54045857196002,-9.93084025001725,-6.54657084808074,3.7529275016,0.2622653654,2.0569229924,0.6666666667,0.3333333333,8.25,0.0916666667,3,-0.0046666667,-2.6666666667,22.25,-0.0473296888,0,0.0022102607,-1.0218671152,-0.0135538607,0.2244897959,0.5283936384,8.6,7.2,1.4557926778,0.3388931058,2.4990903759,-1.3290556438,-3.38433441149067,-0.0203812685,0.25,-2.0336586755,-1.1362298272,-0.3840599251,3.7702917423,2.3075078325,0.0187480034,3.3174530324,-0.9575666758,0.1428571429,4.0502743994,150,59.8991114415,0.8568707964,6,0.9014892578,0.0015891229,0.84140625,0.0016269857,0.5833333333,0.5185185185,-0.1386111279,-564,0.0555555556,1.3808172307,0.4700889819,2.1833448849,-226,0.1666666667,-0.0303376132,234.6666666667,3.6517260683,0.3377676201,2.1982610876,-10.5,110,2.6368250944,0.5444854609,8,1.6056366143,0.562336085,2.4724841434,0.0897420044,2.7375497928,0.4136406541,1.8926460563,19,0.1115107914,-1.7922884459,118,0.0533451578,-0.0280701754,0,113,161,23,3.0787949393,0.3652240798,1.947480045,-0.4056407933,6.1,6,430.3333333333,3.1307717613,0.3897323513,0.391734826522065,353.3333333333,0.4888888889,4.0537038673,0.365998639,1.7400300062,0.009409941,0.0047619048,56.6666666667,-18.1196078431,0,2.0130990141,0.3436877078,2.1921297957,-1.2469761823,-0.1670713168,0.0720886385,1.8218030391,0.3323801784,2.0875302002,-0.1507111542,-0.5494326755,4208.7380952381,-3,7,5910.75,0.8493878674,0.4021572049
"s500",0.9956822398,0.0830761899,1.8479715338,2.3,33,0.4,20.5,0.3333333333,0.0676850897,-0.6055617659,4.6338669141,0.4144486359,2.1503073728,0.1839184656,0.6562517123,-0.856351276259895,-1.32941243138704,-8.68637071079016,-7.04230730656308,4.3859766118,0.3058753529,1.1167412353,0.6666666667,0.1666666667,7.0833333333,0.025,2,-0.008,-3.5,10.7083333333,-0.0534704904,1,-0.0041546135,-5.1319617623,-0.0036913564,0.2173913043,1.0278583375,7.5,6.7,0.7662982156,0.4953301139,1.508093832,-0.747620382,-4.44143509231785,0.010022349,0.4722222222,0.0387507542,1.7429481251,0.4847229195,4.3506890982,2.1957904573,0.0970714929,2.3263328954,-1.3646783862,0.4,3.2360509786,180,7.6113128603,0.3752535483,7,0.6633827209,0.000701218,0.9786376953,0.0011742963,0.5555555556,0.5925925926,-0.7938239178,-444.5,0.1176470588,1.4330983015,0.5696118188,1.9216136207,-243,0.1764705882,-0.3465259454,310.6666666667,2.9381269109,0.3552501658,1.0821407405,58,14,2.074435653471,0.3548918861,8,1.2731699349,0.4907883958,2.0916740268,0.514242989,2.3734535342,0.3718963244,1.8272192605,-12,0.0928571429,-1.2962994434,133,0.0270542918,-0.0877192982,0,75,153,24,3.0473277256,0.3112393376,1.1658256412,-0.6482721796,7.4,5.1,364,3.8775033677,0.3384063516,-0.0445413985607463,282.927916666671,0.517666666669,2.979022603945,0.315311886494,1.601646880836,0.010387890704,0.053857142855,21.050833333331,28.456559539743,1,2.7103643526,0.4147011043,1.7061913113,-0.6430433413,-0.3933510683,0.1229638256,2.0978401294,0.403794846,1.5438232782,0.1011057892,-0.4070628229,2588.40934752285,-14,4,7825.5833333333,0.8484439474,0.8580945027
"s501",0.4868361205,0.0279396283,1.7455640811,1.7,18.16,0.1666666667,14.4347826087,0.2333333333,-0.3135338177,-2.3024809712,1.9139981802,0.4635463871,1.4575730595,0.027032168,0.7485205479,-1.41243090951399,-1.20633861431543,-9.9587339131625,-6.04434600722652,3.6051068257,0.3376145952,1.3833229912,0.3333333333,0.6666666667,20.75,-0.0083333333,1,-0.001,-2,18.75,-0.0945626478,0,0.0026099291,-0.0289598109,0.0155376777,0.2916666667,0.8596605235,7.3,6.3,1.7019557932,0.4125083165,1.6549433661,-0.6386344316,-5.51356549391453,0.0027640092,0.75,-3.8892471883,-3.0584402179,-0.8231400365,2.8921315195,1.5165131848,0.1202821517,1.6671730166,-0.8893284577,0.1142857143,4.1867508355,127,46.0626954627,0.8291899447,10,0.6412649155,0.0011374752,0.998046875,0.0017049242,0.7777777778,0.7407407407,-1.0642372304,12.5,0.2142857143,1.5894274506,0.4163199698,1.9222085127,-226.5,0.125,-0.3659665347,394.1666666667,2.4707934374,0.3922968424,1.2731707625,20,72.5,1.240857966843,0.4483228156,12,1.4112889591,0.5009607472,1.6419141406,-0.8152293409,2.7499630521,0.4459542728,1.6230368132,-38.5,0.1039426523,-1.588609222,96,0.0255208215,0.1964912281,0,84,125,17,4.0670072976,0.2937528879,2.3975842488,-1.4143717018,5.9,5.8,383.1666666667,4.4006928756,0.3275793088,0.88074723408726,299.0833333333,0.5222222222,2.8729010791,0.3014271136,1.9665124062,0.0103973788,0.0357142857,-19.8333333333,73.6318019625,1,2.7068308644,0.3970683005,1.6096166362,-0.7523331883,-0.3031640169,0.8897307272,1.4095794234,0.1934250589,1.9879265371,-0.452977128,-0.5746082853,2920.8958333333,8,5,4727,0.8539848128,0.2028503813
"s502",1.0379041642,0.0669919965,1.9343800786,2.35,25.4166666667,0.2,12,0.1666666667,-0.0407948802,-1.1056984318,4.6398897187,0.3244139796,2.9190982208,-0.7813795853,0.0319109589,-3.18309390702293,-3.44948510362681,-6.52107482431496,-4.15330492306442,4.0313916686,0.2690190565,1.3526604729,0.3333333333,0.5,13.375,0.0208333333,1,-0.0008333333,-5.2916666667,25.6666666667,-0.0565799257,1,-0.0012973978,-2.030669145,0.3097832098,0.3541666667,0.9787910629,7.3,7.9,2.6161752044,0.6340079362,2.8323086239,0.0276940412,-3.37038878695027,0.0159041828,0.25,-5.5922356164,-1.771300110632,-0.468501576628,3.625776515992,1.564332074,0.2424133276,1.0261282397,-0.8893284577,0.1142857143,4.1867508355,228,2.3916188301,0.3492235958,5,0.730250095843,0.001306394702,0.898631400342,0.00158183747,0.621111111114,0.5555555556,-0.6861528609,-341,0.1176470588,1.7121063672,0.4353789001,1.9724513305,-246,0.0588235294,-0.224331457,293.341666666672,3.165393289051,0.300944386251,1.696226954245,21.78,75.77,3.009720027791,0.6930733877,11,1.9178010633,0.4445451572,1.5921097541,-0.6478507862,3.3094879848,0.4047700994,1.8240680963,5,0.1,-0.8434892182,124,0.0833827543,0.1771929825,0,89,160,19,3.9994206837,0.2627295457,1.640197077,-1.3556554812,5.9,6.8,277.116666666661,3.736642816715,0.324502253911,0.681842499996403,259.48541666667,0.515333333338,3.333675479748,0.303219162876,1.87768784617,0.009450417987,0.033214285713,13.462499999994,28.053897120192,0,3.5325164045,0.2748798736,2.6846787478,-1.3486236957,-0.6052776625,-0.4617799987,1.8219981566,0.3003735787,1.7470141318,-0.0978460773,0.0898336546,2397.6604166667,1,7,6029.5833333333,0.8204108773,0.4380570137
