,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s129,1.2170402711000001,0.2408505928,1.1829699441,1.55,32.2380952381,0.30000000000000004,20.5263157895,0.36666666670000003,-0.7038107192,-0.620198424,3.6290886522,0.3919679789,2.14410066,-1.0563168588,-6.9393431644213495,-7.982237552312426,4.2968561311,0.2991500971,1.3197325609,0.5,0.1666666667,3.75,0.033333333300000004,2,-0.0103333333,-1.25,4.5416666667,0.1070460705,2,-0.006723577200000001,-1.7357723577000002,0.1316481415,0.34871618660000003,6.1,5.8,1.8796456621000002,0.5470634576,1.6258530759,-1.1428083743,0.6111111111,-0.9462147732,-0.40032863830000004,0.0,5.3201349372,3.0334322349,0.26783463300000004,2.9909749484,-1.0170844173,3.9312389163,206.0,9,0.8792638779,0.0013619672,0.8770751953,0.0013185733,0.5555555556,-7.824046010856292,-5.553730190361736,-7.824046010856292,-1.4815166613000001,1.9098868934,0.41573008780000004,1.4835393317,0.0613163938,308.6666666667,2.82898657,0.3177631144,1.5447155825999999,19.0,68.5,,0.5055458483,10,1.6662663793,0.4750515427,1.950616847,-0.3783017547,3.0323659195,0.4270771974,1.330318745,-1.0244242636,0.4191176471,0.09406636010000001,2.9685970279,0.3143801161,1.4430473296000002,-1.1741905532,366.0,5.9,5.6,347.8333333333,2.8472765487,0.2949938727,0.4212887296501045,281.5,286.6666666667,2.6790604601,0.3550943364,1.2418765131,5.1666666667,73.913015873,1.8224710524,0.3693854044,1.5883627104,-0.8656032570000001,-0.6167983307,-0.5045341366,1.112403231,0.3767338407,1.4427501296,-0.0023462541,-0.2871272206,1940.1,13,7,3584.75,2.0614955441,-0.5692092292,0.6596744719000001,0.8635762622,0.3395718505
s142,1.275815299,0.1613968976,1.7062236641,2.25,18.0909090909,0.2666666667,18.9583333333,0.2,-0.5469933989,-0.2742765887,3.8676756364,0.3485215641,2.3123398628,-0.1944544741,-10.019504648382483,-6.507154248007052,3.9896771751999998,0.2551449264,1.837968139,0.5,0.5,7.5,0.45833333330000003,3,-0.006666666700000001,-2.5,5.7916666667,0.4375,1,0.0007142857000000001,-0.2916666667,-0.0966466601,0.6313096402,6.9,5.2,1.5884769702,0.3378830822,1.6574236598,-1.1510185648,0.0277777778,-1.1335946876,-0.9461147064000001,-0.5629734621,4.194188013,2.9033889103,0.009845661,3.0766077784,-0.5400116798,3.2151644074,212.0,9,0.7684188843,0.0024697789,0.9909179688,0.0022422898,0.5277777778,-1.8444397271102142,-4.625581180301964,-1.8444397271102142,-1.1464897595,1.4015686084,0.0901888993,2.4701151553000003,-0.0804065675,259.8333333333,3.4476539729,0.2630454276,2.1159672766,33.5,32.0,,0.4560966407,7,1.5092993873,0.4517119154,1.7925481101,-0.4057946193,5.0312307209,0.3681073748,2.3580073864,-0.697940357,0.3613861386,0.024614505300000002,1.9290843218,0.30935780700000004,1.626591511,-0.0276388332,317.0,6.4,5.1,263.5,3.3602624955,0.3502531092,0.9395185634745109,232.0,235.6666666667,3.2786727263,0.3685401837,1.9267156576,3.6666666667000003,35.1833413926,2.9962879955,0.3558838334,1.9100553531000002,-1.8289733146,-0.8742009673000001,-0.1669086468,1.1007331437,0.1406492452,1.8452521114,0.6028346521,-0.1339722246,1470.8263888889,4,9,3968.1666666667,,,,0.8598967579000001,0.3567945394
s145,1.1048749043,0.2432059343,1.5137888927,1.9,32.380952381,0.30000000000000004,33.4210526316,0.36666666670000003,-0.422918118,-1.0774020533,2.2722440289,0.31409856550000004,1.6422575239000001,-0.4044152371,-6.551398205558884,-5.04979546708213,3.2671409562,0.22806225670000002,1.1487998329,0.8333333333,0.1666666667,8.0,0.058333333300000005,2,-0.0053333333000000005,-2.1666666667,15.2916666667,0.09781323880000001,1,-0.0039125296,-2.6052009456,0.0321160231,1.0251965752,7.2,6.9,1.8197988401,0.0348243113,2.5297784155,-0.1215570909,0.2222222222,-4.0184567971,0.6133657801,-0.0239686552,3.1161783991,2.2278968662,0.22526252060000002,1.0182979716,-1.5092602536,2.9468872438,120.0,9,0.8040359497,0.0011578557,0.9466796875000001,0.0013565214,0.4444444444,-2.748384152235016,-3.664674886451777,-3.664674886451777,-0.7279469659000001,1.402407323,0.4282701561,2.0297986349,-0.2428403505,,,,,,,,0.5746654042,8,1.4934292456,0.6700358275,1.8931987385,-0.3804404327,2.2857715804,0.1314904299,2.8558523449,-0.16532392340000002,0.43137254900000005,0.0442211301,2.8238521172,0.2539655359,0.9796546931000001,-1.6640763989,267.0,5.6,5.2,309.0,2.8325644684,0.232163961,0.43174009319226,,,,,,,,1.4457585541,0.33102187520000004,1.4797939022,-1.2060543421,0.0059137669,-0.25635417180000003,1.2501752389,0.204634326,2.0173333544,-0.6926717645,-0.26509521210000003,2264.2166666667,8,8,3378.3333333333,1.5283647703,-0.4055835861,1.0210191519,0.7981536578,0.5753656030000001
s149,1.0542279846,0.3354314856,1.6993607915000002,2.4,2.0666666667,0.0,2.1034482759,0.033333333300000004,-0.7131369131,-1.284244604,3.4819119243,0.4132638126,1.8625507029000001,-0.218515697,-6.822567797612691,-6.341435044729682,3.7765691482,0.23354986730000002,2.3944485872,0.8333333333,0.1666666667,13.0,0.058333333300000005,1,-0.005,-3.75,9.3333333333,0.0388095238,1,-0.0017809524,-4.6714285714,-0.0120842132,0.700048086,9.5,10.6,2.3413838844,0.35735265120000004,2.2178753045,-0.973034536,0.6944444444,-1.9199423987,-0.274379608,0.0,5.3201349372,3.8672458127000002,0.1173045431,3.5662193102,-0.6385135918,3.4121682313,111.0,7,0.8774719238,0.0012237025,0.99453125,0.0017994426,0.6666666667000001,-6.449609932071972,-6.449609932071972,-5.553730190361736,-0.6282839868,1.2961635333000001,0.3727460616,2.0191012226,-0.7238982565000001,301.8333333333,3.4022974473,0.327244184,2.0716886684,-27.0,52.5,,0.5103874254,10,1.9554834273,0.4955689522,2.3898518051,-0.4153293489,2.978345513,0.5018118325,2.171011107,-1.5595869219,0.4938875306,0.0411754757,2.7623659289,0.3144221809,1.8906021998,-0.2304409714,,6.0,6.3,320.8333333333,3.6610489112,0.379287845,0.7902010441727714,289.3333333333,285.6666666667,4.1170483006,0.2983016264,2.3335158714,-3.6666666667000003,-39.888825851600004,2.7161907268,0.40592159800000005,2.4948291946,-0.4656767811,-0.5624173381,-0.0141096025,2.0229413791,0.343395536,1.845850561,0.08232108960000001,-0.2035664251,2201.0648148148,8,8,3865.25,-0.29244937520000003,-0.28790929060000003,-0.8338718077,0.8186787320000001,0.1980654319
s161,1.1668661995,0.2049744148,1.4502992546,2.05,27.692307692299998,0.1333333333,15.2173913043,0.2333333333,-0.6207880008000001,-1.0566273738,3.3813897238,0.2918809061,1.794941901,-1.3591127133,-8.036620301606721,-5.5749442401902485,4.0148565945,0.2295053359,2.2168768668,1.0,0.0,9.3333333333,0.125,2,-0.0116666667,-4.5833333333,10.1666666667,0.27372185990000003,3,-0.0212127078,-1.7423732379999999,-0.2206835762,1.0034187048,9.0,8.5,2.3241201338,0.4177331238,2.1372063032,-0.1710799952,0.47222222220000004,-1.9963248186,0.2427161442,0.4181320954,4.4838707464,2.5560800736,0.18425011060000002,2.1039269228,-1.2494826612,3.4664424285,209.0,8,0.8344177246000001,0.0010259156,1.0,0.0016173992000000001,0.4166666667,-4.625581180301964,-4.625581180301964,-3.664674886451777,-0.9972682483,1.4981501177,0.3640213111,2.3254023889,-0.4749090608,400.3333333333,3.1780280474,0.292927912,1.6275521686999999,5.0,75.0,8.4523597064,0.48609942800000006,15,1.9064171432,0.5355473086,2.3253568551,-0.41640335100000003,3.0400784031,0.4194527898,1.4443340243,-0.8748962998,0.5452322738000001,0.0884913115,2.6756774794,0.2356295856,1.9465077124,-0.4419776076,258.5,6.9,5.4,243.8333333333,4.0781195433,0.3447933106,0.48352215668026116,230.1666666667,252.1666666667,2.9722086874,0.2955454872,1.6038060726,22.0,10.857978279,1.9584530882000002,0.35279782940000004,1.8962099527,-0.4157312268,0.09785096630000001,-0.5328070191000001,1.3834750507,0.32125747930000004,1.6149135692,-0.6739925622,0.2344515516,1962.5470899471,19,5,3346.6666666667,-0.8646033227000001,0.0780732937,-0.7594717291,0.17463895940000002,0.17774387060000002
s163,0.7714492113,0.0389791378,1.4703706559,1.4,31.8181818182,0.2666666667,31.0,0.33333333330000003,-0.3648470084,-1.3774623601,2.9004621092000002,0.3634676439,1.7830038916,0.1473376246,-12.343015565086535,-9.774148435230646,3.7674460854,0.1123006642,3.0179025984,0.5,0.5,8.75,-0.0083333333,0,0.0003333333,0.25,7.9583333333,-0.0038585209,0,-0.00015434080000000002,0.040192926000000004,0.2996226365,0.5530397989,7.7,5.5,1.9348328935999999,0.44168591760000003,2.2402879552,-0.5608705197,1.0,-0.23310287910000002,-5.1643497177,,,1.710083105,0.30716844530000004,1.2378008203,-1.2989724053,2.0912506043,225.0,7,0.7493646622,0.0017475993,1.0,0.0020383547000000003,0.6111111111,-6.449609932071972,-6.449609932071972,-7.365900695568905,-0.9314803397,1.5370871227,0.20812575190000002,2.1786805676,-0.5166562250000001,261.0,2.5100590174,0.2970174209,1.3696279319,11.0,64.5,12.7711622326,0.5804353491,12,1.3588740928,0.4619114971,1.9325097952,-0.48719279670000004,2.2438088863,0.4573600839,1.648091098,-1.8282463598,0.49264705880000004,-0.018924078400000002,2.7982579693,0.22875365700000003,1.7665833429000002,-0.6066036457,320.0,5.9,5.1,298.5,2.2115302544,0.3555490276,0.31961815313418873,243.3333333333,282.3333333333,3.209162237,0.3810094291,1.4686995294,39.0,66.6531791908,2.5686128733,0.3192260939,1.7910164683,-0.9005602840000001,-0.11550235660000001,-0.6060114551,1.7158937702000001,0.35390518590000003,1.4205385268000001,-0.5413945964,-0.1462826435,2022.7592592593,18,7,3007.3333333333,0.7048768372,-0.15167404140000001,0.1979287311,0.2082347581,0.2604800138
s165,1.2196286566,0.4071965838,1.2654514534999999,1.45,43.1818181818,0.2666666667,27.5,0.33333333330000003,-0.5702909242,-1.1268530553,4.1596293913,0.4212890091,2.160962968,-0.4194922969,-5.246414205167172,-4.203337152551348,4.0666949803,0.28582691120000003,2.0611310104,0.5,0.1666666667,9.7083333333,0.1375,2,-0.0071666667,-3.5416666667,4.0,0.045114942500000005,2,-0.0058866995,-1.117816092,0.2260862012,0.9701466607,8.4,7.9,2.6549954465,0.4760143428,2.4261122409,-0.4215545183,0.1388888889,-0.8090910692000001,-1.0744717798,-0.797358023,2.9436955465,1.8923685705,0.2302453613,2.9860309922,-1.070541321,3.8243251091,181.0,7,0.7208445072,0.0012282976000000001,0.9286346436,0.0017354671000000001,0.5833333333,-2.748384152235016,-1.8444397271102142,-1.8444397271102142,-1.3421725798,2.0016685163,0.4627198993,1.5913207757999999,-0.6141128445,439.6666666667,2.9461809731,0.3915097643,1.4661111335,28.5,4.5,11.3272656873,0.5820801933,4,1.6580525768,0.5532015443,2.1112876107,-0.47451791400000004,3.7556310699,0.37368682410000004,3.0253534828,-1.8787000997,0.4962962963,0.08626504600000001,2.9848506727,0.32778131790000004,1.5601203433,-0.1536621257,336.5,4.9,4.6,403.1666666667,3.2902463664,0.3931603343,0.4576214924497346,247.6666666667,297.1666666667,3.855020917,0.37342789400000004,1.7455432921,49.5,0.0857177794,2.0809699773,0.4588001813,1.8438393622,-1.4293134425,-0.3074920625,-0.0674155858,1.2401049839,0.34238100390000004,2.1619750991,0.1821761673,-0.3945504374,2022.1916666667,11,10,4515.9166666667,-0.8462780506,0.0959992004,-0.8002507263,0.8495511125,0.3953050295
s168,1.5115856232,0.2596365285,2.3831132938,3.75,2.0689655172,0.033333333300000004,1.9310344828,0.033333333300000004,-1.0444749819,-0.5314526352,2.954845072,0.3374425649,1.3745645379,-2.0999425285,-10.507690225807417,-7.462114904771856,4.9578276914,0.2686209909,1.7252864681000002,0.8333333333,0.1666666667,25.2083333333,0.0625,1,-0.0025,-3.0416666667,20.625,0.15,2,0.0011428571,-3.7142857143,-0.027281709300000002,0.9257502779000001,7.8,6.0,2.6408365579,0.45251006650000003,2.1717464121,-0.6011203532,0.7777777778,-1.2735304719,-4.9537300000000004e-05,-0.3719338943,3.8121088774,2.9715241576,0.2254578057,1.7266205726,0.0,5.965407751,221.0,4,0.6407468796,0.0019502327000000001,0.9989257812000001,0.0024516933,0.9166666667000001,-6.449609932071972,-6.449609932071972,-4.625581180301964,-0.7005384768,2.3654849958,0.4219110813,1.7067052527,0.0210894778,289.6666666667,3.3348403102,0.1551794228,2.5821236033,25.0,10.0,4.3568072522,0.5772580901000001,17,2.3992576886,0.45540256570000004,2.3695792351,-0.2865789653,3.965170134,0.4074739456,1.7776098801,-1.48279822,0.5171568627,0.107526748,4.0993210097,0.2806882938,1.2736782070000001,-0.5879914317,313.0,7.0,7.1,284.0,3.2852956135999998,0.3240956917,0.4053276403932444,265.6666666667,283.1666666667,4.2145337391,0.3117504479,1.8220023815,17.5,-1.6599442180000001,3.1755910757,0.3312495137,1.8308995286,-1.3697387036,-1.4181763337,-0.1812316257,2.1098567778,0.33152571080000004,1.8486530477,1.0539959211,-0.1241425637,1627.3060606061,3,8,4064.0,-1.1761355518,0.5437532046,-1.1674621876,0.7977244538,0.21473320240000002
s170,0.9546297446,0.1877152756,1.2701112815,1.5,36.4347826087,0.2333333333,25.0,0.36666666670000003,-0.3460248561,-0.4787748348,2.4139771404,0.3520431426,1.4872688692,-0.2296241206,-9.173155383350881,-7.594271691752724,1.740870069,0.2759482172,1.6716927339,0.5,0.33333333330000003,10.4166666667,0.033333333300000004,2,-0.007333333300000001,-3.6666666667000003,13.75,0.2816655695,3,-0.0088150099,-5.7264647795,0.0940127389,0.7900891720000001,9.0,5.5,1.3331269369,0.35068944150000003,1.578374313,0.41399645830000004,0.6944444444,-0.6694979733,-1.5000632070000002,-0.8668360642,1.4190507591000001,1.3550941069,0.2541285397,1.4727349909,-0.7108247741,2.7260075208,152.0,6,0.6079681158,0.001130345,0.7794122696,0.0014091396,0.47222222220000004,-7.824046010856292,-5.553730190361736,-5.553730190361736,-2.1483156691,1.0258479206,0.4512063093,1.6202231459,-0.2771317676,451.3333333333,3.6156672463,0.3438452804,1.7388017135,2.0,-43.0,,0.6778852885000001,6,1.028734539,0.3792741874,1.7281248107,-0.3114658919,2.9370305044,0.29559426650000004,2.1875601464,-1.2708712198,0.46019900500000005,0.0065868645,2.0304826642,0.24373849830000002,1.5012906019,-0.8925815386,312.0,5.9,4.9,,,,,,,,,,,,1.2244598517,0.3467474949,1.6931428279,-1.4100088033,-0.32371289270000003,-0.019180902700000002,1.0773436104,0.3298600995,1.3794300171,-0.287150618,-0.045968868600000004,1730.0128787879,17,9,2358.3333333333,,,,0.7695943491,0.4479569223
s173,2.3841162748,0.19440721830000002,1.4212448412,4.05,,,,,-0.2844128405,-1.1077215255,3.094554663,0.3189374578,1.4157720975,-1.2989660028,-8.708832019487865,-7.111907684122715,3.4011127256,0.2162351539,1.6557370674,1.0,0.0,11.25,0.0666666667,2,-0.0043333333000000005,-3.75,11.0,0.17681429510000002,3,-0.0088620916,-5.8579258934,0.2866756393,0.9416186292000001,7.0,6.8,2.2787522049,0.3335827458,1.6341519387,-0.49335228340000004,0.5,-1.6357436858,2.1242933303,-0.5629734621,4.194188013,2.8394873492,0.1693871301,1.5781035778999999,-0.5402436899,4.8849203713,307.0,8,0.7028138161,0.001737744,0.9654296875,0.003307944,0.6388888889000001,-6.449609932071972,-5.553730190361736,-4.625581180301964,-1.0521763665,1.76461596,0.34748750770000003,2.0048325164,-0.2656119495,247.0,2.0045327294,0.27498324,1.1891891001000001,24.5,2.5,-2.3893597141000003,0.36496549300000003,13,1.4906977394,0.4420982503,1.6180523653,-0.7562601859,2.9050971842,0.3524048429,1.3114678610000001,-3.3722867595,0.5777777778000001,0.0695017296,3.9627423815,0.2664538842,1.6816967164,-0.2662434808,278.0,7.5,7.2,311.0,3.2394318948,0.3110126059,0.035066526069425036,223.3333333333,254.5,2.7629723157,0.3128665564,1.0393480637999999,31.1666666667,48.2684353515,2.6506383903,0.2806873494,1.7875095332000002,-0.9976854444000001,-0.1680119377,-0.185682434,1.8069664268999999,0.3074745222,1.6772921324999999,-0.3243273769,0.1008551719,1223.7287878788,23,8,2171.9166666667,-1.1050733007,0.0707713372,-0.8761612155,0.8058212105,0.2838313534
s179,1.6033724553000002,0.1763864302,1.3333569522,2.25,35.4545454545,0.2666666667,23.2631578947,0.36666666670000003,-0.3478157953,-0.3207862846,3.4040793658,0.37956092610000003,2.2349745691,-0.5384276036,-2.3941522448757016,-2.501515495422726,5.6412878139,0.2968253654,1.4056576951,0.8333333333,0.0,11.9583333333,0.1625,1,-0.0058333333,-6.7916666667,17.0416666667,0.38721666330000004,3,-0.009692056400000001,-5.2457627119,0.08216949400000001,0.6921143488,7.6,8.3,1.9949560586000001,0.15847969820000002,2.4142892067,-0.6644938102,0.1111111111,-4.6974929594,-1.8522612952,-0.23074187610000002,3.5297248409,2.6486900158,0.2095808683,1.5784567470000002,-1.0385004382,3.3813588491,167.0,6,0.8828125,0.0010488719000000001,0.9769531250000001,0.0010286137,0.7222222222,-1.3862943611198906,-2.067339257049917,-1.3862943611198906,-0.8140533307000001,2.6321557402,0.3950400953,2.1417094386,-0.1873449584,263.3333333333,3.0100537204,0.3428512918,1.1570536881,22.5,24.5,13.3536702924,0.6747579895,9,1.8300304909,0.39547943760000004,2.1104933342,-0.7141338368,2.4632566115,0.44421818750000003,1.7926515213,-0.4742178554,0.4974874372,0.0459268758,3.9253742786,0.31042984760000003,1.0218904965,-1.3445775379,335.0,5.7,5.4,231.6666666667,4.7765093233,0.30770247100000003,0.9829074701592273,243.6666666667,272.5,3.8374320759,0.2957727343,1.8726840176000001,28.8333333333,30.6192909772,2.6319257693,0.3398958031,1.7020364286,-0.9278509588,-0.3529716343,-0.6689435165000001,2.166013427,0.3310679364,1.3646123008,0.121148454,0.45126652700000003,3047.0555555556,6,5,4778.0833333333,0.6413511664,-0.1100276265,1.2635961348,0.6991630901,0.3605746745
s180,1.8993711933,0.2713840799,1.1955391268,4.7,33.3333333333,0.2,19.15,0.33333333330000003,-0.6053743554000001,-1.0296368912,3.1933989445,0.34888523,1.3441992761,-2.294389412,-10.024972933422205,-7.9049920013669634,2.5257258291999998,0.311242456,1.3718496971,0.6666666667000001,0.1666666667,5.375,0.1541666667,3,-0.0145,-1.875,8.875,0.21914357680000002,2,-0.0157959698,-3.1175482788,-0.0502158861,1.0346702518,9.3,7.7,2.4259348914,0.4549694736,2.2815825606,-0.40163327120000003,0.47222222220000004,-1.3025553214,-0.6146344814,-0.09204657470000001,3.1862650416,2.2340327277,0.21801582730000002,1.7085779708,-1.0170844173,3.9312389163,212.0,7,0.928125,0.0016134798,1.0,0.0022306074,0.6388888889000001,-5.553730190361736,-4.625581180301964,-3.664674886451777,-0.9360519293,1.7437215947,0.3706132031,2.4017956026,-0.1238831516,389.1666666667,1.9865249235,0.2994147823,1.1695312587,27.0,4.0,,0.4194510882,16,1.6298057478999999,0.5316774790000001,1.9376072621,-0.2079521092,2.4183077826,0.47842013710000003,1.6940482457,-0.3670478915,0.5147783251,0.0839600992,2.6029944893,0.2758247878,1.8057654649,-0.3385754193,299.0,7.9,6.2,403.0,2.157982356,0.33357224820000003,0.18356606390696253,290.3333333333,270.3333333333,2.3485612284,0.3326467185,1.3924292357999999,-20.0,25.3974255833,2.6020019918,0.41882549010000003,1.992788316,-1.4774046882,-1.8034908246999999,-0.3858206977,1.5376612063000001,0.3198581223,1.7018286389,1.600863654,0.1648355382,1416.4722222222,11,9,3205.1666666667,-1.0807375936,0.5071173577,-1.2839205925,0.8862317843,0.4694341227
s182,1.1227116496,0.1135310736,1.7461284272,2.4,4.8333333333,0.0,6.1111111111,0.1,-0.7551492258,-1.4534675061,2.7396407566,0.35836230100000005,1.4752273413,-1.6632269704,-7.034873678872428,-5.624871918393513,2.3499473243,0.3498557212,1.3086329732,0.5,0.5,8.75,0.1,2,-0.0003333333,-2.6666666667000003,10.2916666667,0.2737745098,3,-0.0057156863,-2.1764705882,0.0396142197,0.8255619321000001,7.8,6.9,1.8678365775999999,0.4322574903,2.6700346349,-0.4067370153,0.0277777778,-3.3629683976,1.6980631999,0.1910395678,4.9380558016,2.3330426047,0.23761071400000003,1.7623673209000001,-1.070541321,3.8243251091,265.0,3,0.6593782425,0.0015476052000000001,0.9247695923,0.0027608135,0.6388888889000001,-3.664674886451777,-2.748384152235016,-2.748384152235016,-1.0696194076,1.8721719654000002,0.40650267440000004,1.8750214078,-0.0826044219,332.1666666667,2.1726277894,0.35996714500000004,1.1786928181,46.5,33.0,17.8936581588,0.4398745989,14,1.5015324006,0.6126673604,1.7887585896,-0.43152900920000004,2.4560764861,0.4317406312,1.3997159745,0.31588767770000004,0.6029411765,0.1221030776,2.0529795545,0.2874948677,1.4313279847,-0.8007947371,361.0,6.6,6.6,321.5,2.799905937,0.35788181820000003,0.0767482763736819,313.0,344.6666666667,2.3499491089,0.34642099670000004,1.2124738544,31.6666666667,14.3564301552,1.5228647011,0.4206105141,1.8032649174,-0.4814327299,-0.35967390250000003,-0.1025396828,1.1912171646,0.3407182378,1.8932848757,-0.3669876348,-0.4388609585,1710.7892857143,16,7,4005.5833333333,0.7417134538,0.5150914449,0.6736329702,0.2854970207,0.2103282445
s184,2.0444875638,0.3544988523,1.2117488468,2.7,31.2727272727,0.2666666667,16.1666666667,0.2,-0.224101396,-0.1853291584,4.195258062,0.35202097330000004,2.4528690579,-0.8062950331000001,-7.086982069509101,-5.941329611358827,4.7333406665,0.2193649345,1.4705446657,0.5,0.33333333330000003,8.8333333333,0.09166666670000001,3,-0.0053333333000000005,-2.4166666667,9.8333333333,0.0416666667,1,-0.0021764706,-1.3406862744999999,0.3048055528,0.6103417356,9.4,6.4,2.2083888591,0.3741674226,1.8663558239,-0.0095987968,0.8055555556,-3.003073805,-1.2308309131,0.0,5.3201349372,3.194715793,0.1739797719,2.0240535279,-0.8308046694000001,3.7967503866000003,130.0,8,0.6199707031,0.0011679579,0.9946044922,0.0016021584000000001,0.5833333333,-6.449609932071972,-7.824046010856292,-5.553730190361736,-0.9831630033000001,1.8513166402999999,0.37575366860000003,2.3564475632,-0.07065363520000001,282.8333333333,3.0767927717,0.2739724412,1.6799151702000001,0.0,125.5,,0.5696514165000001,10,1.0295632461,0.4664884768,2.026031944,0.5349371554,3.4755353434,0.3611313181,1.378100677,-1.5099336148,0.4630541872,0.0196847291,3.3404389411,0.30641640800000003,1.4198914752,0.0749735437,264.5,5.9,6.1,261.0,3.9328584751999998,0.4635507875,1.1096399957746834,224.1666666667,240.5,2.9178088104,0.29342450130000003,2.1995028454,16.3333333333,46.4503896104,3.0608655826,0.3466596246,2.6751721862,-0.8708924409000001,-0.4905230547,0.4278018898,1.8893707181,0.3044309085,1.7073091953000001,0.1935007013,-0.7533263974000001,1507.0800865801,11,9,2793.75,-0.9536005340000001,0.3235809414,-0.2526572355,0.8649032587000001,0.6271043223
