,NBZD,NBZN,NBZT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTZD,ANTZN,ANTZT,ANTALTZD,ANTCONZD,ANTORTZD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTZD,CRTZN,CRTZT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFZD,DRFZN,DRFZT,DRFPINZD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBZD,DPEBXBZD,DPEZD,DPEZN,DPEZT,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGZTD,LOGZN,LOGZT,LOGCONZD,LOGSWCZD,MAASMIND,MOSZD,MOSZN,MOSZT,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPZD,REPZN,REPZT,REPPINZD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMZD,SMZN,SMZT,SMSIZD,SHFTAC,SHFTLR,SIMZD,SIMZN,SIMZT,SIMSIMZD,SRTAVRT,SPSFORWD,SPSREVRS,STSZD,STSZN,STSZT,STSSSRT,SSZD,SSZN,SSZT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRZD,STRZN,STRZT,STRSTRZD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32ZD,32ZN,32ZT,32CSCZD1,32CSCZD9,32TSCZD1,32TSCZD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s149,1.2554951991,-0.41139290079999996,1.3409417143,2.35,-51.0454545455,-0.2666666667,1073.0,-33.8461538462,-0.5666666667,408.0,3.7451851075,-0.5389030336,1.3251266594,-0.3083659963,-0.0819470563,-0.0533297274,-0.0005149595,-0.0021466980000000003,-0.0318183594,-5.466666666699999,-4.1071428570999995,-4.6666666667,1.5,2.75,2.8,3.4285714286,30.0,3.9780617713,-0.2985488476,1.2578855215,0.5,-0.33333333330000003,7.75,0.0916666667,2.0,-0.0046666667000000005,-4.0,4.4166666667,0.0668674699,2.0,-0.0033416377,-2.9745762712,-1.4166666666999999,1.0909090909,0.4124048525,-0.6450999049,8.5,9.4,2.1841455348,-0.5272828961,1.9451520855,-0.0789425645,0.25,3.6666666667,4.8333333333,2.6666666667000003,4.3333333333,3.8333333332999997,3.8333333332999997,3.6666666667,4.0,3.1666666667000003,3.5,3.1666666667000003,2.8333333332999997,5.1666666667,3.5,5.0,1.150408597,-0.4979569275,2.8123117567,-0.31273122470000003,1.4732131730000002,0.9261363636,38.8888888889,-66.6666666667,-62.962962963,2.8333333332999997,4.25,1.75,2.875,1.875,2.0,3.5,36.0,0.8,18.0,124.0,8.0,-1.4375,1.6,0.6545940399,0.0018414176,0.7896682739,0.0019780252,0.4166666667,-0.0250474647,-0.0256124969,-0.009797959,2.0,1.5265137096999999,-0.6063855579999999,1.2747413513,-0.4538983271,-0.3689354178,2.5333333333000003,,,,,,,35.0,-2.0702605419,6.6927874602,0.5244258821000001,9.0,1.7901674747,-0.7831843068000001,1.7266778092,0.23507439289999998,,0.5833333333,0.4166666667,0.33333333330000003,74.0,0.6000000000000001,1.0,0.8,0.7000000000000001,2.9695190344999998,-0.5102620142000001,1.8926973696,0.1056570084,0.4611528822,0.0155649446,4.3067525357,-0.3975057503,1.2290710416,-0.2628824771,298.5,6.3,5.8,3.5671199055,-0.4166088939,1.0608529384999998,-392.0,4.2897516521,-0.4337040446,1.1502936145,-314.8333333333,-345.1666666667,30.3333333333,6.5166666667,3.1827917681,-0.5508673364000001,1.6502095678000002,-0.17427917310000002,3.5,3.0,2.0,2.5,4.0,-48.0,2.410851475518977,-0.4349899626261111,1.2618523692809718,0.4547320846931538,0.4529225379243678,-2.1751974781238816,-1.6878482260354186,3.9,2.1111111111,2.2222222222,2.9333333333,2311.6518518519,5.0,8.0,6297.375,0.035207156600000004,0.6446947972,-2.9,-2.1818181818,-3.4166666667000003,-2.7857142857,-2.6666666667000003,0.182304558,0.7134658071000001
s155,0.7515387601000001,-0.0282468093,1.5102081131,1.2,-29.44,-0.1666666667,693.0,-27.1,-0.33333333330000003,506.0,2.6993897307999997,-0.482961076,1.3117629084,0.7358479216,-1.0247132937,-0.8147768815,-0.0003147264,-0.018987793000000003,-0.0148496094,-3.2666666667000004,-4.1071428570999995,-4.7666666667,3.0,3.25,3.4,2.7142857143,31.0,2.0575204089,-0.23267929489999997,1.7382817948,0.33333333330000003,-0.33333333330000003,6.25,0.0166666667,0.0,0.0016666667,0.4166666667,10.5,0.0472689076,1.0,0.0036823528999999997,-1.6155462185,-1.75,1.7272727273,0.0380324688,-0.8886701475000001,7.1,5.7,,,,,0.6944444444,1.5,1.0,1.3333333333,2.5,6.0,4.0,7.0,5.0,4.1666666667,1.3333333333,2.5,1.0,2.5,2.0,7.0,,,,,,,88.8888888889,-22.2222222222,-11.1111111111,5.1666666667,1.0,4.625,4.5,5.0,4.1428571429000005,5.0,46.0,0.7650793651000001,34.0,100.0,0.0,-1.5625,1.4,0.6578575015,0.0011338843,0.5,,0.6111111111,-0.009797959,-0.009797959,-0.009797959,4.0,0.8331042617000001,-0.4047231017,1.2676116577,-2.182694657,-0.5721409528,5.4,,,,,,,34.0,-2.260212023,2.0772529858,0.7765839543999999,6.0,1.1970587498,-0.39905440979999995,1.8486752924,-0.8635198578000001,0.5,0.5833333333,0.9166666667,0.9166666667,128.0,0.30000000000000004,0.5,0.7000000000000001,0.30000000000000004,2.4644201725,-0.43308241090000005,1.2449390609,-0.5642069061,0.2719546742,0.0069910956,2.9180788170999996,-0.3321832682,1.5747072434,0.4088236340000001,374.0,4.7,5.1,,,,,2.370328812,-0.32384738350000003,1.5541586018,-273.1666666667,-345.0,71.8333333333,-10.329166666699999,2.1312885055,-0.4671569134,1.3561616602000002,0.07873088290000001,2.5,7.0,7.0,1.0,7.0,-33.0,0.6001601966320188,-0.3926069754015451,1.1348213412814327,1.0216528894607562,0.04106180381116187,-1.8361396764814253,-0.5432295208840942,3.3,1.4444444444,1.7777777778,4.0,2955.9383333333003,-8.0,6.0,3780.25,-0.7246378477000001,0.2138122239,-1.4,-2.9090909091,-3.5,-1.4285714286000002,-2.1666666667,0.1987360592,0.4114155234
s156,0.8994396022000001,-0.26546919609999997,1.0090250081,1.55,-31.814814814800002,-0.1,817.0,-58.5384615385,-0.5666666667,710.0,2.8785886443,-0.42198124719999996,1.1550924538,-0.7961961924000001,-0.6205630784,-1.8520827759,-0.0007683147,-0.0042330321999999995,-0.1834521484,-3.4,-3.1785714286,-2.9,3.25,3.0,3.2,1.5714285713999998,58.0,2.9887915093,-0.3206995837,0.6882834676999999,0.33333333330000003,-0.5,15.666666666700001,-0.0666666667,1.0,0.0006666667,-3.8333333332999997,9.1666666667,0.1356330014,1.0,0.0011038407,-5.0581182686,-1.0,1.9090909091,0.4181227143,-0.47907354729999996,7.3,6.6,2.088576682,-0.7008130804,1.5012588443,-1.0282254708,0.1666666667,1.6666666666999999,3.1666666667000003,2.3333333333,5.833333333300001,5.3333333333,4.8333333333,4.3333333333,4.5,3.1666666667000003,3.0,1.3333333333,3.1666666667000003,3.0,6.333333333300001,6.0,0.008980885899999999,1.3383433037,3.0606346862000002,-0.2719418853,1.0464321199,0.9772727273,27.7777777778,-0.0,-18.5185185185,6.333333333300001,4.25,4.125,3.5,4.5,4.0,3.625,46.0,0.6285714286,34.0,139.0,4.0,-1.0,1.9333333333000002,0.6525222778,0.0012222583999999999,0.8285911441,0.0013580352,0.4722222222,-0.009797959,-0.009797959,-0.06403124240000001,5.0,1.715451674,-0.5878856929,0.9830640986,-0.8273373239,-0.1449573183,4.4666666667,3.0218880957999996,-0.4425038425,0.7935089576000001,-393.0,-71.5,47.0,47.0,27.209957333600002,-25.145373151799998,0.5230898820000001,7.0,1.4824538658000002,-0.59891273,1.3018346487,0.1168246912,0.9166666667,0.5833333333,0.5833333333,1.0,136.0,0.2,0.4,0.8,1.0,2.6896230711,-0.4421690873,0.9956684171,-2.1637085276,0.38083538079999996,0.046343496399999996,2.7774075649000003,-0.29283038079999996,1.144251881,-1.9928511225999999,315.0,6.0,5.3,2.5143618729,-0.4322612501,1.5478361886,-156.1666666667,3.3835273156,-0.5510801653,1.1294038087,-286.5,-359.8333333333,73.3333333333,32.0986111111,2.2228702896,-0.4940796324,1.07873828,-0.7932602995,4.5,7.0,7.0,2.0,6.0,-31.0,1.968163575781163,-0.4759548410508329,1.0698753872218294,0.6171795007756202,0.5663756243953677,-1.174206371403895,-0.7145121618454273,2.8,3.1111111111,1.6666666666999999,2.8,2499.5273809524,-4.0,8.0,5963.083333333299,-0.5259430471000001,-0.0787931761,-1.1,-1.4545454544999998,-1.25,-1.0714285714,-3.5,0.2339155232,0.17040895829999997
s161,1.4995146531,-0.4524541279,1.2570584717,2.5,-25.08,-0.1666666667,602.0,-18.8,-0.1666666667,450.0,3.5068215183,-0.45856588119999997,1.0979023545,0.5350936316,-1.1227034040000001,0.4116940885,-0.0002137823,-0.0015086135999999998,-0.017527343799999998,-4.6,-3.4285714286,-4.1666666667,2.75,2.0,3.0,3.7142857143,34.0,3.7142151605,-0.2715372796,1.5347639614,1.0,-0.0,5.875,0.32083333329999997,3.0,-0.0165,-4.0416666667,8.0416666667,0.4014100269,3.0,-0.0153706356,-3.2835720680000002,-1.0,1.0909090909,0.022629006299999997,-1.1993555376,8.0,7.7,2.7693653870999997,-0.5779439302,1.5392262418,0.08208415420000001,0.33333333330000003,1.8333333333,3.6666666667,1.0,2.0,3.0,4.5,4.6666666667,5.3333333333,5.0,3.1666666667000003,2.0,1.8333333333,2.3333333333,1.8333333333,4.8333333333,0.6957398368000001,-0.1733719852,2.5357092029,-0.27201667090000003,1.3542511896,0.8522727273,77.7777777778,-33.3333333333,-44.4444444444,4.3333333333,5.25,3.0,1.25,2.25,2.2857142857,3.25,46.0,0.8857142856999999,24.0,214.0,7.0,-1.125,1.2,0.7877197266,0.00102094,1.0,0.0015991466,0.4166666667,-0.009797959,-0.0250474647,-0.0256124969,4.0,1.4647362737,-0.7209828536,1.4529794503,-0.8981192981999999,-0.335361416,3.6666666667,2.9052520338999996,-0.34847166630000004,1.1039942174,-341.5,-23.0,105.0,45.0,5.5292220488,1.9296181931,0.4669794415,14.0,2.6483413472999997,-0.6360894694,1.6042098374,-0.0462977577,0.6666666667000001,0.25,0.9166666667,1.0,120.0,0.2,0.30000000000000004,0.8,0.2,2.4125048959,-0.5169569323000001,1.4113522627000001,-0.5488422146999999,0.5476772616,0.0410267282,2.2955830092,-0.3665410862,1.0078637627,-0.27605188810000003,259.0,6.2,5.7,3.6404127801999997,-0.5011886767,0.9766332216,-246.3333333333,2.8306382376999997,-0.45547006689999997,0.9442643212,-262.3333333333,-274.0,11.666666666700001,55.6861111111,1.9166774922,-0.4680979852,1.502182015,0.0655313629,6.5,6.0,3.0,1.0,4.5,-58.0,1.7809299483477623,-0.4852448597330665,1.552756781649426,-0.013401578574179672,0.05974728629477166,-0.521009615603103,-0.6956600095618155,4.0,3.7777777778,2.1111111111,2.6666666667000003,1792.630952381,-16.0,7.0,2559.6666666667,-1.5189660093,0.8372475245000001,-1.7000000000000002,-1.3636363636000002,-2.5,-2.5,-1.75,0.8711101844,0.3617688944
s163,1.0374315902,-0.3004859238,1.2234424107,1.55,-28.0869565217,-0.23333333329999997,615.0,-20.1818181818,-0.2666666667,424.0,2.9187851791000003,-0.42399662,0.968153894,-1.4096000844,-1.5626105958,0.29549451260000004,-9.297879999999999e-05,-0.0002588882,-0.0110595703,-2.0,-2.4285714286,-3.0,1.0,1.0,2.0,1.2857142857,65.0,2.5951758909,-0.28962260089999997,1.4996364261000001,0.6666666667000001,-0.0,7.5,1.526556659e-16,2.0,-2.6020852140000003e-18,-2.5,4.0,-2.081668171e-17,0.0,-1.101549407e-16,4.996003611e-16,-1.1666666667,1.5454545455000002,-0.033013487200000004,-0.7615916258000001,8.2,7.7,1.9537296887,-0.5014295716,1.597403896,-0.6136180489,0.8888888889000001,1.5,1.5,1.0,1.0,3.5,6.166666666699999,6.5,7.0,6.166666666699999,3.1666666667000003,1.0,2.0,1.0,1.6666666666999999,4.1666666667,-1.0778565668,1.2536067134,2.3261866611,-0.2647080191,1.0573480120999998,0.9030172414,38.8888888889,-0.0,-11.1111111111,6.333333333300001,4.25,5.0,4.625,5.0,5.0,2.75,50.0,0.6571428571,39.0,187.0,7.0,-1.0625,1.3333333333,0.6195231438000001,0.0016746128,0.7696991444,0.0017931877,0.5277777778,-0.0038729833,-0.0038729833,-0.0015811388,3.0,2.6188208077,-0.5062382943,1.197292387,0.6933859072,-1.0985073940999999,5.8666666667000005,2.2867135183,-0.3498125992,1.1540830579,-286.8333333333,-5.5,138.5,46.0,12.0793055776,-6.4196109716,0.5548022683,10.0,1.8973218275,-0.6612321103000001,1.3599257607,-0.344939382,0.5833333333,0.4166666667,0.75,0.6666666667000001,149.0,0.1,0.2,0.5,0.2,2.1964954025,-0.4778879356,1.1928463065000001,-0.8657771426,0.5916870416000001,0.1175088097,3.1143030796,-0.3831284094,1.1161722546,-0.2025292552,397.0,6.3,5.5,,,,,2.5446821853,-0.4613051070000001,0.9765096262999999,-239.1666666667,-243.3333333333,4.1666666667,55.675,2.4214483153,-0.9911908942,1.165161721,0.1499778225,6.0,5.5,7.0,2.5,4.5,-12.0,2.1434362325563336,-0.4529406328070869,1.0250944459941949,0.1097970665218284,-0.6224349786194443,-0.7340391805416121,0.6656005893334442,1.0,2.4444444444,1.0,1.8,2436.0222222222,-1.0,11.0,3140.6666666666997,-1.08469725,0.4428433638,-1.5,-1.1818181818,-1.0,-1.0,-1.5,0.1515648788,0.529170145
s165,1.39508632,-0.4058223228,0.9936979105,1.85,-19.2307692308,-0.1333333333,475.0,-17.5,-0.2,400.0,4.2369056368999995,-0.5296137378,1.3357583814,-0.12032119109999999,0.928845289,0.5270718061999999,-0.0034033507,-0.0567158203,-0.34380566409999996,-2.2,-2.75,-3.3,2.75,2.25,3.0,1.2857142857,58.0,4.5397960818000005,-0.3616937961,1.2556607104000002,0.5,-0.33333333330000003,10.2916666667,-0.0458333333,1.0,0.0015,-6.041666666699999,9.2083333333,0.0281690141,0.0,-0.006084506999999999,-1.5281690141,-1.0,1.5454545455000002,0.1608233,-0.6283703578000001,8.1,6.5,1.892200894,-0.7530653803,1.8713442823,-0.15728244460000002,0.0,1.6666666666999999,3.0,1.0,1.8333333333,4.1666666667,4.5,5.5,5.833333333300001,5.3333333333,3.3333333332999997,1.1666666667,3.3333333332999997,1.3333333333,1.5,5.0,1.0780515712,0.6406923929,2.4223642638,-0.6403306529,1.9729169409,0.987654321,38.8888888889,-0.0,-11.1111111111,6.166666666699999,3.25,4.125,4.125,3.625,2.8571428571,3.625,45.0,0.9142857143,32.0,206.0,6.0,-1.0,1.1333333333,0.8070190429999999,0.0016292125,0.89765625,0.0019741832,0.5833333333,-0.158113883,-0.158113883,-0.158113883,5.0,1.9425534285,-0.6857766381,1.4936122484999999,-1.1133575267,0.3049206176,5.0666666667,4.1523120464,-0.4541264303,1.0796400901,-257.6666666667,-14.0,50.0,47.0,33.638482138,-28.165970084,0.8071910568999999,4.0,1.6469409293000001,-0.8078441208,1.5666723582,0.7633984886,0.9166666667,1.0,1.0,1.0,142.0,0.30000000000000004,0.0,0.1,0.0,3.0602234109,-0.5010608971,2.0672181811000003,0.1235849185,0.49257425740000005,0.0635596685,3.6501957564999996,-0.4099697495,1.2588694297,0.4351523985,364.5,5.3,4.3,4.392493941000001,-0.47952130119999997,1.021887891,-291.5,4.1981124357,-0.4613845391,1.1754029956999998,-241.1666666667,-258.3333333333,17.1666666667,15.6902777778,2.7819171156,-0.5947788931,1.6369563513999998,-0.48306267799999997,6.5,6.5,7.0,1.5,2.5,-45.0,2.010058661005882,-0.969684031794788,1.9107135612967456,0.2860145686601814,-0.03190216734468265,-0.005551192891835921,-0.03439540682333386,2.6,4.2222222222,2.3333333333,2.4,2652.9314814814998,-17.0,5.0,2705.25,,,-1.7000000000000002,-1.0909090909,-1.0,-1.1428571429,-1.6666666666999999,0.49891534369999996,0.1914306723
s168,2.4838193711,-0.6779358579000001,1.5142808528999998,3.65,-1.0,-0.0,29.0,-0.9333333333,-0.0,27.0,3.5388995814,-0.38908876770000006,1.0879505092,0.7494829084,-0.7709057997000001,-0.0483583731,-0.0003609207,-0.0132180176,-0.0044687500000000005,-4.5333333333,-3.2142857143,-4.8666666667000005,2.5,2.25,2.8,2.5714285714000003,44.0,6.518386972,-0.30568638330000003,0.8745175145,0.8333333333,-0.1666666667,7.25,0.0666666667,2.0,-0.0013333332999999998,-1.3333333333,21.9166666667,0.2271428571,2.0,-0.0025142857,-3.0833333332999997,-1.0833333333,1.8181818182,-0.0124748458,-1.0463428282,7.5,7.7,2.8722422813,-0.5068815036000001,1.484094815,0.0372454637,0.5,2.8333333332999997,2.1666666667,2.1666666667,3.1666666667000003,4.5,4.3333333333,5.5,4.6666666667,3.8333333332999997,2.6666666667000003,1.5,2.0,2.1666666667,3.0,5.833333333300001,0.9911797934,0.0075569693999999995,3.2537761049,-0.2540087392,1.7030254591999998,1.0,16.6666666667,-11.1111111111,-48.148148148100006,5.5,6.0,3.375,3.25,4.25,3.0,3.375,45.0,0.8571428570999999,27.0,186.0,6.0,-1.0,1.3333333333,0.6925447464000001,0.0016239510999999998,0.9984375,0.0022941762000000003,0.7222222222,-0.06403124240000001,-0.0256124969,-0.0099597577,2.0,2.4443189815,-0.4846340325,1.0402595733,-1.3855177548,-0.5813501446,4.2,4.4527406454000005,-0.3585193323,1.1649871886,-258.3333333333,-2.0,-7.5,46.0,-5.5606805381,13.035763344100001,0.3966477785,15.0,1.9918131483000001,-0.6757462978000001,1.414991291,0.11299925460000002,0.5,0.33333333330000003,0.75,0.5833333333,121.0,0.2,0.4,0.4,0.4,4.1523517058,-0.4421612994,1.3561500038999998,-0.6248624211,0.4170731707,0.0821625508,4.4845538272,-0.28836541039999997,1.0246548547,-1.0888405062,285.0,7.6,7.1,4.0630800013999995,-0.37461502469999997,0.8750376710000001,-306.3333333333,4.2768921042,-0.376631001,0.8245147268,-249.8333333333,-263.0,13.166666666700001,19.9388888889,3.1988333433999996,-0.42507855829999996,1.2036099379,-1.6924857604,3.5,5.5,5.5,1.0,5.5,-36.0,1.9821876469446424,-0.4363220092646741,1.3002199735689262,-0.6492147980121539,-0.66803240458013,-0.6484168543729161,0.6215176742247217,2.4,2.2222222222,2.6666666667000003,2.6666666667000003,1549.9833333333,-1.0,11.0,3285.0,-0.8759265079999999,1.0560526742,-2.1,-1.9090909091,-2.0833333333,-1.7857142857,-2.5,0.6636948689000001,0.162081627
s170,0.9774918,-0.2900275184,0.9975850762999999,1.85,-32.368421052600006,-0.3666666667,558.0,-18.9473684211,-0.3666666667,339.0,3.1182883258999996,-0.4389501830000001,0.9085796590999999,-1.8611286671,-0.86485886,-0.4572926093,-0.00034886760000000003,-0.0004899788,-0.0008208008000000001,-3.6,-3.3571428571,-3.9666666667,2.75,3.75,3.6,1.5714285713999998,52.0,2.5184119519,-0.3177410108,1.0479053388,0.5,-0.1666666667,15.958333333299999,0.27083333330000003,2.0,-0.0245,-7.375,12.375,0.20502873559999998,3.0,-0.007867816100000001,-4.4088669950999995,-1.0833333333,1.8181818182,0.13830892460000002,-0.40235932840000005,8.0,7.8,1.5401278106999998,-0.4341319186,1.5569456354,-0.7008691687,0.3888888889,3.0,1.6666666666999999,1.5,4.3333333333,5.0,3.3333333332999997,4.5,3.6666666667,4.0,1.3333333333,1.5,2.0,2.5,5.5,7.0,0.6126716621,-0.1658192156,2.3498909579,-0.19154978609999998,1.2092397667,0.8409090909,22.2222222222,-11.1111111111,-7.4074074074,3.8333333332999997,3.5,4.125,3.375,4.0,4.1428571429000005,5.0,44.0,0.7396825397,35.0,142.0,3.0,-1.25,1.8666666666999998,0.6391280413,0.0012768052999999999,0.944140625,0.0024660852,0.5,-0.0006324555,-0.0015811388,-0.0099597577,6.0,1.6872738513999999,-0.4962466887,1.0987494702,-1.5496893113,-0.2259376053,5.9333333333,2.4996371366999997,-0.4111481011,0.9544185292,-384.1666666667,-51.5,92.5,40.0,,,0.4794762317,8.0,1.5660216191,-0.5773934988,1.5214526872,0.0313623364,0.5833333333,0.33333333330000003,,0.8333333333,138.0,0.4,0.4,0.8,0.9,2.8192213699,-0.45489224219999996,1.4214326083000002,-0.8137614343999999,0.4558823529,-0.0134877658,2.6864426579000003,-0.34794582939999996,0.8612262474,-2.1110226881,272.5,6.2,5.1,,,,,2.5383100262,-0.4210326887,1.0712245586,-351.5,-405.3333333333,53.8333333333,21.523611111100003,1.8467369372,-0.4488073906,1.5651237054,-1.0690370179000002,5.5,6.0,6.5,2.0,6.5,-39.0,1.3686384465006762,-0.4468493337418662,1.046890345962582,1.212711399550614,1.3249870942037514,-1.9000547651486697,-1.4800863467227616,2.1,3.6666666667,2.0,4.2,1563.119047619,-20.0,6.0,2055.0833333333,1.0619415131,0.036670775499999995,-1.5,-2.2727272727,-1.3333333333,-1.2857142857,-3.3333333332999997,0.3444379439,0.2784116774
s173,2.2301020467,-0.2620390909,1.0842086545,3.1,-42.35,-0.33333333330000003,804.0,-29.2777777778,-0.4,497.0,3.7128250665,-0.4061966719,1.1480960726,-0.7186824696999999,-0.4525223183,0.0990659862,-0.0009083027,-0.0004213715,-0.006569335900000001,-2.3333333333,-3.3571428571,-3.6333333333,3.25,2.5,3.6,2.2857142857,47.0,2.7133480141,-0.3037872679,1.4343240446,1.0,-0.0,13.375,-0.0041666667,1.0,-0.0015,-4.4583333333,13.125,0.1250151668,3.0,-0.0042006067,-5.5748230536,-1.0833333333,1.4545454544999998,0.2313260514,-0.1962742911,8.1,8.6,2.6891131104,-0.46079912829999997,1.3221266326999999,0.2038244859,0.44444444439999997,3.0,3.5,1.0,2.3333333333,4.1666666667,4.5,5.3333333333,5.1666666667,2.8333333332999997,3.1666666667000003,2.6666666667000003,2.5,1.8333333333,2.5,5.666666666699999,-0.6837731235000001,2.9690859116,3.4307752788,-0.3042775284,0.9985760406,0.9772727273,38.8888888889,-0.0,-22.2222222222,5.666666666699999,4.5,4.375,4.5,3.375,3.1428571429,2.625,45.0,0.8571428570999999,33.0,286.0,6.0,-1.0625,1.4666666667,0.6947055817000001,0.0016899769,0.9779907227,0.0029563763,0.6388888889000001,-0.009797959,-0.0099597577,-0.0256124969,2.0,2.5849683805000003,-0.5117163514999999,2.0318520983,-0.34256126020000005,0.1576045167,4.8,3.7244046106,-0.4339788635,0.9041165453,-233.3333333333,39.0,40.0,46.0,,,0.4556050162,14.0,1.8625233603,-0.6410862160999999,1.2792472038,-0.9680221181,0.75,0.8333333333,0.6666666667000001,1.0,137.0,0.1,0.2,0.30000000000000004,0.30000000000000004,3.6328465729,-0.4458331982,0.9706879864,-1.9897305686,0.617866005,0.1204663841,3.3632476463,-0.33586106190000004,1.1571613831,-0.8966703642,298.5,8.5,6.9,3.5189088506,-0.3458080295,1.1587505153,-232.6666666667,3.1124464656999997,-0.42904609899999996,0.8017067809,-251.5,-252.3333333333,0.8333333333,0.65,2.6046043701,-0.3483851818,1.4782082246000001,0.1765649253,5.0,5.0,7.0,1.5,4.0,-27.0,1.8880569868830992,-0.3884061305857586,1.4659353266518758,0.2770165412353749,0.7484363405569887,-0.8347622436969417,-1.8126842402653272,2.4,3.5555555556,1.3333333333,2.5333333333000003,2668.455,-7.0,7.0,2426.1666666667,-2.9575110607,1.3682758556,-1.2,-1.4545454544999998,-1.5833333333,-1.0,-2.75,0.7791509464,0.1882187386
s179,1.5702563186,-0.3453301654,0.8232848916000001,2.0,-24.3333333333,-0.30000000000000004,504.0,-13.777777777799999,-0.1,357.0,3.7342189733,-0.48227049159999996,1.5155732045,-0.011658468799999998,0.6713504325,-0.8416278703000001,-0.0028329412,-0.0215196533,-0.06325,-4.4,-3.25,-3.3,3.5,2.75,3.4,3.2857142857,45.0,3.6893730281,-0.3221995951,1.0548730823999999,0.6666666667000001,-0.0,7.666666666699999,0.3666666667,1.0,-0.0076666667000000015,-1.9166666666999999,13.041666666700001,0.2724279402,0.0,-0.006053439900000001,-1.1051967179,-1.0,1.5454545455000002,0.1310675324,-0.8224533663,8.2,6.7,1.825954445,-0.5248790624,1.7091858041999999,-0.35147453380000004,0.055555555599999994,3.3333333332999997,2.6666666667000003,1.0,5.833333333300001,4.3333333333,4.6666666667,3.8333333332999997,6.333333333300001,2.0,1.6666666666999999,3.3333333332999997,2.8333333332999997,1.1666666667,5.1666666667,4.6666666667,-0.08959184070000001,1.368148729,3.9529368186,-0.29335204309999996,1.2254653461,1.0,22.2222222222,-77.7777777778,-55.5555555556,5.666666666699999,5.25,4.5,4.875,2.5,3.4285714286,2.75,51.0,0.8507936508,24.0,174.0,4.0,-1.0625,1.6,0.7517391205,0.0012560644,0.9310546875,0.0029635782,0.6111111111,-0.158113883,-0.1265219767,-0.25,2.0,2.2913193931,-0.5417775281,1.6803190394999998,-0.8558210356,-0.32386846210000003,2.7333333332999996,3.6624272355,-0.3986259492,0.8377102773,-278.5,3.5,12.5,43.0,,,0.6245385897,9.0,2.5255692502,-0.6312487265,1.68219313,-0.6132500731,0.5,0.5833333333,0.75,0.9166666667,122.5,0.0,0.30000000000000004,0.4,0.9,3.7058539520999996,-0.53314737,1.3315349166,-0.5133519772999999,0.595,0.0903093978,3.5609515673,-0.4284774795,0.9761712912999999,-0.7536471312999999,354.0,5.5,6.1,3.5812801642000003,-0.4528259191,1.6412387505000001,-246.3333333333,3.1746809357999997,-0.4754995657,0.9227028584999999,-254.0,-281.5,27.5,-24.275,2.6076539697000003,-0.458968986,1.1982284389,-1.0284480222,4.5,5.5,1.5,1.0,3.5,-43.0,2.000686073998605,-0.4103703000642949,1.0944345574289869,-0.5303717419284406,0.4888338642798837,-0.3111917145201222,-0.9730650987256816,2.8,4.1111111111000005,1.7777777778,3.0666666667,3027.1666666666997,-8.0,7.0,4603.6666666667,0.6654507995000001,0.2020497683,-1.4,-2.0,-2.5,-1.4285714286000002,-3.5833333332999997,0.8434666487000001,0.1892791984
