,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s201,0.9857717693000001,0.0102238312,2.0068002688999997,2.15,14.380952380999998,0.30000000000000004,13.36,0.1666666667,-0.3943978059100002,-0.8964347877890003,3.669308947738,0.376641217307,2.217603551976999,-0.6578987015390002,-7.407443487979076,-5.05241713975126,5.8304708519,0.2513050032,2.6725037461000003,0.5,0.1666666667,13.708333333299999,-0.1625,2.0,-0.0038333333,-3.0416666667000003,12.041666666700001,-0.1514705882,2.0,-0.0005,-2.1274509804,-0.0703001823,0.718796660566,8.6,6.9,1.8048813248,0.4869735734,2.0858733655,-0.4608375452,0.5,-0.8641741675,-0.5172011143999999,-0.5836083582,3.3887599497000003,2.5733692482,0.29617737450000003,1.5024278544,-0.9536203075,2.5633848301,205.0,9.0,0.6305249214,0.0004606606,0.9364181519,0.0007165678,0.6111111111,-6.449609932071973,-6.449609932071973,-3.6646748864517766,-0.9142681079950004,1.6901420396900002,0.4612860243710002,1.8389071074860008,-0.3541183846700001,410.0,2.6945580709,0.338208312016,2.5997296768,25.0,127.0,-23.4727525348,0.3844010616,11.0,1.602621608314,0.5622305625490003,1.9149129772280007,-0.4463365541420001,3.0666580675,0.4794123253,1.6808189191,-1.9088715128,0.5073891626,0.046211672200000005,4.3962419317000005,0.2899944184,1.6821379466000002,-1.4682255747,356.0,6.2,5.7,350.6666666667,3.673742706,0.39190074560000004,0.6934786383217517,326.75,338.1666666667,3.9980486394,0.4102292668,1.4003662946000002,11.416666666700001,7.6113636364,2.5614077979000003,0.2413041702,2.6102593797,-0.7934737770999999,-0.3176925163,-0.3621900997,1.7065720083000002,0.3514548782,1.7807633357,-0.425139446,-0.31923437579999997,2200.250952381,11.0,7.0,2626.0,-0.0937789732,0.1852978026,1.5051735286,0.8129595456,0.7035841412999999
s203,0.916530637054,0.15523235766200005,1.5815903268159996,1.737500000000001,15.0,0.1666666667,10.1851851852,0.1,-0.3760009211250001,-1.0201907999680002,3.145131534918,0.3882600389569998,1.9958481169959992,-0.6799154840000006,-8.037093821097834,-7.231545473727952,3.3201477642,0.3387926907,1.7667250467,0.6666666667000001,0.1666666667,11.375,0.0291666667,1.0,0.0021666667,-1.4583333333,9.3333333333,0.033052985699999995,0.0,0.0017123632999999998,-0.5550883095,0.083888719,0.5462855396,8.2,7.9,1.7789392855000001,0.628844339,1.7247661032,-0.4846471981,0.5277777778,-1.811304562722,-0.7924489100200001,-0.4882305413719997,3.196546444066,2.022571579182,0.18809417299999992,1.9040191609970003,-0.6529863250000001,2.9892151170999997,108.0,5.0,0.7182440757999999,0.0008907594999999999,0.6771244048999999,0.0011079621,0.6111111111,-6.449609932071973,-5.537595558952301,-6.449609932071973,-1.0685406706930003,1.4728947054459995,0.4472420474630001,1.7722561304570004,-0.3505331944110001,407.5,2.4917100701,0.2606996746,1.6550265661,8.0,106.5,2.4982969308,0.6102971402,9.0,1.3792090180519994,0.5271422606519998,1.9049844752240008,-0.35941570877800005,2.6660910336000003,0.5047352323000001,1.5275168306,-1.2519393881999998,0.3846153846,0.0154882995,2.6109198383,0.26049925,1.6390202482,-1.3739832209,307.5,3.7,5.1,335.1666666667,2.2186015614,0.3787416985,0.5684709619257158,288.5,336.1666666667,3.0009280667000002,0.3621733908,1.8243321271000001,47.6666666667,12.6857641921,2.3815775922,0.4560124791,1.6455318169000002,-1.2935750007,-0.4210368119,-0.7775000498000001,1.1557061572,0.39946475719999996,1.4876850068,-0.5643841243000001,-0.07236347400000001,3450.3333333333003,-2.0,2.0,4290.1818181818,-0.5482609486000001,-0.39865445689999995,-0.5095287634000001,0.0767382238,0.3482613713
s204,1.0256588301,0.0261094085,1.5991435258000002,1.7000000000000002,32.0952380952,0.30000000000000004,19.5,0.2666666667,-0.42152357964299997,-1.0159674672860006,2.992120099845,0.35799980718,1.9223506996899988,-0.8007216470290003,-7.631154752741031,-4.131036154858614,3.4163350382999997,0.2597872143,1.5499324986,0.5,0.33333333330000003,11.458333333299999,0.1041666667,1.0,0.005833333299999999,-6.041666666699999,6.208333333300001,0.2451219512,3.0,-0.013199187,-3.5487804877999998,0.12854623210000002,1.0554398512,9.7,7.0,1.4901939250999998,0.4547598455,1.7454476247,-0.4856613754,0.30555555560000003,-2.3643330761000003,-1.7698255085,-0.5493119221,2.8729169622,2.0268139075,0.173397192,1.5910131579,-1.0705413209999999,3.8243251091,164.0,4.0,0.7050742388,0.0009235150999999999,0.758763504,0.0013235623,0.30555555560000003,-4.625581180301964,-3.6646748864517766,-4.609202534990781,-1.017753586911,1.480962490106,0.4193976504570001,1.7045687526949993,-0.34194392140200003,417.8333333333,2.4255990036000004,0.31500529190000004,1.1949582654000002,71.0,141.5,2.8834997062000003,0.4758702371,5.0,1.4255147090670004,0.508845759753,1.82604502949,-0.3619655123369999,3.0937120183999998,0.4257588472,1.9210256602000002,-1.7851816203,0.5170731707,0.0489361608,2.7499421582999997,0.24453527670000003,1.5876791159,-0.3914472334,279.5,6.6,7.7,317.01166666666194,2.800233042482001,0.324514983355,0.4262769749868871,322.4166666667,225.5,1.9534090891,0.3375685805,1.3850882769,14.988333333335,66.9289131921,2.0823957427,0.3131387534,1.8311634727,-1.3748288628,-0.1343023703,-0.4808790313,0.9286090076000001,0.0677023313,2.0242303841,-0.7439747548000001,-0.1593597138,1971.5574074074,10.0,8.0,4520.5,0.1251758059,-0.007951555400000001,1.3388765853,0.7926635126999999,0.2537623755
s211,0.9843637537,0.0854329216,2.4660167883,2.5,35.9523809524,0.30000000000000004,20.238095238099998,0.30000000000000004,-0.4215816674959999,-1.002516712504,3.4671420581920005,0.3870285385890001,2.0161107404109995,-0.7342833504559998,-8.495464479036935,-7.664855125659558,3.5962629801999997,0.3233107732,1.4006459294999998,0.5,0.33333333330000003,1.875,0.0208333333,2.0,-0.0035,-1.125,4.5833333333,-0.06346279020000001,2.0,-0.0132115426,-1.2755478412,0.35276967929999997,0.6397594752,6.9,6.6,1.8503133908000002,0.626156766,2.173113665,-0.5818410319,0.6666666667000001,-1.764161029,0.2040150479,0.1932209246,4.933693088,2.7057075297,0.033875786899999996,3.7878153575,-0.8075379761,4.3503317988,182.0,7.0,0.8814544678,0.0008193759,1.0,0.0010988563000000002,0.4722222222,-5.553730190361736,-3.6646748864517766,-3.6646748864517766,-1.0406296944100004,1.4940887410690005,0.4709759854459999,1.8716538448850004,-0.4247354100440001,363.55666666666804,2.985023978495,0.34702683791500005,1.5995033936959993,28.215,77.38,-8.3584808501,0.7945396831,15.0,1.523706712138,0.5387753737059999,1.9678941329590005,-0.28562860604400003,2.8269650965,0.4515466472,1.6228875714000002,-1.3286600575,0.4827586207,0.0472764045,2.7037767475,0.2761500739,2.1566720653,-0.28130374059999996,409.0,6.2,5.5,479.0,3.3452744226999998,0.4009891459,0.2801484785356901,307.53083333333296,325.6333333333301,3.1390378533539995,0.3481978943320002,1.731093233027,26.569999999992014,33.61697804704402,1.6347284009999998,0.30758239579999996,1.9310768548,-0.7303317212999999,-0.9923349257999999,-0.2868335902,1.4360932451,0.4138798967,2.0173905671,0.0959609631,-0.25994946059999996,3361.1190476190004,0.0,7.0,4993.5,-1.0973148633,0.32315114640000003,-0.9252786534999999,0.5646028482000001,0.17507373699999998
s213,1.5385121755000002,0.26538193120000003,1.2730891773000002,2.25,16.2,0.1666666667,19.578947368399998,0.3666666667,-0.3401477436009999,-1.0198798031780003,3.421359535156,0.365909433564,1.8831838721489995,-0.7450106354260001,-5.173521290955012,-4.939303128523012,5.1851805097,0.2748241919,1.7769325722,0.1666666667,0.6666666667000001,11.208333333299999,-0.0625,1.0,0.0035,-2.625,10.125,-0.0130156472,1.0,-0.0005433855,-2.6058727901000003,0.052352949800000007,0.8530094654000001,6.8,7.2,2.1719539954,0.3486067503,1.6805384238999999,-0.26841853039999997,0.0,-3.2015450204,-1.1069398408,0.0,5.320134937200001,3.3987324325,0.2099400947,2.2321218058000003,-0.8893284576999999,4.1867508355,227.0,5.0,0.6219864249,0.0013124226,0.7419027805,0.0018720082,0.4722222222,-3.5597881342903683,-3.4672690390246514,-2.771580616670636,-1.131482277466,1.6585635255389997,0.404815248408,1.7716152260479998,-0.43897068269400014,335.743333333338,3.0564714195159994,0.31783124400300017,1.4902882436120004,18.2,63.145,-22.0616014476,0.6035398926000001,6.0,1.61608367275,0.474104051378,1.884580683255,-0.343675130684,3.0149658988,0.3884073121,1.5331491575,-0.5949275807000001,0.4753694581,0.0241109085,4.911390626499999,0.2841159062,2.0934489515,-0.8009150704000001,330.5,6.5,5.9,327.0,3.6333386937,0.31302878300000003,0.3308619758547069,308.0,336.8333333333,3.6148513685,0.3391392921,1.1597099221,28.8333333333,-3.736453202,1.8522968677,0.37091687869999995,1.5554829781,-1.6391301025,-0.8586043508000001,0.06912889500000001,0.8415658607000001,0.08710239439999999,1.86169404,0.0824963598,0.029077312200000004,1792.4818181818,8.0,8.0,2764.8333333333003,0.7187115426999999,-0.32271455250000003,0.8643642826000001,0.5660925674,0.18007262079999997
s214,1.7137252966999998,0.3061926595,1.2281881043,2.4,45.058823529399994,0.43333333329999996,21.3333333333,0.5,-0.4361077065149999,-0.9584557794150004,3.463372124350001,0.3646556123790001,1.8906199580580003,-0.741523783522,-6.342693547155416,-5.917906920652389,4.2550566131,0.2830645589,1.1308545641,0.6666666667000001,0.33333333330000003,6.291666666699999,-0.0041666667,2.0,-0.0051666667,-1.7916666666999999,16.0416666667,0.0761178862,1.0,0.0012886179,-4.1329268293,-0.1973253275,0.6182678310999999,8.4,4.6,2.2713377909,0.4356086,1.4862689672999998,-0.5479897595000001,0.19444444440000003,-0.1359406497,0.4323146139,-0.3719338943,3.8121088774,2.929954552,0.25052681179999997,2.4617853727,-0.7717910818000001,3.4406522452,111.0,6.0,0.8114501953000001,0.0016706529999999998,0.9273849487000001,0.0016361003,0.5277777778,-5.553730190361736,-4.625581180301964,-4.625581180301964,-1.1789862260870003,1.6568723769530005,0.427852210837,1.8010512881850007,-0.3198660410259999,292.3333333333,4.0633193744,0.3798294344,1.6069337313,29.0,61.0,1.7280447974000002,0.6956120869,14.0,1.502972661948001,0.508470151432,1.8835893590490005,-0.3486044245840001,2.7835912339999997,0.4271515725,1.5407034903,-1.8271296254,0.4779411765,0.0202718866,4.1147165233,0.2922686035,1.6410594031,-0.9152815456,341.0,6.5,6.0,301.0,3.8618234358,0.30725074680000003,0.4589327812432651,245.6666666667,257.5,2.8692922613,0.3238022413,1.6692523925999998,11.833333333299999,30.357579538400003,2.3328400526,0.33296903699999997,2.281000502,-2.1262558262,-0.12515635220000002,0.6815419203,1.0962314165,0.0848694599,2.3242838334,-0.7383932395999999,-1.3504949567,1963.3636363635999,2.0,9.0,4185.4166666667,-0.4293638945,0.1598082387,-0.5246868628,0.754242374,0.2096184921
s215,0.4736584868,0.0262031825,1.4657868504,1.2,32.2727272727,0.2666666667,36.3888888889,0.4,-0.29832196112500003,-1.1122074038919998,3.175271290785999,0.385125216313,1.8539147423789992,-0.6952131607370002,-7.076761457319762,-4.794527171698039,3.7809786567000003,0.2522801777,1.7108955550999998,0.1666666667,0.6666666667000001,8.3333333333,0.05,1.0,-0.0016666667,-2.5833333333,9.6666666667,0.06,1.0,-0.004,-3.4,-0.4467059211,-0.0864844627,6.2,5.0,1.81149734,0.4186093288,1.2491730598000002,-1.3391851068,0.0,-3.220254862,-1.2413506581,-0.5502881581,3.4012750769,2.5899916879,0.29370581,1.3981932363999998,-1.3273158840000001,3.310775983,118.0,10.0,0.6868027210000001,0.0008127233,0.7543029784999999,0.0011259012,0.25,-3.149032067074554,-3.3381710542941097,-1.8444397271102144,-1.1107480347,1.4575757188300005,0.4237290866860002,1.766907700831001,-0.3904722485770001,386.0,2.9868006718999998,0.3531257571,1.545914189,19.5,153.5,4.5303922036,0.4270450939,9.0,1.394426192754,0.5113921120170001,1.8611001006080008,-0.3205252714059999,2.834901916,0.4335505261,1.3859314906,-1.9393623379,0.3577023499,0.0404311141,2.9828500763999997,0.33496121489999997,1.3259599535,-1.2947604408,406.5,6.1,4.8,294.5,3.3969309974,0.3065996553,0.5798775117354352,288.0,362.8333333333,3.129487676,0.318643972,1.89601674,74.8333333333,36.203949307399995,2.8171949285,0.4641270888,2.2847951729,-1.5858196083000002,-0.9074028595999999,-0.8639688912000001,1.0237140307,0.2033711287,1.7880705145,-0.7252741840000001,-0.2691629202,2248.395,7.0,6.0,4153.0,-0.5164949319000001,0.121004551,-0.8329657867,0.7032419595,0.1579536959
s217,0.8265108879999999,0.20960933199999998,1.0790290889,1.55,6.7142857143,0.0666666667,4.1428571429000005,0.0666666667,-0.367135982172,-0.8594236203,3.5594599028440017,0.357531565106,2.1852573519400007,-0.6950980211600003,-5.19729343228177,-5.154175811302264,2.602630129,0.24288323829999997,1.8578503487,0.1666666667,0.1666666667,14.666666666700001,-0.15,0.0,-0.0023333333,-1.4166666666999999,6.833333333300001,-0.1101694915,0.0,-0.0009707984,0.1445783133,-0.13988116679999998,0.1618530966,6.8,5.1,1.8361285927,0.4795013747,1.3971916525,-0.9778403535,0.19444444440000003,-3.9282762576,-0.7419578347,-0.3697525375,3.8077461637,2.2496450119999998,0.0371554157,1.9472597728999999,-0.8893284576999999,4.1867508355,133.0,5.0,0.74608078,0.0021026352,0.8316768645999999,0.0022646216000000003,0.540833333336,-3.6646748864517766,-3.6646748864517766,-3.6869826661541367,-1.0670511654629995,1.5189396429540003,0.4127606664660001,1.759280115873001,-0.36683408688100005,250.8333333333,4.652097302,0.356175636,1.3937624447999999,-9.0,23.0,4.272401099904998,0.32328562380000003,2.0,1.4781517283030003,0.5003060920380001,1.8386589643680005,-0.3116684049349998,2.6150233608,0.35786733369999996,1.6894807276,-0.5978605308,0.4426821971040002,0.042564938222999976,4.1489472367,0.3112383469,1.5801141246,-1.0256900759,305.0,5.2,6.0,268.8333333333,3.6684193654,0.35495078760000004,0.8553097705338326,246.3333333333,344.8333333333,3.3084451531,0.3201599624700001,3.2717998505000003,98.5,6.5556836297,3.0487767568,0.40514529579999997,2.4110408538,-1.1309681118,-0.32922972850000004,0.2123622428,1.6132070124000002,0.345092487,1.1505689656,-0.30472785609999997,-0.5442034840000001,1954.2314814815,16.0,5.0,3930.6666666666997,-0.053894045694000005,0.042098322845999986,0.09482466701299996,0.2798973581,0.3964931379
s219,1.6588139253999998,0.259557833,1.4030686803,2.4,20.1923076923,0.1333333333,27.5,0.33333333330000003,-0.3301403402170002,-0.8101300647669997,3.2056114874450015,0.34861745793899984,1.852678020435,-0.8915250271920001,-5.938116784586095,-3.777491898309724,3.2240497374,0.2601181562,1.5374972327,1.0,0.0,5.833333333300001,0.2916666667,3.0,-0.008333333299999999,-0.8333333333,8.2083333333,0.3274193548,2.0,-0.0106728111,-1.3824884793,-0.17252995940000002,0.8897546675,8.7,7.7,2.154175383,0.37060613729999997,2.1186144889,-0.08057979130000001,0.19444444440000003,-1.7470703973,-0.6751672326,0.0,5.320134937200001,2.9588334817,0.13119597200000002,2.2704556855,-1.0705413209999999,3.8243251091,118.0,5.0,0.5717409134,0.0015325678,0.9128585815000001,0.0016438829,0.6944444444,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,-1.117592736801,1.5070196598090002,0.4132834713370001,1.7352309014220006,-0.3547181329620003,353.5,2.3725809928,0.3027376276,1.2821074670000001,-4.5,12.5,-2.3446441868,0.5168936179,17.0,1.5806147545460008,0.4781918815239998,1.9121551964540011,-0.3556848536790001,2.2986027684,0.42444029270000005,2.0005994697,-1.3141601137,0.5112219451,0.07186329670000001,3.2770841904,0.27430338600000004,1.0182767881,-0.15065998279999998,318.5,6.3,6.1,415.6666666667,2.1768421939,0.33305467110000003,0.0878403858667941,253.1666666667,289.5,1.5288765825,0.34106281479999995,1.0976696434,36.3333333333,1.2205666470999998,2.5475652071,0.3238812668,2.0802991749,-0.3075617029,0.16767494600000002,-0.09869389710000001,1.2880592743,0.3257835401,1.3784856153,-0.5287545064,-0.6908580464,1972.2407407407002,-3.0,9.0,5371.3333333333,-0.5356004904,0.012171208999999999,-1.0837148862,0.1401869658,0.3605328075
s220,0.7214034339000001,0.1151405869,1.3847305305000002,1.35,24.0,0.30000000000000004,14.565217391300001,0.23333333329999997,-0.4694540438570002,-0.9578695410619998,3.331130960020998,0.388673591707,2.031106102521,-0.6399425720160004,-9.150285324100901,-4.267660887301683,3.2979487488999997,0.33059731789999997,1.612547116,0.0,0.39333333333899995,9.5416666667,0.0291666667,1.0,-0.0015,-2.875,15.041666666700001,0.0735714286,2.0,0.005457142900000001,-4.5642857143,-0.0199143212,0.5108072078,8.8,9.2,1.8473028566,0.4530932204,1.4760329428999999,-1.0018408489,0.0,-1.8494825206999999,-2.332535956,-0.9927888592,3.3345572188,2.7758419954000004,0.2827329921,1.4557803457,-0.8075379761,4.3503317988,162.0,8.0,0.8747362137000001,0.001286605,0.9548828125,0.0012882146,0.4722222222,-3.6646748864517766,-2.7483841522350163,-3.2578729677756155,-1.1099986836059996,1.559640721129,0.4356190877950001,1.719012265663,-0.26541048783300003,544.0,3.0054199662,0.3564200456,1.5067926352,32.0,40.0,8.414303298,0.5216269094,7.0,1.5031965305049997,0.52290942924,1.8359908798270008,-0.3606594748000002,3.5398197781,0.38266530299999996,2.1357255947,-1.1338106106,0.36432160799999996,0.045934112400000005,4.1850362201,0.28910378340000004,1.6269342543,-1.5143605188,344.0,4.5,4.4,247.0,4.6852179064,0.2836929777,1.1052534884672836,301.4166666667,297.3333333333,3.0545020261,0.3478520791,1.8219107741,-4.0833333333,1.4832234432,2.2386194812999998,0.41616572869999996,1.6958733556,-1.8014700354,-0.6554393863,-1.4294659741999998,2.0562492306999998,0.368850957,1.6531391927,-0.11861423789999999,0.3353162414,2672.1574074074,4.0,8.0,4383.9166666667,-0.5335501096999999,0.9360319098,-0.6069380245,0.8108728075,0.48940197939999996
s221,1.0972191426,0.1782959955,1.4344103723,1.95,35.5555555556,0.4,31.1111111111,0.4,-0.4597773768150001,-0.805229230625,3.7944801841490015,0.35554897985199985,2.180098636744999,-0.896387369682,-6.763503691035072,-6.806289176717652,5.055070429100001,0.32699733340000003,2.0670251492,0.8333333333,0.1666666667,15.166666666700001,0.0666666667,2.0,-0.01,-3.75,16.3333333333,0.1718309859,2.0,-0.0024788732,-2.2816901408000003,0.18616376420000003,0.8253100120000001,9.6,9.5,3.2085956603,0.4750831231,2.3523059791,-0.4714942693,0.75,-2.6934319760000003,0.133555304,0.0,5.320134937200001,5.0241700361,0.1264828579,3.3091900310000004,-1.0705413209999999,3.8243251091,151.0,6.0,0.7308265686000001,0.0015809201999999998,0.9,0.0019542754,0.75,-6.449609932071973,-6.449609932071973,-5.553730190361736,-0.8661973941270003,1.760666447268999,0.4261328701989999,1.98574356459,-0.399604227703,266.1666666667,3.6606170338,0.2522816515,2.382470938,-17.5,105.5,-4.0948712539,0.4559782384,15.0,1.766575567682001,0.494124849267,1.9523480104620008,-0.29161879449999994,4.2378207535,0.4359613669,2.6055310453,-1.7943213161000002,0.4682926829,0.0296015739,4.0761813076,0.2837277702,1.4371410991999998,-0.4465430888,258.5,5.9,5.0,223.6666666667,4.3027417559,0.2207037156,1.0567308404165603,245.0,267.0,5.2761302592,0.2508286198,2.001125614372001,22.0,57.7579831933,3.7610568298,0.2736304141,2.4914135188,-0.5207742967,0.1908444372,-0.0666971879,2.5612376078,0.2889266719,1.9061674782,-0.1717924766,0.4380579336,1869.6435185185,6.0,7.0,3832.4545454545,-0.214956222,0.2554497355,0.0115314034,0.8303195955,0.169816071
s222,1.5769718644,0.3809833768,1.8699623937999998,3.15,51.7777777778,0.4,40.3888888889,0.4,-0.43728080177,-1.080160205028,3.801638170601,0.350411349746,1.9813394550909995,-1.0254621743650003,-10.291600091113477,-6.357847432421442,5.2935099373000005,0.2447405855,1.4658987258,1.0,0.0,9.0,0.2166666667,3.0,-0.012666666699999999,-2.75,12.291666666700001,0.2289156627,3.0,-0.0108568511,-3.0084745763,0.1018056282,1.0681790731999998,8.3,8.1,2.0679821609999998,0.5068782071,1.9032157879,-0.7999411739000001,0.75,-4.8833126188,0.8731738217,0.0,5.320134937200001,3.7440577573,0.16459144679999999,1.8983197461,-1.3273158840000001,3.310775983,277.0,9.0,0.5,0.001393714538,1.0,0.0019204505,0.6388888889000001,-6.449609932071973,-5.553730190361736,-5.553730190361736,-0.9874435787690004,1.8906949545269995,0.4042387125950001,1.8592349905970005,-0.32005166688299996,362.5,3.0885270268,0.31231141300000004,1.5020719996,4.5,130.0,-3.2083099811,0.3347694933,17.0,1.7183050010360006,0.4951871112210002,1.8683468348239995,-0.4185423175310001,3.4431681109,0.452328409,1.4476591024,-2.1935821887,0.5344827585999999,0.07124994450000001,4.2182445412,0.2477142805,1.1352707163,-1.4021218563999998,288.5,7.6,5.6,271.0,3.8985255293,0.4363384929,0.5337246061092584,248.8333333333,260.3333333333,3.4711922817,0.341618682,1.3165708837999999,11.5,-24.765795426,2.674274956,0.361232134,1.8059994072999999,-1.0198053231,-0.6840718562,-0.7446907424,2.0719929691,0.33931403050000003,1.8284924734,0.21242382489999997,-0.035500605000000005,1516.8560606060998,7.0,9.0,2470.0,0.9640380787,-0.4589355532,0.5943713267,0.1885790917,0.18014955579999997
s223,0.6452343612,0.26371319190000003,1.0203995948,1.4,40.4210526316,0.3666666667,39.9285714286,0.5333333333,-0.4966646416260002,-1.000867121973,3.6822435395359987,0.380468475106,1.9545252542480005,-0.8335364503250001,-7.481167907111638,-5.129272236101916,5.0154051215,0.35535429539999996,1.1377419361,0.6666666667000001,0.1666666667,3.5,0.0416666667,2.0,-0.0096666667,0.1666666667,13.291666666700001,0.1569073456,0.0,-0.0070375626,-0.9707846411,0.07758399697599999,0.4267180926,8.6,5.3,2.7695971493,0.4736304802,1.3048462593999999,-0.6050635695000001,0.1388888889,-0.7294992398000001,-0.4037083018000001,-0.2794662636129999,0.7395050750000001,2.4807604824,0.3347521108,0.8470018907,-0.5402436899,4.8849203713,206.0,6.0,0.6007091522,0.0011111411,0.9984375,0.0016663034,0.6111111111,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,-1.0315895274670004,1.6936173409549995,0.4662352788320001,1.752631225608,-0.3729099649720001,296.1666666667,3.6315448051,0.415098916,1.3741241644,21.0,34.0,29.4135983478,0.3324182862,8.0,1.6458322716220002,0.5508060068809999,1.7620168668640006,-0.3592005662819999,3.547322375,0.5174639164,1.1273163317000001,-2.9833146960000003,0.3645320197,0.07029083900000001,4.4166479169,0.3398937439,1.4695267887,-2.2503106824000003,307.0,4.8,5.2,383.5,5.1131292546000005,0.3635385314,0.6454401395033386,307.1666666667,289.3333333333,5.0996684664,0.3560553722,2.3505153209,-17.8333333333,65.1545327755,1.8507354441,0.3732153646,1.730874054,-1.0483597753,-0.8692627096000001,-0.4584731864,1.9879438666999998,0.3863234348,1.308570577,-0.4368519316850001,0.3867349676,2925.3645833333003,4.0,7.0,4356.9166666667,-0.0107438584,0.2533711365,1.4936162236,0.8562787947,0.4679030338
s224,1.0031974359,0.07929647790000001,1.6729118548000002,1.65,25.15,0.33333333330000003,21.3913043478,0.23333333329999997,-0.4454264587920001,-0.997881403574,3.121932656809,0.3340476213419999,1.7874156080219998,-0.94935223609,-10.694128495181904,-9.177877054063023,3.7462035259,0.22706293379999998,1.5539080309000002,1.0,0.0,14.916666666700001,0.10950000000399998,3.0,-0.0066716666660000005,-6.833333333300001,3.625,0.12905965619999998,1.0,-0.0086734075,-1.3609706775,-0.0924915165,0.48493709590000006,8.4,7.4,1.9496518358,0.35026606369999996,1.8958276688,-0.8101478002,0.9722222222,-2.3999351611,-2.1318401206,-0.4887041709,1.8388629404,1.7527158887,0.17579261000000002,1.2901139902,-1.1195720593,3.7262636324,195.0,10.0,0.7910178185000001,0.0016164228,1.0,0.0028524425,0.5833333333,-8.511264302067357,-8.511264302067357,-7.365900695568905,-1.053605776885001,1.5129880479249993,0.4109820367850002,1.6998784680180004,-0.3797286299630002,317.493333333333,2.5323381139600007,0.29438737987600005,1.33239889778,20.775,59.585,16.148602338499998,0.4114067512,12.0,1.414755858901001,0.4884650134459999,1.9024314508050009,-0.2828734524800001,2.5769500728,0.374150478697,1.708584630563,-0.9996246408,0.43520782399999997,0.0358353342,2.1294385847,0.2417476734,1.1807107498,-0.6228950504,309.5,6.6,6.6,288.6666666667,2.5059819722,0.3317793988,0.2521206470769538,219.8333333333,280.5,1.8845063104,0.3071477187,1.1091275540999999,60.6666666667,87.5750046703,1.8921028922999998,0.32996209519999997,1.5742343100999998,-0.4757505606,-0.1360071745,0.2798557668,1.5217371763,0.3023969749,1.5520753577000002,0.017304030300000002,-0.28064248270000003,2169.85,14.0,6.0,5048.8333333333,0.6406594089000001,-0.1594879941,-0.0870633567,0.8690343142,0.5430460545
