,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s270,1.5029288868000001,0.2960372753,1.6097800144999999,3.5,43.411764705900005,0.43333333329999996,20.0434782609,0.23333333329999997,,,,,,,-6.769390311922778,-4.0504596836039655,3.6184326847,0.2192759026,1.9539038577,0.33333333330000003,0.5,,2.2204460489999999e-16,2.0,2.949029909e-17,-1.0,27.782608695700002,0.033026381300000004,0.0,-0.0048242907,-1.1595321055,-0.1821718471,0.7942238473000001,6.3,6.1,1.8597937937,0.35800274190000003,2.0293099355,-1.2921881465,0.0,-3.1266964501,-0.1557487401,-0.5629734621,4.194188013,2.6798906294,0.1652106325,1.6595458393,-0.6807759697,4.096807786,162.0,9.0,0.7931823729999999,0.0012994774,0.8317932129000001,0.0019740164,0.6944444444,-1.8444397271102144,,-1.8444397271102144,,,,,,227.5,2.1850812188,0.2463432836,1.6047349261000001,4.5,232.0,15.2981781461,0.4707076219,11.0,0.46517412939999997,0.0665427032,3.7166788638,0.2379423351,1.3797638775,-2.0397724205000003,278.0,6.8,7.1,207.5,2.4144476103,0.3549296014,0.9366110971992996,249.6666666667,197.6666666667,3.7184310457,0.1953251791,,-52.0,104.78497978870001,2.3449018172,0.3988022135,1.4241946849,-2.6589555653,1972.2314814815,7.0,9.0,5766.583333333299,-0.4851445803,0.22366996329999997,-0.0528288134,0.8218163383,0.4269926017
s271,1.639044002,0.3277570703,1.4195600959999999,3.1,40.0434782609,0.23333333329999997,35.96,0.1666666667,,,,,,,-6.937572527618075,-4.255815669113066,5.4396533648,0.2781688316,1.3636013191999998,0.8333333333,0.0,6.083333333300001,0.075,2.0,-0.001,-1.75,5.0,0.0789541089,2.0,-0.0004781217,-2.0104589113999998,-0.0293301032,0.8310967145,10.0,8.4,3.2899900597000005,0.6019431729,1.9365325411,,0.25,-1.8924015625,0.7148263376,0.0,5.320134937200001,3.8468216029000004,0.08957724759999999,2.9974728925000003,-0.8893284576999999,4.1867508355,228.0,8.0,0.8394607544,0.0021629776,0.72006073,0.0023225823,0.7222222222,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,,,,,,337.6666666667,3.395083985,0.31440624170000003,1.0544987894,31.0,54.0,-16.3847081471,0.3406592056,17.0,0.5756097561,0.1329815326,3.5588551609,0.2880078002,0.8352337809999999,-1.5645793002,247.0,7.7,7.3,304.5,3.4092220656,0.33600559890000004,-0.1378860540144409,193.1666666667,242.0,3.0484566687,0.2825973641,1.3426525775,48.8333333333,36.3267947422,3.1294136137,0.36973962950000006,1.7580248824,-0.7420903618000001,1679.5092592592998,17.0,4.0,2982.25,,,0.4323255293,0.1301699084,0.8303014471
s272,1.101991825,0.0293064121,1.7561155563000002,1.85,39.9411764706,0.43333333329999996,23.45,0.33333333330000003,,,,,,,-5.541375222894152,-5.305407260554204,2.0845880488999997,0.3115963697,1.3342937383,0.33333333330000003,0.5,7.25,-0.225,1.0,-0.004,0.8333333333,6.916666666699999,-0.0166666667,0.0,-0.0006568627,-0.2475490196,-0.0810649712,0.0990321024,8.6,6.8,,,,,0.22222222219999999,-1.9882516951,-2.4267016332,-1.0559475558,2.4265164809,1.5443082844,0.0553713981,2.0662071533,-1.4734436219,3.0185205071,150.0,4.0,,,,,,-2.7483841522350163,-3.6646748864517766,-2.7545573065347257,,,,,,,,,,,,-5.2607900881,0.7440954944,1.0,0.42525773200000005,0.0283991654,1.5199985811,0.3076840543,1.2819265668000002,-0.3427340269,369.5,5.2,5.0,,,,,,,,,,,,1.7617175935,0.4352238889,1.7391040158000002,-0.6447840343,1946.3685185185,12.0,7.0,3886.75,-0.5217910683,-0.1627533091,-1.0740230981,0.7199844455000001,0.2444868968
s274,1.3895958907,0.31587163360000003,1.9966946174000002,3.35,33.9130434783,0.23333333329999997,33.0,0.5,,,,,,,-6.969276702805308,-5.928596345177173,6.4859207554000005,0.2709369528,2.4685050291999997,1.0,0.0,9.0833333333,0.1,3.0,-0.0063333333000000006,-2.3333333333,10.5,0.0317923186,2.0,-0.007940256,-3.1792318633999996,0.3496524788,1.1852781219,8.3,8.1,2.9647269258999995,0.4412361347,2.2275023082,-0.5520259071,0.4722222222,-0.4637644502,0.5813766775,0.0,5.320134937200001,3.2672969749000003,0.2192629578,2.5301133924,-0.9575666758,4.0502743994,289.0,6.0,0.91121521,0.0013651280000000002,0.9989257812,0.0012498266,0.75,-5.537595558952301,-4.625581180301964,-4.625581180301964,,,,,,373.8333333333,3.7074710288999997,0.28470797600000003,2.1270689776,21.0,112.5,8.8157205478,0.5861701422,18.0,0.5486284289,0.053671433600000006,4.8594853901,0.28538731230000003,1.9919421428,-0.7720946823999999,325.5,6.1,6.1,320.5,5.4150497189,0.2890533494,1.3440851577347597,245.1666666667,322.6666666667,3.4019331947,0.3913073932,1.7675695947,77.5,-22.978620955300002,3.611246525,0.304396665,2.0890100575,-0.9262976479,1999.4727272726998,1.0,9.0,3495.8333333333003,0.8735446817,0.1582752571,0.3800343721,0.1994733538,0.4742251072
s276,0.8973018131999999,0.1831731307,1.3779066378,1.7000000000000002,44.0,0.33333333330000003,38.5714285714,0.5333333333,,,,,,,-7.5129000071632825,-4.326174410417135,6.222223713200001,0.22677774960000002,2.1615671955,0.1666666667,0.33333333330000003,15.416666666700001,-0.0416666667,1.0,-0.0016666667,-4.5833333333,6.083333333300001,-0.034482758599999996,1.0,-0.0011034483,-2.7241379310000005,-0.0337933439,0.0078741772,7.1,4.6,3.4722663179000004,0.3626674964,2.1883834495,0.096212135,0.11111111109999999,-0.47783262229999995,0.8144350687999999,0.0,5.320134937200001,2.9558541865,0.1610556222,2.2993943342,-1.0170844173,3.9312389163,228.0,4.0,0.8366470337,0.0011520907000000002,0.994921875,0.0014291863,0.5555555556,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,,,,,,321.6666666667,3.3365312419,0.3171933005,1.4283465077000002,39.5,8.5,-1.9784454979,0.36047012219999996,2.0,0.5170731707,-0.0034188797000000003,4.1791458793,0.2388638904,1.5901086265000002,-1.5660886881,251.0,6.1,5.7,246.8333333333,2.9057932952999996,0.2903151598,0.6124927919811152,189.6666666667,223.5,3.1989163635000004,0.3483686668,1.5352547576,33.8333333333,65.73311425680001,3.1468144334,0.33383209610000003,1.9261024418000001,-0.8305430095,2031.5666666667,21.0,6.0,1944.8333333332998,-0.6640273604,0.7302911712000001,-0.7610436566000001,0.3563307933,0.7567486587000001
s278,0.7206201489,0.2738400079,1.2124351962,1.6,31.3636363636,0.2666666667,24.181818181799997,0.2666666667,,,,,,,,,4.7572867117,0.2818790049,1.2593497055,0.5,0.33333333330000003,12.625,-0.0041666667,2.0,0.0048333333,-5.958333333300001,11.875,-0.1521428571,1.0,0.0015,-0.3785714286,0.022935857200000003,0.8040974234,6.8,7.5,2.8827919344,0.3769171528,1.6660589496,,0.027777777799999997,-2.3133415665,-0.8974314060999999,-0.1767059001,3.2838793855,2.6255278708,0.2715131698,1.4032517603,-1.2890129855,3.38738178,141.0,6.0,0.7259158134,0.0008336449,0.7190015793000001,0.0007653683999999999,0.4166666667,-3.6646748864517766,-3.6646748864517766,-3.6646748864517766,,,,,,434.5,2.2190011773,0.3574983553,1.2602742688,57.0,59.0,,0.5585767817,15.0,0.40350877189999995,0.0091635793,2.4315308509999998,0.32325265270000003,1.0796014968,-1.2138339494,314.5,5.5,4.3,361.5,3.7284520342,0.3268264021,0.4810414597077795,243.5,286.5,2.8159814818,0.29444770470000003,1.4421853278999999,43.0,6.6549494949,2.7657716177999996,0.3575338235,1.3273224795999998,-1.4747838048,2627.4814814815,5.0,6.0,3373.0,,,,0.2583373772,0.14579046140000002
s279,0.6693639116,0.07265532770000001,1.8764517381,1.55,22.2692307692,0.1333333333,11.153846153800002,0.1333333333,,,,,,,-6.8131394310795175,-5.476982296956448,3.1622612081,0.23169727469999998,1.843087441,0.33333333330000003,0.1666666667,15.125,-0.0791666667,0.0,0.0051666667,0.20833333329999998,5.625,0.024645390099999998,1.0,-0.0006808511,-0.9131205673999999,0.44047827939999995,0.5101646905,5.9,2.4,0.5220893081,0.6479497852,1.9069896355000002,-0.8537164053,0.25,-4.5187757976,-0.9538939493,-0.3884511935,3.7790742791,1.3803735003,0.2509129592,1.6511152777000002,-0.9575666758,4.0502743994,150.0,10.0,0.6506079078,0.0007161978000000001,0.6474649190999999,0.0006298158,0.4166666667,-4.625581180301964,-2.7483841522350163,-2.7483841522350163,,,,,,,,,,,,-16.3707194027,0.8237788754,4.0,0.46315789469999996,0.0085748673,3.0234006129,0.33739497300000004,1.5971944480000002,-1.2726672057,413.0,3.4,3.1,,,,,,,,,,,,1.8228179152000001,0.35698656160000003,2.0114631472,-0.7733512425,,-12.0,2.0,5646.0,-0.1267411934,-0.041710832999999996,0.15360194929999998,0.42227639009999995,0.7295994973000001
s280,1.4770271609999999,0.25952787239999997,1.0864403257,2.0,19.4166666667,0.2,19.9583333333,0.2,,,,,,,-8.2938428614822,-6.596105075825816,5.9989815487,0.30191419540000003,1.3294819423,0.6666666667000001,0.1666666667,11.25,0.1416666667,1.0,-0.002,-3.0,14.75,0.0354449472,1.0,-0.0001861668,-1.7511312217,-0.2304924866,0.8592629154000001,8.4,7.9,2.1167645182,0.5521902063,1.7179914481,-1.2974046091,0.6666666667000001,-4.4957252017,0.9208761629,0.3298219498,4.6604910377,3.4393934621,0.2181478082,1.5319841358,-1.0170844173,3.9312389163,228.0,9.0,0.7062306404,0.0011701181,0.6480448246,0.0011301362,0.6944444444,-8.511264302067357,-7.365900695568905,-6.449609932071973,,,,,,,,,,,,-15.4379408914,0.3994237256,16.0,0.5232273839,0.0621671803,4.1062990387000005,0.27850966720000003,1.4049017243000002,-0.7317874354999999,301.0,5.4,5.5,414.5,4.6167408096,0.33789502130000004,0.6708874692125737,266.1666666667,270.0,3.4243945469,0.32661892010000004,1.8083277709999999,3.8333333332999997,56.3591494343,2.549939426,0.3652859932,2.1552388177,-0.8581874320999999,1981.5783333333,6.0,8.0,3440.5,0.1240442935,0.0590240262,0.8324980329,0.8068846437,0.8236516517
s282,0.9240954417,0.1748371379,1.4739702931999998,1.75,26.8461538462,0.1333333333,20.6086956522,0.23333333329999997,,,,,,,-8.805863084935973,-8.772044151574871,3.0719623368,0.2808487928,1.2602140432,0.33333333330000003,0.33333333330000003,8.1666666667,0.033333333300000004,1.0,-0.0033333333,-1.5833333333,11.25,0.30835187059999997,3.0,-0.0102770475,-5.2164812942,-0.130727254,-0.2987610255,7.4,8.4,3.2378024782,0.608973942,1.643915659,0.4431271225,0.22222222219999999,-2.0511361784,-0.9316664648,-0.8253499481000001,2.8965513426,1.6594331689,0.034091638199999996,1.70844819,-0.6681338368999999,2.4681653177,119.0,9.0,0.6899387359999999,0.0010882785,0.9172943115,0.0020777683,0.75,,-2.067339257049917,-3.6646748864517766,,,,,,349.1666666667,1.7100842930000002,0.3079472145,1.1092985181000001,24.0,93.5,-3.2708399347,0.4351956356,2.0,0.46305418719999997,0.08588582759999999,2.3398677081,0.2742612793,1.0771653363,-0.8779447639,304.0,4.3,5.1,276.0,2.9095619704000004,0.2977577498,0.25805861467736263,267.0,269.5,2.0500166085,0.29613053440000003,1.183045367,2.5,-0.6235706861,1.0158910401999999,0.33980109560000005,1.2038395097,-1.5775810816999998,2195.8333333333,20.0,6.0,2455.8333333333,-0.9273033908,0.1102009943,-0.8186481884000001,0.1988312269,0.4427432442
s283,1.9310278488,0.3744402243,1.098440815,3.1,31.5714285714,0.30000000000000004,20.0,0.33333333330000003,,,,,,,-6.038027405565377,-4.919773909157555,5.5228570849,0.3738401838,1.5299974034000001,0.6666666667000001,0.0,14.625,-0.054166666700000005,0.0,0.0015,-0.625,6.333333333300001,-0.022023678999999997,1.0,-0.0029515457,-2.3379741285,-0.011540779499999999,0.8971627335000001,7.9,6.7,2.4673403588,0.4801048042,1.4915715108,-0.6411135903,0.22222222219999999,-1.5360413157,0.4161950605,-0.3719338943,3.8121088774,2.333844996,0.306873577,1.3823120028,,5.711883738200001,221.0,7.0,0.6950707912,0.0008338242,0.9608337402,0.00168803,0.6666666667000001,-1.8444397271102144,-2.7483841522350163,-1.8444397271102144,,,,,,337.3333333333,4.1491304857,0.41552774439999995,1.4322379621,-2.0,52.5,2.9627668502,0.4161855879,14.0,0.4950980392,0.036840611700000005,3.8288040632,0.3644167335,1.0503091064,-1.1308283342,435.5,6.8,6.0,358.5,,0.2983976047,,291.0,272.3333333333,3.5783383982,0.42170964060000005,1.2835094819,-18.6666666667,36.9926145553,2.6717368112,0.4939914906,1.6886113101,-1.8033191751,2047.5185185185,8.0,8.0,4529.1666666667,0.3488756242,-0.1308407275,1.7667346422,0.16612574900000002,0.6076559899
s288,1.2427468591,0.2524723698,1.4627556801,2.1,42.3888888889,0.4,22.555555555599998,0.4,,,,,,,-6.5986292798444035,-5.025003468716293,3.7641801792,0.2357018601,1.1004611789,0.8333333333,0.0,8.375,0.1041666667,3.0,-0.0055000000000000005,-1.375,8.1666666667,0.1946605003,3.0,-0.0093685096,-3.3977296616,-0.19302729780000003,0.6431857683000001,8.1,6.8,2.7158370037,0.3736109324,1.4621942847,0.25694553929999997,0.0,-2.9317502764,0.4664891103,0.5852987131,4.1495375109,2.0607963018,0.008705073,1.8428079358000002,-1.2890129855,3.38738178,259.0,8.0,0.6873200178000001,0.0012524155,0.9716796875,0.0018907756,0.75,-2.7483841522350163,,-1.8444397271102144,,,,,,281.6666666667,2.7448592823,0.28437008080000004,0.8771718773,18.5,9.0,32.585688004299996,0.29848798390000003,9.0,0.4563591022,0.0516187614,3.1290137443,0.2408689298,1.1801891873,-0.5745668804,248.0,6.0,6.1,235.0,3.0167449098000003,0.2805096948,0.1935434873198109,216.0,212.6666666667,2.0806702771000003,0.2137333279,1.1830379801000002,-3.3333333332999997,25.1515931373,2.3614269559,0.29206467350000004,1.1956675124,-1.3569120181,1501.1515151515,-1.0,11.0,4251.9166666667,0.6047153707999999,-0.1448461868,1.9032400439,0.2684377638,0.19416329219999998
s289,0.5838746726,0.0302240265,1.4019027308,1.35,36.7142857143,0.5333333333,36.9375,0.4666666667,,,,,,,,-3.5204726195987948,2.0318222908,,1.9406286488,0.33333333330000003,0.33333333330000003,15.166666666700001,-0.0666666667,0.0,0.0036666666999999997,0.6666666667000001,11.333333333299999,-0.0376902417,0.0,0.0006642792999999999,-0.30214861239999996,-0.037354313,0.1244065568,5.7,4.5,1.9509493253,0.2698043076,1.9170737806,-0.6766652105000001,0.027777777799999997,0.5899113988,0.6053694628,-0.3782046503,1.3936880285,1.0209347197,0.064469977,1.4259511150000002,-0.8972910517,2.0098508882,101.0,6.0,0.6971467972000001,0.0021764407,0.5934308052,0.0021833104999999997,0.44444444439999997,,,,,,,,,,,,,,,,0.5335036019,2.0,0.3636363636,0.0023170295999999997,1.97660726,0.2268296363,1.2391869785,-0.29781204969999997,331.0,4.6,3.8,,,,,,,,,,,,1.5586695293000001,0.3850523539,1.3595534112,-0.8974868051999999,1777.2407738095,,4.0,2117.3333333333,,,,0.3111761461,0.6390197394
s292,1.4337847878,0.2388360693,1.450528159,2.7,21.7692307692,0.1333333333,16.9090909091,0.2666666667,,,,,,,-7.940209109319722,-4.793989861901173,5.3326103472,0.2801544213,2.0439573514,0.5,0.5,2.8333333332999997,-0.025,2.0,-0.006999999999999999,-1.6666666666999999,4.875,0.1204225352,2.0,-0.0106478873,-2.8028169014,0.0091868031,1.0213116634000001,8.1,6.6,2.0631493564,0.387605775,2.7136234658,-0.1460830584,0.4722222222,-3.1665004933999996,-0.28216215969999997,0.3298219498,4.6604910377,2.6834293956,0.1478490711,2.1142476187,-0.9575666758,4.0502743994,286.0,6.0,0.6426834106,0.0010012673,1.0,0.0011240761,0.5833333333,-4.625581180301964,-4.625581180301964,-3.6646748864517766,,,,,,358.8333333333,2.9332926443000003,0.31744952239999996,1.7039502558,67.0,149.5,-24.689158363,0.6303677352,15.0,0.3985148515,0.057666897300000006,4.0014216029,0.2741827375,1.8801997591,-0.9634337446,300.0,6.2,6.1,187.8333333333,3.0600740171,0.223441229,0.9655949150369956,264.6666666667,280.8333333333,3.4511842065,0.3280629989,1.3739480318000001,16.1666666667,-13.2492247389,2.3254106218,0.31076009390000003,1.8039788546000002,-1.3062347684,3291.5833333333003,1.0,9.0,3959.0833333333003,0.8084114520000001,-0.0330042173,0.7749062372000001,0.16641535640000002,0.5016537703
s296,0.8138600514000001,0.2802792521,1.7167539770000002,1.95,24.04,0.1666666667,20.5263157895,0.3666666667,,,,,,,-9.02113423504968,-7.611706614799588,3.0856600725,0.3044421838,1.5475764187,0.33333333330000003,0.6666666667000001,8.3333333333,0.05833333330000001,1.0,-0.006,-0.5833333333,3.7916666667,0.07083333330000001,2.0,-0.0060980392000000005,-0.8921568626999999,-0.012731251200000002,0.7564402228,7.3,7.0,1.2956287376,0.5125408321,2.0584601412,-1.0736527464,0.30555555560000003,-0.8857765234,0.2489813864,-0.5629734621,4.194188013,2.037833927,0.18075620469999998,2.2911920765000002,-0.8075379761,4.3503317988,201.0,4.0,0.7604797363,0.0017645689,0.9964599609,0.0026513745,0.8333333333,-5.553730190361736,-5.553730190361736,-4.625581180301964,,,,,,326.0,2.2416621278999997,0.3305331789,1.2817960153,62.5,36.0,-9.0286246576,0.6736358227,13.0,0.4688279302,0.037015761800000005,3.5139468233999995,0.3248524801,1.8099562391,-0.9406553728,326.0,6.4,6.7,301.8333333333,2.7235573994,0.3797045982,0.3058521343821501,234.3333333333,314.5,2.7768831004,0.2962377967,1.5876080391999998,80.1666666667,52.322786588,2.6755414653000003,0.3996589176,2.2667637185,-1.187885209,2786.3958333333003,1.0,8.0,4364.3333333333,0.0357203855,0.1627343268,1.08918208,0.7255501360000001,0.2189318904
s298,1.3664081725,0.2598229976,1.242031082,2.3,14.5217391304,0.23333333329999997,12.16,0.1666666667,,,,,,,-8.117102834775213,-6.3594202516720735,4.931863588,0.2757902532,1.3562703293,0.33333333330000003,0.5,8.4583333333,0.0041666667,2.0,-0.0118333333,-1.9583333333,12.583333333299999,0.048402018500000005,0.0,-0.0025382675,0.2983599664,0.1107623735,0.9826229609999999,6.8,6.0,2.1460866847,0.4063116324,1.6390302574000002,0.7950942865,0.5,-2.8907823648,-1.1218024144,0.1910395678,4.9380558016,3.3087854674,0.2795340893,1.3990315673,-1.1195720593,3.7262636324,171.0,6.0,0.6452968597000001,0.0010945202,0.7659505844000001,0.0012995194,0.44444444439999997,-5.553730190361736,-4.625581180301964,-4.625581180301964,,,,,,281.3333333333,3.2036770256,0.27754375649999996,1.5926429479,8.5,21.5,,0.4466406119,6.0,0.4243902439,0.0121505003,3.2548388781,0.2794990584,1.2060301069,-1.5043057138,287.5,5.6,5.0,294.6666666667,,0.34399535119999997,0.9817039222020784,255.6666666667,285.6666666667,,0.31715257420000004,2.9603912268,30.0,12.099651325,2.4742683205,0.3901068269,1.8143794562,-2.2708609743,3236.125,0.0,5.0,5412.9090909091,,,,0.8647650837,0.23539312129999998
s299,0.9747345085,0.1463136314,1.5427829229,1.6,30.0454545455,0.2666666667,17.7826086957,0.23333333329999997,,,,,,,-7.51709619678123,-6.658404789077432,2.6539224965,0.3139504395,1.5118576119,0.5,0.33333333330000003,12.166666666700001,-0.075,0.0,-0.0036666666999999997,-0.33333333330000003,10.375,-0.0072289157,1.0,3.38983e-05,-0.8828874820999999,-0.0654523789,0.5057451698000001,7.7,7.2,0.6923186258,0.18313987489999997,2.2066431422,-1.2135991766,0.33333333330000003,-1.496224028,0.26957276010000003,-0.0947678418,3.1917075756,1.7077714544,0.0773834664,2.0224993869,-0.9602865677,1.7053043506,167.0,10.0,0.7207732201,0.0017815231000000004,0.8068893433000001,0.0022431973000000003,0.4722222222,-3.0059377729598853,-4.625581180301964,-3.6646748864517766,,,,,,335.6666666667,2.6961122888999998,0.3962259914,1.6720648827000002,,-28.0,-9.325910113099999,0.523549913,10.0,0.49357326479999997,0.0524602786,1.6234078523000002,,2.2162604101,-0.2296432414,440.5,5.9,6.0,298.8333333333,2.9959881344999997,0.4328621839,0.8560415136674668,366.0,440.3333333333,2.2154848116999997,0.3988944293,2.0272545752,74.3333333333,53.7308189655,1.7952190304000002,0.469725093,1.317863866,-1.3019328209999999,2006.405,7.0,7.0,2432.0833333333,0.29244221940000004,-0.44006211729999994,0.9657612685,0.3936061432,0.4539315757
s302,1.7516041824000002,0.2750226464,1.1195867376000002,2.3,39.15,0.33333333330000003,32.3125,0.4666666667,,,,,,,-8.341249848920626,-6.950256495106148,1.8157220786000001,0.2025471657,2.5294991884,0.6666666667000001,0.1666666667,10.125,0.0125,2.0,-0.0085,-2.625,9.0416666667,0.049796747999999995,2.0,-0.007325203299999999,-2.1121951219999997,0.4908531515,0.8328205555,7.8,6.6,2.2004534986,0.40961371979999994,1.7116354583000002,-0.7078688170999999,0.7222222222,-0.3685428361,-1.0324470977,-0.7995830311000001,2.3313787758,1.7266183125,0.1148220943,2.0735849079,-1.2379163798,2.9825269658,117.0,7.0,0.6929619312,0.0008261982000000001,0.6758760452,0.0013511294,0.4722222222,-6.449609932071973,-6.449609932071973,-5.553730190361736,,,,,,204.3333333333,3.5290378832,0.2933778425,1.5844080975,2.5,28.0,,0.4680244721,9.0,0.4732620321,-0.011177038,2.8514395713000003,0.3071468364,1.5929570592,-0.6103586925000001,311.0,5.9,5.7,311.6666666667,3.8277788206,0.3039933609,0.6744798041205915,258.1666666667,386.0,2.4447895759000002,0.3212743918,1.3582709811000002,127.8333333333,41.5220325747,2.1310937799,0.3491529607,1.7366351841999998,-1.2486316616,2277.3333333333,19.0,4.0,2586.9166666667,0.15101544390000002,-0.153459346,1.1635838851,0.7169510894000001,0.6582344628
s304,0.8880627240000001,0.2057378251,1.649837983,1.55,33.95,0.33333333330000003,22.5238095238,0.30000000000000004,,,,,,,-6.356183529173832,-6.821483000058205,3.6070639965,0.2262116572,2.0031985025,0.6666666667000001,0.1666666667,10.916666666700001,-0.1333333333,1.0,0.0053333333000000005,-2.0833333333,14.458333333299999,-0.10214285710000001,1.0,-0.0015142857,-5.45,-0.0476385616,0.9217549431,7.2,6.6,1.7017225569999999,,1.5763610573,-1.1477027209000001,0.5555555556,-1.5998802763,0.6818239776,0.0,5.320134937200001,2.0798092853,0.17220585530000002,2.2911435552,-0.8903224109000001,3.6777149035,192.0,8.0,0.5728815079,0.0008933177,0.5483540773,0.0011062566,0.5555555556,-5.553730190361736,-4.625581180301964,-4.625581180301964,,,,,,315.0,2.7064509536,0.24728366489999998,2.1074984341,6.5,96.5,1.6423131681999998,0.8688026763000001,4.0,,,2.8216610297000004,0.34910430090000005,1.7845243476,-1.1173772009,295.5,4.9,4.8,282.8333333333,4.1942038387,0.33847971460000004,0.9588757392072148,281.8333333333,237.5,2.2669655140000002,,2.8443932797,-44.3333333333,69.7605026257,2.6765887489,0.3988077557,2.6193731356,-0.7580002458,4039.6685185184997,0.0,8.0,4362.8333333333,0.30548648040000004,0.2526275228,0.4401186035,0.8999525494,0.3803488385
s308,1.2195472998,0.3281512311,1.5245919571000002,3.05,39.6666666667,0.4,35.4444444444,0.4,,,,,,,-9.056746704394305,-5.6765393028749225,4.377103946,0.2566168278,1.4268652441,0.8333333333,0.1666666667,7.125,-0.08750000000000001,1.0,-0.0098333333,-1.0416666667,17.9166666667,-0.0025423729,1.0,-0.00041739839999999995,-3.1746987952,,-0.31651640129999997,8.4,7.7,2.4716032700999997,0.4375748995,2.1755886328,0.8080113540999999,0.44444444439999997,-1.0481864859999999,-1.247695628,-0.4250370944,3.1507729495,2.3845088212,0.2439886022,1.818935558,-1.0170844173,3.9312389163,278.0,3.0,0.7896205902000001,0.0022516098999999998,0.9,0.0021833951,0.5277777778,-4.625581180301964,-4.625581180301964,-3.6646748864517766,,,,,,,,,,,,16.026487433499998,0.4229742302,12.0,0.5597014925,0.0252396891,3.3724557024,0.3077176044,1.4878988515,-1.3041314708,287.0,6.8,6.4,252.8333333333,5.362116407799999,0.4120533399,1.2247375333890425,221.5,180.0,3.5086310844999997,0.3094957714,2.6019285143,-41.5,60.0378151261,2.3131520145,0.36904774119999995,1.4872701503999999,-1.5318844686000002,1969.3939393939002,10.0,8.0,3021.25,-0.515319043,0.3130634057,-0.3949033043,0.5986404696000001,0.5990158663
s311,1.2533942536,0.16736659199999998,1.860090794,2.35,33.9090909091,0.2666666667,34.2,0.33333333330000003,,,,,,,-10.407135663054696,-7.960616301973352,3.414489465,0.2622229011,1.2007054801,0.6666666667000001,0.0,6.666666666699999,-0.033333333300000004,1.0,-0.001,-3.3333333332999997,11.666666666700001,0.0302126275,1.0,-0.0071772619000000015,-7.0844000868,-0.06803401440000001,0.8412487301999999,7.1,6.2,,,,,0.4722222222,-3.0802552018,-1.6029115661000002,-0.1448413667,3.3579238220999996,2.8066198217,0.2607763216,1.3952347697999998,-1.1652624446,3.6348828618,246.0,7.0,0.5,,1.0,0.0014555085,0.6666666667000001,-4.625581180301964,-3.6646748864517766,-5.537595558952301,,,,,,,,,,,,-0.7910599068999999,0.5137269162,13.0,0.4240196078,0.0462713262,3.5665834691,0.3278044423,1.4939657854,-0.8080052273,346.5,6.8,5.4,249.6666666667,3.4595488873,0.4193343164,0.8046802180487957,273.8333333333,224.8333333333,2.8410503827,0.31168698219999996,1.5672981766999998,-49.0,-94.7856220888,3.1923650420999996,0.3389545411,1.6906228831,-0.1353939076,2330.6525,15.0,7.0,2969.3333333333003,-0.3403248768,-0.5815459856,-0.32407657910000004,0.8170605184,0.3853521985
