"X","adaptive_n_back.hddm_drift","adaptive_n_back.hddm_drift_load","adaptive_n_back.hddm_non_decision","adaptive_n_back.hddm_thresh","adaptive_n_back.hddm_thresh_load","adaptive_n_back.mean_load","angling_risk_task_always_sunny.keep_adjusted_clicks","angling_risk_task_always_sunny.keep_loss_percent","angling_risk_task_always_sunny.release_adjusted_clicks","angling_risk_task_always_sunny.release_loss_percent","attention_network_task.alerting_hddm_drift","attention_network_task.conflict_hddm_drift","attention_network_task.hddm_drift","attention_network_task.hddm_non_decision","attention_network_task.hddm_thresh","attention_network_task.orienting_hddm_drift","bickel_titrator.hyp_discount_rate_large.logTr","bickel_titrator.hyp_discount_rate_medium.logTr","choice_reaction_time.hddm_drift","choice_reaction_time.hddm_non_decision","choice_reaction_time.hddm_thresh","cognitive_reflection_survey.correct_proportion","cognitive_reflection_survey.intuitive_proportion","columbia_card_task_cold.avg_cards_chosen","columbia_card_task_cold.gain_sensitivity","columbia_card_task_cold.information_use","columbia_card_task_cold.loss_sensitivity","columbia_card_task_cold.probability_sensitivity","columbia_card_task_hot.avg_cards_chosen","columbia_card_task_hot.gain_sensitivity","columbia_card_task_hot.information_use","columbia_card_task_hot.loss_sensitivity","columbia_card_task_hot.probability_sensitivity","dietary_decision.health_sensitivity","dietary_decision.taste_sensitivity","digit_span.forward_span","digit_span.reverse_span","directed_forgetting.hddm_drift","directed_forgetting.hddm_non_decision","directed_forgetting.hddm_thresh","directed_forgetting.proactive_interference_hddm_drift","discount_titrate.percent_patient","dot_pattern_expectancy.AY.BY_hddm_drift","dot_pattern_expectancy.BX.BY_hddm_drift","dot_pattern_expectancy.bias","dot_pattern_expectancy.dprime","dot_pattern_expectancy.hddm_drift","dot_pattern_expectancy.hddm_non_decision","dot_pattern_expectancy.hddm_thresh","go_nogo.bias","go_nogo.dprime","hierarchical_rule.score","holt_laury_survey.beta","holt_laury_survey.risk_aversion","holt_laury_survey.safe_choices","information_sampling_task.Decreasing_Win_P_correct","information_sampling_task.Decreasing_Win_motivation","information_sampling_task.Fixed_Win_P_correct","information_sampling_task.Fixed_Win_motivation","keep_track.score","kirby.hyp_discount_rate_large.logTr","kirby.hyp_discount_rate_medium.logTr","kirby.hyp_discount_rate_small.logTr","kirby.percent_patient","local_global_letter.conflict_hddm_drift","local_global_letter.global_bias_hddm_drift","local_global_letter.hddm_drift","local_global_letter.hddm_non_decision","local_global_letter.hddm_thresh","local_global_letter.switch_cost_hddm_drift","motor_selective_stop_signal.SSRT","motor_selective_stop_signal.condition_sensitivity_hddm_drift","motor_selective_stop_signal.hddm_drift","motor_selective_stop_signal.hddm_non_decision","motor_selective_stop_signal.hddm_thresh","motor_selective_stop_signal.reactive_control","motor_selective_stop_signal.selective_proactive_control","probabilistic_selection.positive_learning_bias","psychological_refractory_period_two_choices.PRP_slope","ravens.score","recent_probes.hddm_drift","recent_probes.hddm_non_decision","recent_probes.hddm_thresh","recent_probes.proactive_interference_hddm_drift","shape_matching.hddm_drift","shape_matching.hddm_non_decision","shape_matching.hddm_thresh","shape_matching.stimulus_interference_hddm_drift","shift_task.acc","shift_task.learning_rate","shift_task.learning_to_learn","shift_task.model_beta","shift_task.model_decay","shift_task.model_learning_rate","simon.hddm_drift","simon.hddm_non_decision","simon.hddm_thresh","simon.simon_hddm_drift","simple_reaction_time.avg_rt","spatial_span.forward_span","spatial_span.reverse_span","stim_selective_stop_signal.SSRT","stim_selective_stop_signal.condition_sensitivity_hddm_drift","stim_selective_stop_signal.hddm_drift","stim_selective_stop_signal.hddm_non_decision","stim_selective_stop_signal.hddm_thresh.logTr","stop_signal.SSRT_high","stop_signal.condition_sensitivity_hddm_drift","stop_signal.condition_sensitivity_hddm_thresh","stop_signal.hddm_drift","stop_signal.hddm_non_decision","stop_signal.hddm_thresh","stroop.hddm_drift","stroop.hddm_non_decision","stroop.hddm_thresh","stroop.stroop_hddm_drift","threebytwo.cue_switch_cost_hddm_drift","threebytwo.hddm_drift","threebytwo.hddm_non_decision","threebytwo.hddm_thresh","threebytwo.task_switch_cost_hddm_drift","tower_of_london.avg_move_time","tower_of_london.num_extra_moves","tower_of_london.num_optimal_solutions","tower_of_london.planning_time","two_stage_decision.model_based","two_stage_decision.model_free","two_stage_decision.perseverance","writing_task.neutral_probability","writing_task.positive_probability"
"s028",2.1947011239,-0.6895358557,0.0369552698,2.3946006875,-0.2585323936,1.8,50.3157894737,0.3666666667,34,0.4666666667,-0.5333618364,-1.1748575697,4.3295197482,0.3356243466,2.1671913166,-1.4008897079,-9.30197770494769,-6.4307533202699,2.174720968,0.2724159748,1.3213582499,0.3333333333,0.1666666667,10.500416666666,9.436895709e-16,2,-1.561251128e-17,-1,28.8333333333,-0.0873801221,1,-0.0017288579,-2.5185265911,-0.0246950312,0.1521868492,8.3,7.1,2.0218524498,0.3780148883,2.0199037746,-0.528667804,0.1388888889,-1.1664779527,-0.3349611275,-0.378116377,2.8913738017,1.9607319902,0.1468587551,2.307144256,-0.5402436899,4.8849203713,118,0.0331595576,-0.6040336065,3,0.8533126831,0.0022778014,1,0.0022514238,0.5833333333,-2.74838415223502,-3.66467488645178,-3.66467488645178,0.2962962963,-0.9292638215,0.0060455617,2.276793771,0.4523833906,2.1717280294,-0.3237892036,327.5,-0.9023709176,2.6089016406,0.2918532397,1.4076542484,21,77.5,33.0452822761,0.4843217015,3,1.9869242914,0.4999378485,2.14577645,-0.3871348632,1.7004647356,0.411036942347,1.845408789163,-0.6106001552,0.4781491003,0.0592330731,-0.000876377,5.9766591022,0.759182458,0.1693400316,3.376945878,0.3164270418,1.4415879176,-0.9800252468,371.5,6.4,5,238.8333333333,-0.7620122212,4.9202860122,0.3056933325,1.17305005073992,290.3333333333,-0.1916918455,0.0948560945,3.003806491,0.348133306,1.7516606744,4.0766687206,0.3118014938,2.6341582693,-0.8238103688,-0.1273039571,1.6707608502,0.0555775077,2.010226369223,-0.0648192958,1892.8980952381,10,8,4842.9166666667,0.6590729126,-0.2869623281,1.2821642884,0.8843044641,0.4155161321
"s032",2.9249501416,-0.8018981675,0.0698627387,2.2384901859,-0.3862316541,1.85,41.5185185185,0.1,28.5333333333,0.5,-0.2626112213,-0.8388304,5.1164841861,0.3155226721,3.2663770676,-0.6341312142,-7.20534076205452,-6.28454854371543,6.1790036241,0.2797557065,1.9140067081,0.5,0.1666666667,10.2916666667,0.0708333333,2,-0.0178333333,-6.2916666667,8.75,0.0034749035,1,0.0003243243,-2.7432432432,-0.4972756911,0.689964718,6.2,5.2,0.9120067508,0.3593589937,1.6665861808,-0.409354414973,0.5,-3.9165998145,-0.5848078508,0.3298219498,4.6604910377,4.0910585681,0.0431854417,2.5148883479,-0.8893284577,4.1867508355,218,25.7627506452,0.3968411315,9,0.6912605286,0.0017405018,0.94556427,0.0026067086,0.5555555556,-6.44960993207197,-5.55373019036174,-4.62558118030196,0.5555555556,-1.4175468648,-0.1074981889,2.6147642431,0.3681135095,1.7609373004,-0.2928175543,257.1666666667,-1.8215630518,3.2860812301,0.3121876951,1.3966301549,3.5,86.5,34.0196611739,0.4311000155,3,1.511591343,0.4197973675,1.6551081747,-0.4467580867,3.8112094178,0.4256251804,1.7136472121,-2.6572831788,0.4210526316,0.039200156,-0.0021876772,6.2401261849,0.6492174762,0.2169556517,4.1741257307,0.2927574982,1.4891036926,-1.3045107822,267,5.1,5.4,291.8333333333,-1.3645585959,3.4394713591,0.3469489662,0.405208021330857,214.5,-0.7494035437,-0.4378154043,3.9724318508,0.3423654112,2.1104077223,3.7474449264,0.3167090695,2.3699750268,-1.4679794843,-0.1449812137,0.8029406999,0.1325646508,1.4380516062,0.0196859172,2014.0083333333,10,9,3385.75,-0.194270259,0.4379127314,-0.1949868579,0.5838859863,0.4500981789
"s034",2.5009748766,-0.4884243953,0.1831762739,1.9211606255,-0.2177311534,2.35,30.4347826087,0.2333333333,21.875,0.2,-0.4167312777,-0.9667245021,3.7911436843,0.3721912432,1.8263102394,-0.7574375851,-6.97678286524194,-4.72702443415362,5.360612607,0.2738629256,1.4295243028,0.5,0.3333333333,13.3333333333,3.330669074e-16,0,-0.0033333333,0.4166666667,19.9583333333,0.3116161616,3,-0.0067979798,-4.8838383838,-0.2131730696,0.7022115203,7.3,5.9,2.7393356484,0.3531244838,1.9129943369,-0.6726702001,0.226666666671,-4.520368684,-1.7849256758,0.4874441866,4.3452465641,3.5796983792,0.1342809991,1.6398071299,-0.7017421781,4.5619233948,175,46.0626954627,0.8291899447,10,0.8817337036,0.0019487654,0.892578125,0.0014959381,0.6666666667,-1.84443972711021,-2.86744394418295,-1.84443972711021,0.0740740741,-0.8288194342,-0.3876840704,1.484224664,0.3372663337,1.9454650504,-0.3568389437,438.3333333333,-0.8976627056,2.6784160394,0.2890997438,1.3868115288,-4,74,2.447114543738,0.5661983774,10,1.8543397482,0.4024563259,1.7321304542,-0.2971279273,3.2224895348,0.3550555183,1.2089920657,-1.6328077258,0.4060913706,0.0627045419,0.001345275,6.3505077798,0.5216490658,0.1293319732,4.099996647,0.2383570643,1.6719852321,-0.9651338702,263,5.8,6.2,293.033333333333,-0.760497836297,2.861678676354,0.318098047597,0.452895223575005,259.5,-0.086826153,0.077826291,2.9472937226,0.3182789518,1.5835555384,2.1049889005,0.2781073512,1.8985896462,-1.1887848903,-0.2674144042,1.8199838668,0.3081576093,1.5934781105,-0.1323986225,1730.1296296296,12,9,2924.3333333333,0.1678434254,-0.3143838722,0.181785313,0.1633008377,0.2327784336
"s042",2.640287835,-0.8254467708,0.2376557111,2.3620592422,-0.278038433,1.9,40.1111111111,0.4,21.85,0.3333333333,-0.346424106,-0.8445220875,4.4530902314,0.3382420587,2.8856660311,-0.8826831227,-10.6941284951819,-7.65234355432526,4.4560269799,0.2475163272,1.505047741,1,0,18.2916666667,0.0208333333,2,-0.0061666667,-2.2083333333,16.4166666667,-0.0099045346,1,-0.0048591885,-2.9868735084,-0.0567950914,0.8901018633,6.8,4.5,1.7830371953,0.4679869877,1.6264660925,-0.7278594085,0.6388888889,-2.6033356451,0.0231961062,0.3322315861,4.6556717651,2.9103296905,0.0158004212,2.7501301425,-0.9575666758,4.0502743994,212,1.2928725743,0.0438060331,4,0.6439033508,0.0015689726,0.9070724487,0.0023141029,0.6111111111,-7.3659006955689,-6.44960993207197,-6.44960993207197,0.7037037037,-1.2228331771,0.0173138552,1.817877762,0.4093987587,1.7567604333,-0.3588891377,363.8333333333,-1.5082551814,3.0374534748,0.3154032863,1.2544450467,39.5,88,-6.0651991879,0.6039502739,15,1.6507808485,0.518732499,1.5342791262,-0.5435967949,3.2992425624,0.3670454484,1.8968240335,-1.3144726438,0.5012285012,0.0851188281,0.0005283187,7.9607268632,0.5415601486,0.2073645561,3.6542579702,0.3531448013,1.3071866949,-1.1982975836,314,6.3,4.8,325.6666666667,-0.7937107887,3.1774019727,0.3195867943,0.500977115059172,286,0.1496711633,0.2762132949,2.8862060322,0.3154881068,1.4536686354,3.2534137747,0.3913853827,2.2327384048,-1.1712967782,-0.2518111715,2.506200849,0.3281600546,1.5352578188,-0.0058807612,1504.4027777778,21,7,2478.25,1.5931925317,-0.9015157438,1.083833826,0.8596626666,0.1813954842
"s049",2.3000225534,-0.6751101234,0.0476256836,2.0476607577,-0.2631289751,1.7,38.875,0.2,22.2222222222,0.4,-0.5808296046,-1.067776411,3.9763508726,0.3018789539,1.7688129223,-1.138574794,-7.05670620101186,-4.8061215184022,4.3089163107,0.2564012603,1.6498671319,0.5,0.3333333333,21.6666666667,4.440892099e-16,1,8.066464163e-17,-3.3333333333,23.0833333333,-0.0712437396,1,0.0022971619,-3.333263773,0.1363329584,0.274128234,7.5,5.7,1.6079909944,0.3756862173,1.8355277784,-0.5180853151,0.235000000007,0.1384351123,-0.6588972243,-1.0603388242,2.4352990176,1.391498546,0.2275170396,1.7006337257,-0.8903224109,3.6777149035,182,1.2928725743,0.0438060331,4,0.8771240234,0.0021191442,0.9288574219,0.0018760755,0.6388888889,-2.06733925704992,-2.74838415223502,-2.74838415223502,0.1851851852,-0.5672321283,0.3184183507,1.6775418671,0.3617318318,2.0306888694,-0.219103873,231,-1.3699492222,3.2824087838,0.3018187264,1.9722722112,3.5,139,5.424188528158,0.4807701873,6,1.1073505254,0.3728243843,2.2262447647,-0.36871286,4.2065996053,0.4000615078,2.7079572751,-1.8081035054,0.42997543,0.0601046559,0.0003208262,5.9388979487,0.8525971185,0.2591027925,3.355806936,0.2680406425,1.0118288601,-1.4527158529,307.5,4.4,4.4,241.1666666667,-0.8895882261,2.2399207746,0.4475346875,0.447875733781466,231.1666666667,-0.6561188232,-0.1592851129,2.3537305579,0.2055984481,1.9654677902,2.5398833816,0.3222045025,2.101729426,-0.3831889309,-0.2297420801,2.5039272944,0.3033707706,1.9173450748,-0.0146259845,2524.5285714286,1,4,7185.9090909091,-1.1701907891,0.0897151321,-0.8617786127,0.7240277894,0.5724588484
"s060",2.480717849,-0.4495158457,0.2795297661,2.3550064084,-0.303926369,2.8,46.1904761905,0.3,27.6315789474,0.3666666667,-0.5084720655,-1.0304370599,4.0713329079,0.3804291306,1.8925156079,-1.1032012295,-5.58454388549863,-4.68546037178181,5.1354304133,0.2995738153,1.201987134,0.8333333333,0.1666666667,3.4166666667,0.0083333333,2,-0.0043333333,-2.5,4.5833333333,0.0284291811,2,-0.005148547,-2.9857752489,-0.0277628893,0.7041259941,9.8,8.9,2.6792472979,0.4576699776,1.6579389299,-0.2799590582,0.3055555556,-3.3042411358,-0.0547607941,0.1932209246,4.933693088,4.4911382849,0.232369758,2.2751517802,-0.9575666758,4.0502743994,227,10.925098711,0.2565783653,8,0.9780029297,0.000738817,1,0.0012268222,0.8333333333,-4.62558118030196,-4.62558118030196,-3.68698266615414,0.4074074074,-0.8450161643,-0.4147320649,2.0640256834,0.3917379347,1.8356985483,-0.3829411144,400.5,-0.9571566549,2.9768453448,0.3717769632,1.2044708572,19,9,19.9986676913,0.4313404862,17,2.3631996764,0.5516579916,1.2952815589,-0.2778393416,2.9581446641,0.4109568047,1.3375415134,-1.8833064165,0.5243902439,0.0572653825,0.0009271601,11.2160513119,0.7442784464,0.1524126948,3.6164720849,0.3240396805,1.5674250008,-0.8378767551,311.5,7.7,7,347.3333333333,-1.3824727503,3.5747959979,0.3758321187,0.382421569379423,257.8333333333,-0.3633691534,0.2371307293,4.6146041372,0.3892361152,1.8521707086,3.765126796,0.3586109196,1.3723977526,-1.0371940718,-0.2453419496,2.4568541067,0.3850406316,1.5932092392,-0.0280769353,1940.3598484848,5,10,4188.5833333333,1.1734341746,-0.2968049141,0.9181349413,0.2211084132,0.186558449
"s062",2.5881855923,-0.7308651706,0.2935293099,1.320865164,0.0595303055,1.85,27.68,0.1666666667,27,0.3333333333,-0.1935480593,-0.6200127616,3.020604686,0.368183791637,3.6123612919,-0.3073599955,-7.08707801673198,-6.64786245061386,2.5437323491,0.2439077318,1.6204605526,1,0,5.0416666667,0.1125,3,-0.0055,-3.2083333333,4.2916666667,0.0437513421,3,-0.001972944,-0.8563452867,0.0113237105,0.8841008293,7.9,10.2,1.7541034918,0.4684076891,2.0987742253,-0.3980049523,0.2777777778,-2.3223237303,-1.6770599644,0.1910395678,4.9380558016,3.4039224594,0.3509146425,2.3008315639,-1.1652624446,3.6348828618,232,25.7627506452,0.3968411315,9,0.6622526646,0.0005414485,0.98203125,0.0006970711,0.5833333333,-5.55373019036174,-4.62558118030196,-5.55373019036174,0.5185185185,-1.0791070014,-0.1827566274,1.847947692,0.4201815834,2.2678737272,-0.2200493905,266.3333333333,-0.3210707417,3.1989746836,0.342350459,1.2590531987,33,-14.5,10.2295124979,0.4283792204,11,0.6196976041,0.578052057,1.9347979482,-0.2774527898,3.4021550027,0.4195938776,1.5339974657,-2.2535129142,0.4729064039,0.0627853111,-0.0043172346,6.1290983336,0.5499666448,0.2406323531,3.0438182891,0.286905434,1.3617810451,-0.4345829357,383,5.2,4.7,282.5,-0.6675917178,3.0271803377,0.325517733213,1.2020945896345,254.8333333333,-0.1992145222,0.2357008178,2.4929083768,0.3579137958,1.26808806,2.9142438746,0.3653147371,2.5131901143,-1.2196061076,-0.1851071676,1.3462074501,0.0917887578,2.2737034184,-0.0370443216,3714.2604166667,5,4,4417.75,-0.0102635611,1.257482524,-0.3745843876,0.1507688511,0.3612157953
"s063",3.5793101148,-0.6851381916,0.0515464844,3.2877537267,-0.460269977,3.25,35.5217391304,0.2333333333,35.2941176471,0.4333333333,-0.5659402603,-0.7945567261,5.8244541028,0.4099045829,2.3783652296,-0.8319258728,-7.12636445760294,-3.38255149960845,5.9925085262,0.2915054069,1.591069529,0.1666666667,0.3333333333,15.1666666667,0.1333333333,2,-0.0026666667,-3.1666666667,11.1666666667,-0.0321558944,1,-0.0016212154,-3.7198840455,-0.2312044686,0.7315660081,9.7,8.7,2.1351174355,0.4179205874,2.0046802251,-0.4404942854,0.24416666667,-2.4206487304,0.228756865,0,5.3201349372,2.6054462682,0.009927451,2.7066318101,-0.7020170633,2.8911536404,220,7.6113128603,0.3752535483,7,0.6812107086,0.0011611484,0.8674608231,0.0011635514,0.6111111111,-2.74838415223502,-2.74838415223502,-1.84443972711021,0.1851851852,-1.2413412916,-0.1865153611,2.1824735064,0.5232570498,2.134269522,-0.2426891427,347.5,-0.7179848354,3.6876298582,0.3275724181,1.5833743067,14.5,2,-2.3742703251,0.4888324247,5,1.9935280172,0.4175958463,2.0138221441,-0.3334959818,2.4052795131,0.4017369435,1.3662935767,-1.1431774842,0.4362745098,0.0498499954,-0.0054790577,8.2729727425,0.6216109785,0.1905278106,2.7605959842,0.2803102462,1.1312929591,-0.873583514,335.5,6.2,5,342.3333333333,-0.5032526023,2.9927770264,0.4009480503,0.277080087043397,288.1666666667,-0.4154818936,0.0541318729,3.3826811044,0.3678975497,1.4443308562,3.7888522241,0.3412466774,1.9520319916,-0.8992985088,-0.1064912391,2.014986846,0.3375147383,1.6654601255,0.0203551945,2115.5138888889,0,12,5250.6666666667,-1.1713925112,0.4333475819,-0.3048636699,0.2140035744,0.2998939556
"s065",1.4715128423,-0.4471134887,0.0338869395,1.8349467476,-0.106892985,1.55,38.4444444444,0.1,17.8,0.3333333333,-0.38009075,-1.128978293,2.8836791094,0.3185514067,2.2495437317,-0.6253493281,-9.61854172017723,-12.4372483685416,2.5359088611,0.2120655665,1.7267016302,1,0,10.5416666667,-0.0708333333,1,-0.0028333333,-4.2083333333,8.75,0.0655860349,1,-0.0016242727,-5.0727348296,-0.0135866224,0.4984835444,6.6,5.6,0.5351511001,0.388526092933,2.2073964273,-0.3302783754,0.368055555559,-1.8226963393,0.0141802978,0.8463229513,3.6274890347,1.5881274838,0.177668076,1.8666963724,-1.2989724053,2.0912506043,111,46.0626954627,0.8291899447,10,0.7056082726,0.0023534207,0.6159029007,0.0019315088,0.6388888889,-4.62558118030196,-2.74838415223502,-3.66467488645178,0.3333333333,-1.0861004789,-0.4667615857,1.3733967805,0.3005367939,1.8816608001,-0.3693202213,351.980000000005,-0.917484787251,2.486428203641,0.292875973769,1.464411577669,19.09,43.74,3.639983300572,0.3348619968,4,0.6210016137,0.4786455723,2.2750572464,-0.0800739829,1.6976492326,0.3968267846,1.6980010868,-1.2912468872,0.4202531646,-0.0136486829,-0.0005229193,1.6821535491,0.5287582672,0.4282279033,2.4114745903,0.2838420193,1.4843450133,-0.7043427879,285.5,7.4,7.3,336.021666666666,-0.664054221446,2.191994018082,0.29657138506,0.407922664591456,275.1666666667,-0.0440736129,-0.0792162198,1.1398275131,0.2190209096,1.3067329379,1.2549428037,0.341144643,1.8432937439,-1.3207061746,-0.196446144189,1.08931237233,0.161778330808,1.882975387324,-0.028472205558,1512.2,27,5,1500.0833333333,-0.04357113895,-0.074516344558,-0.100096979938,0.4214680764,0.4849509644
"s066",3.5213371675,-0.673816837495,0.2057793613,2.1313402057,-0.3319624133,1.7,31.3636363636,0.2666666667,21.8571428571,0.3,-0.2108572439,-0.9000876598,4.5201849713,0.3696057743,2.4239659847,-0.7771215416,-10.2455413370552,-10.2004202806708,2.7359891869,0.2560908749,1.7260278207,0,0.36333333334,8.4166666667,0.0333333333,1,0.0003333333,-1.3333333333,7.875,0.0949570815,2,-0.0053716738,-3.4667381974,-0.3585878567,0.724714163,7.6,5.3,1.9894217593,0.4585903798,2.8459445297,-0.5855729536,0.1944444444,-0.4386374138,-0.6170866941,-0.5542288687,2.8827508555,2.0372524589,0.2711020593,1.6788627948,-0.9575666758,4.0502743994,125,10.925098711,0.2565783653,8,0.690876627,0.0009390258,0.730340004,0.0010499531,0.6111111111,-3.66467488645178,-4.62558118030196,-4.62558118030196,0.3703703704,-0.8279290746,0.1137461846,2.0010207289,0.3719101826,2.4484253032,-0.353641862,353.6666666667,-1.1429878983,3.1044909142,0.4137396969,1.3185474756,45,51.5,-8.0451334885,0.6420575256,7,1.4575726022,0.6034584841,2.1674080406,-0.2798582495,3.6921571761,0.4264076162,2.1554841647,-2.2492678249,0.5644329897,0.0415432661,-0.0060743947,4.2947097809,0.8024728559,0.3729763752,3.0506604817,0.2608321674,2.104793528,-0.462898514,424,5.3,5,331.3333333333,-0.7011768956,3.020661896,0.3207406448,0.59447077780918,395.3333333333,-0.3748704059,-0.3168243546,2.5636037875,0.1834454467,2.6889318037,2.7187905413,0.3045085957,3.2888184057,-1.2471160362,-0.1292548093,0.9147292499,0.0382690339,2.2269954472,-0.0662047903,2316.1203703704,11,7,3143,-0.4206139094,-0.5041921632,-0.8589461981,0.8393306151,0.1429788708
"s071",1.3441761621,-0.3394109155,0.0361497253,2.2282042711,-0.1229069876,1.75,37.8636363636,0.2666666667,18.7058823529,0.4333333333,-0.4600989457,-1.2360352573,3.0415540336,0.4123411054,1.6611612631,-0.4445606489,-6.84354771885612,-4.46264690310353,3.5920804203,0.2173425044,2.1794321045,0.3333333333,0.5,12.9583333333,0.1875,3,-0.0191666667,-1.2916666667,5.4166666667,0.0196808511,1,-0.010212766,0.3031914894,-0.3287501931,0.36165611,6.8,6,1.1996442255,0.2869761437,2.1858848215,-0.5842759936,0.1944444444,-0.7103580478,-0.6153034661,-0.9342144304,3.4517060764,1.7444623,0.1238132866,2.3444031346,-0.8005189753,3.0881574643,124,7.6113128603,0.3752535483,7,0.6083211422,0.0010713031,0.7305832386,0.0014346767,0.547222222219,-3.66467488645178,-4.62558118030196,-2.74838415223502,0.3333333333,-0.8130067382,-0.2271277959,1.7923132453,0.423450216463,2.095005364305,-0.1789764546,323.5,-0.8206813203,3.4894388545,0.4260624154,2.0130478278,-11,87,5.2836560741,0.5839623781,7,0.5578804775,0.534959055785,2.335212091,-0.3106996607,2.2286358483,0.4788173144,1.7308607879,-1.551325821,0.5075,0.0223718598,0.0045281172,8.5656642904,0.7477810103,0.1774633317,2.9688750716,0.2905185646,2.1654519409,-0.5346193975,432,5.1,6,317,-0.6128477007,2.0480880101,0.431556558,0.654371198663057,295.6666666667,0.0153551303,0.3159981706,2.3511075192,0.3588531018,1.6593753005,3.1602372454,0.4445083279,3.4997685203,-0.4432792636,-0.202140871766,1.27985861705,0.191281259493,2.142565435524,-0.019260250789,2459.6407407407,2,7,4432.6666666667,-0.7220121537,0.2298508235,-1.0774822275,0.4051994534,0.2617705316
"s081",2.2041846863,-0.7832769385,0.0368164256,2.4045717344,-0.3700222778,1.45,18.2608695652,0.2333333333,21.4,0.1666666667,-0.3459967637,-0.763746229,4.0023014242,0.4085596511,2.2742915233,-0.7527533583,-6.69123851641087,-5.14263849500079,4.4865511887,0.2299906544,2.4183159043,0.1666666667,0.6666666667,18.4583333333,0.1541666667,2,-5e-04,-4.4583333333,13.3333333333,-0.1423953135,2,-0.0008466045,-2.7019960946,-0.3502645151,0.6167339037,8.4,7.1,2.3348617267,0.3083157371,2.5900420372,-0.0448270008,0.1666666667,-3.5754251276,-1.6704073771,0.1910395678,4.9380558016,3.7629016175,0.0581853899,3.3562349411,-0.7625664513,3.9332268227,161,4.755929149,0.1346114405,5,0.6649107456,0.0012160745,0.696820116,0.0009730052,0.7222222222,-6.44960993207197,-2.74838415223502,-3.66467488645178,0.4074074074,-0.9598290715,0.1053127714,1.8061073507,0.3804403114,2.2898082984,-0.372306054,275.6666666667,-1.684995509,4.4038966287,0.1673680341,2.072050045277,30.5,142.5,30.6826401715,0.5669489555,15,1.6662870946,0.4122209238,2.2223171617,-0.2486902861,3.7899108013,0.4073245522,2.3111469303,-1.5374080517,0.3425692695,0.0328242955,0.0003809639,12.0022490504,0.8924257261,0.1745626582,2.8033775667,0.2940433357,1.4068626728,-0.5366259162,359.5,6.8,4.8,218.5,-0.5406554952,2.645449676,0.3631653709,0.966683675971998,239,-0.1982180122,0.0646314392,4.5140601184,0.2603086938,2.8216595144,2.6831289811,0.3156896501,2.4510147466,-0.824565414,-0.2885170067,2.7175153131,0.2462430469,2.6534141187,-0.0304949368,2087.3796296296,5,8,3985.6666666667,-0.0345028873,-0.5263292793,-0.8681125436,0.1376936543,0.4717295298
"s082",2.2809956292,-0.4354589899,0.1122749183,2.4830043848,-0.3573406883,2.45,31.4583333333,0.2,23.6818181818,0.2666666667,-0.4504641651,-1.0440281076,4.3447334413,0.3095234236,2.2602598192,-0.8312377601,-8.34124984892063,-6.47568498192028,5.7057769899,0.250093462,1.7334087064,0.6666666667,0,5.9583333333,0.0041666667,1,-0.0038333333,-2.7916666667,3.7083333333,0.0502525253,2,0.0010606061,-2.0858585859,-0.1223337112,0.6323626457,8.3,7.3,3.1223414048,0.3969036334,2.618858272,-0.3698034859,0.2222222222,-0.2677206527,0.8718553796,0,5.3201349372,3.898433384,0.013190166,3.8532460848,-0.9575666758,4.0502743994,233,7.6113128603,0.3752535483,7,0.8056304932,0.0018937548,0.8680659294,0.0021259087,0.6388888889,-5.55373019036174,-5.55373019036174,-3.66467488645178,0.4814814815,-0.6550783355,0.0423676298,2.0067981639,0.3907422388,2.7872259488,-0.364096616,267.3333333333,-1.4670377538,4.2742949357,0.3064435519,2.5465171873,0.5,115.5,6.9779141275,0.6319495059,11,1.5145389625,0.4365928065,2.5084800472,-0.3741913069,4.1828518719,0.4063736427,2.0113217851,-2.0324674173,0.3832923833,0.0352138085,-0.0043997635,11.2721203507,0.723593752,0.0974202652,4.1005157498,0.2832146152,1.6483272914,-0.9142398789,252,7.3,5.7,260,-0.9906015413,3.3475349815,0.3527889981,0.873582211357222,217.5,-0.0762976521,0.2809497073,3.9547348082,0.3210241075,1.8935104661,3.2818281076,0.3960454679,1.9455427159,-0.8460007507,-0.2822641178,2.6351170121,0.2340633693,2.5396514812,0.0056736032,2231.475,-1,9,6488.3333333333,-0.0907793093,-0.3399795539,-0.1953894535,0.6486152767,0.5123222555
