,NBHD,NBHDL,NBHN,NBHT,adaptive_n_back.mean_load.logTr,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation.logTr,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,attention_network_task.hddm_thresh.logTr,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,choice_reaction_time.hddm_non_decision.logTr,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,columbia_card_task_cold.loss_sensitivity.ReflogTr,CCTCPROB,CCTHAVCC,columbia_card_task_hot.gain_sensitivity.logTr,CCTHINFO,CCTHLOSS,CCTHPROB,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,dot_pattern_expectancy.hddm_drift.logTr,DPEHN,dot_pattern_expectancy.hddm_thresh.logTr,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,LOGCONHD,LOGGBHD,LOGHD,local_global_letter.hddm_non_decision.ReflogTr,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,motor_selective_stop_signal.hddm_non_decision.ReflogTr,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,shape_matching.hddm_non_decision.ReflogTr,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,SHFTMLR,SIMHD,simon.hddm_non_decision.ReflogTr,SIMHT,SIMSIMHD,simple_reaction_time.avg_rt.logTr,SPSFORWD,SPSREVRS,stim_selective_stop_signal.SSRT.logTr,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSHD,SSHN,stop_signal.hddm_thresh.logTr,STRHD,STRHN,stroop.hddm_thresh.logTr,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,tower_of_london.avg_move_time.logTr,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,writing_task.positive_probability.logTr
s409,2.2675225448,-0.2847543956,0.0994075745,3.367829866,1.208960345836975,22.608695652199998,3.5386069477,11.7,1.2802585381600742,-0.5591322732999999,-0.8421942272,4.3483584401,0.3512064815,0.8621648191349021,-0.9212234055,-9.048735259882378,-7.854091128830166,-7.572026608905506,3.7220475355,-1.2115727126076543,1.5111941293,0.8333333333,0.0,7.291666666699999,0.1791666667,3.0,0.008959741371471801,-0.9583333333,7.25,0.2551855925795393,3.0,-0.0030827423,-1.7517730496000001,0.5526621934084014,0.7089352932096918,8.5,8.9,2.7626078054,0.552731513,1.9268253088,-0.6124772189000001,0.4444444444,-1.2231240905,0.9007326747,-0.5629734621,4.194188013,1.1036402494286148,0.2073650063,0.8017278138744426,-0.8893284576999999,4.1867508355,187.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.7082961081999999,0.0012391523,0.9926025391,0.0016923651000000002,0.6388888889000001,-5.553730190361736,-1.1943290866,0.0774845519,2.3491832027,0.1867503695254009,2.1169701964,-0.4053472682,349.1666666667,3.5807248734,0.07638861001387633,1.3053278797,-1.2426179363,-0.5167056105,4.135843635395,0.5922426608,13.0,2.0750531206,0.5608897575,2.113469156,-0.4283166326,4.655040929,0.1112219492139578,1.99559179,-1.8572828311000005,0.5405405405,0.1128570326,-0.00038064690000000004,1.739093921046586,0.2707330244282621,0.25644502620000004,2.5620995115,0.09766436190545072,1.6189367575,-0.5080675656,5.720311776607412,6.0,5.7,5.528767493044551,4.7862622663,0.30407825180000003,1.082216040509295,-1.2852678609,237.3333333333,4.3788358535,0.3567738361,0.6229147085677957,3.2585985410000005,0.3098760022,1.161950914062372,-1.2683552678,-0.25736685670000004,1.9430502015,0.3221107722,2.1156363536,-0.35937108700000003,7.588607488227026,0.0,11.0,4805.4166666667,0.4843304285,-0.2217438449,0.6248507702,0.8497311315,-1.58439835613322
s420,2.3043491382,-0.4764412576,0.1196106281,2.4872066842,0.9162907318741552,35.2631578947,12.1098770765,20.0,2.16154800389626,-0.2492010271,-0.8243229398,2.38186814,0.4104843726,0.6179503150385016,-0.9925583585,-8.373986753350852,-9.319010803812347,-5.624761916892249,3.2974400767,-1.1213361110209898,1.5220385621,0.6666666667000001,0.1666666667,8.5,-0.0916666667,2.0,0.009785300701788277,-3.25,14.375,0.06024314962987728,1.0,0.0020174564,-2.6758104738,0.3724182167614473,0.4608945368366399,9.1,7.7,1.6879689196,0.3775704099,2.0155265953,-0.4897087943,0.30555555560000003,-2.0091839947,-0.7362574248,-0.235643119,2.6928294713,0.7999570050821178,0.16907648179999998,0.6318803640087314,-1.070541321,3.8243251091,220.0,3.9576606610640153,0.2925898509310879,0.8291899447000001,10.0,0.6410208702,0.0009659589,0.6870723724000001,0.0013621814000000002,0.6944444444,-3.6646748864517766,-1.2452319314,0.0026115014,0.9758471529,0.20249163855889807,2.1984215295,-0.2795812521,356.9783333333451,3.4290759096039998,0.09622548394594252,1.7578232974059995,-1.0052422883690002,-0.3709118312420003,3.1153785655,0.6422481307,7.0,1.4384285963,0.3711636873,2.104959595,-0.2192621882,2.1364015529,0.1980314507450577,1.7042709816,-0.7879800949,0.455801105,-0.0084093181,-0.0020759226,1.4355144501679002,0.4382820772078531,0.2252091535,3.1704190866000004,0.09024615999980468,1.7657086256,-0.7849972451,6.041444479413003,7.8,5.7,5.945856813629937,2.4999842453,0.3722701748,0.2935447525590985,-0.8602195728,356.6666666667,2.9258095697,0.3234624997,0.4416347561076625,3.47696627,0.3004236067,1.1547213090891892,-0.8633455562000001,-0.21002602,2.6585363466,0.3670473954,1.8230124757,-0.3371734648,7.700919557872568,2.0,7.0,3312.25,-0.1805130577,0.1636471042,0.17276408070000002,0.8217529209000001,-1.1457220699520074
s421,3.3495428947000003,-0.8510825454000001,0.0964582427,2.250620925,0.9932517730102834,39.0909090909,11.2584744416,22.5,2.556293334812395,-0.3218294143,-0.7591936917000001,3.4336373735000003,0.3690735598,0.5179776047690535,-0.6589123704000001,-7.431091164095845,-6.063997176151124,-1.405580715355944,3.9836625015,-1.4045265242966534,1.5766380546,0.5,0.1666666667,16.4583333333,0.22916666670000002,2.0,0.008959741371471801,-8.125,15.166666666700001,0.1962084740803738,1.0,0.0038592518,-6.3073811931,0.3866480190176281,0.3267378507780997,8.5,6.7,1.4977529437000001,0.3896701003,1.7769811136000002,-0.45740619130000004,0.1111111111,-1.8846682224,0.46861356340000004,-0.5616381195,3.4239749998,0.8908962144862357,0.1651677721,0.54094997397746,-0.6807759697,4.096807786,173.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.8157928467000001,0.0017959870000000004,0.88671875,0.0016432629,0.5833333333,-4.625581180301964,-1.0576713022,-0.3163763703,2.8608196911,0.26039433157701225,2.2084390888,-0.4117762748,268.1666666667,4.3658871139,0.04604856704319515,1.8748635677,-2.2803890989,-0.3992342689,-2.0755633171000003,0.3793708562,10.0,2.120915161,0.4708610509,2.3778685332,-0.3524113317,2.7043214858999995,0.20216084142478208,2.6043876126,-0.9260523871,0.4187192118,0.0266642282,0.0010203138,1.2995944204834704,0.4488861496975698,0.34742306700000003,3.7572780277,0.11844765012902647,1.1544561908,-0.9533914771,5.68697535633982,6.3,5.5,5.423480509502188,2.1052382437,0.29991111330000003,0.4982982652900724,-0.4544762395000001,236.5,2.4208286225,0.2995767219,0.3762393772415242,3.8648954579,0.2635615492,1.2757337925083179,-1.3460951611,-0.19561571690000001,1.7295669092,0.2599491512,1.5722791728,-0.4640744196,7.603820816041816,15.0,9.0,2570.6666666667,-0.8456330770999999,0.6190152002,-0.7134042403,0.85833508,-0.6596001709268671
s425,2.9825297428,-0.6660411032,0.2558513884,2.1829077604,0.9745596399981308,27.315789473699997,4.321170515,33.4090909091,2.3818974617304,-0.4512350912,-0.7774935759,3.9595322822,0.39525659490000004,0.4447421564694599,-0.8238617102,-7.482449426162088,-7.973354060169115,-6.629886827978681,6.3700816133,-1.223892298350766,1.8338433329,0.5,0.33333333330000003,7.916666666699999,0.17500000000000002,3.0,0.009124907810031007,-3.6666666667000003,8.75,0.3902960368835402,3.0,-0.013939976000000001,-2.1651860744,0.6863241184216332,0.3883910264992372,8.2,6.1,2.5307145527,0.4092796772,2.4960614648,-0.27934446290000003,0.5833333333,-0.7482154826,-0.0432289551,0.0,5.320134937200001,1.2769597624388578,0.0566607062,1.7137248520613524,-0.9575666758,4.0502743994,125.0,4.5085065923544105,0.47395080202453493,0.3752535483,7.0,0.8235885620000001,0.0007136633999999999,0.99921875,0.0010976759,0.8055555556,-6.449609932071973,-0.5485102129,-0.2027750363,1.5820252172999998,0.015609862675122606,2.2902894045,-0.3141377665,248.1666666667,5.2200043936,0.12372387193549772,1.9106695474,-1.1558446132,-0.198064952,7.954133619299999,0.5446675214,16.0,2.0880304654,0.4227729139,2.1902550896,-0.4004624812,3.9621889679,0.1362541946325269,1.6398884812999999,-2.3402523974,0.5392156863,0.1153885788,0.0001472206,1.9724477494169228,0.3551443769551304,0.1808958941,4.720944542200001,0.11662812375785946,1.7563485477,-0.6932203778,5.6594822157596205,7.2,5.8,5.7894503569681905,4.1205747926,0.3655382837,0.14826497646402131,-1.5911244345000002,214.8333333333,4.4939950952,0.3101457147,0.3852331497505924,3.6290467255000003,0.3737306177000001,0.7642482873429779,-0.7272011755000001,-0.24865535030000002,2.5963822811000004,0.3232541083,1.7586378797000002,-0.1605905916,7.480032633396113,0.0,12.0,5576.0,1.7804966188,0.0100898481,2.7218679953,0.213998563,-1.0267938840821342
s427,2.8142868254000004,-0.47765688310000004,0.2697550838,1.5768112881,1.1314021114911006,37.777777777800004,7.9893720254,28.0,2.0695152624239257,-0.310513107,-0.8721936139,3.0281428807,0.4094552583,0.1861047542194781,-0.7044399322,-8.680372338809892,-8.569528080707046,-7.658951575822054,4.7046876824,-1.3173817742956664,1.9197113563,1.0,0.0,10.625,-0.1375,2.0,0.0053191614444433035,-0.9583333333,12.333333333299999,0.09472435124027563,0.0,-0.0026334165,-0.9761014131,0.6063981264515689,0.3814090576874308,8.3,7.7,2.1664614702,0.4405787329,2.7178850921,-0.1209630717,0.8611111111,-4.0544424999,-1.961693923,-0.36754262600000004,3.8033263406,1.1293938060337412,0.0948540548,0.7614883275272671,-1.2083775268,3.5486526974,222.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.7554122925000001,0.0008289222,1.0,0.0012577632000000001,0.5555555556,-8.511264302067357,-1.1163560954,-0.0587185407,2.423345525,0.16566558120747799,2.172513842,-0.163437462,343.5,3.6634554349,0.14701171877598698,1.4518655778999998,-1.7672951469999998,-0.6778895240999999,17.1454996006,0.4602496474,13.0,1.7638508652,0.40167245490000003,2.208075343,-0.2364161649,3.3025331660000004,0.1516401045975376,2.2843918385,-1.4596156123,0.5365239295,0.1220488928,-0.0031236479,1.7670066534346738,0.40843322189716463,0.2652115286,3.0713291472,0.08173709824427389,1.0849033668,-1.5548625300999999,5.676753802268282,6.2,6.2,5.729016945834851,2.4415915984,0.3327130541,0.10820634016527364,-1.3674910922,289.3333333333,2.8743676446,0.30685646250000004,0.07005395929411692,2.6628402208,0.324148409,0.5690318601714184,-0.7570082274000001,-0.2379684745,2.1798778905,0.2890970111,2.0537729098,-0.39253871020000003,7.668002763474562,10.0,7.0,3462.8333333333007,2.136701171,-1.1967568689,0.7285041717,0.5467039102000001,-0.5711573019112797
s430,2.5664876203,-0.6726499068,0.2052483749,1.9398849392,0.7178397931503168,29.6153846154,4.8503766705,16.0869565217,1.6463069665265793,-0.3967502849,-0.8895299224000001,3.766051655,0.3300743785,0.8954191625918049,-0.1501494586,-6.351721441435381,-2.495676349776394,-4.027416320617366,2.2031404811,-1.3705147636022426,1.4308449649,0.1666666667,0.33333333330000003,12.291666666700001,0.0791666667,1.0,0.0036599608646986866,-4.7916666667,9.0833333333,0.22918212318485565,3.0,-0.0036209924,-3.6101694914999998,0.535777492697752,0.5579343818498497,6.5,6.0,1.0779669401,0.2757739521,1.8785263943000001,-0.7011152293999999,0.3994444444470001,-0.4565013395000001,0.8960227810000001,0.5536567586,4.21282142,0.6832693800233902,0.21480804420000002,0.4382644292086271,-0.6617687581,3.3792130421180007,117.0,4.588430657663048,1.9327486696341967,0.16315927530000002,5.0,0.8707984924000001,0.0011463783,0.974609375,0.0013419235999999998,0.4166666667,-1.3862943611198906,-0.9433324313,-0.243184617,1.9763346466,0.1921990125495532,2.4969012779,-0.3997265484000001,335.0,2.7957611747000004,0.13410869693981448,2.0388424352000003,-1.0492190719,-0.016644809099999998,1.7769872501470008,0.5380925979,7.0,1.0799702578,0.4978053517,1.4239678338,-0.3522851107,2.269546085,0.11346039297245365,1.483304854,-1.9015712308000001,0.4510385757,0.0654722489,-0.0013687763,1.4024206164816864,0.2761111900166727,0.3243183196,2.4719281503,0.1373649101352938,1.9645598272,-0.4392282996,5.739792912179233,5.4,5.3,5.7071102647488745,2.5188394631,0.2856645466,0.6899949417715721,-0.7191566187999999,250.8333333333,2.7926872696,0.3175294487,0.7533291078839846,2.1470884962,0.4080623051,0.5273426391695907,-0.76922285,-0.1264980895,0.9035179787000001,0.2607263930589999,2.0709536661000003,0.1001415152,8.017018972825385,3.0,3.0,4066.9,-0.35590376324699996,0.012352017141,-0.3363515039920001,0.4262416183,-1.4183009189483458
s441,2.3603494086000003,-0.7065784615999999,0.0627703327,2.9208339769,0.5877866649021191,31.4,4.4907311951,27.1764705882,2.5694297034743943,-0.44714262450000003,-0.8679090874000001,3.9457566593,0.3219633355,0.7408753973008478,-0.7798644511,-8.423150632886204,-6.990309947322137,-3.908027094723941,3.6255124051,-1.2536992854032665,1.4237005908000002,0.5,0.5,15.0,1.3877787809999998e-16,1.0,0.004489905272852001,0.0,11.833333333299999,0.17869999275699558,0.0,-0.0005088397,-0.1564722617,0.4736941209960714,0.3990075115064259,8.3,7.3,1.5561866234,0.4400203848,2.2306587662,-0.3110263992,0.4444444444,-4.2279231999,0.0452276656,0.1932209246,4.933693088,1.2856155846094917,0.1806142058,0.7670272135482236,-0.8893284576999999,4.1867508355,217.0,4.5085065923544105,0.47395080202453493,0.3752535483,7.0,0.7579256058,0.0013438107,0.79921875,0.0017645507999999996,0.3611111111,-6.449609932071973,-1.4009791155000002,-0.2186456343,2.2930339896,0.14036304532874808,2.0927843418000003,-0.3730036582,296.6666666667,4.6505248909,0.17103914423209965,3.0947017072000005,-0.7346981816,-0.443392453,8.319494584497,0.8005203462,8.0,1.4099364617,0.5789862824,2.1441558147,-0.7077677078,2.7219777447,0.11018583099598613,1.7496600282580004,-0.5510652562,0.4701492537,0.0267752359,0.0039339553,1.9102020849285035,0.3601080674603908,0.2076471613,3.646082356,0.06904923863162746,1.8548398545,-0.7596859073000001,5.777652323222656,4.7,5.1,5.6365737249627506,3.3945035956,0.3441571393,0.3852752331572893,-1.4706845499,211.3333333333,3.700943335,0.3295453284,0.35916172282944364,2.8503499948,0.3436675903,0.7402169389654052,-0.9346414805,-0.09954780220000001,2.55129597,0.3396364377,1.9481690961,-0.16850056100000002,7.650337257160577,-9.0,8.0,5842.291666666701,-1.1116904385,0.36635632030000004,-0.8929858482999999,0.1123515379,-1.427037949547317
s442,2.0594039471539998,-0.5785683626079999,0.09686587952700004,2.195130763183,0.4946698104696054,16.192307692299998,7.451277639500001,14.347826087,1.9082773447289532,-0.207056971,-0.7004285069,1.2236626332,0.3605270908900001,0.7467135262129696,-0.329891341,-6.555974391424315,-3.09459538756069,-0.9853812643797888,2.4900015709,-1.3543077212781407,1.3366062566,0.0,0.33333333330000003,8.9583333333,-0.0375,0.0,0.0033277900594519305,-0.2916666667,22.25,0.2705377666669755,0.0,0.0025775249,1.8215809795,0.4896754340757158,0.8894162837026589,9.3,8.6,0.0839473906,0.3359788529150001,1.6029161575000002,-0.448996879793,0.0833333333,0.9914767017,1.1891851524,-0.6118858827,1.6446285538999998,0.3839076228358936,0.0263392894,0.42972025051834395,-1.3199953136,1.8306348181,114.0,4.593664371802326,0.292876428321525,0.15334725359999998,5.0,0.7632318497,0.0017736754,0.6956669331,0.0020347135000000002,0.2777777778,-1.3862943611198906,-1.3199572605,-0.3942690279,1.5142004306999999,0.22905957094953425,1.7718376508000002,-0.3445177613,332.94166666666905,3.1835938222129987,0.09817791343319536,1.84745844268,-0.918117749797,-0.29269840911100004,6.3338066828900015,0.2306657552,2.0,1.2102254862809996,0.470395701494,1.9328950629169992,-0.32871179525800004,0.9168233968,0.12243640581063205,2.361889145,-0.2096187585,0.27329192550000003,-0.0155054005,-3.03496e-05,0.6905835803932555,0.5740076794200993,0.007391882299999999,2.1256068903,0.10919867326350374,1.9477336871,-0.7435531369,5.916202062607435,6.0,4.9,5.717687991905451,2.0295212872759985,0.320998177674,0.4666932193723013,-0.6085626913749999,197.6666666667,2.0452300527,0.3000385051269998,0.7355754299298978,2.302430626,0.319452361,0.4387785899268796,-1.0869666335,-0.18909641090000007,1.2079261097440002,0.28501457698999993,1.81467381443,-0.290347614694,7.438128595590516,19.0,5.0,2776.5,-0.5389259137329998,0.032602069859,-0.477920175541,0.1815193471,-1.6507962455498564
s449,2.0655125875,-0.23234934670000001,0.047977791900000004,2.9313492408,1.1939224684724346,35.789473684200004,3.4893321132,23.85,1.500386008132398,-0.3106742702,-0.8952843270999999,3.6626142134,0.3651949564,0.5815543010060874,-0.7339962680000001,-6.022379858592307,-4.630037377566488,-3.4151319088051166,3.1873045302,-1.167739306473705,1.2012919536,1.0,0.0,6.666666666699999,0.0916666667,2.0,0.01603737773042706,-1.6666666667,6.541666666699999,0.2127387012340256,2.0,-0.0063497797000000005,-1.7920704846000002,0.3371937057283473,0.3739354627545709,8.6,7.3,2.0613150273,0.3643950588,1.8754076596,-0.5119721728000001,0.4722222222,-0.9323552248,-1.3867110912,-0.7558235790000001,2.4891999802,0.6713767163310803,0.1081930048,0.7599471040798625,-0.8742787237,3.2356769612000003,294.0,3.9576606610640153,0.2925898509310879,0.8291899447000001,10.0,0.7626342773,0.0014512173000000002,0.9,0.0020811163,0.8333333333,-6.449609932071973,-1.4245495806,-0.1485580476,2.2882295429,0.23987629997857046,1.7114805404,-0.2422851658,515.6666666666999,3.1461086328,0.050642172428648664,1.6423465964,-0.19833014370000002,-0.4531551961,-1.9462782272,0.3871837302,17.0,2.1758818276,0.4283955049,2.2321561402000003,-0.3088124075,2.9313833477999998,0.1047603456318216,1.8004339006999999,-0.8510656186000001,0.4520884521,0.060374424,-0.0036916506,2.0477656036859013,0.4174783008211035,0.2064674986,2.4719481124,0.10730813812928304,1.4983111169,-0.7084100332000001,5.86220971125072,7.2,6.2,5.810641866437662,3.0317876863,0.339928306,0.5121086463404072,-1.4382003502,238.8333333333,3.1532804172000004,0.3128669868,0.5838971047497066,2.8264763767,0.288508529,1.0755097832761051,-0.7657691847,-0.1895375899,1.7593034041000002,0.311934551,1.5569923606,-0.178514194,7.203028259121903,11.0,7.0,2510.0,-0.0241661939,0.0741489862,0.6363823823,0.1481889747,-1.0146654931650791
s451,2.6732532204,-0.5754003567,0.0909175966,3.4558966316000004,1.029619417181158,33.15,8.2351940507,21.0526315789,1.703002137400485,-0.6260495756000001,-0.7411728994,4.8445965031,0.33914706440000003,1.1610442367879599,-1.4469665983000002,-10.703752347103014,-9.056748419636634,-6.365589954279593,4.8305262358,-1.2572753112684638,2.3004636545,1.0,0.0,7.166666666699999,0.17500000000000002,2.0,0.007802812029946614,-4.1666666667,11.208333333299999,0.22562985940703706,1.0,0.0014125,-4.446875,0.21058231418887688,0.3732877833743605,8.1,7.7,3.1013713113,0.5987059392,1.8544276826,-0.5812874061000001,0.6388888889000001,-2.2162986086000003,0.33899406330000004,0.0,5.320134937200001,1.6790133402634837,0.1648704235,1.639581575649952,-0.7017421781000001,4.5619233948,284.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.8120998383,0.0008232849000000001,1.0,0.001004076,0.6666666667000001,-8.511264302067357,-0.6002250788,0.17454459490000002,1.8119633534,0.21164547360417946,2.3138047178,-0.384994208,327.1666666667,5.5393321692,0.07732869493207704,2.0169027739,-1.382629675,-0.4983451165,2.9855971223,0.5720845845,15.0,1.7412353107,0.7003511505000001,1.891695194,-0.4136848064,3.7728315703,0.07150482431675076,1.8132823671,-1.4665817844,0.6136919315,0.1074973414,0.0036813803000000003,1.9885436791708484,0.32175967942631845,0.2420730396,3.0856646701,0.08853460672761439,1.8680598579,0.10318434650000001,5.811140992976701,5.1,4.8,5.642497912905197,2.9107263148,0.2756827074,1.0498395671415541,-0.867710855,254.5,3.1356048312,0.3399036413,0.6116776416341602,2.5030719207,0.3519194405,0.4379527772873403,-0.6373510265,-0.2383843492,2.0897130343,0.34865467310000003,2.1924676499,-0.27437884360000003,7.9566782493628825,-2.0,10.0,5443.25,0.4374843443,-0.2832678384,0.1131443243,0.8526234898,-0.875447127427396
s453,1.9220122104,-0.8314120017000001,0.0861294432,2.1698741635,0.22314355131420974,23.5,8.8304128146,34.375,3.2246060643058683,-0.3684066472,-0.7065754555,3.664997238,0.2578789574,1.3137611605929624,-0.1040780161,-6.229260624286583,-3.44236657394858,0.03675373034430116,3.8605775903,-1.003530551863991,1.5059936712000002,0.1666666667,0.33333333330000003,14.791666666700001,-0.0208333333,0.0,0.0053191614444433035,0.2083333333,21.681818181799997,0.2875493597458393,0.0,0.0038857143,0.6714285714,0.3653701051682585,0.4299256563753194,6.9,4.1,0.6709112998,0.368105018,1.7200677993,-0.4070287141,0.38972222222,-2.1662067843,-1.5676732254,-0.8209008483,2.887653143,0.4244384392149945,0.2360159621,0.8616656345377379,-1.070541321,3.8243251091,107.0,4.285442751539002,0.2940660557228181,0.3968411315,9.0,0.9735351562000001,0.0027045476,0.977734375,0.0030724254000000003,0.3611111111,-1.3862943611198906,-1.1027046915,-0.3486244047,1.8357994236000001,0.22354537057403714,2.0903790748,-0.2243650817,357.16333333334006,3.197317257584998,0.0961311948985828,1.7525851531410004,-0.7734218014640001,-0.3405184799389998,1.8866593945100003,0.6563796772,3.0,1.10483403,0.49673085520000004,1.6397862149000002,-0.34943581490000003,3.125717274,0.1030615147993812,2.0980858609,-1.043247243,0.3955223881,0.0101389958,-0.0005025465,3.219399461334693,0.2897408695239214,0.0144935753,2.3962871267,0.07024461329119333,1.897760129,-0.2943072637,5.962293169807702,5.1,4.8,5.683579767338681,2.3007577101,0.4336424606,0.4214117375190236,-1.0193111479,334.3333333333,1.4349452594,0.347342449,0.4514716646818756,3.6009557812,0.3216123108,1.3737103936843973,-1.0656385455,-0.18531382616300007,1.3517691996059995,0.2769563109429998,1.913573580996,-0.245249941194,7.544465256155593,2.0,8.0,3717.8333333333003,-0.4414408328679999,0.12884594932600002,-0.6000346566600003,0.8562071306,-1.119513532354339
s456,1.4523844138,-0.421588795,0.0605247146,1.489127856,0.13976194237515865,31.8260869565,15.2871073841,17.347826087,2.20387478173864,-0.30358948620000004,-0.7040571484999999,2.9119289145,0.3713769954140001,1.1730231656201122,-0.5984893467,-7.897397115660228,-5.710213338405848,-2.968299516152752,2.5533929973,-1.2473282225083562,1.8943394241,0.5,0.33333333330000003,11.208333333299999,0.0625,0.0,0.0,-1.4583333333000001,7.875,0.14020464932249727,0.0,-0.0025249344,-0.030183727,0.21394550508799134,0.4913152689416505,7.5,8.4,1.5175738346089995,0.3901361649439999,1.924180987199,-0.47079650607100004,0.4444444444,-1.1938671012,-0.6402490386999999,-0.4858981676,2.6550388022,0.2867245815536388,0.17529110520000002,0.5261522541287146,-0.8728782134999999,2.401900642,114.0,4.588677829794677,1.2161325969554209,-0.6040336064999999,3.0,0.6504592896,0.0013474370000000002,0.6574838638,0.0010097058000000001,0.5,-3.699084953519831,-1.3591070882,-0.1856340874,1.2407221308,0.19435604793880568,1.606465938,-0.325835983,261.0,4.2762359107,0.10243364863835457,2.2087759948,-1.8003069223,-0.23965763280000002,5.650799253985001,0.4490968186,5.0,1.0936391814,0.6534381045000001,1.8236579683,-0.4104011434000001,0.650521169,0.1228376090388397,1.8849596181,-0.5397595666,0.3324099723,0.0477620563,-0.0026408414000000002,2.4014442442426,0.2379859294386757,0.045565442699999986,1.5340369291999998,0.16528044678161774,1.6227191215,-0.17936224480000001,5.812636879568284,6.4,4.9,6.085258426394267,1.116932983,0.3519338581549999,0.6037158084336326,-0.6544697225,239.3333333333,1.4888881593,0.20891862690000002,0.4515881316339349,1.9883956738,0.5041130503,0.4072985360182441,-1.0112559716,-0.2335785504,1.580214932,0.36649587450000004,1.4901266924,-0.397730314,7.418960830566412,4.0,9.0,5433.6666666667,-0.5793859897,0.0973067134,-0.290284783,0.14533620360000002,-1.106199502015154
s467,2.5474736164,-0.5655359642000001,0.1002576651,2.2018757633000003,0.8960880245566357,19.4583333333,5.3809581066,35.2380952381,2.715118390037034,-0.454313385,-0.9039681797,4.3395305043,0.3695636033,0.7712018228018961,-1.4927924279,-6.228458673920626,-2.5146150917450085,-2.432462455439957,3.3526563107,-1.153859030799692,1.3948208174,0.33333333330000003,0.5,10.0,3.4694469519999997e-16,1.0,0.004489905272852001,2.2204460489999999e-16,12.208333333299999,0.08961365162571545,2.0,-0.0017714285999999996,-1.4428571429,0.4296523629780501,0.7506771544656802,7.610999999999998,4.5,1.7236917400999998,0.2959110366,1.6946265409,-0.5800988221,0.3661111111139999,-0.9060718348000001,-0.25963875470000003,-0.16358795580000002,2.6278746724,0.7508082686213687,0.26904449760000004,0.3554865570666895,-0.3826890941,3.9238172268,105.0,3.9576606610640153,0.2925898509310879,0.8291899447000001,10.0,0.7222919464,0.0013473894,1.0,0.001678942,0.5,-1.3862943611198906,-1.5469404476,-0.3453077276,1.4612115853,0.2165635935146906,1.3964175078,-0.34286275400000005,265.5,2.395820804,0.062221328707138784,1.3283247423,-0.3711621235,-0.1076559687,1.6205031670710006,0.4967357629,1.0,1.4341613524,0.4251195856,1.7194755608,-0.6125101860000001,2.9003480147000005,0.16952103152290585,1.8378156359,-1.109637456,0.3830845771,-0.0138866672,0.0002085696,1.9169654979302149,0.2616555430761129,0.006887294300000001,3.1577287636,0.10758404246885518,1.8863757019,-0.6605648793000001,6.053264948013428,5.8,5.4,5.869767612130556,0.6617580665,0.42865712100000003,0.2611458563558481,-0.6212569521,238.1666666667,3.0959081878,0.3440309117,0.7605022506687912,3.0819752774,0.3297251195,0.8163563434582984,-1.2083871513,-0.2316222384,1.7618529124000002,0.3175449951,1.8078279255,-0.1842963014,7.880561524477492,6.0,6.0,3869.3333333333003,-0.9423798352,0.5686472208000001,-0.8100984032999999,0.4516486635,-1.757819970052389
