,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,dospert_eb_survey.health_safety.logTr,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,mpq_control_survey.control.ReflogTr,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,selection_optimization_compensation_survey.optimization.ReflogTr,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s425,1.8082533839,0.3166574352,1.5596691619999998,2.65,27.315789473699997,0.3666666667,33.4090909091,0.2666666667,-0.4060359494,-0.6915980608000001,3.7729828507999996,0.3960296439,1.5090962359,-0.7604119165000001,-7.482449426162088,-7.973354060169115,5.533333333300001,3.3214285714000003,4.4333333333,2.5,3.25,3.6,4.0,35,6.497550985599999,0.2919829263,1.894067606,0.5,0.33333333330000003,7.916666666699999,0.17500000000000002,3,-0.0046666667000000005,-3.6666666667,8.75,0.2971188475,3,-0.013939976,-2.1651860743999998,1.0,0.4590532199,0.8203784198,8.2,6.1,2.5433373508000003,0.4107896482,2.4670390232,-0.0583550492,0.5833333333,2.6666666667000003,3.8333333332999997,0.1541506798558298,2.8333333332999997,3.5,4.0,3.5,6.166666666699999,5.0,2.5,2.6666666667000003,1.5,2.1666666667,1.8333333333,5.1666666667,-0.6904244289,-0.0639835887,0.0,5.320134937200001,3.417490691,0.0823060613,4.8366667093,72.2222222222,66.6666666667,37.037037037,3.3333333332999997,1.5,3.125,3.875,2.5,2.7142857143,3.75,40,-0.9575666758,4.0502743994,15,125.0,7,1.2,0.8235885620000001,0.0007136633999999999,0.99921875,0.0010976758999999999,0.8055555556,-6.449609932071973,-5.553730190361736,-5.553730190361736,2,-0.2417502006,1.476650799,0.6242985605,2.2532652573,-0.2219545326,3.9333333333,248.1666666667,4.0404855735,0.2996477602,1.6296304068,-10.5,44.0,2.3978952727983707,7.954133619299999,0.5446675214,16,2.0346076319999997,0.4233816002,2.1603957069999997,-0.4524603571,0.9166666667,0.0833333333,0.4166666667,0.5108256237859906,95.0,0.2,0.9,0.7000000000000001,0.1,3.4796064038,0.42443481159999996,1.5778040144999999,-3.0525688456,0.5392156863,0.1154905181,4.5965205431000005,0.2822557127,1.7134533359000002,-0.6410411303,287.0,7.2,5.8,326.8333333333,5.8501019351,0.36096029909999994,0.3170665770286417,214.8333333333,213.6666666667,4.489743777,0.3101769915,1.4667443359,-1.1666666667,5.7517823367,3.4246124747000004,0.37980673299999995,2.0115315605,-0.5452538302000001,5.0,3.5,1.5,5.5,6.5,54,-0.7603708176999999,-0.8624708195999999,2.0695595163,0.3243219934,1.6386150641,-0.2226827934,0.3868952163,3.9230769231,4.1,4.4444444444,2.1111111111,3.5333333333,1772.2986111111,0,12,5576.0,2.6,1.3636363636000002,2.8333333332999997,2.0,2.0833333333,0.213998563,0.35815340310000005
s427,2.0639085806,0.3302659455,1.196132564,3.1,37.777777777800004,0.4,28.0,0.30000000000000004,0.1049698791,-1.1617487601,2.9002817913000003,0.4096659434,1.1800436811,-0.5987110016,-8.680372338809892,-8.569528080707046,4.4,3.75,3.6666666667,3.0,2.0,3.4,2.5714285714000003,46,4.7364162717000005,0.2666166566,1.9456857261000002,1.0,0.0,10.625,-0.1375,2,-0.0008333333,-0.9583333333,12.333333333299999,-0.08094347460000001,0,-0.0026334165,-0.9761014131,1.8181818182,0.3064672174,0.8306382164,8.3,7.7,2.1838754654,0.4408969753,2.6920840819,0.3323467767,0.8611111111,2.5,3.3333333332999997,0.6061358035521338,3.8333333332999997,4.0,4.6666666667,3.8333333332999997,4.0,2.1666666667,2.8333333332999997,1.6666666666999999,3.5,2.5,3.6666666667,3.6666666667,-4.0116608585,-1.8443391583000002,-0.367542626,3.8033263406,2.5422318349,0.0993582957,1.8185831069999998,72.2222222222,33.3333333333,55.5555555556,5.666666666699999,5.0,3.5,3.0,3.25,3.8571428571,2.5,45,-1.2083775268,3.5486526974,29,222.0,6,1.2666666667,0.7554122925000001,0.0008289222,1.0,0.0012577632,0.5555555556,-8.511264302067357,-8.511264302067357,-8.511264302067357,5,-0.9240551362,1.9577968663,0.4642077195,1.995977119,0.05791001420000001,3.8,343.5,2.6990422893,0.2724496106,1.1998486887,16.0,48.5,1.0986122886681098,17.1454996007,0.4602496474,13,1.7452871233,0.4026628243,2.1904447651,-0.0948604831,0.9166666667,0.5833333333,0.9166666667,0.22314355131420974,117.0,0.2,0.6000000000000001,0.5,0.5,3.1593018979000003,0.3931288289,2.375628739,-1.6067332055,0.5365239295,0.11996364609999999,2.7797767217,0.3211221676,1.0317267731,-2.4991248995,292.0,6.2,6.2,307.6666666667,3.075261923,0.3344623923,0.03221069742030636,289.3333333333,290.5,2.8796851712,0.3069498587,1.0716510083,1.1666666667,3.4022212544,2.5714001562999997,0.3242801554,1.7335926679,-0.6050051437,5.5,6.0,6.0,5.5,3.5,40,-0.3262692802,-0.4630859088,1.8271099899,0.2908712176,1.920272145,-0.25285596,-0.3422693854,4.0769230769,2.6,4.2222222222,1.8888888889,2.5333333333000003,2138.8054761905,10,7,3462.8333333333003,1.5,1.9090909091,2.0833333333,1.9285714286,2.4166666667,0.5467039102000001,0.5648713336
s430,1.0852495126000001,0.1975521742,1.5635758115,2.05,29.6153846154,0.1333333333,16.0869565217,0.23333333329999997,-0.7328521089000001,-1.0810238502,3.4252647875999997,0.34037078579999996,2.1978127698,-0.0359585871,-6.351721384087474,-2.495676349776394,2.7333333332999996,3.1785714286,4.2333333333,2.75,2.5,3.2,3.2857142857,55,2.1832304407,0.251937063,1.4409998196,0.1666666667,0.33333333330000003,12.291666666700001,0.0791666667,1,0.0008333333,-4.7916666667,9.0833333333,0.0772717991,3,-0.0036209924,-3.6101694915,1.2727272726999999,0.1814291827,0.5479246898,6.5,6.0,0.9693272129,0.2771293255,1.8411870730000002,-0.8496122534,0.0,1.0,3.0,0.0,2.1666666667,3.6666666667,4.8333333333,4.3333333333,4.5,4.5,2.5,2.3333333333,2.8333333332999997,2.3333333333,2.5,4.5,-0.4797728590000001,0.8422193066,0.5536567586,4.21282142,1.9939139914,0.2146052994,1.5330962974000002,38.8888888889,33.3333333333,25.925925925900003,5.0,3.75,3.875,3.25,3.875,3.0,2.625,46,-0.6617687581,1.5388063010000002,32,117.0,5,1.1333333333,0.8707984924000001,0.0011463783,0.974609375,0.0013419235999999998,0.4166666667,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,2,-0.7816300687000001,1.7802244033,0.4368191382,2.28016381,-0.5790327200000001,4.4666666667,335.0,2.0244133425,0.3001038207,1.8649823685,-24.0,181.0,1.0986122886681098,,0.5380925979,7,1.0512981795999998,0.5008517698,1.3845404732,-0.3046115367,0.5,0.6666666667000001,0.4166666667,0.08004270764276712,113.0,0.1,0.1,0.30000000000000004,0.1,2.0665908415,0.1446175268,2.658259284,-1.2611936068,0.4510385757,0.0635900124,2.4474988447999997,0.2584650897,1.9478126557,-0.30255456059999997,311.0,5.4,5.3,301.0,2.9212717048,0.3082836054,0.6367921811726279,250.8333333333,250.0,2.7532813591000003,0.31609588990000004,2.0883607253,-0.8333333333,60.0858445245,2.0635152372,0.4072627239,1.6777806788,-0.6577735342000001,6.0,6.0,6.0,2.5,3.5,34,-0.1735980178,-0.1910236385,0.8315377177000001,0.0377108721,2.053625015,0.3086036272,0.2220464446,3.7692307692,2.8,4.5555555556,2.2222222222,3.0,3032.125,3,3,4066.9,1.6,1.5454545455000002,2.0,1.6428571428999998,1.75,0.42624161829999996,0.2421250577
s441,0.8390948067,0.0745258345,1.7356577172,1.8,31.4,0.1666666667,27.1764705882,0.43333333329999996,-0.3982247905,-1.0073277864,3.6338843626,0.3261656374,1.9416146459,-0.6512181186,-8.423150177764295,-6.990309947322137,5.7333333333,4.2142857143,4.8666666667000005,3.0,3.75,4.0,3.1428571429,24,3.6258454689999997,0.28499039519999997,1.4291782288,0.5,0.5,15.0,2.4980018049999996e-16,1,-2.7321894750000005e-17,0.0,11.833333333299999,0.015362731200000002,0,-0.0005088397,-0.1564722617,1.7272727273,0.07856859170000001,0.8046398881999999,8.3,7.3,1.5512956827000002,0.4390166011,2.2187495273,-0.2018139914,0.44444444439999997,1.8333333333,2.3333333333,0.1541506798558298,2.8333333332999997,3.8333333332999997,4.3333333333,5.0,4.0,4.1666666667,2.6666666667000003,2.0,1.6666666666999999,4.0,2.6666666667000003,6.5,-4.3241554098,0.40215283520000006,0.1932209246,4.933693088,2.4061037104,0.1928189131,1.6898760575,22.2222222222,11.1111111111,40.740740740700005,5.3333333333,5.0,2.25,4.375,3.5,4.0,4.25,53,-0.8893284576999999,4.1867508355,17,217.0,7,1.6,0.7579256058,0.0013438107,0.79921875,0.0017645507999999998,0.3611111111,-6.449609932071973,-6.449609932071973,-5.553730190361736,1,-1.3812022303,1.9073864316,0.4985571030000001,1.8151552921,-0.4902216056,3.0,296.6666666667,3.7721271600999997,0.2752269361,2.2699717897,33.5,55.0,1.9459101490553128,,0.8005203462,8,1.3147331355,0.5803587634,2.0895955052,-1.044948535,0.6666666667000001,0.1666666667,,0.34830669429174504,105.0,0.2,0.7000000000000001,0.9,0.5,2.8022583393000002,0.3519024831,3.6720170326,-0.39836593950000004,0.4701492537,0.0261794904,3.5317030753000003,0.33504740980000003,1.802511334,-0.7768264434000001,323.0,4.7,5.1,280.5,4.4495455523,0.33940602770000006,0.4547137137169421,211.3333333333,241.6666666667,3.5989166497000005,0.33266066510000003,1.3620310293,30.3333333333,35.2062643239,2.6687665123,0.3451358882,2.0028773313999997,-0.8916541576000001,5.5,3.0,6.5,2.5,6.5,50,-0.13478120200000002,0.4081286305,2.3849451979,0.341825221,1.8723441171000001,0.0391717956,-0.8930241286,3.6923076923,4.9,2.6666666667000003,3.6666666667,3.6,2101.3541666667,-9,8,5842.291666666701,2.6,2.3636363636,3.5,3.3571428571,3.1666666667000003,0.11235153789999999,0.2400188182
s442,,,,,16.192307692299998,0.1333333333,14.347826087,0.23333333329999997,-0.0805059199,-0.5776608991000001,1.2070463939,0.0258407992,2.0669257131,-0.24961207,-6.5559744617677405,-3.09459538756069,4.8666666667000005,5.3214285714,4.1333333332999995,3.25,3.0,3.6,2.7142857143,39,2.4806723401,0.2575984978,1.3390016268,0.0,0.33333333330000003,8.9583333333,-0.0375,0,0.0011666667,-0.2916666667,22.25,0.1303698435,0,0.0025775248999999997,1.8215809795,1.5454545455000002,0.1044394074,-0.1387239397,9.3,8.6,0.2016106373,0.0174248153,1.5705297002,0.46458164009999997,0.0833333333,4.3333333333,4.5,1.427116355648146,5.0,4.5,5.1666666667,4.6666666667,5.1666666667,5.833333333300001,2.6666666667000003,5.0,4.1666666667,4.5,4.6666666667,4.6666666667,0.9897182303,0.9918989762,-0.6118858827,1.6446285538999998,1.0300938687999999,0.030623143399999997,1.4532574684000001,38.8888888889,77.7777777778,51.851851851899994,5.0,5.75,3.25,3.25,2.75,3.1428571429,3.0,51,-1.3199953136,1.8306348181,24,114.0,5,1.2666666667,0.7632318497,0.0017736754,0.6956669329999999,0.0020347135,0.2777777778,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,3,-1.3589836387,1.31499461,0.3874283325,1.6383227828,-0.1663688301,3.6,,,,,,,1.791759469228055,,0.2306657552,2,,,,,0.6666666667000001,0.5833333333,0.5833333333,,107.5,0.5,0.4,0.9,0.4,1.4556292798,0.049138838399999996,2.9214694994,-0.1533738191,0.27329192550000003,-0.015528084199999998,2.0557254818,0.1452050526,1.9044880525,-0.7534974683,371.0,6.0,4.9,,,,,197.6666666667,288.5,2.0386052793,0.1276207573,2.0650169557,90.8333333333,30.376854873499997,2.1513245785,0.3195378658,1.5105773091,-1.1545354602,6.0,4.0,3.5,3.5,5.5,43,,,,,,,,3.6923076923,3.5,3.4444444444,3.8888888889,3.1333333333,1699.5666666667,19,5,2776.5,1.8,1.8181818182,3.1666666667000003,2.7857142857,3.25,0.1815193471,0.19189705059999998
s449,1.4346590486000002,0.2469627031,1.6401516533000002,3.3,35.789473684200004,0.3666666667,23.85,0.33333333330000003,-0.1769464121,-1.2097703820999999,3.4154332379000003,0.3673638271,1.6923669296000001,-0.7120130774,-6.022379858592307,-4.630037377566487,3.6,4.2142857143,4.4,2.25,2.25,3.2,4.0,41,3.2054258616,0.28082155400000003,1.4001329377,1.0,0.0,6.666666666699999,0.0916666667,2,-0.0116666667,-1.6666666666999999,6.541666666699999,0.0567621145,2,-0.0063497797000000005,-1.7920704846000002,1.1818181818,-0.1263366831,0.8415413553000001,8.6,7.3,1.985686029,0.3647403878,1.8580987352,-0.2913715977,0.4722222222,2.8333333332999997,3.3333333332999997,0.6061358035521338,3.8333333332999997,5.3333333333,4.3333333333,4.8333333333,4.0,4.6666666667,2.5,3.0,3.1666666667000003,3.1666666667000003,3.1666666667000003,6.166666666699999,-0.8715835433,-1.5196433927000002,-0.7558235790000001,2.4891999802,2.0839262016999998,0.1112284192,2.0020400908,55.5555555556,88.8888888889,48.148148148100006,4.5,4.75,3.625,2.75,2.125,2.4285714286,3.625,35,-0.8742787237,3.2356769612000003,24,294.0,10,1.2,0.7626342773999999,0.0014512173000000002,0.9,0.0020811163,0.8333333333,-6.449609932071973,-5.553730190361736,-4.609202534990781,2,-1.5930033772999999,1.944989373,0.3737270523,1.5484211933,-0.0249314814,3.0666666667,515.6666666666999,2.5649246878,0.1459202333,2.5096098963,24.0,-8.0,1.3862943611198906,-1.9462782271999999,0.3871837302,17,2.1349869456,0.42958989630000005,2.2009411011,-0.2190898662,0.6666666667000001,0.25,1.0,0.4054651081081644,86.0,0.30000000000000004,0.7000000000000001,0.4,0.2,3.1478697581,0.4008737468,1.680081027,-0.5832773875,0.4520884521,0.0536722188,2.4145982315,0.2918710645,1.4794829483,-0.6946420470999999,351.5,7.2,6.2,333.8333333333,3.8800437227,0.337138139,0.5301227942815885,238.8333333333,301.5,2.9987009911,0.3097418252,1.6904496303,62.6666666667,80.5816091954,2.6475214466,0.2937986125,2.7451432574,-0.6706052740999999,2.5,5.0,2.0,2.0,5.0,49,-0.9807787762,0.11909420470000001,1.5426673080000002,0.31207986039999996,1.5134148431,-0.057628157199999995,-0.26212305210000003,4.1538461538,4.1,4.1111111111000005,2.3333333333,2.0666666666999998,1343.4930555556,11,7,2510.0,1.5,1.6363636363999998,2.4166666667,1.6428571428999998,2.25,0.1481889747,0.3625236762
s451,1.7823788702,0.28228174300000003,1.7645363336000002,2.8,33.15,0.33333333330000003,21.0526315789,0.3666666667,-0.6138311171,-0.4116468409,4.0862653737,0.36083539369999995,2.5859650988,-1.5133817898,-10.703747894852288,-9.056748419636634,3.2666666667000004,3.0357142857,3.1,2.0,1.75,2.8,3.4285714286,56,4.9481614742,0.2777207101,2.4274069959,1.0,0.0,7.166666666699999,0.17500000000000002,2,-0.0033333333,-4.1666666667,11.208333333299999,0.0728125,1,0.0014125,-4.446875,1.3636363636000002,-0.2929504469,0.8424824157999999,8.1,7.7,3.0095951625999997,0.5990016956,1.8310595294999998,-0.6038224784,0.6388888889000001,3.1666666667000003,3.1666666667000003,0.5108256237859907,2.0,4.8333333333,3.5,3.5,4.1666666667,3.0,2.5,1.8333333333,1.6666666666999999,2.3333333333,1.0,6.0,-2.1515407731,0.4942963547,0.0,5.320134937200001,3.9991187864,0.21062777579999997,3.8605057439999997,50.0,11.1111111111,7.4074074074,5.0,2.0,4.125,4.875,4.5,3.0,4.25,40,-0.7017421781000001,4.5619233948,37,284.0,6,1.0,0.8120998382,0.0008232849000000001,1.0,0.001004076,0.6666666667000001,-8.511264302067357,-7.365900695568905,-6.449609932071973,3,-0.27338127570000004,1.6707074990000002,0.4040011467,2.2580318128,-0.4806957047,4.8666666667000005,327.1666666667,3.6587900525,0.3443832979,1.4824980915,12.0,46.0,0.0,2.9855971223,0.5720845845,15,1.7073391535,0.7000781378,1.8792300773,-0.4693343586,0.75,0.75,0.9166666667,0.08004270764276712,137.0,0.2,0.30000000000000004,0.7000000000000001,0.0,3.5821662831000003,0.4801038425,1.7334312606000002,-1.4449062688,0.6136919315,0.10582100050000001,3.0546419615,0.3131923742,1.848787951,0.6012805847,334.0,5.1,4.8,282.1666666667,3.2027374106999997,0.29734334149999997,0.9527535768718588,254.5,268.1666666667,3.1139017827999997,0.34072253220000004,1.817038318,13.666666666700001,27.927693314899997,2.4513581699,0.35153702470000003,1.5394113665,-0.41098651,6.0,6.0,6.5,2.0,6.5,22,-0.6926723670999999,-0.3997672791,1.7865498662,0.34938728480000003,2.0877970906,-0.1219551461,-0.2763224191,4.7692307692,2.3,3.0,1.1111111111,2.0666666666999998,2854.575,-2,10,5443.25,1.2,1.4545454544999998,1.5833333333,1.0,1.1666666667,0.8526234898,0.4166756709
s453,0.2863629238,0.059057255,1.7539836618,1.25,23.5,0.2666666667,34.375,0.4666666667,-0.4570057065,-0.4069995769,3.4320048970999997,0.2614101755,3.5041659992,0.0223018796,-6.229260624286583,-3.44236657394858,3.2666666667000004,3.3571428571,4.3666666667000005,2.75,3.0,3.0,1.7142857143,51,3.8556666794,0.3667839268,1.5035520255000001,0.1666666667,0.33333333330000003,14.791666666700001,-0.0208333333,0,-0.0008333333,0.20833333329999998,21.681818181799997,0.1528571429,0,0.0038857143,0.6714285714,1.3636363636000002,-0.0862998558,0.7578414590000001,6.9,4.1,0.6968431957,0.3688762489,1.7113466803,-0.3780467982,0.0,2.3333333333,1.8333333333,0.0,3.3333333332999997,2.8333333332999997,5.3333333333,5.5,5.666666666699999,6.0,2.3333333333,2.0,2.5,3.6666666667,3.8333333332999997,4.6666666667,-2.1875115584000002,-1.6513253772999998,-0.8209008483,2.887653143,1.5383121958,0.24482552510000002,2.1305808180000003,16.6666666667,11.1111111111,29.6296296296,5.1666666667,3.25,4.125,3.25,4.125,2.4285714286,2.875,50,-1.0705413209999999,3.8243251091,28,107.0,9,1.6,0.9735351562,0.0027045476,0.977734375,0.0030724254000000003,0.3611111111,-1.3862943611198906,-2.067339257049917,-1.3862943611198906,2,-1.0186404998,1.6499154469,0.3976272592,1.922077653,-0.0655536823,5.2666666667,,,,,,,2.302585092994046,,0.6563796772,3,1.085872399,0.4977362538,1.6116999245,-0.3748268579,0.33333333330000003,0.5833333333,0.5,0.34830669429174504,133.0,0.30000000000000004,0.2,0.5,0.7000000000000001,2.6473318055,0.4049155225,2.2436541031,-0.8790684722000001,0.3955223881,0.009862417,2.3892058228,0.3317635867,1.8958833038999998,-0.08666763870000001,388.5,5.1,4.8,294.0,2.9164915222000003,0.4237025946,0.487506257873112,334.3333333333,306.0,1.3620157116999998,0.34909156399999997,1.5034361434999999,-28.3333333333,119.15094860299999,3.1102376770999998,0.345482457,3.298439873,-1.0591504595999999,5.5,5.5,6.5,3.5,5.5,44,,,,,,,,2.7692307692,2.3,3.3333333332999997,2.5555555556,3.2,1890.2516666667002,2,8,3717.8333333333003,2.1,1.4545454544999998,2.0833333333,1.5,2.5833333333,0.8562071306,0.32643855780000003
s456,1.0733353941,0.2057891867,1.0263092159,1.15,31.8260869565,0.23333333329999997,17.347826087,0.23333333329999997,-0.3487130156,-0.3903317772,2.7262449729,0.14480679970000002,3.0401149629,-0.5610787468999999,-7.897397115660228,-5.710213338405848,4.3333333333,3.4642857143,4.3333333333,3.5,3.0,3.4,2.4285714286,41,0.8010864623999999,0.2442318441,1.4179756679,0.5,0.33333333330000003,11.208333333299999,0.0625,0,0.0045000000000000005,-1.4583333333,7.875,-0.0297900262,0,-0.0025249344,-0.030183727,1.7272727273,-0.2887919463,0.6605201342,7.5,8.4,,,,,0.44444444439999997,3.8333333332999997,3.8333333332999997,1.2527629684953678,4.1666666667,4.1666666667,4.5,5.0,4.8333333333,4.3333333333,3.6666666667,2.8333333332999997,3.1666666667000003,3.3333333332999997,4.8333333333,4.6666666667,-1.1682487252,-0.7179698211000001,-0.4858981676,2.6550388022,1.5417214524,0.17854177170000002,1.6423345283000002,38.8888888889,44.4444444444,29.6296296296,4.3333333333,5.5,3.375,3.375,3.125,3.1428571429,3.25,49,-0.8728782134999999,2.4019006419999998,24,114.0,3,1.6,0.6504592895,0.0013474370000000002,0.6574838638,0.0010097058,0.5,-3.699084953519831,-2.067339257049917,-1.3862943611198906,3,-1.7261800735,1.1885045305,0.4311250346,1.5000370331,-0.054736812700000005,4.6,261.0,2.9872817961,0.32584405790000004,1.9602192869,-5.0,170.0,2.079441541679836,,0.4490968186,5,1.0707477812000001,0.6532654102000001,1.8180035443,-0.48425676659999994,,0.6666666667000001,0.33333333330000003,0.2876820724267809,119.0,0.5,0.5,0.5,0.8,1.0616502658,0.04300583559999999,2.4330171736,-0.495869541,0.3324099723,0.041963950900000005,1.5546427359000001,0.2254017531,1.6217867298000002,0.08434274130000001,334.5,6.4,4.9,439.3333333333,1.4808382969999998,0.0671179707,0.6427100321011721,239.3333333333,299.3333333333,1.4783975343,0.2068518827,1.5660071143,60.0,9.1486486486,1.8800981534999999,0.5038274195,1.4739178925999998,-1.0352046667,5.0,6.5,5.5,2.5,6.5,54,-0.7455449422,-0.1706030049,1.3046352944,0.366147765,1.4612865007,-0.534829977,-0.5852299806,3.3846153846,2.9,3.4444444444,3.5555555556,3.8,1667.3,4,9,5433.6666666667,2.3,2.2727272727,2.1666666667,2.4285714286,2.8333333332999997,0.14533620360000002,0.3308138323
s467,1.3066804376999999,0.0882441165,1.8307926699,2.45,19.4583333333,0.2,35.2380952381,0.30000000000000004,-0.127586044,-1.1504794527,3.7354192958,0.3799750622,1.8519097462,-1.6266858292,2.934594733350845,-2.5146150917450085,2.4,3.4285714286,4.8,2.25,2.25,3.0,2.0,54,3.3461583716,0.3152182186,1.3962035349000002,0.33333333330000003,0.5,10.0,2.2204460489999999e-16,0,1.2576745200000002e-17,-2.2204460489999999e-16,12.208333333299999,-0.086547619,2,-0.0017714285999999998,-1.4428571429,1.5454545455000002,0.0093761045,0.1765506634,2.3,4.5,1.6960902625,0.296601751,1.6781445438999998,-0.7696899681999999,0.0,1.0,1.0,0.0,2.1666666667,3.5,5.5,5.5,6.166666666699999,5.666666666699999,4.5,1.0,1.0,1.0,1.8333333333,1.6666666666999999,-0.8724592265000001,-0.3514570514,-0.16358795580000002,2.6278746724,2.1732432135,0.26861868040000003,1.4198180009999999,50.0,22.2222222222,48.148148148100006,5.0,5.0,4.875,3.625,5.0,3.0,3.0,41,-0.38268909409999996,3.9238172268000002,34,105.0,10,1.2666666667,0.7222919464,0.0013473894,1.0,0.001678942,0.5,-1.3862943611198906,-1.3862943611198906,-1.8444397271102144,3,-2.1195875626,1.3553120623,0.40642210939999995,1.2748851343,-0.11336113589999999,6.0,265.5,2.1261061236,0.36339927549999995,1.2598044551,-59.5,18.5,0.6931471805599453,,0.4967357629,1,1.3759961565999999,0.4248352354,1.7040428313,-1.0192368269,0.5,0.75,0.75,0.22314355131420974,135.0,0.2,0.1,0.5,0.4,2.3397654161,0.1442375973,3.0094041585,-0.7384020010000001,0.3830845771,-0.0138749124,3.0861638825999997,0.2920359084,1.8549062558000002,-0.6199946159,425.5,5.8,5.4,354.1666666667,0.9644488006999999,0.445073612,0.21867762196029306,238.1666666667,245.3333333333,2.9535181756,0.33614265860000003,2.1155080068000003,7.166666666699999,-90.4411106135,2.733253127,0.3376011283,2.042730278,-1.3090015251,6.5,6.5,6.5,3.0,4.0,38,-0.4412913128,-0.4888640261,1.4949254811,0.31736482899999996,1.764457484,-0.1541995599,0.2105690266,3.6923076923,1.6,4.1111111111000005,2.3333333333,2.0666666666999998,2645.3575757576,6,6,3869.3333333333003,2.0,2.0909090909,1.75,1.7142857143,1.75,0.4516486635,0.1724203359
