,adaptive_n_back.acc,adaptive_n_back.avg_rt,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.acc,attention_network_task.alerting_acc,attention_network_task.alerting_rt,attention_network_task.avg_rt,attention_network_task.conflict_acc,attention_network_task.conflict_rt,attention_network_task.orienting_acc,attention_network_task.orienting_rt,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,bis11_survey.Attentional,bis11_survey.Motor,bis11_survey.Nonplanning,bis_bas_survey.BAS_drive,bis_bas_survey.BAS_fun_seeking,bis_bas_survey.BAS_reward_responsiveness,bis_bas_survey.BIS,brief_self_control_survey.self_control,choice_reaction_time.acc,choice_reaction_time.avg_rt,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dickman_survey.dysfunctional,dickman_survey.functional,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.acc,directed_forgetting.avg_rt,directed_forgetting.proactive_interference_acc,directed_forgetting.proactive_interference_rt,discount_titrate.percent_patient,dospert_eb_survey.ethical,dospert_eb_survey.financial,dospert_eb_survey.health_safety,dospert_eb_survey.recreational,dospert_eb_survey.social,dospert_rp_survey.ethical,dospert_rp_survey.financial,dospert_rp_survey.health_safety,dospert_rp_survey.recreational,dospert_rp_survey.social,dospert_rt_survey.ethical,dospert_rt_survey.financial,dospert_rt_survey.health_safety,dospert_rt_survey.recreational,dospert_rt_survey.social,dot_pattern_expectancy.AY-BY_acc,dot_pattern_expectancy.AY-BY_rt,dot_pattern_expectancy.BX-BY_acc,dot_pattern_expectancy.BX-BY_rt,dot_pattern_expectancy.acc,dot_pattern_expectancy.avg_rt,dot_pattern_expectancy.dprime,eating_survey.cognitive_restraint,eating_survey.emotional_eating,eating_survey.uncontrolled_eating,erq_survey.reappraisal,erq_survey.suppression,five_facet_mindfulness_survey.act_with_awareness,five_facet_mindfulness_survey.describe,five_facet_mindfulness_survey.nonjudge,five_facet_mindfulness_survey.nonreact,five_facet_mindfulness_survey.observe,future_time_perspective_survey.future_time_perspective,go_nogo.acc,go_nogo.dprime,grit_scale_survey.grit,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.score,holt_laury_survey.safe_choices,impulsive_venture_survey.impulsiveness,impulsive_venture_survey.venturesomeness,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,leisure_time_activity_survey.activity_level,local_global_letter.acc,local_global_letter.avg_rt,local_global_letter.conflict_acc,local_global_letter.conflict_rt,local_global_letter.congruent_facilitation_acc,local_global_letter.congruent_facilitation_rt,local_global_letter.incongruent_harm_acc,local_global_letter.incongruent_harm_rt,local_global_letter.switch_cost_acc,local_global_letter.switch_cost_rt,mindful_attention_awareness_survey.mindfulness,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,mpq_control_survey.control,probabilistic_selection.overall_test_acc,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,psychological_refractory_period_two_choices.task1_acc,psychological_refractory_period_two_choices.task2_acc,ravens.score,recent_probes.acc,recent_probes.avg_rt,recent_probes.proactive_interference_acc,recent_probes.proactive_interference_rt,selection_optimization_compensation_survey.compensation,selection_optimization_compensation_survey.elective_selection,selection_optimization_compensation_survey.loss_based_selection,selection_optimization_compensation_survey.optimization,self_regulation_survey.control,sensation_seeking_survey.boredom_susceptibility,sensation_seeking_survey.disinhibition,sensation_seeking_survey.experience_seeking,sensation_seeking_survey.thrill_adventure_seeking,shape_matching.acc,shape_matching.avg_rt,shift_task.acc,shift_task.avg_rt,shift_task.learning_rate,simon.acc,simon.avg_rt,simon.simon_acc,simon.simon_rt,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.acc,stroop.avg_rt,stroop.stroop_acc,stroop.stroop_rt,ten_item_personality_survey.agreeableness,ten_item_personality_survey.conscientiousness,ten_item_personality_survey.emotional_stability,ten_item_personality_survey.extraversion,ten_item_personality_survey.openness,theories_of_willpower_survey.endorse_limited_resource,threebytwo.acc,threebytwo.avg_rt,threebytwo.cue_switch_cost_rt,threebytwo.task_inhibition,threebytwo.task_switch_cost_rt,time_perspective_survey.future,time_perspective_survey.past_negative,time_perspective_survey.past_positive,time_perspective_survey.present_fatalistic,time_perspective_survey.present_hedonistic,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.avg_rt,two_stage_decision.model_based,two_stage_decision.model_free,upps_impulsivity_survey.lack_of_perseverance,upps_impulsivity_survey.lack_of_premeditation,upps_impulsivity_survey.negative_urgency,upps_impulsivity_survey.positive_urgency,upps_impulsivity_survey.sensation_seeking,writing_task.neutral_probability,writing_task.positive_probability
s077,0.8137755102,-646.0,1.3,-947.0434782609,-0.2333333333,628.0,-351.5238095238,-0.30000000000000004,303.0,1.0,0.0,86.0,-762.5,0.0,-90.0,0.0,-40.0,-4.6084e-06,-8.1167e-06,-0.14716210940000002,-8.0,-13.0,-17.0,5.0,6.0,10.0,13.0,60.0,0.921875,-627.5,0.1666666667,-0.1666666667,7.7916666667,0.08750000000000001,0.0,-0.0008333333,-0.875,9.9166666667,0.3037593985,2.0,-0.005804511300000001,-3.8872180451,-11.0,15.0,-0.0050638485,-0.36327608980000003,7.9,6.8,0.875,-989.5,-0.2,-78.5,0.0277777778,6.0,15.0,8.0,10.0,21.0,24.0,18.0,25.0,24.0,11.0,8.0,21.0,17.0,16.0,33.0,-0.125,43.5,-0.1875,-161.0,0.9440000000000001,-722.5,0.7889705882,16.6666666667,11.1111111111,-3.7037037037,4.4,4.3333333333,34.0,26.0,33.0,13.0,10.0,55.0,0.96,0.7777777778,26.0,0.4636678201,-839.5,134.0,9.0,-15.0,17.0,0.6226371526000001,0.8,0.0013821127,0.7138161182,0.8,0.0015205993,0.33333333330000003,-0.009797959,-0.009797959,-0.0256124969,2.0,0.9444444444000001,-1176.0,0.053571428600000005,-60.0,0.125,-94.0,-0.0714285714,34.0,-0.0157133878,4.0,5.5333333333,,,,45.0,,,,0.7868205371,0.9361702128,0.8563829787,2.0,0.8591549296000001,-1182.0,-0.1111111111,78.5,0.5454545455,0.8181818182,0.6000000000000001,0.7272727273,122.0,0.2222222222,0.33333333330000003,0.6666666667000001,0.4444444444,0.9532374101000001,-858.0,0.44764397910000003,-632.0,0.0759612218,0.99,-684.0,-0.02,-38.5,361.0,4.9,5.1,-373.6666666667,-284.3333333333,-265.6666666667,-18.6666666667,13.0902777778,0.9894736842,-734.5,-0.0208333333,-141.0,4.0,6.0,7.0,4.0,6.0,-34.0,0.728929385,-753.0,25.0,40.3333333333,-50.0,3.7272727273,2.3333333333,3.75,2.0,2.5714285714000003,4874.5,14.0,2.0,6252.6363636364,-520.4796954315,0.6379764094,0.1352134788,-19.0,-23.0,-16.0,-14.0,-20.0,0.6059252931,0.3433716798
s081,0.7980769231,-550.5,1.45,-1053.5217391304,-0.2333333333,408.0,-497.2,-0.1666666667,530.0,0.9930555556,0.0,-8.0,-681.0,0.0208333333,-46.0,-0.0277777778,37.0,-0.0012417440000000001,-0.0058422546,-0.0915644531,-10.0,-12.0,-15.0,7.0,4.0,15.0,21.0,49.0,1.0,-483.5,0.1666666667,-0.6666666667000001,18.4583333333,0.1541666667,2.0,-0.0005,-4.4583333333,13.3333333333,-0.1423953135,2.0,-0.0008466045,-2.7019960946,-11.0,11.0,-0.3502645151,-0.6167339037,8.4,7.1,1.0,-826.0,0.0,2.5,0.1666666667,9.0,9.0,5.0,10.0,24.0,22.0,33.0,30.0,20.0,13.0,8.0,5.0,5.0,5.0,21.0,-0.0666666667,455.5,0.0,27.0,0.9842519685000001,-534.0,0.9886363636000001,22.2222222222,-44.4444444444,-37.037037037,5.2,4.0,34.0,34.0,30.0,16.0,20.0,53.0,0.9857142857000001,0.8825396825,23.0,0.4586894587,-982.0,161.0,5.0,-15.0,14.0,0.6649107456000001,0.9,0.0012160745,0.696820116,0.8,0.0009730052,0.7222222222,-0.0015811388,-0.06403124240000001,-0.0256124969,4.0,0.9791666667000001,-946.5,-0.0869565217,-211.0,0.0,96.5,-0.0869565217,-307.5,0.0416666667,-268.5,5.2666666667,-289.6666666667,-30.5,142.5,48.0,0.6000000000000001,30.6826401715,-28.1276610182,0.5669489555,0.985,0.985,15.0,0.9577464789000001,-994.0,0.0,-16.5,0.1818181818,0.5454545455,1.0,0.2727272727,120.0,0.1111111111,0.2222222222,0.4444444444,0.2222222222,1.0,-727.5,0.3425692695,-591.0,0.0339539565,0.96,-511.0,-0.04,-52.0,359.5,6.8,4.8,-228.5,-238.0,-307.5,69.5,27.5819444444,0.9791666667000001,-748.5,0.0416666667,-162.5,4.0,7.0,4.0,2.0,5.0,-55.0,0.9725400458000001,-767.0,-120.0,-146.5,-30.0,4.1818181818,3.3333333333,3.625,2.0,2.3571428571,2087.3796296296,-5.0,8.0,3985.6666666667,-690.9275,-0.6442732257,0.17938469710000002,-17.0,-10.0,-15.0,-15.0,-16.0,0.1376936543,0.4717295298
s082,0.8273542601,-512.0,2.45,-555.3333333333,-0.2,720.0,-1209.7272727273,-0.2666666667,506.0,0.9930555556,0.0277777778,45.5,-554.0,-0.0208333333,-36.5,0.0,30.0,-0.0002384741,-0.0015404434,-0.05459375,-8.0,-13.0,-21.0,4.0,3.0,9.0,10.0,48.0,1.0,-393.5,0.6666666667000001,-0.0,5.9583333333,0.0041666667,1.0,-0.0038333333,-2.7916666667000003,3.7083333333,0.0502525253,2.0,0.0010606061,-2.0858585859,-12.0,12.0,-0.1223337112,-0.6323626457,8.3,7.3,1.0,-800.5,0.0,-19.5,0.2222222222,15.0,18.0,5.0,5.0,16.0,23.0,24.0,24.0,23.0,15.0,7.0,15.0,11.0,5.0,23.0,0.0,-127.5,0.0,-371.0,1.0,-511.0,1.0,5.5555555556,11.1111111111,-3.7037037037,5.6,5.0,33.0,28.0,35.0,18.0,19.0,31.0,0.9857142857000001,0.8571428571,35.0,0.6490250696000001,-1050.0,233.0,7.0,-15.0,15.0,0.8056304932,0.8,0.0018937547000000001,0.8680659294,0.9,0.0021259087,0.6388888889000001,-0.0038729833,-0.0038729833,-0.0256124969,1.0,0.9791666667000001,-1012.5,-0.0008912656,-75.5,0.029411764700000002,-118.0,-0.030303030300000002,42.5,-0.042553191500000004,-84.0,5.4,-282.3333333333,-0.5,115.5,47.0,0.5342465753,6.9779141275,-5.6665655616,0.6319495059,0.9949238579,0.9695431472,11.0,0.9718309859,-1273.0,-0.1111111111,-123.0,0.0909090909,0.6363636364,0.1818181818,0.3636363636,129.0,0.1111111111,0.2222222222,0.5555555556,0.0,1.0,-695.5,0.38329238330000004,-508.0,0.026727515700000003,0.99,-467.0,-0.02,-46.5,252.0,7.3,5.7,-286.0,-221.5,-257.1666666667,35.6666666667,41.1472222222,0.9895833333,-668.0,-0.0208333333,-80.0,3.0,6.0,6.0,1.0,2.0,-43.0,0.9931192661,-717.0,5.5,13.5,-137.0,3.3636363636,2.8888888889,2.0,2.25,2.0,2231.475,1.0,9.0,6488.3333333333,-698.665,-1.1878058982,0.33253986820000003,-14.0,-12.0,-11.0,-15.0,-15.0,0.6486152767000001,0.5123222555
s083,0.8142201835,-627.0,2.1,-601.48,-0.1666666667,921.0,-1457.9545454545,-0.2666666667,364.0,0.7083333333,0.0555555556,19.0,-770.0,-0.7291666667000001,-121.0,-0.1666666667,79.5,-0.0007403776000000001,-0.0093823242,-0.1390517578,-6.0,-21.0,-16.0,8.0,6.0,12.0,18.0,36.0,0.9798657718,-450.0,0.33333333330000003,-0.6666666667000001,5.5416666667,-0.0041666667,1.0,0.00016666670000000001,-1.4583333333000001,9.7916666667,0.0167998318,1.0,-0.0010235492,-4.2989907485,-11.0,10.0,0.0170030038,-0.8913356179,7.1,5.9,0.9861111111,-814.0,-0.0555555556,7.5,0.25,12.0,23.0,8.0,9.0,28.0,30.0,22.0,27.0,35.0,18.0,15.0,30.0,17.0,11.0,35.0,-0.25,269.5,-0.3571428571,-8.5,0.864,-637.5,0.5509031199000001,-5.5555555556,-55.5555555556,-66.6666666667,7.0,4.3333333333,34.0,28.0,32.0,22.0,32.0,56.0,0.9628571429,0.653968254,34.0,0.5153203343,-930.0,185.0,7.0,-19.0,15.0,0.8477905274,0.9,0.0009738966,1.0,1.0,0.0010411182,0.47222222220000004,-0.009797959,-0.0256124969,-0.0256124969,2.0,0.8947368421,-878.0,-0.2472906404,-676.0,-0.0036866359,-87.0,-0.24360400440000002,-589.0,0.0521837777,-92.0,4.3333333333,,,,45.0,,,,0.7204340251,0.9340101523000001,0.923857868,6.0,0.875,-881.0,-0.0555555556,-76.5,1.0,0.3636363636,0.4545454545,0.7272727273,110.0,0.0,0.4444444444,0.7777777778,0.2222222222,0.925,-757.0,0.4108910891,-567.0,0.025627925000000003,0.97,-536.0,-0.02,-73.0,380.0,5.8,5.3,-307.3333333333,-305.6666666667,-300.3333333333,-5.3333333333,-9.5472222222,0.9473684211000001,-625.5,-0.0620567376,-83.0,7.0,1.0,6.0,3.0,5.0,-44.0,,,,,,4.6363636364000005,4.4444444444,2.75,1.5,2.2857142857,2605.4537037037,-9.0,7.0,2905.3333333333,-711.3618090452,1.0647985787,0.4542552723,-10.0,-17.0,-24.0,-15.0,-16.0,0.2343559896,0.2767393032
s084,0.5795724466000001,-412.5,1.05,-744.6666666667,-0.4,630.0,-1602.45,-0.33333333330000003,598.0,0.9861111111,0.0,-7.5,-634.5,0.0,-51.0,0.0,11.0,-0.0033494841000000003,-0.028026123000000003,-0.0811591797,-11.0,-19.0,-18.0,9.0,8.0,16.0,22.0,43.0,0.9866666667,-424.5,0.1666666667,-0.6666666667000001,11.625,0.0291666667,1.0,-0.0041666667,-2.5416666667,18.0,0.0312599681,0.0,-0.0057812714,-1.5881749829,-11.0,18.0,0.24672949360000002,-0.6542091896000001,5.9,5.8,0.8550724638,-662.0,-0.3529411765,-106.0,0.0,6.0,19.0,5.0,12.0,21.0,29.0,17.0,29.0,20.0,11.0,9.0,11.0,13.0,8.0,25.0,,,,,,,,27.7777777778,-33.3333333333,-48.1481481481,5.4,2.0,35.0,35.0,29.0,19.0,19.0,47.0,0.9400000000000001,0.5269841270000001,35.0,0.28888888890000003,-664.5,104.0,9.0,-18.0,23.0,0.6555591583,0.8,0.0019921078,0.8457717895,0.9,0.0021987495,0.3888888889,-0.158113883,-0.158113883,-0.25,1.0,0.7812500000000001,-504.0,-0.5882352941,-40.0,-0.0285714286,-13.0,-0.5596638655,-27.0,-0.010683760700000001,6.0,4.8,,,,41.0,0.6000000000000001,0.8581946015,1.0256362521,0.5328206152,0.9895287958000001,0.942408377,4.0,0.8857142857,-688.0,-0.0555555556,50.0,0.7272727273,0.6363636364,0.6363636364,0.9090909091,125.0,0.0,0.4444444444,0.5555555556,0.6666666667000001,0.975,-616.0,0.3558897243,-472.0,0.0118844112,0.86,-379.0,-0.24,-43.0,270.5,5.6,4.4,-313.5,,,,,0.9583333333,-610.5,-0.0416666667,-208.0,7.0,7.0,7.0,3.0,3.0,-37.0,0.6068965517,-651.0,78.0,38.8333333333,-181.0,4.3636363636,2.8888888889,4.375,2.25,3.2857142857,3252.1458333333,-15.0,5.0,3943.75,-761.8567839196,-0.1172512622,1.0287687153,-17.0,-20.0,-27.0,-27.0,-28.0,0.8112706842,0.5942283082
s085,0.8357894737,-471.0,3.75,-718.8095238095,-0.30000000000000004,971.0,-1687.125,-0.4666666667,594.0,0.9930555556,-0.0277777778,1.5,-579.0,-0.0208333333,-69.0,0.0,84.0,-0.0017226785,-0.0111802063,-0.1320664063,-16.0,-19.0,-21.0,8.0,9.0,13.0,15.0,48.0,1.0,-433.0,0.6666666667000001,-0.1666666667,10.2916666667,0.0125,2.0,-0.011166666700000001,-2.625,17.8333333333,-0.1415692821,1.0,-0.0041035058,-1.909015025,-11.0,10.0,0.10027395730000001,-1.1614670692,9.3,7.5,0.9861111111,-633.0,0.0,-97.5,0.1111111111,8.0,14.0,8.0,18.0,23.0,20.0,20.0,25.0,26.0,13.0,5.0,15.0,13.0,22.0,25.0,0.0,217.5,0.0,3.5,1.0,-487.5,1.0,16.6666666667,11.1111111111,-14.8148148148,6.0,5.0,15.0,34.0,27.0,17.0,31.0,44.0,0.9914285714000001,0.9142857143,23.0,0.44101123600000003,-880.0,157.0,9.0,-17.0,25.0,0.6433485508,0.5,0.0011979283000000001,0.6122137308000001,0.7000000000000001,0.0013118011,0.6388888889000001,-0.06403124240000001,-0.06403124240000001,-0.158113883,3.0,1.0,-708.0,0.0,-46.0,0.0,45.0,0.0,-91.0,0.0,-24.0,3.7333333333,-270.0,-7.0,234.0,45.0,0.5617977528,-3.7078404868,4.8462615516,0.3087063875,0.9949494949000001,0.9848484848000001,12.0,1.0,-716.0,0.0,-105.5,0.6363636364,0.8181818182,0.9090909091,0.9090909091,116.0,0.6666666667000001,0.1111111111,0.4444444444,0.8888888889000001,0.9856115108000001,-634.5,0.4,-432.5,0.0475985258,0.99,-456.0,-0.02,-54.5,349.5,6.5,6.7,-288.3333333333,-242.6666666667,-292.3333333333,49.6666666667,59.7583333333,1.0,-680.0,0.0,-32.0,4.0,7.0,5.0,2.0,7.0,-42.0,0.9521640091,-654.5,-106.5,-23.3333333333,45.5,4.0,3.3333333333,2.875,2.875,3.3571428571,1738.3777777778,-5.0,8.0,3663.9166666667,-406.9120603015,-0.1461697915,-0.0079808883,-16.0,-16.0,-12.0,-13.0,-38.0,0.3289153696,0.1420185338
s086,0.8,-593.0,1.3,-380.6842105263,-0.36666666670000003,356.0,-879.7777777778,-0.4,305.0,0.9645390071000001,-0.0007936508000000001,-8.0,-679.0,-0.08510638300000001,-44.0,-0.0285714286,-21.5,-0.0013323203,-0.001924118,-0.0759648438,-10.0,-14.0,-20.0,5.0,7.0,10.0,14.0,44.0,0.9866666667,-684.5,0.33333333330000003,-0.1666666667,15.7916666667,0.12916666670000002,2.0,-0.016166666700000002,-3.375,8.0833333333,-0.013522751500000001,1.0,-0.0017150182,-1.8549455245000002,-13.0,14.0,0.3103200089,-0.5942309822,7.2,7.5,0.9538461538,-1105.5,-0.1538461538,-270.5,0.2222222222,6.0,7.0,8.0,11.0,14.0,21.0,22.0,21.0,19.0,17.0,6.0,6.0,9.0,13.0,17.0,-0.6000000000000001,508.5,-0.0625,-73.0,0.8888888889000001,-477.0,0.8920454545000001,16.6666666667,11.1111111111,-11.1111111111,5.0,4.6666666667,28.0,28.0,28.0,21.0,27.0,43.0,0.9885714286,0.8857142857,30.0,0.9250720461,-1363.0,321.0,7.0,-15.0,20.0,0.7515197754,0.8,0.0007976451000000001,0.9664916992,1.0,0.0015050874000000001,0.4444444444,-0.009797959,-0.009797959,-0.06403124240000001,2.0,0.9583333333,-1076.5,-0.09375000000000001,8.0,-0.0285714286,26.5,-0.0651785714,-18.5,-0.001891253,-18.0,5.0666666667,,,,44.0,,,,0.5751925036000001,0.9735449735,0.8518518519,3.0,0.8260869565000001,-956.0,-0.0972222222,60.0,0.8181818182,1.0,0.7000000000000001,0.7272727273,122.0,0.0,0.4444444444,0.5555555556,0.33333333330000003,0.9207547170000001,-659.0,0.3975,-569.0,0.022817095000000003,0.9897959184,-630.0,-0.02,18.5,319.5,6.0,5.5,-274.3333333333,-242.8333333333,-325.3333333333,82.5,-15.1111111111,0.9662921348,-974.5,-0.0714285714,-175.0,5.0,5.0,6.0,2.0,4.0,-40.0,0.8632075472,-806.5,-4.5,-2.3333333333,-67.0,4.0,2.3333333333,3.75,2.75,3.1428571429,3250.2296296296,-6.0,7.0,3168.6666666667,-726.7116402116,-1.0763065312,0.5166907432,-15.0,-20.0,-24.0,-23.0,-25.0,0.334625789,0.2907726251
s089,0.7982062780000001,-826.5,2.35,-596.2608695652,-0.2333333333,500.0,-1211.96,-0.1666666667,411.0,0.9861111111,0.0,33.0,-727.5,0.0,-22.0,0.0,86.5,-0.0039603884,-0.0329987793,-0.1882236328,-12.0,-18.0,-19.0,8.0,5.0,14.0,19.0,39.0,0.9798657718,-673.5,0.0,-0.5,19.75,-0.075,0.0,-0.0126666667,-0.75,11.8333333333,-0.0090686275,1.0,-0.0013039216,-2.0441176471,-12.0,16.0,-0.036500316500000005,-0.3551630662,8.5,6.5,0.9142857143,-1089.5,-0.058823529400000005,42.5,0.0,13.0,10.0,5.0,11.0,20.0,29.0,32.0,34.0,29.0,26.0,10.0,5.0,6.0,5.0,20.0,-0.1875,100.0,-0.0625,72.0,0.968503937,-818.0,0.9375,66.6666666667,-33.3333333333,-70.3703703704,6.8,4.0,25.0,32.0,19.0,27.0,21.0,55.0,0.9714285714,0.7142857143,22.0,0.6083333333000001,-886.0,219.0,7.0,-16.0,14.0,0.6394451141,0.7000000000000001,0.0013401079,0.6581768990000001,0.9,0.0013052178,0.5,-0.0256124969,-0.025031633100000002,-0.0256124969,2.0,0.9473684211000001,-843.5,-0.18518518520000002,-294.0,0.0,-19.0,-0.18518518520000002,-275.0,-0.026289181000000002,-145.5,4.3333333333,-415.5,-4.0,-40.5,46.0,,,,0.6359358781000001,0.9444444444000001,0.9393939394,11.0,0.9295774648,-1146.0,-0.2222222222,8.0,0.2727272727,0.7272727273,0.3636363636,0.33333333330000003,135.5,0.1111111111,0.2222222222,0.5555555556,0.0,0.9927272727,-898.0,0.3903061224,-604.0,0.00023653900000000002,0.99,-660.0,-0.02,-34.5,449.5,5.0,4.7,-451.0,-309.8333333333,-343.0,33.1666666667,35.1347222222,0.9578947368,-888.0,-0.08510638300000001,-204.5,6.0,5.0,7.0,2.0,5.0,-30.0,0.9050925926000001,-841.0,-48.0,-64.0,-52.5,3.9090909091,3.4444444444,4.75,2.875,2.9285714286,2053.0066137566,-15.0,7.0,4787.5833333333,-734.2146464646,-0.5870851566,1.0658224658,-14.0,-12.0,-21.0,-15.0,-16.0,0.8542763256,0.3774259951
s091,0.8279069767,-405.5,1.65,-1210.7727272727,-0.2666666667,720.0,-480.4210526316,-0.36666666670000003,380.0,0.9791666667000001,0.0277777778,15.0,-576.0,-0.0208333333,-75.0,0.0,8.0,-0.0011686342,-0.0015376320000000001,-0.0329902344,-19.0,-15.0,-21.0,7.0,6.0,13.0,22.0,49.0,0.9866666667,-364.5,0.8333333333,-0.0,12.8333333333,0.0666666667,1.0,-0.0016666667,-1.0,17.25,-0.0523640662,2.0,-0.008761229300000001,-2.3096926714,-11.0,12.0,0.0524459772,-1.1841357133,7.6,6.5,0.9861111111,-700.0,0.0555555556,-1.0,0.30555555560000003,11.0,11.0,7.0,7.0,18.0,23.0,16.0,26.0,29.0,10.0,9.0,7.0,10.0,5.0,24.0,0.0,139.5,0.0,-27.0,1.0,-417.0,1.0,5.5555555556,-11.1111111111,-18.5185185185,6.0,2.0,13.0,21.0,27.0,19.0,26.0,47.0,0.9885714286,0.8857142857,23.0,0.6166666667,-656.5,222.0,9.0,-17.0,14.0,0.805166626,0.6000000000000001,0.0013351366,1.0,1.0,0.0020942294,0.6388888889000001,-0.009797959,-0.0256124969,-0.0256124969,3.0,0.7291666667000001,-601.5,-0.7666666667,-78.0,-0.1,-137.0,-0.6666666667000001,59.0,-0.0980392157,-20.0,2.6,-200.8333333333,0.5,65.5,39.0,0.7111111111,3.5516423795,0.9660498864,0.5040214336000001,0.9689119171,1.0,17.0,0.9014084507000001,-739.0,0.0032679739000000003,-133.5,0.7272727273,0.5454545455,0.6363636364,0.4545454545,105.0,0.0,0.1111111111,0.2222222222,0.0,0.9678571429,-523.0,0.4373464373,-424.0,0.0846926821,0.99,-369.0,-0.02,-34.5,265.5,4.9,5.3,-267.8333333333,-228.5,-225.8333333333,-2.6666666667000003,133.6736111111,1.0,-664.0,0.0,-64.5,7.0,5.0,6.0,3.0,4.0,-51.0,0.9068181818000001,-569.5,-121.5,-57.5,83.5,3.6363636364,3.2222222222,3.125,2.625,2.5,1811.1645472583,-17.0,8.0,2933.3333333333,-566.2925,0.29640082160000003,-0.31441932710000003,-23.0,-19.0,-18.0,-15.0,-13.0,0.4543755474,0.5359600138
s092,0.8270509978,-646.0,2.9,-614.8125,-0.4666666667,765.0,-1571.5,-0.4,545.0,0.9861111111,0.0277777778,27.0,-599.5,-0.0416666667,-103.0,-0.0277777778,5.5,-0.0005692798000000001,-0.0033625107,-0.026476562500000002,-12.0,-17.0,-20.0,5.0,6.0,13.0,24.0,40.0,0.9866666667,-439.0,0.5,-0.5,13.7916666667,0.0458333333,2.0,-0.0101666667,-3.2916666667,11.347826087,0.1345993117,2.0,-0.009134709900000001,-2.8046951819,-11.0,11.0,-0.2870185816,-1.205233717,6.4,4.8,0.9722222222,-723.0,0.0,-71.0,0.3888888889,10.0,20.0,7.0,11.0,22.0,16.0,22.0,15.0,17.0,8.0,10.0,12.0,13.0,8.0,18.0,-0.125,150.5,0.0,-51.5,0.9687500000000001,-497.0,0.9772727273,33.3333333333,-33.3333333333,-29.6296296296,5.0,3.6666666667000003,26.0,10.0,23.0,16.0,16.0,48.0,0.9714285714,0.7142857143,22.0,0.5638888889,-767.0,203.0,6.0,-15.0,16.0,0.7333761692,0.9,0.001379564,0.9477935791000001,1.0,0.0025050339,0.6944444444,-0.009797959,-0.009797959,-0.009797959,2.0,,,,,,,,,,,4.5333333333,-252.0,-3.0,126.0,46.0,0.6666666667000001,16.4774725675,-12.3481876025,0.6464459263,0.9393939394,0.9090909091,11.0,0.9722222222,-738.0,0.0,-195.5,0.3636363636,0.0,0.2727272727,0.2727272727,116.0,0.1111111111,0.0,0.33333333330000003,0.33333333330000003,0.9535714286,-575.0,0.4250614251,-461.0,0.050432751500000005,0.98,-486.5,0.0,-46.0,355.0,6.5,6.3,-255.6666666667,-233.6666666667,-244.6666666667,11.0,48.2125,0.9361702128,-678.0,-0.1304347826,-168.0,6.0,6.0,3.0,1.0,3.0,-62.0,0.8675799087,-671.0,-76.5,85.3333333333,131.0,4.0,2.3333333333,4.25,1.75,2.2142857143,2106.6296296296,-8.0,8.0,3805.8333333333,-692.9825,-1.4635395335,0.8002453161,-21.0,-10.0,-27.0,-23.0,-22.0,0.8312751778,0.47519145970000004
