,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,bickel_titrator.hyp_discount_rate_small.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,kirby.percent_patient,local_global_letter.conflict_hddm_drift,local_global_letter.global_bias_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT.logTr,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stim_selective_stop_signal.reactive_control_hddm_drift,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh.logTr,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free.logTr,writing_task.neutral_probability,writing_task.positive_probability
s445,1.7940239695,-0.3516259082,0.0879563183,2.0552621586,1.45,16.4736842105,9.620784907905,0.6000000000000001,3.286335345,-0.5048726841,-0.9147195686,4.5093309961,0.38706393180000004,2.8621589096,-0.9681217609,-8.91525150681928,-6.896185267116671,-2.0244504048667906,3.0436589511,0.2480090866,1.5341924912,0.1666666667,0.6666666667000001,25.7083333333,-0.0291666667,1.0,0.0015,-1.9583333333000001,29.125,0.0053191489,1.0,-0.0004822695,-0.8705673759,0.2424895171,0.7190171022,8.0,5.3,-0.1794101826,0.3410616931,2.012634553,-0.39305765221399996,0.4219444444420001,-2.1145354005,-0.9956716494000001,-0.4149355918,2.7647143158,2.1761171189,0.2909392226,1.5853349808,-1.0456253022,2.5979448106,202.0,59.8991114415,0.8568707964000001,6.0,0.6774802208,0.0019599057,0.7409576416,0.0019904289,0.47222222220000004,-5.4888039322370155,-4.243366921649694,-1.8444397271102142,0.0740740741,-1.8000781931,-0.3457378783,0.9764035219,0.46240397710000003,1.9531857813000002,-0.45832334140000003,5.724117386700545,2.785987500633,0.286223265741,0.5140383487088138,-1.002660718632,-0.3276794128060001,-0.9122885088,0.3046848277,6.0,1.4044941103,0.508309003,2.2512355982,-0.4263064682,1.3697209103999999,0.3510882745,1.9324323453,-0.7469592862000001,0.46287128710000003,0.0333126329,0.0013458865,5.4147457454,0.7483138975,0.2271152243,2.1895551533,0.2610068286,1.8549157366,-0.5019297114,339.5,7.7,6.2,246.6666666667,1.8681101858,0.3376066371,0.3865600950877273,-0.4650115336,194.4166666667,1.9360319886,0.3321730808,0.3642889742212988,2.4093969177,0.31759309999999996,2.2656661354,-0.6592258705,-0.1156721197,1.33839407,0.0403854701,2.1615708172,-0.326059704,1626.7663690476,18.0,6.0,3190.5833333333,-0.08375962376699998,-2.411111129861516,0.8644119559000001,0.3401182626
s465,1.7122998863999999,-0.3625247706,0.2516869771,1.8303954574999999,1.7000000000000002,4.0,5.2235729425,9.48,2.5350871122000003,-0.6706331422,-1.0393423006,3.3463724173,0.38700341390000004,2.0546049935,-0.4628335765,-7.5014849083665,-7.565944859015665,-5.107567874781435,2.4330658498,0.2672639314819999,1.7333020486000001,1.0,0.0,3.25,0.0083333333,1.0,0.001,-1.8333333333000001,1.0,6.938893904000001e-18,0.0,-3.523657061e-19,-5.551115123e-17,0.3717286308,0.0997416601,7.4,6.7,0.5410525861000001,0.4351345299,2.0022205006,-0.4008124558,0.47722222221399996,0.5383736063,0.26978691450000003,-0.3237822041,1.6251172304,1.0817398038,0.1393394407,1.9565925032,-1.5451691339,2.8750694831,108.0,31.0929504774,0.4744199864,8.0,0.5,0.0012017588610000007,0.9,0.0008953358,0.5833333333,-7.365900695568905,-6.449609932071972,-5.553730190361736,0.7037037037,-0.8157557595,-0.1711037057,0.8029825597,0.39502351808299996,2.6896523353,-0.22552376600000001,5.753943618619701,2.715121060190998,0.2932602411329999,0.5925243620247518,-0.9004685642970003,-0.28383952539400015,-11.8528628461,0.6258888567,12.0,0.9205921561,0.3443845781,2.4224679048,-0.1409570536,1.7402737382,0.44871061090000003,1.3000396384,-1.2763857444,0.2966751918,0.0061438421000000005,0.0005507724000000001,9.1918490917,0.600795245,0.04525391,1.8147562072,0.1549409673,1.6938581509240007,-0.0209860099,406.5,5.6,5.7,219.0,2.0070354133,0.306908287,0.39456244016661685,-0.7349837808,340.1666666667,3.3528298142,0.3653379532,0.4177870294666011,1.7161452441,0.4620384839,1.6417918618,-1.2420195806,-0.0138989803,1.0304519039,0.0568479093,2.3370348305,-0.26621820830000004,2135.45,8.0,10.0,3293.4166666667,-0.05340454459700001,-2.810492069309131,0.2043036885,0.31426651650000004
s471,2.1311591543619994,-0.4985258435579998,0.099988484445,1.9519597364559997,1.8892222222220008,47.8947368421,21.3122154249,29.6315789474,12.356781882,-0.49093898254599994,-1.002961957089,3.472854688082001,0.349375592532,1.8853298734129993,-0.848302964344,-7.217306480474779,-9.13410088739568,-4.469679450206165,3.3922149153,0.386323334,1.491654021,0.33333333330000003,0.5,12.955416666667997,0.013791666665999998,0.84,-0.0020116666669999996,-1.380416666672,14.534250658761996,0.035942015851,0.9,-0.0018508798940000016,-1.357805148083,-0.3711784363,0.18360076220000002,7.7,6.1,1.6917227228249987,0.3869788861689998,2.105500087458,-0.40848301277600024,0.4361111111089997,-2.2624725423909986,-0.7300126778789998,-0.31976850138300006,3.605669555929002,2.8481309624559996,0.135677220838,1.8458842261930013,-1.0165018379700002,3.390164063141002,0.0,59.8991114415,0.8568707964000001,6.0,0.683067894,0.0022055213,0.6369407654,0.0016856563,0.5,-5.666145221645021,-2.067339257049917,-1.8444397271102142,0.14814814810000002,-1.0104084916,-0.0107106162,1.6158473596,0.45761947340000003,1.7832955235,-0.4168710125,5.66362738729249,2.5624290783329995,0.27666720923099997,0.448492829750904,-0.9593803668250004,-0.3207401251719999,-1.0301059281050002,0.4114768439689999,8.0,1.534302921545,0.4600850522480001,2.2071226865390012,-0.4380814933460001,2.4575615313,0.4043418245,1.5919507099999999,-1.0613107115,0.42756381481399974,0.034574513230000006,-0.00025653383900000026,6.437660275606,0.48924255196099997,0.16522555919400003,2.7308838824149997,0.2703554543270002,1.560036233837,-0.5719151114000002,304.135,8.1,5.6,286.08333333333906,2.5441702282760006,0.32079880894000007,0.4217353621737345,-0.6569046248370002,264.804166666669,2.630990990890001,0.28927260370600005,0.48507865134056466,2.8506439856,0.3142494007,2.9249503836,-0.4360311323,-0.09325517205499999,1.7773770436419998,0.30497868514999993,1.8688221591320007,-0.29240839008900005,1545.4060606061,10.0,9.0,1791.4166666667,-0.1697928159590001,-2.9078373730500404,0.8687082814,0.3739587471
s483,2.5202332592,-0.4973551819,0.079453204,2.3551437001,2.45,42.4285714286,11.4402412946,27.9333333333,6.0292935699,-0.6202311794,-0.9981934102000001,3.4321892324,0.3260710196,2.2179583647,-1.1125036813,-10.407135663054696,-7.3121719369063305,-4.155638350005149,3.3470323104,0.2368073591,1.387592334,0.6666666667000001,0.1666666667,10.0416666667,0.0791666667,2.0,-0.0061666667,-2.125,23.25,0.059546913153,0.0,-0.0026571835,-0.4521438732,0.051263016800000005,0.5634642747,8.3,8.0,2.2637239653,0.3108485946,1.827644261,0.0207893888,0.2222222222,-2.920350882,-0.6007611822000001,0.1932209246,4.933693088,3.7458681913,0.0060455555,2.8537488823,-0.7514882369,3.186218941,131.0,7.6113128603,0.3752535483,7.0,0.7862487793,0.0020450179,0.8912780762,0.0025709881,0.5555555556,-4.625581180301964,-4.625581180301964,-3.664674886451777,0.40740740740000003,-0.7837772167,0.006009813607000005,2.0678176501,0.2312433854,1.7947631441,-0.3220257694,5.5803585591098575,3.1284879019,0.2701374067,0.25018957509292616,-2.2877094954,-0.4809085108,-5.2752876478,0.4194714929,14.0,1.9039763962,0.3480117856,2.1927184912,-0.5631672225000001,1.8887417844,0.36420317820000003,1.7094521537,-0.8288640077,0.4701492537,0.0923469187,-0.0002402204,6.2634303475,0.6822569672000001,0.2743099842,2.8344730686,0.22772329430000002,1.5115600956000002,-0.6198665167,321.5,6.1,6.4,248.5,2.9807475296,0.3990749732,0.5724466935843537,-1.0319742535,217.1666666667,3.2960219084,0.14408339180000002,1.1242005879463308,2.5498457297190003,0.4368503951,1.9726976762000001,-1.0562941133,-0.14604249,1.6630019364000002,0.2906973983,1.7372632044,-0.3249517576,2022.9027777778,1.0,11.0,3868.9166666667,0.31475338350000004,-2.536636451712575,0.8742947699,0.4780169366
s491,2.7091526216,-0.5406397889,0.0494592129,2.420495651,2.65,38.125,7.5,23.0,6.49175301,-0.7991306890000001,-0.9065491929,3.2584815457,0.3558073633,1.5624750414,-1.4162554995,-11.187478064848095,-9.02836137384875,-7.486162270874812,3.8388002054,0.285685289,1.1508216081,1.0,0.0,4.0,0.1166666667,2.0,-0.0033333333,-1.5833333333000001,3.9583333333,0.0060555088000000005,2.0,-0.0043195963,-2.2005887299999998,0.23176995793900004,0.7367011212519996,8.4,8.6,2.6142325512999998,0.44135596260000004,1.9771153251,-0.2859639408,0.6944444444,-1.9808146262,0.25853867140000003,0.0,5.3201349372,5.3641742813,0.1071105755,2.288684271260001,-1.2083775268,3.5486526974,276.0,0.0331595576,0.3400749238800004,3.0,0.7500106812,0.0012887751,0.9785156250000001,0.0016021113000000001,0.5833333333,-6.449609932071972,-5.553730190361736,-4.625581180301964,0.5555555556,-1.3158207639000001,-0.1583789183,1.7366297634,0.3820601985,1.5515940697000001,-0.3811757704,5.6371677255743355,3.4011108104,0.31940095550000003,0.19966464646452514,-1.2915864459,-0.3866480651,7.1236586174,0.352396168,17.0,2.3110206774,0.5499890282000001,2.4360852561,-0.4774252426,3.8674643389,0.4110064993,2.1361208848,-1.8154283349,0.4829268293,0.07611359890000001,0.0016490166,8.0298099431,0.43714758140000004,0.19819392430000002,3.9185283864000002,0.3127735949,1.3913457519,-0.6102419211,287.5,6.2,7.0,276.3333333333,2.6522487223,0.31784946610000003,0.4630868517091148,-0.8573963097,270.5,2.9300544536,0.2983249683,0.286039575091209,3.5842428399,0.35126433430000004,2.7819403141,-1.1516949434,-0.0639277111,1.4815309866000002,0.3241113344,1.6265410468,-0.371700305,2640.6145833333,-9.0,8.0,7542.5454545455,1.2562461621,-2.645303731391324,0.2791206546,0.3446379128
s495,1.96475972,-0.3719582255,0.0414405158,2.4519712292999998,1.9,33.0869565217,11.2084101682,23.6842105263,5.9540148134,-0.4098298235,-1.0672404131,4.7030927026,0.3315001267,2.5052856929000002,-1.4913410181,-8.696055538182067,-5.301275838513714,-4.403266230394839,3.9559352076670007,0.26960468130000004,1.3528912273,1.0,0.0,4.75,0.07124999999599999,3.0,-0.013000000000000001,-3.75,5.2083333333,0.32701236710000003,3.0,-0.0149659362,-2.8689520503,0.4569416633,0.6053664397,7.6,7.5,2.5060040411999998,0.42610739140000004,1.717585152,-0.3223001618,0.4197222222160001,-2.7410291318,1.5411117839,0.0,5.3201349372,4.0676057442,0.2136894302,1.9164480782000002,-0.7017421781000001,4.5619233948,222.0,1.2928725743,0.0438060331,4.0,0.7937549591,0.0010600744,1.0,0.0011003898,0.5277777778,-5.516103691136738,-4.721104874406008,-1.8444397271102142,0.037037037,-1.0730512576,-0.49462559800000006,1.9727364707000001,0.42820079990000004,1.9955487834,-0.4702553425,5.6982476827629105,3.3037428267909985,0.288133154741,0.3865095036260379,-1.1623650542230002,-0.4274156751300001,-4.3047351316,0.3985719217,17.0,1.6486477059,0.4441145482,2.2922867048,-0.5702839915,3.9998275118,0.36794021800000004,1.7102919736,-2.516446181,0.4925742574,0.0579236123,-0.0012748207,5.341469543,0.4392636635,0.234868606,3.9783153131,0.278800875,1.4447142080000002,-0.7432920807000001,313.5,7.8,8.0,248.6666666667,4.3027181446,0.3370547352,0.6616051624597316,-1.2622968583,255.1666666667,3.6195358094,0.2841188868,0.4681969524376039,3.0737587921,0.3002676244,2.0980716762,-0.980031207,-0.08576110940000001,2.8718957983,0.3597489782,1.56917504,-0.3336901103,1740.0520833333,8.0,7.0,4746.0833333333,0.1184411102,-2.1090498988692064,0.8245568127,0.40948353460000003
s497,1.8378701897410008,-0.0193039115,0.0049220901,1.620246209,1.05,19.307692307700002,19.6260423535,6.724137931,5.1678715688,-0.626888821,-1.0115650288,3.1647238112,0.3591031051,2.0153575463,-0.8087482907,-8.727946322012498,-6.672122918508521,-3.1173483286023806,2.9360155974,0.2647337171859999,1.5771014804,0.33333333330000003,0.5,10.5416666667,-0.0625,0.0,0.0005,0.45833333330000003,13.8333333333,0.0620486986,1.0,-1.51134e-05,-2.2210327456,0.1970198675,0.34602649010000003,7.6,8.4,1.0296773072,0.38242422877300003,2.7872116846,-0.2241901825,0.33333333330000003,-2.4627023745,-0.5636110211,0.0131079765,3.0420251358,1.9890420325,0.2178953136,1.6718693686,-0.9630841912,3.0580660263,30.0,0.0331595576,0.35284406192400025,3.0,0.760799408,0.0016254392,0.7976013184,0.0020278296,0.7777777778,-5.553730190361736,-5.553730190361736,-4.625581180301964,0.5185185185,-0.7365458311,0.0176723683,1.394045599,0.4099743121,2.5676125973,-0.2606298419,5.647799839905382,2.583077695,0.3263426433,0.5827267928686242,-0.7697187966,-0.3428858137,-2.8358628762,0.594661057,5.0,1.5126612833,0.7091625354000001,2.2461267830000002,-0.3689311782,1.166249849,0.40679290914200017,2.634210061,-0.5169286527,0.4456233422,0.053241294800000005,-0.0035501511,5.9962078860000005,0.6668487379,0.2468937586,2.1203095906,0.2244100134,1.9143385708,-0.5542821222000001,419.0,5.0,5.3,283.3333333333,2.2913403904000003,0.3520457643,0.6617535848147905,-0.8252900077,293.7625000000081,2.632841684352999,0.303129132955,0.5426173442096998,2.3423287788,0.4228533014,2.4054317005,-1.1340920767,-0.0238379383,1.6746689273,0.0737968568,2.7344052235,-0.2291516168,3278.5277777778,-10.0,6.0,6806.6666666667,-0.07628193324100002,-2.692116564601713,0.8792745055000001,0.3699136021
s499,1.2011216021,-0.1916907813,0.0290320209,1.5535825701000001,1.8,41.0,11.947784461452006,25.5,8.499018984595004,-0.4471804514,-1.0247868727,2.6249430019,0.2917541192,1.7499189943,-1.1999733064,-8.789739692844995,-5.254313916628217,-4.52127853086527,2.7498134882,0.2711834812,1.4899776217,0.8333333333,0.0,13.3333333333,0.25,0.0,-0.006,-2.5,28.7916666667,0.0322055138,1.0,0.0026516291,-1.3295739348,0.1542440217,0.583507321,8.0,8.0,0.896900083,0.0673409241,2.0888957165,-0.5186400818,0.5277777778,-1.2137257595,-0.9314690097,-0.1240203742,1.9312832155000001,1.4874570198,0.0066610173000000005,1.8157463525000002,-1.4013457528,3.1627162453,105.0,2.3916188301,0.3492235958,5.0,0.6103472471,0.0010174601,0.6976275444000001,0.001251848,0.6944444444,-5.192024322929568,-4.115119768956734,-3.580582867085448,0.0,-1.3870782982,-0.2512710626,1.1383546021,0.38605576140000003,1.2749967754,-0.4275877236,5.763099051812516,2.070462588,0.34859181040000004,0.2998723502249409,-0.1454368982,0.0121862506,-1.2981079514140001,0.44512291070000004,11.0,1.2460524755,0.6583274885,2.3188754218,-0.5406699128,0.9734656416,0.27731735,1.4906521914,-1.4633026443000001,0.4962593516,0.0261315522,-0.0019111858,3.7298571883,0.5215975656,0.1455177251,2.515173979,0.3107351351,1.2256034984,-0.7347079918,312.5,6.5,5.6,330.15500000000605,2.225566206516001,0.3176058930770001,0.4662943484695812,-0.6598825291110004,317.4166666667,1.8728986932,0.2549921303,0.5430122698112124,1.7627944125,0.3236813129,1.8700170764,-1.2478895635,-0.07005675880000001,1.0366870704,0.0279131911,1.9381777487,-0.34489572290000003,2158.1083333333,3.0,9.0,2917.6666666667,-0.10581787842899999,-3.3026434644330367,0.1998967574,0.3080438594
s512,2.1044564405,-0.5446072914,0.0567415371,2.2619849438,1.9,34.84,11.1716904122,26.5,10.2726002448,-0.6143470969,-1.014825134,2.9852065964000003,0.3580650449,1.3618205172,-1.4740626414,-11.179816019054204,-12.342992630095766,-9.084560066564935,4.1293951492,0.2893778849,1.1914287025,0.33333333330000003,0.1666666667,16.125,-0.0125,1.0,0.0018333333,-1.5416666666999999,17.9583333333,0.0205673759,0.0,-0.0015106383,-0.28900709220000004,0.3920607829,0.5223256070000001,8.4,5.6,0.48776589140000004,0.3840262325,1.4862975773,-0.3625498633590001,0.30555555560000003,-3.067385993,-1.0470928048,-0.14226252420000002,3.3527661372,2.8162024321,0.0479013602,2.3412563689,-0.8903224109000001,3.6777149035,116.0,1.2928725743,0.0438060331,4.0,0.637353611,0.0018890042,0.6723927975,0.0018424126,0.5277777778,-7.365900695568905,-6.449609932071972,-7.365900695568905,0.7037037037,-0.9207125122,0.0915726008,1.241552092,0.4404238648,1.7452375202,-0.38134637450000003,5.735645526777031,2.8078657871550003,0.293414065356,0.43091722595272275,-0.9437783650000007,-0.350353161069,-1.3441646143940005,0.21903511620000002,4.0,1.4851224998,0.4367644531,1.5750745338,-0.4585811335,1.6918168927,0.40601290181900007,2.051674899,-0.6095470795,0.3618090452,0.0266536151,0.0010613237,1.0,0.0,0.1,3.1497544901,0.3102857318,1.0527445947,-0.45191612410000004,333.5,6.0,5.2,307.0,2.0301983799,0.31372240630000003,0.2642231227194906,-1.0637512681,277.5,3.2841911953,0.3078445801,0.45870879337626247,2.8501730035,0.3261613394,1.6476132472,-0.7079687797,-0.0950944492,1.5562875475,0.3785319526,1.3751248453,-0.29967519070000004,1762.9151515152,10.0,8.0,2695.5,-0.050195058688000005,-2.5405358960983637,0.23845704310000002,0.2239972745
s513,1.6089099271679999,-0.41030738304599995,0.039698257268999976,1.7935047467179996,1.3816111111109992,21.643893826300992,9.427483195949,19.01425551299899,5.891175683971002,-0.49863964357100005,-0.9996148470410005,3.183887535217,0.33970261081600006,1.7869461530130002,-0.5302897530289998,-8.241433647832539,-6.843835443168799,-4.238139082929975,3.199408953727002,0.2754177267429999,1.4414710856129997,0.5316666666589998,0.266666666668,10.045833333333002,0.006333333327000008,0.19,-0.0008100000030000004,-0.485416666673,12.733852108034998,0.023279642401999995,0.27,-8.85814990000015e-05,-0.7560154441589998,0.2306949807,-0.0897683398,7.714999999999998,6.418999999999998,0.49291830670000003,0.3375469084000002,2.0692858107,-0.8534692425,0.39222222222499986,-1.7987007405809998,-0.6075626504519998,-0.227714865735,2.7310551329100003,2.0211019380390005,0.133852240903,1.8080696027040017,-0.9346003331739996,2.9816995220660005,118.28,0.41665473610000003,0.1563041456,5.0,0.5644721031000001,0.0012371303,0.5161180258,0.0011798547,0.5541666666619998,-5.240023108495235,-4.229845642089129,-3.6136499050414415,0.17111111111,-0.6629729358,-0.4367104423,0.12380836190000001,0.3437505100459999,1.2199069772,-0.3208560884,5.728048979283621,2.136456701694998,0.30039512785599987,0.41524825685828426,-0.5319712886300001,-0.2750084560990001,-1.8900421595360002,0.435255229927,3.72,1.0604945029069994,0.45273315170299994,2.151071509336999,-0.4353752615290001,1.616336939757999,0.3945934315889999,1.6856481500490004,-0.7856480976829997,0.38178256335799987,0.021142754718000006,-0.0008114607830000003,5.374691641875997,0.4963871665179999,0.134541851982,2.3032311714619995,0.281647790805,1.5294520371609999,-0.5100287531820001,325.405,5.885999999999998,5.442000000000002,306.39500000000504,2.1915115053070005,0.3251359670799999,0.4447340890819897,-0.5806557038770004,284.26416666667706,2.322665494282001,0.29027070513200015,0.4878348299559946,2.019332932315001,0.3267527731610001,1.8138492513089994,-0.9858019186610002,-0.08862091761899998,1.1792707292660005,0.13810692717099998,1.8669045163500002,-0.288913278711,2252.749447012329,5.47,7.32,3715.802613636366,-0.2718438806910001,-2.9252252510567573,0.49023946242000016,0.37578078044900004
s518,2.284957819795001,-0.5279572204159999,0.07891162639100002,2.2696021512140003,2.243,21.20217531980299,8.384907066271007,19.237944232331007,6.540526730712002,-0.5167939467020002,-0.9877277908340001,3.607976743410001,0.3272071495950002,1.9061462952119999,-1.1165865130660004,-8.980807369403337,-6.5389476871087195,-3.977993196665176,3.4998010170370004,0.26243651647599997,1.4468084414510003,0.6733333333239996,0.171666666669,6.465416666658997,0.039625000001000006,1.61,-0.0031400000090000017,-1.3866666666640004,8.096902173914001,0.04600778240000001,1.14,-0.003063816913,-1.3708989280989994,0.059536671843,0.6280519873290001,7.779000000000004,6.844999999999995,2.1450343651409995,0.39928141678999957,2.0297320055709984,-0.19598671901599998,0.45027777777899963,-2.139351547753,-0.5231775438269999,-0.11419097329900002,4.047342135378002,2.9870948267599986,0.16198102089099994,1.9241332066190011,-1.0716278306900002,3.474584434888001,178.08,13.333977146290001,0.3722075171630004,6.71,0.7603260346649998,0.0012066063570000001,0.9101952149799999,0.0012942824559999996,0.5275000000059997,-5.2182749412775005,-3.9352967518381696,-3.435072983962941,0.3277777777789999,-1.1298643644389996,-0.009564895530000008,1.6280076491090005,0.39203830488900004,1.8023992752090001,-0.4212807995989998,5.718171607202973,2.3709147121320004,0.25609881758599995,0.4630599547965296,-0.6336190554159997,-0.39335091198400024,0.029347066953999797,0.334970511792,11.51,1.5027144031989998,0.4567461887970002,2.191744013928001,-0.46733219208600024,2.723987738643,0.4034086060529999,1.7420904469350003,-1.3043551831420002,0.4636543638369997,0.046404544532000026,0.000296710794,7.190693828625,0.598698916328,0.18584465596100005,3.0295444251070007,0.2578230269870001,1.4606560420979995,-0.6248313454330003,305.69,6.537000000000001,6.380999999999998,286.73333333333704,2.579083844704999,0.3248459313219999,0.40889357218529704,-0.7001343237769998,259.07000000000806,2.73931493372,0.29261371472700015,0.4507330118258778,2.5108886721289996,0.313098075852,1.8867915520080007,-1.1053667134889997,-0.09940211397499998,1.9004459666940001,0.30853711319400007,1.7016922950390003,-0.30903492689999995,1959.2857568083311,1.53,8.26,3487.8018939393946,-0.1990259607370001,-2.8569421699008988,0.5822948350390004,0.390452777056
s519,2.1602501009720005,-0.47619106950699996,0.1117216483830001,2.424917907145,2.3574999999999995,30.239479247708015,9.771965908948,22.356691238451003,6.498310378154,-0.5373810551530003,-0.980532079641,3.7456192786120006,0.3455681998280001,2.0255950553809994,-1.219099248587,-9.67529458831246,-8.049129037031987,-7.177261512622312,3.6090019989310003,0.2671727930779999,1.4654875523089999,1.0,0.0,5.742500000005999,0.05279166666999997,1.76,-0.0033750000069999995,-1.763749999998,8.792159090909001,0.04305078599000001,1.2,-0.0035206177319999994,-1.7420397895549997,0.13671760645700012,0.6926414894939998,7.726999999999999,7.164999999999995,2.3696423036699983,0.4174242453729999,2.0261597916350005,-0.2576800387380001,0.6252777777699996,-2.2041231978319993,-0.5681307487020001,-0.16649223051199993,4.114680270781999,3.1238502206459997,0.15352692757700004,1.916221862784001,-1.2083775268,3.5486526974,161.0,13.808011613347993,0.4518497928780004,6.01,0.7651747510400001,0.0011930810839999994,0.9502377360989999,0.0014702921060000004,0.7777777778,-8.511264302067358,-8.511264302067358,-8.511264302067358,1.0,-0.7670993634000001,0.0659503483,1.7410383957,0.4695988446,2.0884699414,-0.45131306670000004,5.698678063071062,3.0180065470239996,0.267692982816,0.42839055697513506,-0.9217734602540006,-0.3724767027860001,0.7078311628650006,0.4971392545,12.55,1.9987131243,0.494235482,2.4812511345,-0.4223804614,2.9877232806159997,0.4032819462049999,1.8503573798699995,-1.3802108221700002,0.4640198511,0.033498042900000004,0.0002619437,9.5667437502,0.6965061119,0.20364317910000002,2.974872711678001,0.2611167762820001,1.5706709990790007,-0.569448026406,297.705,5.5,5.5,279.5483333333339,2.7459481001100006,0.31755241849600013,0.4905008553309847,-0.8065502496070001,263.066666666665,2.878669697537,0.31174070212,0.5326836052169843,2.6941045508870003,0.3212818380669999,2.0016663550139997,-1.0740142050550003,-0.0828984209,2.417139471,0.3304780681,1.8718173723,-0.2549877083,2012.0992578072319,4.1,8.15,3831.3823106060613,0.028043785398999984,-2.4206876093643883,0.5843955225,0.3824624446
