,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,motor_selective_stop_signal.SSRT.logTr,MOSHD,MOSHN,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,stop_signal.hddm_thresh.logTr,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,two_stage_decision.model_free.logTr,WRTNEUPR,WRTPOSPR
s591,2.302208505793001,-0.521944760381,0.06456950800099999,2.2987849682940005,2.23,21.814106821257997,8.859962655044006,18.639793535673004,6.212819039266997,-0.5236884444459999,-0.9894360729599998,3.6201677686440017,0.3309340656430002,1.923188332852999,-1.0700818401880003,-8.725352709766202,-6.4594320577660795,-3.9433352578463214,3.4932943621550003,0.2629972625939999,1.4434917951929995,0.7016666666589997,0.173333333334,6.691666666660996,0.03387499999900002,1.54,-0.003063333342,-1.3799999999960004,7.430000000004003,0.05047887581300002,1.09,-0.003067257158000001,-1.4214611548099991,0.07796387982400002,0.637331743355,7.793000000000004,6.822999999999997,2.167604288161,0.4027616650529996,1.998179536529999,-0.182966858474,0.4100000000009997,-2.1329079941769997,-0.498064277694,-0.06425007502,4.172149060249003,3.043555613721998,0.163503247779,1.9177350023010007,-1.0613674595820004,3.4845441906519996,184.26,12.407788848748,0.3880760764150004,6.61,0.7535661643759997,0.001213567668,0.912972561351,0.0013160676069999995,0.5255555555599993,-5.221911612113679,-3.8697183169520906,-3.4720511908970586,0.3111111111119999,-1.1147364284949997,0.0027077079280000017,1.6401618748950006,0.3938189243679999,1.7881873468110008,-0.4198391279669997,5.7279486773616215,2.329782977307,0.2575977002709999,0.4652370834165179,-0.5942522600349998,-0.3735732252360003,0.0777616550520001,0.328090065056,11.91,1.5414500630530004,0.4535407839160001,2.170753828296,-0.4538011195270002,2.7045465713980006,0.4036919897549999,1.7463136027540005,-1.294686820729,0.4540412120809998,0.044040851921,0.000196907246,7.132809238682,0.5928321463299999,0.18608035219100005,3.048820241483,0.2588683380880001,1.4657406992809998,-0.6238752910260003,303.815,6.4570000000000025,6.376999999999998,286.42500000000194,2.599040509324,0.324211761952,0.4064164231713756,-0.6786918959909998,264.1775000000061,286.925,2.702535867132,0.2941888050080001,0.4534651946426397,24.571666666673003,-0.031965290638999985,0.022398800811000003,2.5137314702909994,0.31400735122599993,1.8452104911810003,-1.107188555443,-0.097503033578,1.893381183345,0.31264555449500003,1.6836851159610005,-0.3055271432169999,1946.093034652247,2.43,8.44,3461.7040151515166,-0.230872520661,-2.733019749249832,0.5627492336910005,0.3913928760700001
s592,2.2600863673129994,-0.517137688368,0.08598019639300006,2.1376247925429994,2.1375,15.0769230769,7.657274068099999,9.6538461538,4.232656921499999,-0.5465259607269999,-0.9932598966069998,3.7249609649849993,0.3410932197930001,2.07466757818,-1.2409204685150002,-9.0089679779459,-6.484283217289356,-4.020001523669578,3.6438280753800005,0.26552215129999995,1.4686174350949999,0.6649999999929999,0.206666666669,8.75,-0.1166666667,2.0,-0.002860000002000001,-2.0,8.194166666667002,0.042586236441,1.22,-0.003555409157000001,-1.660791737496,0.08796895898800003,0.6506427164109998,7.674999999999996,6.983999999999997,3.3269587132,0.39214689869999997,1.997537615292998,-0.0440708276,0.38499999999999984,-2.393740392131,-0.38391576841400016,-0.03513318134200001,4.344647926828002,3.191657189361998,0.17415632246800009,1.8975234317440013,-1.078019404736,3.5767837454479987,191.96,1.2928725743,0.043806033099999996,4.0,0.7452293752420003,0.001177670404,0.904346515292,0.0013306245479999998,0.5625000000019998,-5.1107373411808465,-3.8581953658832884,-3.3789348921613316,0.2903703703719999,-1.0458079724,0.1957032226,2.0008825984,0.37886608229999996,2.097476917,-0.432874087,5.709149075258474,2.8325520981929992,0.273756811207,0.4554058513108664,-0.7854643673550008,-0.3898382508630002,1.2803599552170002,0.27866896750000003,11.7,1.4745647194,0.4529328125,1.6587428131,-0.5057667592,2.9367649830270004,0.4019801284979999,1.7671667754710003,-1.4794952881490002,0.4583968074619998,0.04894284146900002,-8.642537600000003e-05,7.0216078394640045,0.567450529462,0.2051976090460001,3.2270634839640016,0.25875256058,1.5429062670029998,-0.604084498997,340.5,6.199000000000002,6.081999999999997,274.046666666669,2.7867434099139987,0.32139402968599984,0.4441859560084705,-0.7443363567729996,265.47250000000605,284.97833333334006,2.702171207255999,0.3023644932810001,0.4742193751192266,19.568333333339996,-0.08090556890299995,0.058972120379999986,2.6539774965620007,0.3183060833419999,1.925121971492,-1.0946368192869995,-0.091282592846,1.9230505231899984,0.313211555552,1.7331380648700003,-0.3051024576699998,1932.2203657008304,3.38,8.35,3319.4689393939398,-0.2083637660760001,-2.3680948255501812,0.6093564751440004,0.3979660526510001
s593,2.587113761,-0.4329917986,0.044727114000000005,2.3628038026,3.45,26.380952381,4.5877684169999995,16.5909090909,5.517583070800001,-0.6645957612000001,-0.9955199081999999,2.9810946258,0.44517301950000004,1.2090629472,-0.4219790217,-8.61166487285859,-6.782264160406251,-3.8211616250551663,3.0231497457999996,0.1606396646,1.5639222072999999,1.0,0.0,4.5416666667,0.1625,2.0,-0.0138333333,-2.875,4.7916666667,0.0438095238,2.0,-0.0055809524,-1.9547619047999998,0.47221904649999996,0.8473190808000001,6.7,7.225999999999999,0.8123263886000001,0.4527139779,1.8583878921,-0.281066098231,0.22222222219999999,-2.2650643978,0.2850710239,0.4181320954,4.4838707464,3.1626647622000004,0.012404545800000001,2.6979287337,-1.2083775268,3.5486526974,210.0,7.6113128603,0.37525354829999996,7.0,0.5,0.0012266363800000006,1.0,0.0017652447,0.6944444444,-4.625581180301964,-4.625581180301964,-2.7483841522350163,0.3703703704,-0.7451443262,0.3148390928,1.7803002297,0.409607317,1.7145973922,-0.4705081082,5.82452409235233,2.9337261532000003,0.2901807909,0.4367636429331133,-0.7215922858,-0.1501599427,4.0087425577,0.3339012638,15.0,1.7181291344999998,0.5563121593,1.9507583676,-0.38690898450000005,2.4674867732,0.408241131,1.5662872509,-1.3165902269,0.4058679707,0.0689762701,0.00014589680000000002,7.3051053628,0.5426659412,0.1835969567,3.7931678601999996,0.285460973,1.0793031218,-0.8999699554,283.5,6.3,6.0,249.1666666667,4.6552077981,0.3224691394,0.8981279598608369,-0.3663954516,265.3333333333,291.3333333333,2.7087889966,0.27936201320000004,0.17027584243898342,26.0,-0.1797090371,0.0095614819,2.2042169293,0.3266709467,1.5143309073,-1.206910428,-0.08347317139999999,2.670882451,0.2818214871,1.6126429828000002,-0.32672072539999997,2311.5,-2.0,7.0,4718.25,0.3836361183,-1.8659582040236575,0.12218763210000001,0.3940844994330001
s594,2.6898692643,-0.5778644803,0.2167744962,1.2261444418,1.7000000000000002,35.97323639605901,9.735508647895003,23.26117044708,8.577639441920002,-0.6612461517,-1.0945209401,3.2706915152,0.2362677955,1.5688010402,-1.9807965355,-7.193089443262117,-5.4356961279561995,-2.4685912534670664,3.9748078277,0.2192304212,1.2258822096,0.8333333333,0.0,7.583333333300001,0.0166666667,1.0,-0.0023333333,-3.0,14.666666666700001,0.07813507098200004,2.0,-0.0017070707,-2.1353907457130004,0.1394935688,0.8973930423,8.1,6.2,2.3547383870000003,0.3578923532,1.5419173076,-0.2967633955,0.1388888889,-5.1867993294999994,0.5410422159,0.33223158610000003,4.6556717651,5.4823941487,0.005978928200000001,2.4070107437,-0.9928100529,3.4727396196,190.0,7.6113128603,0.37525354829999996,7.0,0.6976028442000001,0.0013134144,0.7873829365,0.0013415844,0.6666666667000001,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,0.2592592593,-1.2935588223,0.1137700496,2.9986955566000004,0.3169111637,1.6189693622,-0.4394456857,5.545177444479562,2.6260896451,0.2713588729,-0.0667704506802834,-1.1290212238,-0.2008534582,-2.128147769988001,0.2943590444,18.0,1.2570454299,0.33225492090000003,1.6631516137,-0.3228157822,2.3726032534,0.3531020975,1.0232069581,-2.2942520333000003,0.5123762376000001,0.08647946210000002,-0.0003358942,5.4581843103,0.483099357,0.2928522228,3.3371129952999996,0.2266177314,0.9293158344,-0.5775833892000001,258.5,8.2,7.1,266.0,2.423108616,0.25263892190000004,0.04477026375698916,-0.4252167535,268.5,244.1666666667,2.4113339198,0.2822410703,-0.010609530961825523,-24.3333333333,-0.0660837398,0.0405513239,2.1160304865,0.26650406800000004,1.1676244721,-1.0782782356,-0.13017873230000002,1.9213100954,0.2660356432,1.3044466152,-0.33429561900000004,1678.3416666667001,13.0,8.0,2571.5,0.2968579146,-2.265917990415316,0.9084467919,0.2240374898
s595,2.4498848828999997,-0.5981800352000001,0.2106498152,1.9743977645,2.15,29.0384615385,10.7869579372,16.363636363599998,4.1120665011,-0.5743725104999999,-1.0100864183,3.3934085550999997,0.31480130079999996,1.5630767699,-0.5011025042,-9.150500057648474,-7.094383697002527,-10.692920989107831,3.3517723261000003,0.2613529839,1.2277086948,0.8333333333,0.1666666667,0.5416666667,0.0125,1.0,0.0001666667,-0.375,2.125,0.0093558282,1.0,-0.0010937774,-1.3113496933,0.28917636750000003,0.6725665403000001,6.7,6.3,2.0603355625999997,0.3331572398,2.4288438203,-0.5027985632,0.6227777777660001,-2.8876791006,-0.8494086812,0.42071093789999997,4.4787130615,3.2638879145999997,0.0787954721,2.2657182946,-1.3107727352,2.8368142550999997,162.0,59.8991114415,0.8568707964000001,6.0,0.8287109375,0.0014049716,1.0,0.0019021873,0.6944444444,-7.365900695568905,-7.365900695568905,-6.449609932071973,0.7407407407000001,-0.6218349527,0.05913527800000001,2.7070544641,0.3396834814,1.9705582375750004,-0.48670138119999995,6.031085821051798,2.7770215113,0.28008758219999996,0.4894689354398625,-1.016675571,-0.2754321443,-4.1669331926,0.5482298379,18.0,1.6946878874000002,0.4683397852,2.3119982115,-0.502775086,2.418787039,0.4071762489,1.9991626476,-1.1648465402,0.5012345679,0.1151323516,0.0035720988,7.0526605201,0.4642792117,0.2156002139,2.7940278551,0.2758719296,1.1915737321,-0.5712045349,284.5,6.3,6.9,455.1666666667,1.9655435033,0.3069956499,0.23645081308738694,-0.7740419901000001,328.8333333333,322.0,2.2089915625,0.30357597210000004,0.28737300126920323,-6.833333333300001,0.1553476851,0.2416978641,2.4742637905,0.3682548763,1.9784880938999998,-1.1189709353,-0.22325779399999998,1.7352788737,0.3147043215,1.8738507505000002,-0.43051125450000005,1760.4074074074,-2.0,8.0,6356.818181818199,-0.4465891254,-2.61576531117748,0.6506626944,0.28770505080000003
s596,1.6872284477000001,-0.5663916552,0.038172706300000005,2.18381334,1.35,19.2727272727,7.9173216863,29.6666666667,15.9631929579,-0.5095022247000001,-1.0216944491,3.5849472905,0.3989617831,2.157521462,-0.6206837238,-9.132916751765867,-6.098223061733371,-5.29929440369342,4.6575854687,0.268221035,1.3845326538999998,0.6666666667000001,0.1666666667,6.75,0.1333333333,2.0,-0.0040750000010000035,-3.0,9.6666666667,0.0557595993,2.0,-0.0033289751230000013,-2.4745409015,0.2743607464,0.5524072794,8.5,6.2,2.6408914012999998,0.31010612390000003,2.2895619333000004,-0.1305026599,0.6111111111,-3.7722380483999998,-1.0164610146,0.33223158610000003,4.6556717651,3.7224851527999996,0.06827677060000001,2.8812607632,-0.6968457445,3.0769339562,185.0,25.7627506452,0.3968411315,9.0,0.9441162109,0.0011031466,0.95,0.000974024,0.4722222222,-5.6381011130586485,-4.625581180301964,-4.625581180301964,0.3703703704,-0.3988221375,-0.1304317953,0.1241289546,0.3843536351799999,1.3776786391999998,-0.275622391,5.8313935992487504,2.3538360147,0.288546670658,0.927629180390612,-0.2371006466,-0.6365372348,-0.6271976382000001,0.5132702097999999,11.0,1.6284271455000001,0.47539468479999997,1.8946798254,-0.38036722729999994,1.9892495146,0.3983464563,1.6038397231,-1.1637193973,0.3524590164,0.0404971811,0.0018084224,2.646669937,0.4419907125,0.170516607,2.6966396346,0.28794837,1.3760983236000002,-0.3248305194,338.0,5.6,5.2,333.1666666667,2.0157436314,0.34223202070000003,0.3583506952129458,-0.6196925467000001,116.5833333333,346.3333333333,2.5563432841,0.1821150401,0.6574279772317836,22.712499999999,-0.5930008950000001,-0.2113339991,2.5104954698,0.30652416400000004,2.1564553776,-1.1620580343,-0.0523041361,0.9701340957,0.0198390532,2.1494308166,-0.27819081290000003,2432.3666666667,-4.0,10.0,5453.5,-0.8697115321000001,-2.7832779684670514,0.43059535179999997,0.3350592382
s597,2.3591028512,-0.6472568550000001,0.1450258875,1.6255851293999999,1.5,30.581849606961,10.795845784275008,22.530593723657,6.444963073532,-0.2477245756,-0.9930866654,3.5776395387999997,0.3650488809,1.6770731784,-0.3129795718,-6.593367548305894,-6.533356572973305,-4.651541403170214,4.41072007,0.23984317489999998,1.650060345,1.0,0.0,3.8333333332999997,0.025,2.0,-0.013999999999999999,-1.5,13.083333333299999,0.052738095199999994,2.0,-0.0085095238,-2.455952381,-0.0410279348,0.7009785982000001,7.6,7.8,2.2116165314,0.40218877659999996,1.9402750937,-0.31060342620000003,0.19444444440000003,-4.2793589337,-1.0015878622,0.1910395678,4.9380558016,3.5074260557,0.16361924449999998,1.6670042882,-1.0170844173,3.9312389163,191.0,-31.606140554099998,0.3994728374,2.0,0.5,0.001171191196,1.0,0.0011123861,0.5833333333,-5.553730190361736,-4.625581180301964,-3.6646748864517766,0.44444444439999997,-1.3606195599000002,-0.1148237634,1.9193111577,0.35954535909999996,1.3561413309,-0.33611085620000003,5.819588248175467,3.6856570271,0.30565966,0.5281573003646166,-1.6706887567000002,-0.6816881687,-19.8106532044,0.41096354590000006,15.0,1.5263699785,0.4474102579,1.9298080509,-0.4377475696,2.8180998969,0.3879787349,2.0509781003,-0.6279157793,0.3830845771,0.0770464072,-0.0013807717999999999,7.1520603186,0.6030937967000001,0.1396800453,2.6243921266,0.12623302490000002,1.8775750521,-0.5640263958,278.5,7.1,6.3,307.52666666667096,2.8079028387770006,0.32624921711199995,0.4799660854649163,-0.7609303997589999,173.5,242.0,3.0228184699000002,0.33018429969999996,0.4935852621827887,68.5,0.47145780020000005,0.4207534753,2.9809520255,0.3174943328,1.9888659919999998,-1.2883607514,-0.1267299641,1.5593561834,0.30988417149999997,1.5296840635,-0.2906545396,2684.1,3.0,9.0,3957.25,0.2614817356,-2.628003564205624,0.8223739102000001,0.2226261365
s598,2.8562960498,-0.4162556967,0.1301789202,3.1348895064,4.05,47.95,9.281985949,21.875,6.731765493999999,-0.4964912533,-1.0750038843,4.5012204721,0.4194510975,2.2845192171,-0.7747380205000001,-8.012703899870653,-5.228435397092515,-4.199705077879926,4.1261217131,0.3303799927,1.5688034554,0.8333333333,0.1666666667,4.4166666667,0.0166666667,1.0,6.505213035000001e-19,-1.75,8.75,0.1406779661,0.0,0.0013975904,0.0370635083,0.1611879956,0.8277198984,8.5,8.7,2.2471709958000003,0.477567665,1.8658639415,-0.2526545314,0.3888888889,-2.8295109374000003,-0.42852357840000005,0.1910395678,4.9380558016,4.1573407317,0.048970831500000006,3.6425275167,-1.1652624446,3.6348828618,188.0,59.8991114415,0.8568707964000001,6.0,0.7000000000000001,0.0012290856,1.0,0.0010821713,0.7777777778,-7.365900695568905,-7.824046010856294,-5.553730190361736,0.7037037037,-0.6005869772,0.34795642159999995,2.1250787407,0.5007637321,1.7061680486000002,-0.3780994169,5.741399338227508,5.0739510416,0.3174286018,1.0780869220227558,-1.3838734219,-0.2953698373,2.0401489646149997,0.4800360278,15.0,1.6210932233000002,0.5337796081,1.8422387291,-0.4977314229,4.5555443306,0.5092830068,2.1935256512,-1.6955835444999998,0.44360902259999996,0.0517998603,0.0017890419,8.4810492039,0.6465672475,0.1783994452,2.953409319,0.3093343489,1.4056139085,-0.7174431525,344.0,6.6,6.8,294.6666666667,3.8230018069,0.3522219435,0.7804517053608898,-0.8118078247,275.8333333333,329.1666666667,4.385763045,0.3192348667,0.7771294529785635,53.3333333333,0.8170470654,0.545804038,3.7448437549,0.36330440229999994,2.5166240167,-1.3040867433,-0.0997094511,3.1406318514,0.3921198502,1.7403398688999998,-0.25412705220000004,1993.8484848485,1.0,10.0,3809.25,0.4995132087,-2.4548940505826287,0.8588102445,0.16933461219999998
s601,2.7152286505000003,-1.0128178054,0.0317542184,2.3441483145,1.4,40.7647058824,2.7048431508,25.684210526300003,1.2495613265,-0.7463998612,-1.0304071962999999,3.2948505633,0.35585660210000003,1.6821168055000002,-0.8029968603000001,-9.372726369133384,-7.315573002320581,-3.083582069554997,4.536248405799999,0.2497369528,1.5829030732,0.0,0.5,13.083333333299999,0.1916666667,1.0,0.0016666667,-5.916666666699999,13.791666666700001,0.104164459449,3.0,-0.0168414634,-5.7378048779999995,0.1653534738,0.6181873585000001,6.5,6.2,1.7360336322999999,0.4126633678,1.2858347448,-0.11476943630000001,0.2777777778,-2.8129758691,0.5606969017,0.0,5.320134937200001,4.3287884731999995,0.1160822715,2.6683437377000003,-1.4375347416,3.0903382679000004,210.0,2.3916188301,0.3492235958,5.0,0.6778330922,0.0006345731000000001,0.9650390625,0.0008969201000000002,0.44444444439999997,-4.625581180301964,-3.6646748864517766,-3.6646748864517766,0.3703703704,-1.1330253198,0.2474792997,1.6659023628,0.3563852198,1.8332706416,-0.26405648870000004,5.566434283504979,3.9201176143,0.3002643074,0.3815075135541748,-2.2367674697,-0.4022879933,1.275597311625999,0.29515413170000004,7.0,1.6665794816,0.4733806409,2.3770010368,-0.4629916121,2.9488662699,0.43465853950000005,1.2225077218,-1.7081242018,0.4926470588,0.0581785404,0.0014946517,4.6807440005,0.34387089159999995,0.17784142530000002,2.2106738403999997,0.2860002947,1.1982002661,-0.9731102404,304.5,6.0,6.4,251.1666666667,3.1302316289,0.324652863,0.28162549787596153,-0.7704755366,246.0,240.6666666667,3.3994958037000003,0.3417099839,0.3142253586108619,-5.3333333333,-1.1300193473,0.6014001788000001,2.1602480029,0.3325671001,1.7757725487,-1.0636610645,-0.09567667,2.5199851263,0.3166967512,1.3052844645,-0.3121490873,2556.869047619,-3.0,6.0,5522.0,-0.9466213389,-2.4545120295135976,0.8257162117,0.3578093886
s602,1.8411930214889995,-0.44387175071100016,0.049006893714,1.857363384968,1.476722222222,18.883478666763992,9.844639519690997,17.770080002028987,6.3066024474220015,-0.5388639015190002,-0.9900754063940006,3.0812116504770013,0.34067703223700024,1.7781877222959992,-0.7016990581159998,-8.290942450587671,-6.6985511575885575,-4.421697642303856,3.2280445440520014,0.27350208792,1.4279315249270008,0.5683333333249997,0.26833333333,17.9166666667,0.1166666667,0.0,-0.005,2.0833333333,13.288356389990005,0.016107361869,0.36,-0.0007625971710000022,-0.6460771018099996,0.120365822565,0.347722119665,5.2,2.8,-0.0451067655,0.3725120738,1.3182623661,-0.3831554216,0.37972222221900004,-1.924850125502,-0.6081005160299998,-0.22698323528299996,2.7714519552610004,2.0008383194930013,0.13801699614299995,1.7430694668870017,-0.9913447581089996,3.025052041015001,113.0,4.000073688072,0.2550105106020001,4.78,0.667278514859,0.0013116612559999998,0.7528842349059996,0.0013903744840000007,0.5300000000009998,-5.033324058062675,-3.873396030581735,-3.5805803750642347,0.211111111113,-1.0220366928370002,-0.1818095297480001,0.972531099654,0.3622396974949997,1.5431959824019996,-0.386474322641,5.743216848859956,2.118696070472999,0.2834987643629999,0.44309759825052825,-0.5573446586890001,-0.2987608609630001,-1.1779985316610009,0.4159392115999999,0.0,1.115723143907,0.4488915849540003,2.0537865559350013,-0.429844618887,0.39301762799999995,0.383281366667,1.7257656300000002,0.0467965778,0.406677195128,0.03246249832099998,-0.0002653909550000001,6.159365059627999,0.5161917296699998,0.13699747042000004,2.413041424341999,0.270557677539,1.4194990349220007,-0.5810864317740002,339.22,6.024999999999998,5.516999999999999,316.2233333333361,2.2151822734110005,0.32116871137599995,0.4034392731600656,-0.6189292016420005,281.90833333334115,312.6533333333371,2.3587217229790003,0.2842133068530001,0.4215661668500856,44.664166666671015,-0.04842419120599999,0.030701915211000012,1.9460664690200005,0.32423502180899993,1.8250127193099983,-1.0000501166170002,-0.092731711747,1.382856529838,0.16421084540299993,1.7871292960049998,-0.293980781073,2131.3047302825266,6.32,7.59,3576.731098484852,-0.28499288146600005,-2.834000232775781,0.11175146679999999,0.3922665156
s604,2.3387216741,-0.5427686305,0.3023735336,2.1554630023,2.3,28.45985246102,9.672930852901002,23.627747477723,7.184970344394998,-0.7767298127000001,-1.0278600348,2.7492571985,0.4427323749,1.6989214326000002,-1.1788755196,-7.9088539082003715,-4.660387051735295,-2.84286031208154,3.2203493216,0.3043794246,1.6174273927,0.8333333333,0.1666666667,6.416666666699999,0.15,2.0,-0.011333333300000002,-3.0833333332999997,22.3333333333,0.09678631050000001,1.0,-0.0016777963000000002,-3.030884808,-0.0370923044,0.9390055425,5.4,6.5,0.9181009983,0.434416373612,2.3481745416,-0.2753021767,0.11111111109999999,-0.8949806782999999,0.6371544183,0.1932209246,4.933693088,2.7438196488999997,0.0044814763,2.9816590385,-1.3646783862,3.2360509786000002,152.0,1.2928725743,0.043806033099999996,4.0,0.7093933105,0.001112913,0.9984375,0.0012993308,0.5,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-0.8424886090000001,-0.13225499,1.3028513935,0.5697072572999999,1.6489349608,-0.45934678549999997,6.0863958672751926,2.128455979,0.29765110974399994,1.1003810367106368,-0.6934356514000001,-0.1420425438,-1.1024267125569995,0.6425593632000001,5.0,0.9155323239,0.4472579147,2.092073566,-0.27175146829999997,2.8619201026999996,0.4617168322,2.2575681639000003,-1.3190643995,0.4679802956,0.0371591321,-0.0050757842,3.2248325743,0.5963453786,0.4169382871,2.8789331163,0.3911331671,1.8754577258,-0.7910593261000001,390.0,6.1,7.1,339.3333333333,2.1183340807,0.32705890670000004,0.5408863220366492,-0.6919134572,340.1666666667,341.6666666667,3.1238142967,0.3669063135,0.5980060772063917,1.5,-0.5126501332,-0.1940218366,1.6881595641,0.42432541520000006,1.7665974203,-0.9707500320999999,-0.1203711172,1.15515777,0.0239528873,2.3255843712999997,-0.2630284268,2364.119047619,19.0,6.0,4042.9166666666997,-0.3076502272,-2.7384845901213763,0.7881954644,0.4587467750360002
s605,2.216231374,-0.8024541031999999,0.09096137859999999,2.1717596515,1.45,0.9,0.30512857660000003,0.8666666667,0.3457459036,-0.3745606778,-1.0802612248,3.0619263795999996,0.3341108847,1.2237463058,-1.7754585433,-10.779183515703856,-7.5574131773982725,-6.987513243865418,3.1988779235000004,0.225590951,1.2506430493,0.5,0.1666666667,15.875,0.0458333333,0.0,0.0031666666999999996,-2.875,19.0,0.1051339286,0.0,-0.0044553571000000005,-0.23660714289999998,0.5608915493000001,0.5023467790999999,6.4,6.9,1.8768073772999998,0.2745986522,2.1274693901,-0.32436071050000004,0.56194444444,-2.4911678075,-0.0899316425,-0.14226252420000002,3.3527661372,2.4743848198,0.0696020435,1.6384270619,-1.1227206548,3.2129184158,105.0,25.7627506452,0.3968411315,9.0,0.8463500976999999,0.0014113819,0.8802490234,0.0015408651999999998,0.5833333333,-7.365900695568905,-7.824046010856294,-7.824046010856294,0.7777777778,-1.4728754869999998,-0.2490427782,1.6875519553,0.3287149941,1.5999708347,-0.4384037704,5.559398757202767,3.5250433152999996,0.2529372601,0.5075945676214367,-1.0583061196999999,-0.3437647754,4.7348434284,0.2600913227,13.0,1.8865859875,0.4459134876,2.1998703979,-0.48751911509999996,2.2528474507,0.4191479072,1.5637645805000002,-0.8588231217000001,0.4912718204,0.0239117705,0.0028552990999999995,3.9820023521,0.7785635147000001,0.18370341350000002,2.3747044406,0.22996015379999998,1.0814437022,-0.5839546365,313.0,6.2,3.6,252.8333333333,2.4244428429,0.2998601951,0.4040701704348406,-0.6753821943,238.1666666667,234.0,2.1820082912,0.3115467632,0.39054487643319935,-4.1666666667,-0.4001673403,-0.0051811743,2.3711086705,0.2537941614,2.1072230085,-1.2436310759,-0.1241115063,1.7514058738,0.2718207205,1.5718352566,-0.3341546784,2092.1533333333,5.0,9.0,4329.0,-0.7667458079,-2.656841430825032,0.4206337318,0.38607943659999994
s606,2.1756006626,-0.5790787007,0.1831124409,1.7957721916999998,1.75,18.875,10.4186809647,17.8571428571,7.006421846399999,-0.6298982025000001,-1.0627226344,4.3943488563,0.3399185401,1.9604603789,-1.2850743041,-7.957212041662145,-7.984076861719811,-6.030091702051794,3.4113599574,0.24729201329999997,1.3661744644,0.6666666667000001,0.1666666667,13.041666666700001,-0.054166666700000005,1.0,-0.0038333333,-3.4583333332999997,21.7391304348,0.10358649789999999,0.0,0.0022278481,-2.7246835443,0.1846858786,0.7319910667,6.7,5.7,3.3162231077999995,0.5711597531,2.7443318701,-0.31944059469999997,0.8333333333,-0.7715078362000001,1.7822471844,0.1910395678,4.9380558016,2.9446436175,0.0087249088,2.8922017614,-0.9928100529,3.4727396196,199.0,-3.6192138952999997,0.7859549221000001,3.0,0.6753961562999999,0.0011110818,0.8424036026,0.0017661691,0.5277777778,-7.824046010856294,-7.824046010856294,-5.553730190361736,0.7407407407000001,-0.6519639171,0.0445716584,1.4549358003,0.3908322751029999,2.1152690775,-0.3954912733,5.833347679010844,2.4658902573,0.30069531899999996,0.3568625933414819,-0.5190613964999999,-0.3826471468,-2.9491337435000005,0.5033714491,11.0,1.1125765035,0.5121469095000001,2.3117434765,-0.165082124,3.9206548937,0.4322530386,2.0133168485,-2.0782460671000003,0.39220779219999996,0.017436228,-0.0026919568,4.459058446499999,0.609046599,0.2409409434,2.6521614612,0.2799319443,1.5131393178,-0.29428058090000003,272.5,6.5,6.9,304.5,3.4714220319,0.333272401,0.4084184894475321,-1.4124308178,239.8333333333,259.0,3.7952912431,0.31398926239999997,0.3322060959986841,19.1666666667,-0.5308965117000001,-0.1009083314,2.739397134,0.3734416325,1.6053726847999998,-1.0010223504,-0.0212237694,1.2106646165000001,0.2656342987,1.8251116016,-0.2358544258,2019.5072916667002,22.0,6.0,2846.0,-0.040033239069999976,-2.5876759866241232,0.6220634220000001,0.5084874317
