,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s263,1.1979161406,0.2732663873,0.9139849423,1.3,32.9473684211,0.3666666667,598,15.625,0.2,360,-0.4859476959,-0.6027401938,3.3933091616000004,0.3572333915,1.9034314841,-0.9200567296,0.001130177,0.037916626,0.1655332031,4.1333333332999995,3.0714285714,4.4333333333,2.5,2.75,3.0,3.0,39,4.5282866755,0.2855951988,1.8822545085,0.5,0.33333333330000003,9.4166666667,0.18333333329999998,2,-0.021,-2.4166666667,10.791666666700001,0.3947935368,3.0,-0.0203500898,-6.5044883303,1.25,1.0,-0.0081621943,0.7299708592,7.1,5.2,0.9546108729999999,0.4800699864,1.4167010436,,0.027777777799999997,1.6666666666999999,2.8333333332999997,1.3333333333,4.3333333333,4.5,5.1666666667,5.666666666699999,6.0,4.8333333333,3.6666666667,1.6666666666999999,2.1666666667,1.6666666666999999,3.8333333332999997,4.3333333333,-0.3824212526,1.2996295234,0.0,5.320134937200001,2.5669568537000003,0.2386740494,1.7998007837999999,44.4444444444,55.5555555556,59.2592592593,5.833333333300001,3.5,2.875,2.375,3.625,2.8571428571,3.75,53,-1.2083775268,3.5486526974,25,173.0,7,1.0625,1.2,0.7477519989,0.0012511184,0.7864379883,0.0015552710999999998,0.6388888889000001,0.06403124240000001,0.1265219767,0.06403124240000001,3,-1.7325882351000002,1.7070079087,0.3562422282,1.2335038631,-0.8175996325,3.9333333333,450.6666666667,2.6750774716,0.283752234,1.5830190119999998,-3.0,39.5,46,,,0.45798597,7,1.2725369314,0.5344394995,2.1080461995,-0.712072259,1.0,0.5833333333,0.8333333333,0.9166666667,109.0,0.0,0.1,0.4,0.4,2.7580997975,0.3492675964,2.4057893546,-0.9404535111,0.5208845209,-0.008046793600000001,4.008598261,0.3293521425,1.2070237492,-1.2586736717,340.0,6.8,6.5,,,,,,,,,,,,1.7258872716,0.43864084119999996,1.6349111820000002,-1.0538527976,6.5,5.0,5.0,2.5,5.0,55,-0.0003678957,-0.2741057603,0.5579917795,0.1222811516,1.560450383,-0.38660635740000004,0.0224564262,3.3076923077,3.6,3.5555555556,2.5555555556,3.2,2152.5240740741,19,5,2930.5,-1.2701593588,0.713700227,-0.006383623000000001,2.0,1.7272727273,2.5,2.3571428571,2.5,0.8918550779000001,0.3363347866
s264,0.4917405129,0.28319102560000003,1.4334561564,1.05,19.08,0.1666666667,448,16.7222222222,0.4,290,-0.3630108043,-0.9020773314,1.6284387108,0.1845823087,1.9733956159000001,-0.0551868811,0.0072476925000000015,0.0191414185,0.1869287109,3.0,3.5357142857,4.8333333333,3.0,2.25,3.2,2.5714285714000003,46,2.0306784853999997,0.2857035586,1.5016182106,0.8333333333,0.1666666667,15.916666666700001,0.15,0,0.004,-0.5,16.0,-0.0354907539,0.0,-0.0043535867,-0.2588904694,1.0,1.0909090909,0.1372707082,0.8871473225000001,7.5,5.5,,,,,0.0,2.0,4.1666666667,2.3333333333,3.8333333332999997,4.0,5.1666666667,5.0,5.666666666699999,5.833333333300001,4.3333333333,2.0,4.6666666667,2.3333333333,2.8333333332999997,4.3333333333,-1.090339236,-0.2005944448,-0.5970658977000001,2.7774090108999996,1.7441180473,0.1470417739,1.7220967926,11.1111111111,44.4444444444,44.4444444444,6.0,5.25,4.0,3.875,4.0,4.0,3.875,47,-1.0816155204,3.2951286846,22,117.0,10,1.0625,1.2666666667,0.6076866865,0.0010839903999999999,0.6068635941,0.0020897739,0.3611111111,0.25,0.25,0.25,3,-0.6636142194,0.9639313381,0.3392612055,1.5776260422,-0.2014886998,4.4,,,,,,,46,,,0.3739539232,7,0.8752261952,0.3416479253,1.8803606585,-0.6334927961,0.5833333333,0.9166666667,1.0,0.8333333333,119.0,0.2,,0.7000000000000001,0.2,2.5115213799,0.40862476020000005,1.6794693975,-1.0217249473,0.3589108911,0.025156151600000003,2.3417755642,0.2661049028,1.2725313227,-1.1690470852,383.0,3.6,4.5,341.3333333333,1.5736906533000001,0.20309156969999997,1.4833489287000001,279.3333333333,307.1666666667,2.0702719438,0.3495552186,1.2110366492,27.8333333333,60.6212556913,2.1370762705,0.30855323,2.5038752979,-0.8045705484000001,5.5,5.5,5.5,4.0,4.5,39,-0.3790414943,-0.7087087837999999,0.472604866,0.0075012165,1.9795291625,-0.2589801995,-0.1720052095,3.7692307692,2.7,4.0,3.0,3.4666666667,2791.7305555556,27,2,2539.9166666667,,,,2.0,2.0909090909,2.0,2.0714285714,2.0,0.3995219635,0.4837047450000001
s265,0.9818007553,0.0690404303,1.7184458566999998,1.95,25.1739130435,0.23333333329999997,564,18.7826086957,0.23333333329999997,410,-0.6137778958,-0.43856346259999995,2.0449174087,0.2888552553,1.6812867719,-0.6466012360000001,0.0008273731,0.0027303162,0.012794921899999999,4.0,3.9642857143,4.9333333333,3.0,3.75,3.6,2.0,36,1.8832874921,0.2208014071,1.4427153735,0.6666666667000001,0.1666666667,10.0,2.2204460489999999e-16,1,0.0036666666999999997,-2.3333333333,6.958333333300001,0.065152134,2.0,-0.0090806616,-3.0481927711,1.0833333333,1.0909090909,0.6466681504999999,0.3851428674,7.2,4.9,0.78437733,0.3804065882,1.6073158704,-1.5565836718000001,0.19444444440000003,2.3333333333,4.3333333333,2.3333333333,3.0,3.8333333332999997,4.0,3.0,4.8333333333,6.0,1.5,2.8333333332999997,5.0,3.6666666667,2.8333333332999997,5.833333333300001,0.07840477,-0.125010993,-0.33602316330000004,1.3093250545000001,1.1685231616,0.07407646100000001,1.4975858013999999,50.0,55.5555555556,40.740740740700005,3.3333333332999997,4.5,2.875,2.625,3.25,3.4285714286,3.75,49,-1.1543905379000001,2.3804143391,27,129.0,6,1.5625,1.7333333333,0.6584772348,0.0012880778,0.7155580997000001,0.0017411071,0.6111111111,0.0636371852,0.06403124240000001,0.0256124969,4,-2.6023680838,1.6397412789,0.35816901549999997,1.2996228203,0.1051206859,3.6,,,,,,,37,,,0.5271598123,6,0.7861319236000001,0.4488373314,1.9460459949000002,0.015062807,0.5833333333,0.4166666667,,0.5833333333,114.0,0.7000000000000001,1.0,0.8,0.8,1.2799437554000002,0.0142431868,3.3534703652999998,-0.3707873238,0.4229828851,0.0805766881,2.3966108714,0.2648045851,0.9487113106,-1.084742355,372.0,5.2,5.3,318.6666666667,1.4076157234,0.33163428100000003,1.3341197536,276.8333333333,314.8333333333,1.6536201931,0.3213566907,1.2182633974,38.0,58.8721527321,1.8431182475999999,0.1812080338,2.5542819383,-0.7801377727000001,4.5,5.5,6.5,4.0,7.0,48,-0.1410330558,-0.3868631899,0.6982825548,0.0423040637,1.883947366,-0.33645092409999994,-0.1080349723,3.2307692308,3.8,4.0,2.6666666667000003,4.2666666667,2173.7783333333,8,6,3099.75,-0.6161352156000001,0.06252910769999999,-0.4151488943,1.9,2.0909090909,2.5833333333,3.2142857143,3.5833333332999997,0.1908178884,0.6324724611
s266,1.1227665073,0.2762152486,1.681451005,1.85,31.75,0.2,725,10.5,0.33333333330000003,201,-0.2719579668,-0.5780558877,2.8076563877,0.42772394090000004,1.9693563842,-0.0137866524,0.006487826800000001,0.0052302246000000005,0.0320478516,3.1333333333,3.6428571429,4.0333333333,3.5,3.5,3.4,2.7142857143,41,4.3868985956,0.2196249775,2.005302052,0.8333333333,0.0,20.8333333333,0.0666666667,1,-6.938893904000001e-17,-2.6666666667000003,20.6666666667,-0.1485221675,1.0,-0.0006305419000000001,0.3606321839,1.0,1.8181818182,0.20512806530000002,0.7798946243000001,10.7,7.8,3.0064706381,0.5907752482999999,3.3603250662,0.2282628481,0.0833333333,1.0,2.3333333333,1.1666666667,3.1666666667000003,2.6666666667000003,5.1666666667,6.0,6.5,5.3333333333,1.5,2.1666666667,2.5,2.0,3.3333333332999997,4.3333333333,-2.1257285106,-4.4673899366,-1.4711280928000001,-0.1259849032,1.1121799579,0.2645232785,1.2559737908,72.2222222222,22.2222222222,22.2222222222,5.5,4.75,4.375,2.875,3.375,2.8571428571,2.25,52,-0.9575666758,4.0502743994,34,230.0,10,1.0625,1.7333333333,0.99609375,0.0008582421000000001,0.9951660156,0.0010376441,0.5277777778,0.0256124969,0.0256124969,0.0256124969,3,-0.9778733939,0.6937335956999999,0.4429720174,1.6971533888,-0.19997074399999998,5.533333333300001,272.8333333333,2.7677727752999997,0.3020272896,1.596439938,6.0,60.0,45,-13.8991941712,21.2698808246,,5,1.9195722250999998,0.5006248621,2.1079725136,0.0497948521,0.5833333333,0.8333333333,0.75,0.75,136.0,0.4,0.5,0.6000000000000001,0.8,2.6935236904,0.0572002137,3.8757754319,-0.9845448747,0.2828282828,-0.0028201028000000004,4.4475360643,0.2436337409,2.1680039149,-1.1960761021,298.0,6.6,5.3,364.6666666667,0.8893389195999999,0.34551697400000003,1.2021339539,237.1666666667,285.1666666667,3.6319505710000004,0.3115834535,2.5280313252,48.0,38.3244620072,2.6928867321,0.3547303902,2.1672582675,-1.0902106041,6.5,6.5,7.0,3.0,5.5,34,0.25096996990000003,0.38680711939999995,2.0374293506,0.4337803962,1.7470120969999998,-0.0924353917,-0.0100808219,4.2307692308,3.7,3.2222222222,2.4444444444,2.7333333332999996,2653.0766666667,1,9,7197.916666666701,-0.18730686359999998,0.8716771040000001,-0.7977371600000001,1.2,2.2727272727,2.3333333333,2.7857142857,3.25,0.2368418238,0.9117689162999999
s267,1.0695262601,0.1060846046,2.1045660447,2.7,26.1363636364,0.2666666667,530,23.6111111111,0.4,400,-0.146133076,-0.4712394115,3.3527095620000003,0.46810681369999996,1.8641940044999998,-0.6843408507000001,0.0005114878,0.0057478638,0.9506972656,3.4,4.0714285714,4.8333333333,3.75,3.5,3.8,2.4285714286,49,3.8869325243,0.20722594239999997,2.2323981358,0.1666666667,0.8333333333,11.875,0.0125,1,-0.0048333333,-5.0416666667,16.7083333333,-0.07771084340000001,1.0,-0.0064472126,-4.21349806,1.8333333333,2.0,-0.1428304639,0.7980485297000001,7.1,6.5,1.4471970936,0.5710731567,1.4874271318,-0.6257470609,0.1388888889,3.0,2.6666666667000003,1.1666666667,4.8333333333,5.1666666667,3.8333333332999997,5.3333333333,5.5,3.3333333332999997,1.5,3.5,2.1666666667,2.0,4.3333333333,6.833333333300001,-3.0010065025,-3.0478925561000003,-0.6009226092000001,2.1793980406999998,2.0079138732,0.2344047714,1.4284765009,16.6666666667,11.1111111111,37.037037037,6.333333333300001,5.5,4.25,3.875,3.75,4.2857142857,2.875,45,-1.0170844173,3.9312389163,37,262.0,7,1.8125,1.8,0.6571838379,0.0009320786999999999,0.9105514526,0.0018617366,0.5555555556,0.009797959,0.0256124969,0.06403124240000001,3,-1.0438468659,1.650596783,0.42456997539999997,2.2883576524,0.02448934,4.4,,,,,,,40,-0.8928808894,7.3935595892,0.5384263284,10,1.3507908552,0.3929892269,2.5574913125,0.0479539596,0.5833333333,0.4166666667,0.4166666667,0.8333333333,133.0,0.6000000000000001,0.5,0.7000000000000001,0.8,2.2514664749,0.0269139754,4.2341997094,-0.7763387607000001,0.4751243781,0.0181067587,2.8101057797,0.3160952691,1.6985959311,-0.1668690085,316.0,4.7,6.6,299.6666666667,2.3302574892,0.33904264689999997,1.8580104998,369.1666666667,303.0,2.9838313639000003,0.2907047653,2.3260662318,-66.1666666667,30.874447391700002,1.6685565637000002,0.3185484624,2.1251468987999997,-1.1913330462,5.5,6.5,6.0,7.0,6.5,27,-1.1124026273999998,0.0011195019,1.4739032917,0.3620664913,1.7286723131,-0.1240252146,-0.7593170989,3.7692307692,1.3,4.5555555556,2.0,3.9333333333,2959.8666666667,10,6,2269.0,-0.054402710599999994,-0.4569100839,-0.08860597880000001,1.0,2.5454545455,1.8333333333,2.9285714286,3.1666666667000003,0.7124257190000001,0.18255815739999998
s268,1.075077529,0.25369019719999997,1.126526886,1.75,35.0454545455,0.2666666667,739,20.5238095238,0.30000000000000004,406,-0.5206526383,-0.9186370898999999,3.5107371068,0.2935130944,2.7385768934,-0.45417577859999997,0.0009715144,0.0030286255,0.034792968800000004,3.0,2.8214285714000003,3.6333333333,2.25,2.25,3.2,1.5714285713999998,63,2.5501705237,0.2243645423,1.5335978237999999,0.1666666667,0.33333333330000003,11.958333333299999,0.0791666667,2,-0.008833333300000001,-3.375,13.708333333299999,0.2470449173,2.0,-0.0038817966999999997,-1.8037825059,1.0,1.6363636363999998,0.1199118085,0.6044481906,7.9,6.9,1.5901250541999998,0.34797838329999997,1.9076427722,0.7071320519000001,0.22222222219999999,1.0,2.1666666667,1.0,2.6666666667000003,2.1666666667,5.3333333333,6.0,6.5,5.0,4.5,1.0,2.0,1.0,2.1666666667,3.5,-2.412865198,0.2551258471,0.1932209246,4.933693088,2.9584099379000004,0.2554798984,1.458154537,27.7777777778,0.0,44.4444444444,6.166666666699999,5.0,4.25,3.75,5.0,4.2857142857,2.75,44,-1.0041893256999999,2.9758557574,34,144.0,8,1.0,1.0,0.7038291931,0.0011722024,0.9478881836,0.001706472,0.44444444439999997,0.009797959,0.0256124969,0.158113883,3,-1.34691103,1.6970564044,0.2751618075,1.7575591855000001,-0.1161676965,5.0666666667,284.8333333333,3.0760807594,0.2182218432,2.5077257993,14.5,277.5,46,6.4150125512,-5.0207169326,0.5352797843,14,1.2575565407,0.37518876219999997,1.8438138001,-0.5855161446,0.8333333333,0.33333333330000003,0.5,0.8333333333,136.0,0.2,0.0,0.4,0.1,2.9078384246,0.3557627915,2.2443773579,-0.8726315235000001,0.5184275184,0.0528046879,2.3333926991,0.2399670055,1.7744120425999999,0.0072008357999999995,276.0,6.4,6.5,268.5,3.5145662272000004,0.3234202566,2.1024017381,274.5,353.6666666667,2.8775774062,0.3156458849,1.7798489418,79.1666666667,64.85919540229999,2.3630269763,0.30612336630000003,1.9824801799,-1.5875206168,6.0,6.0,6.5,5.0,4.5,27,-0.7741912107000001,-1.5874840382,1.3340762904999999,0.29465066900000003,1.3504023173,-0.7359013772,0.2441318291,4.0769230769,2.3,4.0,1.7777777778,2.0666666666999998,1710.4057239057001,27,6,2253.9166666667,-1.1500632929999999,0.32046510699999997,-0.2867570324,1.1,1.3636363636000002,1.0,1.0,1.3333333333,0.8624238204000001,0.3026368526
s269,,,,,43.411764705900005,0.43333333329999996,698,28.529411764699997,0.43333333329999996,443,-0.27851892640000003,-1.0713971384,2.4416823246,0.34446461980000004,1.4414414415999999,-0.6299137518,0.00011753229999999999,0.0021016235,0.000625,4.5333333333,4.2142857143,4.7333333333,3.5,4.0,3.8,3.1428571429,40,2.7747842319,0.2812908827,1.3700681899,0.5,0.33333333330000003,12.625,0.0291666667,1,-0.0011666667,-6.291666666699999,18.2916666667,-0.08392282960000001,1.0,0.0008694534,-3.1430868167000003,1.4166666666999999,1.7272727273,-0.0446213783,0.9901976213,11.1,6.2,1.2024476746,0.4854004634,1.85621678,-0.5802535675,0.25,2.8333333332999997,1.3333333333,1.1666666667,3.3333333332999997,3.6666666667,4.1666666667,4.8333333333,4.0,2.8333333332999997,2.3333333333,2.3333333333,1.0,3.6666666667,5.1666666667,5.5,-3.2271695953,-1.7138630419,0.597416838,4.1253012613,1.7982380865,0.1885953823,1.7059611153999998,22.2222222222,0.0,33.3333333333,6.333333333300001,4.0,2.875,3.25,3.75,3.2857142857,4.5,45,-1.1652624446,3.6348828618,33,108.0,10,1.6875,1.6666666666999999,0.93203125,0.0011740332000000002,1.0,0.001676346,0.8333333333,0.0256124969,0.06403124240000001,0.06403124240000001,5,-1.6991997453999999,1.1542052931,0.3406573585,1.1659882395999999,-0.23228266500000005,3.6666666667,353.6666666667,2.8034777758,0.27769281960000003,1.3819593943000001,6.0,-10.0,35,,,0.6525905031,7,1.3313652175,0.6427901597,2.1442192508,-0.2431859187,0.6666666667000001,0.4166666667,0.4166666667,0.8333333333,124.0,0.5,0.9,0.7000000000000001,0.8,3.4341686387,0.3794415214,2.126726271,-2.1499173337,0.457002457,0.0511903629,2.500992488,0.3085881385,1.135321667,0.2647813757,338.0,5.6,5.9,,,,,301.3333333333,334.3333333333,2.2356441937000002,0.3058538133,1.1533864806,33.0,2.6898788189,1.6042634274,0.34427488380000004,1.6713544868,-1.1082886417,4.0,6.0,4.5,4.5,5.0,27,-0.2033729914,0.1883151244,1.2214268664,0.16865396149999998,1.8179540741,-0.12306993199999999,0.32832229760000003,4.0,2.7,4.0,3.1111111111,4.0,2714.4598765432,13,8,4887.0833333333,0.6195689040000001,0.2730081371,0.7527052469000001,1.4,2.2727272727,2.5833333333,2.7142857143,3.75,0.8198669131999999,0.32098996609999997
s270,1.5026221811000002,0.2960689743,1.6086058034,3.5,43.411764705900005,0.43333333329999996,706,20.0434782609,0.23333333329999997,443,-0.7091850419,-0.7490489687999999,4.080854373399999,0.3191975092,2.4180039003,-0.4119333729,0.0011483946,0.0174143677,0.1886337891,2.5333333333000003,2.7857142857,3.8666666667,3.0,2.0,3.2,3.1428571429,58,3.6007749494,0.21987225629999999,1.9417694033000001,0.33333333330000003,0.5,30.0,2.2204460489999999e-16,2,2.949029909e-17,-1.0,27.782608695700002,0.033026381300000004,0.0,-0.0048242907,-1.1595321055,1.0833333333,1.6363636363999998,-0.1821718471,0.7942238473000001,6.3,6.1,1.8595187538999998,0.35702221160000003,2.0327760921999998,-1.2919873406,0.0,1.6666666666999999,2.1666666667,1.0,2.5,4.3333333333,6.333333333300001,5.3333333333,6.0,5.0,4.0,1.5,2.3333333333,1.8333333333,2.3333333333,5.833333333300001,-3.89046439,-0.8963481043000001,-0.5629734621,4.194188013,2.6780938483,0.16524291330000002,1.6601192978,0.0,0.0,7.4074074074,4.0,4.75,4.5,5.0,4.5,3.1428571429,3.375,43,-0.6807759697,4.096807786,30,162.0,9,1.0,1.2,0.7931823729999999,0.0012994774,0.8317932129000001,0.0019740164,0.6944444444,0.158113883,0.25,0.158113883,2,-0.7792964817,1.7888338578999998,0.3121520095,1.9795047955,0.15727651539999998,5.3333333333,227.5,2.1894562918,0.24645988510000003,1.6053820106,4.5,232.0,46,15.2981781461,-14.3306516941,0.4707076219,11,1.2791607406999999,0.3900318057,1.9440676691999998,-0.5580628524,0.8333333333,0.8333333333,0.8333333333,0.9166666667,122.5,0.0,0.2,0.6000000000000001,0.1,2.4079967211,0.3772364598,1.6580929904,-2.3227877097,0.46517412939999997,0.0665427032,3.6949788988999996,0.2384417549,1.3704085340999999,-2.0216223366999997,278.0,6.8,7.1,207.5,2.4167820752,0.35545547450000003,2.5500037446,249.6666666667,197.6666666667,3.6960279844,0.1968900544,3.493320639,-52.0,104.78497978870001,2.3428810436000003,0.3984306236,1.4273166397,-2.6432781882,6.0,5.5,5.5,3.5,5.5,33,-0.4871950397,0.2194879019,1.7841832150999999,0.2411758028,1.7107842057,-0.18090717120000002,-0.48038367950000005,3.4615384614999996,3.0,3.1111111111,2.0,2.3333333333,1972.2314814815,7,9,5766.583333333299,-0.4411185535,0.2118453138,0.015827368300000002,2.1,2.1818181818,1.6666666666999999,1.1428571429,1.8333333333,0.8218163383,0.4269926017
s271,1.6331753336,0.3271288812,1.4210412665,3.1,40.0434782609,0.23333333329999997,879,35.96,0.1666666667,854,-0.7924362768000001,-0.7516988800000001,4.4688629228,0.3693018761,1.9152216176,-1.4119899393000002,0.0009706229,0.014181518600000002,0.0402509766,3.3333333332999997,3.3214285714000003,4.0666666667,2.75,2.5,3.2,1.7142857143,48,5.448857127899999,0.27815924010000004,1.3659548401,0.8333333333,0.0,6.083333333300001,0.075,2,-0.001,-1.75,5.0,0.0789541089,2.0,-0.0004781217,-2.0104589113999998,1.0,1.1818181818,-0.0293301032,0.8310967145,10.0,8.4,3.2689648797000004,0.6020335826000001,1.9298780263,2.2215082869,0.25,2.3333333333,2.3333333333,1.1666666667,1.6666666666999999,2.5,2.5,3.5,3.1666666667000003,2.6666666667000003,2.1666666667,1.8333333333,1.3333333333,1.8333333333,1.5,3.0,0.5057018815000001,3.1131742392,0.0,5.320134937200001,3.8372989174,0.0902054435,2.9827927184,16.6666666667,0.0,18.5185185185,4.5,4.0,4.375,2.875,4.375,2.8571428571,2.75,45,-0.8893284576999999,4.1867508355,32,228.0,8,1.0625,1.0666666667,0.8394607544,0.0021629776,0.72006073,0.0023225823,0.7222222222,0.0256124969,0.06403124240000001,0.06403124240000001,4,-1.4509808472999999,2.2807218299,0.4260814842,1.3250881364,-0.2483806173,5.0666666667,337.6666666667,3.3776191723,0.31433535020000003,1.0541627611,31.0,54.0,48,-16.3847081471,24.2886764764,0.3406592056,17,2.1098256366999997,0.3377252562,1.8136342204,0.09374990050000001,0.5833333333,0.8333333333,0.6666666667000001,0.8333333333,122.0,0.1,0.1,0.4,0.1,3.302025918,0.41684846909999995,1.5489007052000001,-1.5786866788999998,0.5756097561,0.1329815326,3.5505855279,0.28807428830000004,0.8335298287,-1.5526730219999998,247.0,7.7,7.3,304.5,3.4039285274,0.3360600579,0.8699219339,193.1666666667,242.0,3.0493020839,0.2825553091,1.3436560003,48.8333333333,36.3267947422,3.1208223526,0.3699276342,1.7539252077,-0.7298699219,5.5,6.5,6.0,2.0,4.5,30,0.3348234369,0.1548814673,1.88432178,0.3869398895,1.4933793227,-0.6694514912,-0.0392156138,4.3076923077,1.7000000000000002,3.4444444444,2.0,2.6,1679.5092592592998,17,4,2982.25,2.5950127965000003,-1.4034081422,0.37571107189999997,1.9,1.8181818182,2.0,1.7857142857,1.75,0.1301699084,0.8303014471
s272,1.1014749863,0.0291421734,1.7568950478999998,1.85,39.9411764706,0.43333333329999996,641,23.45,0.33333333330000003,447,-0.6678188629,-0.5172735862,3.3304046043,0.4439343977,1.6349280992000002,-1.0017764072,0.0039211307,0.0049646759,0.0658164063,5.0,5.8571428571,4.7666666667,3.5,3.0,2.6,3.1428571429,35,2.0825733862,0.311445403,1.3358296246999999,0.33333333330000003,0.5,7.25,-0.225,1,-0.004,0.8333333333,6.916666666699999,-0.0166666667,0.0,-0.0006568627,-0.2475490196,1.4166666666999999,1.3636363636000002,-0.0810649712,0.0990321024,8.6,6.8,,,,,0.22222222219999999,3.8333333332999997,3.8333333332999997,1.6666666666999999,3.5,4.5,3.8333333332999997,5.833333333300001,6.0,5.0,4.0,3.3333333332999997,4.8333333333,5.5,5.1666666667,4.6666666667,-7.1195686427,-7.554944184400001,-1.0559475558,2.4265164809,1.5439553822999998,0.055419268099999995,2.0651868866,50.0,44.4444444444,55.5555555556,4.8333333333,5.25,2.375,3.5,2.125,3.4285714286,3.25,47,-1.4734436219,3.0185205071,23,150.0,4,1.625,1.4666666667,,,,,,0.06403124240000001,0.0256124969,0.0636371852,3,-0.2832689954,1.4598829994999998,0.5388981860000001,1.4373566014,-0.1172455216,3.6666666667,,,,,,,39,-5.2607900881,4.6085139298,0.7440954944,1,0.33844462369999995,0.29860781740000003,1.8789524144,-0.7223453186000001,0.5,0.5,0.5,0.33333333330000003,92.5,0.2,0.6000000000000001,0.4,0.5,2.1025641271,0.3097025479,1.9047215361,-1.2983011157,0.42525773200000005,0.0283991654,1.5276468592,0.30764512050000004,1.2836652721,-0.3429291551,369.5,5.2,5.0,,,,,,,,,,,,1.7586912097,0.4343867742,1.7436873447,-0.6346991936,5.5,6.5,5.0,4.0,4.0,39,-0.0496789903,-0.2468765084,1.322731495,0.4120290024,1.4443203695,-0.1471193846,-0.2477000345,3.6153846154,3.7,3.2222222222,4.0,4.0666666667,1946.3685185185,12,7,3886.75,-0.4941049076,-0.2012426068,-0.9775230583,1.8,2.1818181818,2.8333333332999997,2.9285714286,2.8333333332999997,0.7199844455000001,0.2444868968
