,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,motor_selective_stop_signal.SSRT.logTr,MOSHD,MOSHN,motor_selective_stop_signal.hddm_thresh.logTr,motor_selective_stop_signal.proactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,stop_signal.hddm_thresh.logTr,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,two_stage_decision.model_free.logTr,WRTNEUPR,WRTPOSPR
s589,2.4266880603,-0.4361270372,0.13741642880000002,2.0554350413,3.2,50.0,4.102844541700001,26.705882352899998,8.0059720356,-1.0935437789,-1.0158490027,2.468231213,0.3657349853,1.4821428447,-1.0903415598000001,-7.96974079277092,-6.792964003068136,-5.752509160340434,3.9877559079,0.31468971560000003,1.4309710314,1.0,0.0,5.0833333333,0.1333333333,3.0,-0.014666666699999999,-2.1666666667,6.5,0.37801418439999995,3.0,-0.0142600473,-3.981678487,0.2021685788,0.7333377545,8.1,9.2,1.1997399772,0.5287648701000001,1.6760261371,-0.1362710952,0.3611111111,-0.5175061496,1.096633025,-0.4250370944,3.1507729495,2.0774061809999997,0.0048497886,2.0904065973,-0.9304295772,2.8283362605,133.0,2.3916188301,0.3492235958,5.0,0.8382949829,0.0011184091,0.998046875,0.0015961272,0.7222222222,-6.449609932071973,-6.449609932071973,-4.625581180301964,0.5925925926,-1.0096432759,-0.1082399783,1.3449153926,0.3172708448,2.0147410412999998,-0.4092114199,5.817607068726256,2.4892914964,0.2057617055,0.6036802075881142,-1.1953824083,-5.2095510858,0.4537413153,17.0,1.7069365542,0.5172119313,1.8889888004,-0.5971859058,3.437905277,0.3111857223,2.3553400689,-2.1048368782,0.4801980198,0.07482025519999999,0.0011374389999999999,8.2844114234,0.5162754239,0.1483061502,2.5136650382,0.2370177958,1.6927180908,-0.6518140624000001,313.0,7.7,7.3,448.5,1.4798671993,0.3184184612539999,0.7787040301247523,-0.6102149176,287.1666666667,244.0,1.5819597872,0.2971117927029999,0.6600877248426059,-43.1666666667,-0.5441489113,-0.2173218747,2.0313121646,0.2530076133,1.9094298878,-0.8101568431,-0.12307512,1.6747389297000002,0.017523046299999998,2.6789386224,-0.2793978686,1997.6208333333,6.0,8.0,2234.3333333333,1.1243428256999999,-3.367744343653693,0.8436956752,0.6725318633
s590,2.2036209815000003,-0.516628683989,0.09050490987100003,2.188816611859001,2.123500000000001,22.298083284372,8.615167998010003,16.621198885834,5.811905552291,-0.5993808891,-0.9039153766,4.1496615438,0.2970094815,2.6340281880000003,-1.7039613488,-8.839102671975649,-6.482213744588098,-4.192011234426927,3.5844781745030034,0.2603832435280001,1.4899943479860005,0.5,0.5,1.1666666667,0.1,2.0,-0.0016666667,-0.75,7.048333333330997,0.05341535945900002,1.35,-0.0030955273050000034,-1.694416463087,0.060221960885,0.7079807102009995,7.663000000000002,6.6030000000000015,1.96736242,0.4654854772,1.9951878474,-0.17275561109999998,0.3722222222199998,-2.07781437572,-0.3463052155800001,0.047290136290000014,4.174793811426,3.1410968135639985,0.16851914867199982,1.9195105909980013,-1.083467355153,3.509256424499997,187.86,9.306159899500999,0.3847898290070002,6.63,0.762556064843,0.0011048357269999997,0.9289091830209998,0.001334704552999999,0.5730555555489996,-5.380544603883378,-3.8394088073556816,-3.4107461775713666,0.347777777777,-1.042831983789,-0.013516184814000005,1.7576411533660004,0.398870953264,1.8704100723880004,-0.414832186258,5.748183287453442,2.4757262635699986,0.2695279570239999,0.4725361331128408,-0.6693830225739998,2.189069370009,0.379190324432,11.92,1.5494515003410003,0.4765618111260002,2.181711467482,-0.4872074661000002,2.9205974835060013,0.407525034713,1.8618124308990005,-1.3818417047529994,0.4581425279489998,0.042929533191000006,0.00029606594499999994,7.348084326213,0.6122643273650001,0.19214105741000004,3.0565853471109996,0.25835964053199995,1.5407629053779994,-0.562537430241,307.44,6.4,6.8,278.8200000000071,2.7123750268160007,0.3243278879769999,0.42393697660724,-0.7590767749420004,268.449166666667,294.65666666667113,2.705005487886999,0.304741400599,0.4699935766540748,21.57916666667099,-0.107205709049,0.05640228638500001,2.6247368186000006,0.324624152629,1.9750735818809997,-1.0852073147910004,-0.09720503719099996,1.905594426014,0.317263126155,1.815571148786001,-0.31974922288599983,2012.2952159060776,2.07,9.02,3718.565643939394,-0.10358154560900004,-2.372401715097671,0.6819717857680007,0.3818648424419999
s591,2.265446849143,-0.5374049496140001,0.07103616902900002,2.2097119723530008,2.174000000000001,21.67702073043998,8.546856375197999,18.006938580207,7.332586614649,-0.5317655613500001,-0.980951267247,3.6406011525149977,0.3377009997910003,1.9683061492480003,-1.180313686152,-8.987711830890177,-6.7112351464260005,-4.215555872597702,3.5817945483150004,0.25664320397599993,1.4539350207320003,0.6466666666579997,0.281666666665,5.819166666666,0.04087500000100002,1.14,-0.001895000004,-1.4012499999980002,8.142735507245,0.048416256936,0.92,-0.002781800094000003,-1.3717750891529996,0.07463792895100001,0.6118411300190002,7.7870000000000035,6.179999999999996,2.1918563223509997,0.41096923711499983,1.9778646949919991,-0.194613734585,0.3908333333359999,-2.066406436233,-0.5319157826170001,-0.07091254025600002,3.9877943419599986,2.8414432566410004,0.1627713713879999,1.883600634764001,-1.0966113212920006,3.5088238803049983,185.33,7.4595006462350035,0.3690243283270004,6.78,0.7438214644170001,0.0011918963129999994,0.9230892728519996,0.001230360867999999,0.5183333333329994,-5.24593910143584,-3.990271808616072,-3.0373941787571948,0.3251851851899999,-1.0718763308319998,0.0018125701760000011,1.6657235894630011,0.402607226985,1.7507720791070005,-0.4009607609800001,5.739072913591503,2.223229511745997,0.2551730791079999,0.4624413427737055,-0.5776270318609997,1.630482145665999,0.2985519671870001,10.15,1.5723910669980006,0.4632907309179999,2.072044112328,-0.4681916008270004,2.864681787557,0.3972925515399999,1.8085413290750003,-1.3178871727070005,0.458369269259,0.042970643471000027,0.00044697130800000007,6.830152570631997,0.617373870497,0.17973458898300013,3.0156240734050006,0.26047584129100004,1.406345504043,-0.6057005698980001,311.565,6.454999999999997,6.161000000000001,289.81666666667104,2.529325630713,0.3208147655270001,0.373121514003012,-0.7154961135220003,266.375000000004,296.200000000003,2.6138087979079985,0.30800953955499993,0.4347358607403058,25.03583333334,-0.057006334852999975,0.043929388199,2.464971859762002,0.3140499689309999,1.8999607484719991,-1.081089345496,-0.09383103499800001,1.8156293781889996,0.305652721251,1.735419413387001,-0.3116508765419998,1943.1534439475877,3.31,8.77,3283.2429924242438,-0.20307117560000004,-2.6119853679274443,0.5912295017280007,0.3785513922309999
s592,2.2184788774250004,-0.535772336309,0.092959423972,2.13776688222,2.1100000000000008,15.0769230769,7.657274068099999,9.6538461538,4.232656921499999,-0.5182442336279998,-0.9928694643480002,3.7688678321109985,0.34621304929000024,2.0013320540640005,-1.2697346354960004,-8.889051181015187,-6.883132711372175,-4.020302473340443,3.6410521738210018,0.25947592131899994,1.4612147062070002,0.5383333333299997,0.2933333333369999,8.75,-0.1166666667,2.0,-0.002365000008,-2.0,9.81644927536,0.04493478059899998,1.07,-0.0029998206060000017,-1.6339958872270006,0.101262886252,0.6451729923840004,7.7600000000000025,6.304999999999999,3.3269587132,0.39214689869999997,1.977653786507999,-0.0440708276,0.3280555555559997,-2.328242448643999,-0.2949270511980002,0.04348140509599999,4.1282733560930005,3.1633958240769986,0.16832004352799992,1.9793513582810007,-1.1077263623670002,3.508053092987998,192.54,1.2928725743,0.043806033099999996,4.0,0.7453450540299997,0.001163239082999999,0.9151656248509996,0.0012599675969999988,0.5455555555539996,-4.970512038338662,-4.262121432564261,-2.91151423552398,0.3033333333389999,-1.0458079724,0.1957032226,2.0008825984,0.37886608229999996,2.097476917,-0.432874087,5.742811745639623,2.477068040209998,0.2675943722239999,0.4600261355444197,-0.6379076641619996,1.0919884989869997,0.27866896750000003,10.95,1.4745647194,0.4529328125,1.6587428131,-0.5057667592,2.9716859565339995,0.403516331765,1.751543122769,-1.4758098385500005,0.4584529133479998,0.045221746435000015,0.00027777104100000017,6.425858446934002,0.5947190572829999,0.195313618548,3.2384200263730003,0.25746390375300005,1.467602415753,-0.618159485495,340.5,6.055999999999997,5.992999999999997,285.40166666667005,2.5895023713340004,0.31240352460799997,0.39948658219444394,-0.7441741001660003,271.73250000000303,296.7233333333391,2.6443620373859997,0.302831416079,0.44343735944110935,20.015833333345,-0.06504841326199999,0.05287692663399998,2.60003481732,0.3131293939849999,1.909346611044,-1.077429403146,-0.094225981204,1.84744622755,0.3008005880880001,1.7430646238629999,-0.3177204496119997,2005.096854604748,3.99,8.67,3342.537916666665,-0.222002861237,-2.4331469868566824,0.6396171421280004,0.3826184127570001
s593,2.587113761,-0.4329917986,0.044727114000000005,2.3628038026,3.45,26.380952381,4.5877684169999995,16.5909090909,5.517583070800001,-0.6645957612000001,-0.9955199081999999,2.9810946258,0.44517301950000004,1.2090629472,-0.4219790217,-8.61166487285859,-6.782264160406251,-3.8211616250551663,3.0231497457999996,0.1606396646,1.5639222072999999,1.0,0.0,4.5416666667,0.1625,2.0,-0.0138333333,-2.875,4.7916666667,0.0438095238,2.0,-0.0055809524,-1.9547619047999998,0.47221904649999996,0.8473190808000001,6.7,7.345000000000002,0.8123263886000001,0.4527139779,1.8583878921,-0.29254653329299984,0.22222222219999999,-2.2650643978,0.2850710239,0.4181320954,4.4838707464,3.1626647622000004,0.012404545800000001,2.6979287337,-1.2083775268,3.5486526974,210.0,7.6113128603,0.37525354829999996,7.0,0.5,0.001263986943,1.0,0.0017652447,0.6944444444,-4.625581180301964,-4.625581180301964,-2.7483841522350163,0.3703703704,-0.7451443262,0.3148390928,1.7803002297,0.409607317,1.7145973922,-0.4705081082,5.82452409235233,2.9333557126,0.2901110428,0.43682200316745584,-0.7237904184,4.0087425577,0.3339012638,15.0,1.7181291344999998,0.5563121593,1.9507583676,-0.38690898450000005,2.4674867732,0.408241131,1.5662872509,-1.3165902269,0.4058679707,0.0689762701,0.00014589680000000002,7.3051053628,0.5426659412,0.1835969567,3.7931678601999996,0.285460973,1.0793031218,-0.8999699554,283.5,6.3,6.0,249.1666666667,4.6552077981,0.3224691394,0.8981279598608369,-0.3663954516,265.3333333333,291.3333333333,2.7087889966,0.27936201320000004,0.17027584243898342,26.0,-0.1797090371,0.0095614819,2.2042169293,0.3266709467,1.5143309073,-1.206910428,-0.08347317139999999,2.670882451,0.2818214871,1.6126429828000002,-0.32672072539999997,2311.5,-2.0,7.0,4718.25,0.3836361183,-1.8659582040236575,0.12218763210000001,0.40362265405900016
s594,2.6898692643,-0.5778644803,0.2167744962,1.2261444418,1.7000000000000002,34.134507673814014,9.529039229697998,27.180266478559016,6.918328933432,-0.6612461517,-1.0945209401,3.2706915152,0.2362677955,1.5688010402,-1.9807965355,-7.193089443262117,-5.4356961279561995,-2.4685912534670664,3.9748078277,0.2192304212,1.2258822096,0.8333333333,0.0,7.583333333300001,0.0166666667,1.0,-0.0023333333,-3.0,14.666666666700001,0.068252499704,2.0,-0.0017070707,-2.328393054444,0.1394935688,0.8973930423,8.1,6.2,2.3547383870000003,0.3578923532,1.5419173076,-0.2967633955,0.1388888889,-5.1867993294999994,0.5410422159,0.33223158610000003,4.6556717651,5.4823941487,0.005978928200000001,2.4070107437,-0.9928100529,3.4727396196,190.0,7.6113128603,0.37525354829999996,7.0,0.6976028442000001,0.0013134144,0.7873829365,0.0013415844,0.6666666667000001,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,0.2592592593,-1.2935588223,0.1137700496,2.9986955566000004,0.3169111637,1.6189693622,-0.4394456857,5.545177444479562,2.6248579625,0.2713427157,-0.06688885615896067,-1.1261814358,-1.0454180097700003,0.2943590444,18.0,1.2570454299,0.33225492090000003,1.6631516137,-0.3228157822,2.3726032534,0.3531020975,1.0232069581,-2.2942520333000003,0.5123762376000001,0.08647946210000002,-0.0003358942,5.4581843103,0.483099357,0.2928522228,3.3371129952999996,0.2266177314,0.9293158344,-0.5775833892000001,258.5,8.2,7.1,266.0,2.423108616,0.25263892190000004,0.04477026375698916,-0.4252167535,268.5,244.1666666667,2.4113339198,0.2822410703,-0.010609530961825523,-24.3333333333,-0.0660837398,0.0405513239,2.1160304865,0.26650406800000004,1.1676244721,-1.0782782356,-0.13017873230000002,1.9213100954,0.2660356432,1.3044466152,-0.33429561900000004,1678.3416666667001,13.0,8.0,2571.5,0.2968579146,-2.265917990415316,0.9084467919,0.2240374898
s595,2.4498848828999997,-0.5981800352000001,0.2106498152,1.9743977645,2.15,29.0384615385,10.7869579372,16.363636363599998,4.1120665011,-0.5743725104999999,-1.0100864183,3.3934085550999997,0.31480130079999996,1.5630767699,-0.5011025042,-9.150500057648474,-7.094383697002527,-10.692920989107831,3.3517723261000003,0.2613529839,1.2277086948,0.8333333333,0.1666666667,0.5416666667,0.0125,1.0,0.0001666667,-0.375,2.125,0.0093558282,1.0,-0.0010937774,-1.3113496933,0.28917636750000003,0.6725665403000001,6.7,6.3,2.0603355625999997,0.3331572398,2.4288438203,-0.5027985632,0.5999999999859998,-2.8876791006,-0.8494086812,0.42071093789999997,4.4787130615,3.2638879145999997,0.0787954721,2.2657182946,-1.3107727352,2.8368142550999997,162.0,59.8991114415,0.8568707964000001,6.0,0.8287109375,0.0014049716,1.0,0.0019021873,0.6944444444,-7.365900695568905,-7.365900695568905,-6.449609932071973,0.7407407407000001,-0.6218349527,0.05913527800000001,2.7070544641,0.3396834814,1.8911774027820007,-0.48670138119999995,6.031085821051798,2.7760962142000003,0.2801730682,0.4888295422730632,-1.0176838723000001,-4.1669331926,0.5482298379,18.0,1.6946878874000002,0.4683397852,2.3119982115,-0.502775086,2.418787039,0.4071762489,1.9991626476,-1.1648465402,0.5012345679,0.1151323516,0.0035720988,7.0526605201,0.4642792117,0.2156002139,2.7940278551,0.2758719296,1.1915737321,-0.5712045349,284.5,6.3,6.9,455.1666666667,1.9655435033,0.3069956499,0.23645081308738694,-0.7740419901000001,328.8333333333,322.0,2.2089915625,0.30357597210000004,0.28737300126920323,-6.833333333300001,0.1553476851,0.2416978641,2.4742637905,0.3682548763,1.9784880938999998,-1.1189709353,-0.22325779399999998,1.7352788737,0.3147043215,1.8738507505000002,-0.43051125450000005,1760.4074074074,-2.0,8.0,6356.818181818199,-0.4465891254,-2.937792820946367,0.6506626944,0.28770505080000003
s596,1.6872284477000001,-0.5663916552,0.038172706300000005,2.18381334,1.35,19.2727272727,7.9173216863,29.6666666667,15.9631929579,-0.5095022247000001,-1.0216944491,3.5849472905,0.3989617831,2.157521462,-0.6206837238,-9.121169200749152,-6.098223061733371,-5.29929440369342,4.6575854687,0.268221035,1.3845326538999998,0.6666666667000001,0.1666666667,6.75,0.1333333333,2.0,-0.0040200000010000006,-3.0,9.6666666667,0.0557595993,2.0,-0.004029086702999999,-2.4745409015,0.2743607464,0.5524072794,8.5,6.2,2.6408914012999998,0.31010612390000003,2.2895619333000004,-0.1305026599,0.6111111111,-3.7722380483999998,-1.0164610146,0.33223158610000003,4.6556717651,3.7224851527999996,0.06827677060000001,2.8812607632,-0.6968457445,3.0769339562,185.0,25.7627506452,0.3968411315,9.0,0.9441162109,0.0011031466,0.95,0.000974024,0.4722222222,-5.683013884981212,-4.625581180301964,-4.625581180301964,0.3703703704,-0.3988221375,-0.1304317953,0.1241289546,0.374120780644,1.3776786391999998,-0.275622391,5.8313935992487504,2.3509024771,0.286922262317,0.9264765108092282,-0.2359313846,-0.6271976382000001,0.5132702097999999,11.0,1.6284271455000001,0.47539468479999997,1.8946798254,-0.38036722729999994,1.9892495146,0.3983464563,1.6038397231,-1.1637193973,0.3524590164,0.0404971811,0.0018084224,2.646669937,0.4419907125,0.170516607,2.6966396346,0.28794837,1.3760983236000002,-0.3248305194,338.0,5.6,5.2,333.1666666667,2.0157436314,0.34223202070000003,0.3583506952129458,-0.6196925467000001,116.5833333333,346.3333333333,2.5563432841,0.1821150401,0.6574279772317836,24.170833333333,-0.5930008950000001,-0.2113339991,2.5104954698,0.30652416400000004,2.1564553776,-1.1620580343,-0.0523041361,0.9701340957,0.0198390532,2.1494308166,-0.27819081290000003,2432.3666666667,-4.0,10.0,5453.5,-0.8697115321000001,-2.737161786837356,0.43059535179999997,0.3350592382
s597,2.3591028512,-0.6472568550000001,0.1450258875,1.6255851293999999,1.5,33.15583670555901,10.235488551951004,21.919452098689014,6.618155291821999,-0.2477245756,-0.9930866654,3.5776395387999997,0.3650488809,1.6770731784,-0.3129795718,-6.593367548305894,-6.533356572973305,-4.651541403170214,4.41072007,0.23984317489999998,1.650060345,1.0,0.0,3.8333333332999997,0.025,2.0,-0.013999999999999999,-1.5,13.083333333299999,0.052738095199999994,2.0,-0.0085095238,-2.455952381,-0.0410279348,0.7009785982000001,7.6,7.8,2.2116165314,0.40218877659999996,1.9402750937,-0.31060342620000003,0.19444444440000003,-4.2793589337,-1.0015878622,0.1910395678,4.9380558016,3.5074260557,0.16361924449999998,1.6670042882,-1.0170844173,3.9312389163,191.0,-31.606140554099998,0.3994728374,2.0,0.5,0.0011407438669999994,1.0,0.0011123861,0.5833333333,-5.553730190361736,-4.625581180301964,-3.6646748864517766,0.44444444439999997,-1.3606195599000002,-0.1148237634,1.9193111577,0.35954535909999996,1.3561413309,-0.33611085620000003,5.819588248175467,3.687751472,0.3057444238,0.5276589695174297,-1.673260854,-19.8106532044,0.41096354590000006,15.0,1.5263699785,0.4474102579,1.9298080509,-0.4377475696,2.8180998969,0.3879787349,2.0509781003,-0.6279157793,0.3830845771,0.0770464072,-0.0013807717999999999,7.1520603186,0.6030937967000001,0.1396800453,2.6243921266,0.12623302490000002,1.8775750521,-0.5640263958,278.5,7.1,6.3,287.08666666667307,2.8874847611729986,0.3247188060589999,0.48423401635094704,-0.7382957427170004,173.5,242.0,3.0228184699000002,0.33018429969999996,0.4935852621827887,68.5,0.47145780020000005,0.4207534753,2.9809520255,0.3174943328,1.9888659919999998,-1.2883607514,-0.1267299641,1.5593561834,0.30988417149999997,1.5296840635,-0.2906545396,2684.1,3.0,9.0,3957.25,0.2614817356,-2.628003564205624,0.8223739102000001,0.2226261365
s598,2.8562960498,-0.4162556967,0.1301789202,3.1348895064,4.05,47.95,9.281985949,21.875,6.731765493999999,-0.4964912533,-1.0750038843,4.5012204721,0.4194510975,2.2845192171,-0.7747380205000001,-8.012703899870653,-5.228435397092515,-4.199705077879926,4.1261217131,0.3303799927,1.5688034554,0.8333333333,0.1666666667,4.4166666667,0.0166666667,1.0,6.505213035000001e-19,-1.75,8.75,0.1406779661,0.0,0.0013975904,0.0370635083,0.1611879956,0.8277198984,8.5,8.7,2.2471709958000003,0.477567665,1.8658639415,-0.2526545314,0.3888888889,-2.8295109374000003,-0.42852357840000005,0.1910395678,4.9380558016,4.1573407317,0.048970831500000006,3.6425275167,-1.1652624446,3.6348828618,188.0,59.8991114415,0.8568707964000001,6.0,0.7000000000000001,0.0012290856,1.0,0.0010821713,0.7777777778,-7.365900695568905,-7.824046010856294,-5.553730190361736,0.7037037037,-0.6005869772,0.34795642159999995,2.1250787407,0.5007637321,1.7061680486000002,-0.3780994169,5.741399338227508,5.0665290251999995,0.31778592370000003,1.0754602000760765,-1.3842712463,-0.17772035504499978,0.4800360278,15.0,1.6210932233000002,0.5337796081,1.8422387291,-0.4977314229,4.5555443306,0.5092830068,2.1935256512,-1.6955835444999998,0.44360902259999996,0.0517998603,0.0017890419,8.4810492039,0.6465672475,0.1783994452,2.953409319,0.3093343489,1.4056139085,-0.7174431525,344.0,6.6,6.8,294.6666666667,3.8230018069,0.3522219435,0.7804517053608898,-0.8118078247,275.8333333333,329.1666666667,4.385763045,0.3192348667,0.7771294529785635,53.3333333333,0.8170470654,0.545804038,3.7448437549,0.36330440229999994,2.5166240167,-1.3040867433,-0.0997094511,3.1406318514,0.3921198502,1.7403398688999998,-0.25412705220000004,1993.8484848485,1.0,10.0,3809.25,0.4995132087,-2.693080728135404,0.8588102445,0.16933461219999998
s601,2.7152286505000003,-1.0128178054,0.0317542184,2.3441483145,1.4,40.7647058824,2.7048431508,25.684210526300003,1.2495613265,-0.7463998612,-1.0304071962999999,3.2948505633,0.35585660210000003,1.6821168055000002,-0.8029968603000001,-9.372726369133384,-7.315573002320581,-3.083582069554997,4.536248405799999,0.2497369528,1.5829030732,0.0,0.5,13.083333333299999,0.1916666667,1.0,0.0016666667,-5.916666666699999,13.791666666700001,0.11803686272200002,3.0,-0.0168414634,-5.7378048779999995,0.1653534738,0.6181873585000001,6.5,6.2,1.7360336322999999,0.4126633678,1.2858347448,-0.11476943630000001,0.2777777778,-2.8129758691,0.5606969017,0.0,5.320134937200001,4.3287884731999995,0.1160822715,2.6683437377000003,-1.4375347416,3.0903382679000004,210.0,2.3916188301,0.3492235958,5.0,0.6778330922,0.0006345731000000001,0.9650390625,0.0008969201000000002,0.44444444439999997,-4.625581180301964,-3.6646748864517766,-3.6646748864517766,0.3703703704,-1.1330253198,0.2474792997,1.6659023628,0.3563852198,1.8332706416,-0.26405648870000004,5.566434283504979,3.9204145516000004,0.3003140736,0.3813015321349074,-2.2373580877,0.9789463121570005,0.29515413170000004,7.0,1.6665794816,0.4733806409,2.3770010368,-0.4629916121,2.9488662699,0.43465853950000005,1.2225077218,-1.7081242018,0.4926470588,0.0581785404,0.0014946517,4.6807440005,0.34387089159999995,0.17784142530000002,2.2106738403999997,0.2860002947,1.1982002661,-0.9731102404,304.5,6.0,6.4,251.1666666667,3.1302316289,0.324652863,0.28162549787596153,-0.7704755366,246.0,240.6666666667,3.3994958037000003,0.3417099839,0.3142253586108619,-5.3333333333,-1.1300193473,0.6014001788000001,2.1602480029,0.3325671001,1.7757725487,-1.0636610645,-0.09567667,2.5199851263,0.3166967512,1.3052844645,-0.3121490873,2556.869047619,-3.0,6.0,5522.0,-0.9466213389,-2.2658219962034525,0.8257162117,0.3578093886
s602,1.840500200819,-0.4508642364030001,0.052803644684,1.810158767607,1.5004999999999993,21.454700157696,8.813241018790999,20.322465275930995,6.794105092400996,-0.4695983431450002,-1.0026049117150004,3.2158069094320005,0.34668793289100003,1.733168787804,-0.7330357536830001,-8.418511829293264,-6.7301179739435915,-4.270875101226676,3.22346215662,0.26435767279199995,1.4204011578310003,0.5416666666619998,0.286666666662,17.9166666667,0.1166666667,0.0,-0.005,2.0833333333,10.714204545453004,0.040357839743000015,0.32,-0.0006664754080000008,-0.7172591937210002,0.13289483624799994,0.3604074106689999,5.2,2.8,-0.0451067655,0.3725120738,1.3182623661,-0.3831554216,0.3697222222230001,-2.0027586293949997,-0.7440955264579999,-0.14089062723699994,2.8745771560690003,2.072217310949,0.15235278606099995,1.75445299214,-1.0324765642520004,3.142001817291,113.0,6.220789838994,0.3094043110010003,5.84,0.6712347465680003,0.0012643908650000007,0.7570804371850001,0.0013674335099999998,0.5202777777789999,-4.971671929082746,-3.9442679709956376,-3.3988142582386267,0.23370370370599994,-1.077251270533,-0.1970405691000002,1.027850558777,0.375841605769,1.5468156237,-0.390650185812,5.768740985439124,2.196096676190999,0.284190242513,0.42774559120592337,-0.6554947644290003,-0.6643240882160003,0.402628730605,0.0,1.1947251060009991,0.44804190932200016,1.9932873907260007,-0.4395343285389999,0.39301762799999995,0.39247616360699994,1.7257656300000002,0.0467965778,0.4096396817460001,0.033593759780000024,-0.0006337265950000004,6.794816843108001,0.4840208309469997,0.12556285698699998,2.405756095987,0.2769631565680001,1.3475043829390003,-0.6066922118970003,325.08,5.919999999999997,5.434000000000003,326.053333333336,2.1515982813620003,0.3227730294299998,0.3707932649112036,-0.633824570357,286.4475000000101,316.055000000002,2.4356546117469997,0.28684975468100016,0.4525941266271633,47.21083333334402,-0.026673908090999992,0.06921484508200001,2.123146495151,0.330194200669,1.7640299509799988,-1.0263022281360001,-0.08535293729600002,1.3006114580540007,0.163082058943,1.7538241114599995,-0.29523727187300003,2161.462550079525,6.8,7.6,3553.8411742424278,-0.280237767718,-2.7814543844937543,0.11175146679999999,0.3922665156
s604,2.3387216741,-0.5427686305,0.3023735336,2.1554630023,2.3,27.533736202361013,10.118644543855003,23.35410578405502,7.457365289789998,-0.7767298127000001,-1.0278600348,2.7492571985,0.4427323749,1.6989214326000002,-1.1788755196,-7.9088539082003715,-4.660387051735295,-2.84286031208154,3.2203493216,0.3043794246,1.6174273927,0.8333333333,0.1666666667,6.416666666699999,0.15,2.0,-0.011333333300000002,-3.0833333332999997,22.3333333333,0.09678631050000001,1.0,-0.0016777963000000002,-3.030884808,-0.0370923044,0.9390055425,5.4,6.5,0.9181009983,0.4381744559739999,2.3481745416,-0.2753021767,0.11111111109999999,-0.8949806782999999,0.6371544183,0.1932209246,4.933693088,2.7438196488999997,0.0044814763,2.9816590385,-1.3646783862,3.2360509786000002,152.0,1.2928725743,0.043806033099999996,4.0,0.7093933105,0.001112913,0.9984375,0.0012993308,0.5,-4.625581180301964,-4.625581180301964,-3.6646748864517766,0.4074074074,-0.8424886090000001,-0.13225499,1.3028513935,0.5697072572999999,1.6489349608,-0.45934678549999997,6.0863958672751926,2.129729521,0.2957998023219999,1.100856335310977,-0.6939091608,-0.99184980111,0.6425593632000001,5.0,0.9155323239,0.4472579147,2.092073566,-0.27175146829999997,2.8619201026999996,0.4617168322,2.2575681639000003,-1.3190643995,0.4679802956,0.0371591321,-0.0050757842,3.2248325743,0.5963453786,0.4169382871,2.8789331163,0.3911331671,1.8754577258,-0.7910593261000001,390.0,6.1,7.1,339.3333333333,2.1183340807,0.32705890670000004,0.5408863220366492,-0.6919134572,340.1666666667,341.6666666667,3.1238142967,0.3669063135,0.5980060772063917,1.5,-0.5126501332,-0.1940218366,1.6881595641,0.42432541520000006,1.7665974203,-0.9707500320999999,-0.1203711172,1.15515777,0.0239528873,2.3255843712999997,-0.2630284268,2364.119047619,19.0,6.0,4042.9166666666997,-0.3076502272,-2.64182353080763,0.7881954644,0.472142462265
