,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,writing_task.neutral_probability,writing_task.positive_probability
s027,1.1691152206689994,0.2514758885,1.5108770137,3.25,-31.1904761905,-0.30000000000000004,630.0,-24.4444444444,-0.4,410.0,-0.28455512,-0.8519886018,4.0756678223,0.33043480210000004,2.2928985804,-0.885752881,-0.006058485000000001,-0.014902055739000006,-0.09134954835200004,4.9972675298,0.2702945034,1.6513280952,0.6666666667000001,-0.1666666667,15.9583333333,0.02162500000200002,2.0,-0.006366666673000002,-1.2083333333,12.0416666667,0.18485064010000002,1.0,-0.0021463117,0.1062792115,-0.1627840879,-0.6051033191,8.3,7.1,1.8474634908,0.4107020616,1.887535033,-0.5656181443,0.0277777778,-0.0312445641,0.1623802343,0.9879518072000001,3.0679161278000002,0.079023589,2.119413068077,0.9142857143,162.0,6.0,0.6397562981,0.0015567866,0.7121877670000001,0.0018455326,0.6111111111,-0.1265219767,-0.06403124240000001,-0.158113883,-0.8286510153000001,2.0770574468,0.344350284,2.1945340503,-0.273681393,-272.6666666667,2.2114082649,0.1970773784,2.2114009162,37.0,129.0,11.5278362609,-5.93406329,0.3198007084,10.0,1.6684007819,0.5595409325,1.8773244845,-0.2613123607,2.2720375717,0.3476853066,2.5493318666,-2.0931683527,0.5195121951,0.1228237996,2.6023419948,0.28669628340000003,1.4557764159,-0.4349080535,302.5,6.5,5.5,-243.45666666666807,2.9843716144619985,0.3149322903249999,1.651623959839,2.6806176531,0.3022940481,2.0202873516,-1.0314766442,-0.5157745588,-0.4143991434,1.3878619203,0.23891709090000002,1.9457293499000001,-0.1371562664,0.1593816682,1881.7376190476,-15.0,6.0,2627.5,-0.7071919596,0.0623281997,0.1994604062,0.39397016760000003
s028,0.6697739981,0.0261239818,1.8384229726,1.8,-50.3157894737,-0.36666666670000003,905.0,-34.0,-0.4666666667,503.0,-0.3396014677,-1.3031544493,3.7499751419000003,0.3393351967,1.9133753333999999,-1.5437564966,-9.124360000000001e-05,-0.0016112366,-0.0293183594,2.1653668321,0.2717567591,1.3241329944,0.33333333330000003,-0.1666666667,11.280000000006003,7.077671782e-16,2.0,-6.0715321660000005e-18,-1.0,28.8333333333,-0.0873801221,1.0,-0.0017288579,-2.5185265911,-0.024695031200000002,-0.1521868492,8.3,7.1,2.0019357536,0.3790934702,1.9630514203,-0.9485567876000001,0.1388888889,-1.1340688869,-0.3699516131,0.8230519481,1.8950731893000001,0.14677766620000002,2.2598004518,0.9714285714,118.0,3.0,0.8533126831000001,0.0022778014,1.0,0.0022514238,0.5833333333,-0.06403124240000001,-0.0256124969,-0.0256124969,-0.7125029454,2.0915231061,0.4585530989,2.0322569639,-0.35820537350000003,-322.0,2.4748085711,0.2915672714,1.3852225671,-21.0,77.5,33.0452822761,-32.0621589797,0.48432170150000003,3.0,1.8582684291,0.5003269071,2.0791955397,-0.49311678330000003,1.7513701013,0.41490912849600003,1.9383487559630002,-0.6153833078000001,0.4781491003,0.058141358100000005,3.2227377487,0.31855366420000003,1.3845145226,-1.0995290417,371.5,6.4,5.0,-297.3333333333,2.978663852,0.34919459410000003,1.7229048175,3.7242049463,0.32511602710000004,2.3392544115,-0.6337219424,-0.0880431646,0.2088546111,1.5496835537,0.054592341100000004,1.8422653711029997,-0.38154318660000003,-0.4703079705,1892.8980952381,-10.0,8.0,4842.9166666667,2.295959418,0.7918820212000001,0.8843044641000001,0.4155161321
s029,1.0186701969,0.0275368263,1.5412931082,2.8,-46.6666666667,-0.4,800.0,-27.3333333333,-0.5,370.0,-0.5067906942,-1.5227802713,3.3213354881,0.3861706335,1.4004298651,0.2922326514,-0.0003154146,-0.0003020697,-0.0024433594,3.7388279498,0.2580338546,1.4976566756,1.0,-0.0,4.875,0.10129166666999995,3.0,-0.0121666667,-1.875,8.5833333333,0.116317679205,3.0,-0.004909705194999999,-2.9001182033,0.0488498114,-0.2329862402,5.5,5.1,2.0576693278000002,0.4427687507,1.6606713788,-0.032125141,0.6388888889000001,-2.7986241535,-1.8193207281000001,0.8149350649,1.7848304404,0.0773440477,1.6333120941,0.6222222222,169.0,2.0,0.7112513065,0.0016293128,0.9984375,0.0022827959,0.5833333333,-0.0100619225,-0.009797959,-0.0038729833,-0.6883835654,1.0179956069,0.46003528660000004,1.7324503162,-0.4042724281,-261.0,2.7856634387,0.3222994335,1.2461277923,9.0,-1.0,-5.5529828028,9.6152645245,0.42228064730000003,8.0,1.7335430488,0.4888504785,1.5563973194,-0.1202330553,2.6788425598,0.3781057997,1.2376792578,-1.6824916598000001,0.40097799510000004,0.0245660364,3.1321139179,0.2983899264,1.1242549378,-1.1718008058,305.0,6.5,4.6,-255.6666666667,2.0338828032,0.35843462470000004,1.254442242,1.7523939903999999,0.3623965873,1.5870723606000001,-1.2205329045,0.0492616368,0.18691342430000002,1.7105848798,0.3709763882,1.5613293782,-0.25644531460000003,-0.4700969358,1423.7600559163,-23.0,7.0,2496.25,3.5131664475,2.4001654213,0.8146709535000001,0.2965616559
s032,1.0935623961,0.0068443456,1.5260155552999999,1.85,-41.5185185185,-0.1,1075.0,-28.5333333333,-0.5,398.0,0.0338685109,-0.4143828933,4.5888501184,0.33308729870000003,2.8038744148,-0.4894544444,-0.0007426091,-0.0018648987,-0.0145810547,6.3058414305,0.27794362980000004,1.9707487051,0.5,-0.1666666667,10.2916666667,0.07083333330000001,2.0,-0.0178333333,-6.2916666667,8.75,0.0034749035000000003,1.0,0.0003243243,-2.7432432432000002,-0.49727569110000003,-0.689964718,6.2,5.2,1.0222117843,0.3615994106,1.5900391208,-0.47075592389300025,0.5,-3.9970965083000003,-0.2377482769,0.9772727273,2.9197726235,0.046106399900000004,2.1365624962,0.8857142857,218.0,9.0,0.6912605286,0.0017405018,0.94556427,0.0026067086,0.5555555556,-0.0015811388,-0.0038729833,-0.009797959,-1.656631259,2.172428756,0.3718956668,1.5949516305,0.027360485900000002,-284.6666666667,2.8755383977,0.3133293339,1.2975081045,-3.5,86.5,34.019661174,-26.539241408,0.4311000155,3.0,1.4553205854,0.4202158049,1.6344901843000001,-0.7129152154,3.0795272423,0.4218990649,1.8668700403,-3.4535485596,0.4210526316,0.0370879633,3.8262547779,0.2951101284,1.3924449506,-1.7358026072000001,267.0,5.1,5.4,-215.5,3.9525114879,0.3396642042,2.1278270809,3.1738620031,0.3300828878,2.0187480396,-1.6492835291999999,0.2480416792,-0.7369183319,0.6457491841,0.1325758723,1.4197254851,-0.3106606248,0.6552137373,2014.0083333333,-10.0,9.0,3385.75,0.032037165,1.118814996,0.5838859863,0.45009817890000003
s034,1.2411933304,0.009457376,1.8650920402,2.35,-30.4347826087,-0.2333333333,671.0,-21.875,-0.2,500.0,-0.3031540996,-0.6888837228,3.5137980438,0.37305480350000003,1.7365105253,-0.6229073303,-0.001917190984,-0.012834587902999994,-0.091123835464,5.4150384106,0.273070882,1.4505052715,0.5,-0.33333333330000003,13.3333333333,4.0245584639999997e-16,0.0,-0.0033333333,0.4166666667,19.9583333333,0.3116161616,3.0,-0.0067979798,-4.8838383838,-0.21317306960000001,-0.7022115203,7.3,5.9,2.5943367637,0.3516140223,1.8940708623,-0.7858186114,0.0277777778,-3.0984813487,-0.48810449320000004,0.9540229885,2.2638440546,0.007831610000000001,2.0420151633,0.9428571429,175.0,10.0,0.8817337036,0.0019487654,0.8925781250000001,0.0014959381,0.6666666667000001,-0.158113883,-0.07727060320999996,-0.158113883,-0.6062704098,1.3702966805,0.3374899025,1.8830546784000002,-0.7114594877,-350.3333333333,2.5728076532,0.2889233452,1.3651949793,4.0,74.0,1.7213659021849994,-0.08685877319900012,0.5661983774,10.0,1.7910144940000001,0.4036153021,1.7010191415,-0.2923793946,3.1904802342,0.36032938810000004,1.2421790717,-1.7949517704,0.4060913706,0.063498685,3.9186247168,0.23779378510000002,1.6301079887,-1.0825434069,263.0,5.8,6.2,-259.5,2.9394805022,0.31842714980000003,1.5698274561,1.8868862116,0.2807908226,1.7975990052,-1.2622344875,-0.6506798522,0.08284991400000001,1.3379056624,0.307916776,1.5239291898,-0.44569739210000003,-1.2401826716,1730.1296296296,-12.0,9.0,2924.3333333333,0.5792714050000001,0.4326679308,0.1633008377,0.2327784336
s042,0.8037022128,0.22829604320000002,1.7474205999999999,1.9,-40.1111111111,-0.4,670.0,-21.85,-0.33333333330000003,412.0,-0.2445312262,-0.6079372901,4.1122498292,0.3436617474,2.6544867521,-0.8759926915,-2.26777e-05,-0.0004749298,-0.0027861328,4.4821703507,0.24655203690000002,1.5219133402,1.0,-0.0,18.2916666667,0.0208333333,2.0,-0.0061666667,-2.2083333333,16.4166666667,-0.0099045346,1.0,-0.0048591885,-2.9868735084,-0.056795091400000004,-0.8901018633000001,6.8,4.5,1.7068358314,0.4667780989,1.6155585764,-1.3545025306,0.6388888889000001,-2.682415475,0.15256572070000002,0.9770114943,2.2891890494,0.0146455644,2.4510242313,0.8571428571,212.0,4.0,0.6439033508,0.0015689726,0.9070724487,0.0023141029,0.6111111111,-0.0006324555,-0.0015811388,-0.0015811388,-1.346081523,1.6628720266,0.4136995137,1.6341950519,-0.45548105050000004,-348.8333333333,2.7689081039,0.3157439885,1.2056149436,-39.5,88.0,-6.0651991879,11.8336608023,0.6039502739,15.0,1.5901983198,0.5200244540000001,1.5120304941,-1.0875612633,3.2051982749,0.3864816964,1.8394628621,-1.4335052591,0.5012285012000001,0.08628795800000001,3.4120916978,0.3559564703,1.2354305242999999,-1.5686979298,314.0,6.3,4.8,-286.0,2.8362540227,0.3142729044,1.4208004992,2.9359024187,0.3975531127,2.0375420467,-1.1705657034,-0.7153241227,-0.0438582534,2.0570737417,0.3283019799,1.4519890302,0.3448959995,-0.39327161780000003,1504.4027777778,-21.0,7.0,2478.25,3.4332042276,1.9428660067,0.8596626666,0.1813954842
s047,0.6839022156,0.25025603350000003,1.5794288643,1.45,-40.5909090909,-0.2666666667,852.0,-25.5,-0.2666666667,538.0,-0.2060683257,-1.9509862806,3.4337587304,0.3916826459,1.2835089551,-0.8053714740000001,-0.0003593296,-0.0009210129,-0.1093574219,2.2083068763,0.2191202365,1.4875840522,0.1666666667,-0.33333333330000003,6.875,0.07083333330000001,1.0,-0.0035,-1.9583333333000001,21.1666666667,0.18389154700000002,2.0,-0.0011797676,-4.7304625199,0.4101604495,-0.592538448,8.3,7.0,1.8972035237,0.3593224691,1.9539621485,-0.5155594877,0.0555555556,-1.9841994417,-0.7516189716,0.7770114943,2.2205785082,0.23093255570000001,1.504195489,0.7142857143,207.0,4.0,0.5952996135,0.0008040668,0.9988281250000001,0.0016765831,0.7222222222,-0.0250474647,-0.009797959,-0.0256124969,-1.3111290196,1.657456704,0.3616305628,1.8116231363000002,-0.1301487389,-314.5,2.4317633166,0.2942582891,1.8324813877000001,-16.5,255.5,16.3366716618,-14.1879178996,0.3373905766,14.0,1.4709074729,0.5420848981,1.5531776546,-0.8074879818,2.9525814845,0.43954142560000004,1.6455371716,-0.9373244043000001,0.5894206549000001,0.019328318100000002,2.3847676204,0.2648137124,1.1037717862,-0.7798087677000001,340.0,7.2,5.8,-241.8333333333,1.6069485898,0.30847180323,2.1498588947,1.9372949047999999,0.3757576405,1.4742610159,-1.9019591715000002,-0.1607157424,-0.8046539302,1.3244812465,0.2609487915,1.8825917238,-0.464164318,0.41384889690000004,2049.6060606061,3.0,11.0,4247.8333333333,1.9862125281,1.2324407257,0.8139128764,0.3856622834
s049,0.9066496444000001,0.042556860700000004,1.4982385315,1.7000000000000002,-38.875,-0.2,883.0,-22.2222222222,-0.4,385.0,-0.6172413961000001,-0.9541749616,3.5598822915,0.3072160268,1.5992357442,-1.0625550628,-0.0008616114,-0.011632096159,-0.0370634766,4.3334515764,0.2546146775,1.6744367365000001,0.5,-0.33333333330000003,21.6666666667,5.551115123e-16,1.0,1.3444106940000001e-17,-3.3333333333,23.0833333333,-0.07124373960000001,1.0,0.0022971619,-3.333263773,0.1363329584,-0.274128234,7.5,5.7,1.5938576155000002,0.3746818987,1.8302969433,-0.6893295306,0.0,0.2920724729,-0.8291179550000001,0.5511363636000001,1.7452083975,0.2345111688,1.5268548219,0.8253968254,182.0,4.0,0.8771240235000001,0.0021191442,0.9288574219,0.0018760755,0.6388888889000001,-0.1265219767,-0.06403124240000001,-0.06403124240000001,0.0871317508,1.6644826093,0.3594148129,2.017523638,0.045746514700000004,-244.0,2.8970138885,0.3091803831,1.7674992804,-3.5,139.0,5.123289065731,-2.439393490254001,0.48077018730000004,6.0,1.0957031471,0.37160515040000003,2.216085358,-0.48818512820000004,3.593420549,0.41007323640000004,2.3604385534,-1.7647951771,0.42997543,0.060805280600000004,3.1050051775,0.2685309602,0.9744186678000001,-2.1949032202,307.5,4.4,4.4,-227.6666666667,2.3322051648,0.20484851710000002,1.9500695484000001,2.489250249,0.32451017660000003,2.062525169,-0.031866514,-0.2125461565,-0.9403136864,1.9647608602000002,0.3049066724,1.7453897922000001,0.0209105014,0.0899276754,2524.5285714286,-1.0,4.0,7185.9090909091,-0.9175154718,-0.5831462853,0.7240277894,0.5724588484
s056,0.4600355457,0.23471756500000002,0.9520764274,1.4,-33.8823529412,-0.4333333333,550.0,-33.3333333333,-0.4,560.0,-0.2797097791,-1.5693369039,3.1539046883,0.37587152160000004,2.0402210761,-0.5102175772,-0.001032212,-0.0015562592,-0.0128251953,3.9902100132,0.2768473998,1.3297979954999999,0.5,-0.33333333330000003,6.9583333333,0.1791666667,3.0,-0.0081666667,-1.375,6.9583333333,0.1140444894,3.0,-0.0077617796,-1.7861476239,0.6921011557,0.1746813334,9.1,4.2,2.5964900798,0.4708816873,1.7915643863000001,-0.4128041834,0.1388888889,-0.8580687936,0.26352507933200003,0.9545454545000001,2.239898155,0.2377504669,1.3275429402,0.7714285714,168.0,3.0,0.7169906616,0.0008441752,0.8781661987,0.0012184429,0.5833333333,-0.009797959,-0.0256124969,-0.06403124240000001,-1.0551051785,1.7765055201000002,0.37483635060000003,1.3894175479,-1.0328297638,-383.6666666667,2.5025466312,0.3070486136,1.7986098423999999,2.0,198.0,3.862201264170999,-1.4925324964249995,0.5414815306,9.0,1.4158217808,0.4832854085,1.8045637898,-0.6143408465,2.5029720151,0.4592618529,1.6575750941,-1.649325677,0.3234567901,-0.0036786456,2.5528646592,0.2857119821,1.1427572498,-2.0640693456,307.0,5.3,4.3,-324.3333333333,3.406417192,0.3343555272,2.5284140357,2.2111257245,0.3551869064,1.6731391081,-1.2666227171,-0.4181558361,-0.2746392478,1.0429501901,0.36280748690000003,1.3416280493000001,0.1754469894,-0.0863606585,2580.6662306284165,6.0,4.0,5254.8333333333,-1.7934291975,1.9948841537000002,0.6312365674,0.6286651945
s060,1.6301130911000001,0.3699160018,1.4776373255,2.8,-46.1904761905,-0.30000000000000004,940.0,-27.6315789474,-0.36666666670000003,500.0,-0.6115160540000001,-0.9930625455000001,3.7151660786000003,0.3815551957,1.7721711200999999,-1.1865574024,-0.0037554623000000003,-0.009228485100000001,-0.0059375,5.1594637092,0.2995800255,1.2060325687,0.8333333333,-0.1666666667,3.4166666667,0.0083333333,2.0,-0.0043333333000000005,-2.5,4.5833333333,0.028429181100000003,2.0,-0.005148547000000001,-2.9857752489,-0.0277628893,-0.7041259941,9.8,8.9,2.6784252531,0.4560792001,1.6566918997,-0.1555657727,0.30555555560000003,-3.3045752223,0.33327781300000003,0.9885057471,3.3472414635,0.23994418080000002,1.9234395618,0.8571428571,227.0,8.0,0.9780029297,0.000738817,1.0,0.0012268222,0.8333333333,-0.009797959,-0.009797959,-0.0250474647,-0.6133796903000001,1.9211364734,0.39249734620000004,1.7629668379,-0.5440122317,-390.0,2.8767085725,0.3720102597,1.1832225475,-19.0,9.0,19.9986676913,-10.1594243612,0.43134048620000004,17.0,2.2640941006,0.5521069388000001,1.2805425182999999,-0.2512849896,3.417083447,0.41693627040000003,1.3840159672,-2.1744018069,0.5243902439,0.0556777134,3.4782243122,0.3247081765,1.528643873,-0.8719563678000001,311.5,7.7,7.0,-260.8333333333,4.5035012899,0.38788659010000004,1.8020588132,3.5753932444,0.3582028927,1.3467394016,-0.9319585319,-0.5645211289000001,-0.4918640744,1.9496885847,0.3848536211,1.507332353,-0.5953364719,0.3338642678,1940.3598484848,-5.0,10.0,4188.5833333333,0.9715028114869999,2.0872236821,0.22110841320000002,0.18655844900000002
s062,1.0524983367,0.29066172900000004,1.4600188442,1.85,-27.68,-0.1666666667,659.0,-27.0,-0.33333333330000003,534.0,-0.1287146124,-0.3802358362,2.9062319108,0.37762239712399986,3.521672761,-0.25095163670000004,-0.0008358361,-0.0012967911,-0.0039726563,2.546265295,0.2411404281,1.6393214631,1.0,-0.0,5.0416666667,0.1125,3.0,-0.0055000000000000005,-3.2083333333,4.2916666667,0.0437513421,3.0,-0.001972944,-0.8563452867,0.0113237105,-0.8841008293,7.9,10.2,1.7364588805999999,0.4686317337,2.0777573121,-0.3765650049,0.2777777778,-2.1796392186,-1.6082395636,0.9886363636000001,3.1527371971,0.3582849891,2.0797851631,0.7428571429,232.0,9.0,0.6622526646,0.0005414485,0.98203125,0.0006970711,0.5833333333,-0.0038729833,-0.009797959,-0.0038729833,-0.906007293,1.7534716009,0.4251330622,2.0837056684,-0.0466844118,-265.3333333333,3.1608793334,0.34277635440000004,1.2470038436,-33.0,-14.5,10.2295124979,-5.6417189698,0.42837922040000004,11.0,0.5601051996,0.5837620426,1.8658825905,-0.19214964180000002,3.1359179218,0.3932607178,1.8674389527000002,-2.5481838674,0.4729064039,0.0546069472,3.0102490534,0.2864761892,1.3586082573,-0.20195345990000002,383.0,5.2,4.7,-242.3333333333,2.4634817326,0.3558977836,1.2451620913,2.5587775334,0.3698340015,2.2886957434,-1.2795453601,-0.6897569124,-0.0871040089,1.2020793966,0.09153957830000001,2.2509681501,-0.2748534501,0.059384846500000005,3714.2604166667,-5.0,4.0,4417.75,-0.49970634070000003,2.9097898438,0.15076885110000002,0.36121579530000003
s063,2.0415953766,0.3082779088,1.1599456959,3.25,-35.5217391304,-0.2333333333,779.0,-35.2941176471,-0.4333333333,574.0,-1.0148917815,-0.1880546741,5.2709417281,0.4209323303,2.0638535571,-0.7286290633,-0.0017710469329999998,-0.0339606934,-0.1528984375,6.1070049434,0.28955219600000004,1.6426114546,0.1666666667,-0.33333333330000003,15.1666666667,0.1333333333,2.0,-0.0026666667,-3.1666666667,11.1666666667,-0.0321558944,1.0,-0.0016212154,-3.7198840455,-0.23120446860000002,-0.7315660081,9.7,8.7,2.1222241332,0.41840811050000004,1.9895773009000002,-0.4300655941,0.0,-2.5861145612,0.30995763260000003,1.0,2.2935999569,0.011544374900000001,2.2733804042,0.7555555556,220.0,7.0,0.6812107086,0.0011611484,0.8674608231000001,0.0011635514,0.6111111111,-0.06403124240000001,-0.06403124240000001,-0.158113883,-1.2347488815,1.8048022713,0.5292445707,1.9257744602,0.0777060027,-345.0,3.5428073304,0.328592844,1.5357052687000001,-14.5,2.0,-2.3742703251,3.7818394347,0.48883242470000005,5.0,1.9443995774,0.4180136082,1.9877802443,-0.4170360571,2.5204456842000003,0.4087340101,1.4664229525999999,-1.1687848527,0.43627450980000004,0.0276097124,2.6927438163,0.2806477489,1.114842219,-0.9700184928000001,335.5,6.2,5.0,-288.1666666667,3.3624426718000002,0.36813637320000003,1.4246435049000001,3.5602336373,0.343321129,1.8578785054,-0.7307239449,-0.0159549358,-0.09717430710000001,1.5836598155,0.3377715396,1.5507578486,-0.0585628258,0.2721122427,2115.5138888889,-0.0,12.0,5250.6666666667,-1.0411802396,-0.22778393090000001,0.2140035744,0.2998939556
s065,0.6209391371,0.0003168027,1.6252729892,1.55,-38.4444444444,-0.1,1000.0,-17.8,-0.33333333330000003,318.0,-0.5970862727,-1.2939048711,2.5910396393,0.3210812643,2.088051967,-0.48990169720000004,-6.64845e-05,-3.9678e-06,-0.0038925781000000003,2.5470455836,0.2085843565,1.7562154902,1.0,-0.0,10.5416666667,-0.07083333330000001,1.0,-0.0028333333,-4.2083333333,8.75,0.0655860349,1.0,-0.0016242727,-5.0727348296,-0.0135866224,-0.49848354440000003,6.6,5.6,0.49489444650000003,0.39140302834200014,2.2479977877,-0.0320972787,0.0,-1.8663418025,0.0808945999,0.8333333333,1.1187914646000001,0.17753001100000002,1.8006801314,0.3904761905,111.0,10.0,0.7056082725,0.0023534206,0.6159029007,0.0019315088,0.6388888889000001,-0.009797959,-0.06403124240000001,-0.0256124969,-1.1308791328,1.2002805132,0.3040309202,1.7585874495,-0.706239438,-278.3333333333,1.1140417566,0.3063884910209999,1.4283872936,38.0,31.0,4.231206861518001,-2.2018148716000003,0.3348619968,4.0,0.6414119564,0.4775455106,2.2806473839,0.0826564638,1.774041812,0.3766619901,1.7814020718,-1.2927836037,0.4202531646,-0.0142098881,2.3769294987,0.28412135380000003,1.4650440478,-0.6584570486,285.5,7.4,7.3,-250.1666666667,0.9257092806,0.304583727008,1.7436216056,1.0882959353,0.34505175800000004,1.7309156242000001,-1.4390702735,-0.2506719951969998,-0.21273531005900004,1.1082150076009993,0.16915452117500002,1.9267139307169996,-0.24709234830199997,-0.14891088610699998,1512.2,-27.0,5.0,1500.0833333333,0.8407826047769997,0.8174639885710002,0.4214680764,0.4849509644
s066,0.7223130587000001,0.2004343537,1.402639592,1.7000000000000002,-31.3636363636,-0.2666666667,660.0,-21.8571428571,-0.30000000000000004,443.0,0.2324321822,-0.6722869628,4.1775581079,0.37371083650000003,2.2486736426,-0.7477501550000001,-3.55155e-05,-3.71547e-05,-0.0557041016,2.7350404900000003,0.2534342248,1.7482627247,0.0,-0.8333333333,8.4166666667,0.033333333300000004,1.0,0.0003333333,-1.3333333333000001,7.875,0.0949570815,2.0,-0.0053716738,-3.4667381973999998,-0.35858785670000004,-0.724714163,7.6,5.3,1.8716604022,0.46674695460000004,2.7042849663,-0.6657141636,0.1944444444,-0.26152939940000003,-0.7189987823,0.7895114943,2.1946793899,0.27200854480000003,1.6500275954,0.8571428571,125.0,8.0,0.6908766270000001,0.0009390258000000001,0.7303400040000001,0.0010499531,0.6111111111,-0.0256124969,-0.009797959,-0.009797959,-0.5481793704,1.8307483991,0.37520503120000004,2.3191467293,-0.4315007832,-343.1666666667,2.943927433,0.4144993858,1.2769685344,-45.0,51.5,-8.0451334885,13.7161553444,0.6420575256000001,7.0,1.4109939382,0.6056626856,2.1073526499,-0.2461440838,3.068102992,0.4553559962,1.7332997088000002,-2.4891052012,0.5644329897,0.024132676800000002,3.0222457723,0.2573302081,2.115694675,-0.3145635512,424.0,5.3,5.0,-356.3333333333,2.5605367097,0.1812745577,2.6961630187,2.2822176809,0.3161544163,2.8271122291,-1.2868166921,0.0427418241,-0.0096141261,0.7492799129000001,0.0008656860000000001,2.2072622191,-0.4285185702,-0.24393937980000002,2316.1203703704,-11.0,7.0,3143.0,0.21438269780000002,-0.3609814471,0.8393306151000001,0.14297887080000002
