,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s369,0.3921016236,0.0056373521000000005,1.5271505311000002,1.4,-8.3076923077,-0.1333333333,206.0,-8.6296296296,-0.1,222.0,-0.0647037778,-0.0224959858,2.6664309579000003,0.41388031909999995,1.3879573293,-0.6931006966000001,-0.00132148911,-0.015232149743,-0.09474995851,-3.7333333332999996,-3.3571428571,-3.2666666667000004,3.5,3.0,4.0,2.5714285714000003,56.0,3.2082564457,0.3330299584,1.4273808327000002,0.0,-0.6666666667000001,10.916666666700001,0.05833333330000001,1.0,-0.0016666667,-6.833333333300001,5.708333333300001,0.0264377159,1.0,0.0007717944,-2.286628734,-1.0833333333,1.9090909091,-0.1097893492,-0.4884057621,8.9,9.1,1.7636002200999998,0.5287972192,1.6373377612,-0.8865561622,0.0,1.8333333333,4.3333333333,1.3333333333,2.3333333333,4.1666666667,4.6666666667,3.8333333332999997,4.8333333333,5.1666666667,1.6666666666999999,1.6666666666999999,3.6666666667,2.6666666667000003,2.3333333333,5.666666666699999,-1.3319633601,-0.5404151484,0.8279411765000001,1.4648128135,0.033347829,2.6826356939,61.111111111099994,-55.5555555556,-22.2222222222,4.5,2.0,3.625,4.5,4.125,2.7142857143,4.25,51.0,0.8571428570999999,32.0,196.0,9.0,-1.3125,1.7333333333,0.7332446337,0.0008505253000000001,0.8987304688000001,0.0013563794,0.3888888889,-0.07301898804700004,-0.1265219767,-0.0256124969,3.0,-1.119414259,1.2598461234,0.3680162535,1.5474242994,-1.0758203776000002,4.4666666667,-277.1666666667,1.5630409296,0.3310608322709999,2.0958796157,-8.0,43.5,44.0,1.4640590014,-1.0881678784,0.5709905453,6.0,1.2132901737000001,0.6061990687000001,1.3023559589,-0.4612299992,0.6666666667000001,0.6666666667000001,0.6666666667000001,0.9166666667,133.0,0.7000000000000001,0.8,0.9,0.4,3.3557348301,0.4261924537859999,2.0569720694,-1.0415557266,0.5037037037000001,0.0921792659,2.3559680341,0.34998013240000003,1.3187435381,-0.4337631673,391.0,5.1,4.5,-313.1666666667,-317.3333333333,1.6373389831999998,0.34386037986699997,2.1211657532,4.1666666667,63.0013888889,1.5371301696000002,0.40385491009999996,1.5584464741,-1.3862448116,4.0,6.5,3.0,4.5,6.5,-34.0,-0.2285098137,-0.7541276406999999,0.7030475468,0.2123690079,2.1074361845,0.0179488763,1.0458486195999999,4.1,2.1111111111,1.6666666666999999,3.4666666667,3713.9285714285998,7.0,7.0,7814.6363636364,0.166993865974,0.3963097533580002,-1.4,-2.0,-2.9166666667000003,-1.9285714286,-3.0,0.2380514042,0.6809804716
s372,1.2079214824,0.2304912141,1.9330520155000002,2.0765,-32.6086956522,-0.23333333329999997,730.0,-5.1363636364,-0.2666666667,108.0,-0.2771939556,-1.1942924236,4.4103367511,0.4264240952,2.7391303794999997,-1.7419024478,-0.0017490405999999999,-0.0098525391,-0.2975273438,-2.0,-3.0357142857,-2.4,3.0,2.25,3.6,3.0,64.0,3.8683945537,0.3123727073,2.4076081661,0.6666666667000001,-0.1666666667,13.958333333299999,-0.0208333333,1.0,-0.0008333333,-3.9583333332999997,10.2916666667,-0.0164284213,1.0,-0.0008602060000000001,-4.0807231448,-1.0,1.0909090909,-0.1924850194,-0.7676026088,8.8,7.7,3.0361986030000003,0.5426384290999999,2.3557438704,-0.36227417799999995,0.027777777799999997,1.0,2.8333333332999997,1.1666666667,3.0,4.0,6.0,5.0,6.5,4.5,2.8333333332999997,1.0,2.0,1.0,1.0,3.5,-1.1912735251,-0.1505782461,0.9034090909,2.0428369817,0.15655761869999998,2.2079834334,72.2222222222,-11.1111111111,-11.1111111111,4.6666666667,4.0,4.875,5.0,3.375,3.1428571429,5.0,52.0,0.9714285714,40.0,157.0,7.0,-1.0,1.2,0.7025615215000001,0.0014150189000000002,1.0,0.0018501373999999999,0.5,-0.158113883,-0.068231208548,-0.158113883,2.0,-0.6312465361999999,1.5823477496,0.6154453709000001,2.2155013447,-0.30264794770000003,5.6,-322.446666666663,2.931004669497,0.3355218035129999,1.6676929326279997,-14.01,76.11,47.0,23.0237295198,-13.875305723299999,0.3996588449,13.0,1.8866920711,0.5007719371,2.3204035371000002,-0.2168141973,1.0,0.8333333333,0.8333333333,1.0,150.0,0.1,0.2,0.1,0.1,2.8022378233,0.5031695970000001,2.1165000931,-1.1178492592,0.4851485149,0.07254279500000001,3.5826179563,0.3662047199,1.5220832331999998,-0.6080884295000001,416.5,5.7,6.1,-193.0,-326.3333333333,2.6003724887,0.3371885268,2.3325247623,30.964166666668998,54.8472222222,3.4518331181999997,0.39080525299999996,2.8806872152999996,-1.0435875517,7.0,7.0,7.0,7.0,7.0,-36.0,-0.6927763537999999,-0.1765994893,1.3782743323,0.2081379511,2.2877580691999997,-0.0767821483,-0.4800156676,1.1,3.4444444444,1.0,2.7333333332999996,2472.575,-1.0,10.0,5237.5833333333,1.5324768712999999,2.1202635362,-1.0,-1.1818181818,-1.1666666667,-1.1428571429,-2.0833333333,0.3516561801,0.3514290987
s373,0.6320168140000001,0.0400504015,1.9002478941999998,1.75,-26.88,-0.1666666667,642.0,-20.4545454545,-0.2666666667,430.0,-0.1079279017,-0.8906135460000001,2.5090581052000003,0.3891390728,1.6634662671,-0.0124728043,-0.0018489085350000005,-0.0384090576,-0.08126688233600002,-4.3333333333,-4.3928571429000005,-5.2333333333,3.0,3.25,3.2,3.1428571429,27.0,1.1883393646,0.32514415420000004,1.7242844371,0.5,-0.0,9.0416666667,0.1208333333,0.0,0.0011666667,-1.4583333333,3.875,-0.0818971061,2.0,-0.0043344051,-2.1655948553,-1.4166666666999999,1.0909090909,-0.0548063482,-0.6089548557000001,7.6,5.9,0.8591325601,0.3232655345,2.1874592284,-1.0035990052,0.0,3.0,3.5,2.1666666667,4.0,4.3333333333,3.6666666667,4.8333333333,5.3333333333,5.5,3.5,1.8333333333,2.5,3.0,2.3333333333,4.1666666667,-2.1669779749769997,-0.8826806295799993,0.8424593757619999,1.8289445641910007,0.12694553448200005,2.069380324733,38.8888888889,-100.0,-74.0740740741,2.8333333332999997,4.5,2.875,2.5,2.75,2.7142857143,2.875,27.0,0.8,19.0,107.0,7.0,-1.5625,1.6,0.7075508118000001,0.0013395134,0.904032898,0.0018738852,0.4722222222,-0.158113883,-0.06615640378899995,-0.158113883,2.0,-0.7488205862,1.5925820247,0.47850578369999996,1.8124137368000002,-0.7353890634,2.8,-285.3333333333,2.6876061485000005,0.36511927130000005,1.1236566499,-50.0,14.0,45.0,4.7098674673000005,-2.7055570754000002,0.8421906551999999,6.0,1.2462173134999999,0.4939412679,2.1147141338999997,-0.0917110177,0.5,0.6666666667000001,0.9166666667,0.75,107.0,0.3300000000000001,0.30000000000000004,0.5,0.5439999999999998,2.3554950396,0.3622295595,2.8274099287,-1.1745814513,0.487244898,0.0103362488,2.0212112351,0.342007897,1.4291871353999999,-1.0498485127,375.0,6.2,5.5,-194.5,-264.8333333333,2.1209985813,0.20415419969999998,2.0569877044,70.3333333333,28.2625,1.39329439,0.4917360588,1.5217576286,-1.1260749528,5.5,4.5,1.5,1.5,2.5,-58.0,-0.3615140208,-0.2076997608,0.7666022963,0.005129334100000001,2.2143086349,-0.0709219116,0.0628884079,3.9,2.7777777778,2.7777777778,3.1333333333,2955.2857142857,-3.0,4.0,5605.666666666701,0.19794101418500026,0.3958428542110001,-2.3,-2.0,-3.1666666667000003,-3.2857142857,-2.9166666667000003,0.8329577398000001,0.1528869618
s376,1.8912315206,0.33715656130000005,1.1683930155,2.4,-45.4705882353,-0.43333333329999996,733.0,-23.380952381,-0.30000000000000004,468.0,-0.0702300233,-1.6734595439,3.1677274641000004,0.4545922047,1.149009672,0.0413303224,-0.0002158754,-0.0014127579,-0.0034902344,-4.0,-3.1071428571,-3.8333333332999997,2.5,2.75,3.0,3.0,41.0,5.0458302666,0.27339164600000004,1.0821934921,0.8333333333,-0.0,15.416666666700001,-0.15833333330000002,0.0,-0.0046666667000000005,0.0,14.291666666700001,-0.0048330403999999995,2.0,-0.005261862900000001,-3.1028119508,-1.0,1.1818181818,0.06053806210000001,-0.9461370834999999,7.9,7.1,2.5876504921,0.3826093057,2.2074942146,-0.2415484061,0.8055555556,3.6666666667,3.6666666667,2.5,2.6666666667000003,3.3333333332999997,5.1666666667,5.0,5.0,5.3333333333,4.3333333333,3.0,3.3333333332999997,3.3333333332999997,2.3333333333,3.6666666667,-3.6335841273000002,-1.1792869078000001,0.9375,2.9442495221,0.1803241184,1.4101908022,44.4444444444,-33.3333333333,-44.4444444444,5.0,4.25,4.0,3.125,4.0,3.0,3.0,39.0,0.6285714286,30.0,232.0,4.0,-1.0,1.2,0.6838272570999999,0.0011879462,0.9025817870999999,0.0020234748,0.6111111111,-0.0015811388,-0.0015811388,-0.0038729833,2.0,-1.3747387392,1.8579302482,0.3901999724,2.0598422994,-0.3421252575,4.1333333332999995,-360.5,3.7206981909,0.3367701768,1.8544272964,-67.0,61.0,47.0,-0.3236858194,9.7979835449,0.47491720090000006,12.0,1.5852931024,0.5239291472000001,2.0528855495,-0.7777096679000001,0.8333333333,0.0833333333,0.4166666667,0.75,115.0,0.1,0.5,0.30000000000000004,0.4,3.3106271925999997,0.39875037119999995,1.323739075,-2.1231581504,0.3651960784,0.0659368574,3.6507200195,0.2951548599,1.0548002075,-2.3003670164,313.5,5.3,5.5,-166.1666666667,-264.5,3.9940240926999997,0.3593017759,1.7368648843,98.3333333333,-13.1472222222,2.8904845702,0.29883113829999997,1.9207385475,-0.9227143195,5.0,5.0,5.0,3.0,4.5,-48.0,-1.216737959,-0.2197491746,1.1134737028,0.006540246899999999,2.2392887678,0.733010542,-0.1808513166,3.1,3.4444444444,2.4444444444,2.8,2112.0277777778,1.0,9.0,5257.4166666667,0.1208462331,0.16963639730000002,-2.0,-2.0,-2.0,-2.0,-2.4166666667,0.8426674881999999,0.1591469161
s380,0.8330335109,0.1905266704,1.6131003416999998,1.85,-22.2413793103,-0.033333333300000004,625.0,-11.12,-0.1666666667,268.0,-0.5562019506,-0.6330896539,3.8455568107,0.2753570795,2.0331995483000003,-0.7706526230589996,-0.0054166889,-0.0012319565000000002,-0.0064257813,-3.3333333332999997,-3.0357142857,-3.1,3.0,3.25,3.4,3.2857142857,56.0,4.5637775805,0.2724419963,1.3055351945,0.1666666667,-0.8333333333,12.041666666700001,-0.0208333333,1.0,-0.0038333333,-3.9583333332999997,9.9583333333,0.106779661,1.0,0.0024222994000000003,-5.2831325301,-1.0833333333,1.1818181818,0.2367869128,-1.0420581655,7.5,6.5,2.3455964164,0.2968640159,1.6895759479,-0.2929821339,0.1388888889,1.0,2.8333333332999997,1.1666666667,4.0,4.3333333333,5.666666666699999,5.666666666699999,7.0,6.166666666699999,3.8333333332999997,1.0,2.6666666667000003,1.0,1.8333333333,5.0,-2.7063201045,-1.0268256275,0.8175287356000001,2.0275120106,0.2269247422,1.4176121107,50.0,-88.8888888889,-22.2222222222,4.3333333333,3.0,5.0,4.125,5.0,3.5714285714000003,3.625,38.0,0.9142857143,33.0,168.0,10.0,-1.0,1.0666666667,0.7169265747,0.001101299,0.6999206543000001,0.0010039147,0.5,-0.0015811388,-0.0015811388,-0.009797959,3.0,-0.5008553198,1.7773944718999999,0.4649603806,1.9179462091,-0.5718607337,5.666666666699999,-305.391666666667,2.8970512346890005,0.3076066090440001,1.5387597935160005,-12.82,73.195,45.0,1.6103742215589998,0.7252876486340003,0.6006494850999999,16.0,1.7793716966000002,0.4260404952,1.956632195,0.4784339519,0.75,0.33333333330000003,0.33333333330000003,0.9166666667,126.0,0.0,0.0,0.5,0.2,2.6747951036,0.2875734881,1.9346732292,-1.1928716123999998,0.4250614251,-0.0009699596,3.345597947,0.2665755152,1.2890588655,-1.6848111125999998,259.0,5.7,5.6,-203.3333333333,-224.6666666667,2.8874009844,0.19310843030000002,1.9786380292,21.3333333333,16.3,2.4083507706,0.3134774021,1.8946392018,-0.8706629666,7.0,7.0,4.0,3.5,6.5,-42.0,0.0659217242,-0.24821601420000003,1.847668854,0.3092713804,1.6923373725,-0.7753683771000001,-0.3038556785,2.2,4.0,1.6666666666999999,2.6666666667000003,2239.4895833333,9.0,7.0,7034.25,-0.2172438292,0.0451204353,-1.4,-1.0909090909,-1.3333333333,-1.2142857143,-1.5833333333,0.8429855481,0.3609633845
s383,1.2919084363,0.34669113189999995,1.4026601072999998,2.3,-22.2916666667,-0.2,515.0,-16.8181818182,-0.2666666667,350.0,-0.660471125,-1.1367615629999999,5.3920428439,0.3925503614,3.0187508324000003,-0.7554569470000001,-0.0040698044,-0.0046230469,-0.0090351563,-3.7333333332999996,-3.6071428571,-4.2,2.75,2.0,3.0,3.1428571429,41.0,5.6426112173,0.3125287187,2.2418718380000002,0.6666666667000001,-0.33333333330000003,10.1666666667,1.804112415e-16,2.0,-0.008333333299999999,-3.4166666667000003,10.6666666667,0.0190140845,2.0,-0.008281690100000001,-2.2112676056000002,-1.0,1.4545454544999998,-0.0245476292,-1.2127317201999999,10.3,8.8,2.2378584764,0.5494478744,1.8885011753,-0.21994049329999998,0.2777777778,3.0,3.0,2.5,3.5,4.6666666667,5.1666666667,5.666666666699999,5.0,5.1666666667,3.3333333332999997,2.5,2.3333333333,3.0,2.6666666667000003,5.3333333333,0.0288352715,2.1363115924,0.9767441859999999,2.9429991743,0.2795733944,2.1292857444999997,55.5555555556,-55.5555555556,-37.037037037,5.3333333333,3.0,3.625,3.375,3.0,3.2857142857,3.25,39.0,0.8285714286,24.0,114.0,7.0,-1.1875,1.0666666667,0.7467205048000001,0.0007761008,0.95,0.0012691967999999998,0.6944444444,-0.009797959,-0.0256124969,-0.0256124969,2.0,-1.2779227626,1.538310737,0.6637846820000001,1.6598797013,-0.0599276303,4.4,-411.1666666667,2.7243110245,0.2953816304,2.4270622434,30.0,80.405,45.0,-3.407818445,6.5293562625,0.5541507061480001,13.0,2.3474530446,0.4629420231,2.5962334588,-0.39768354200000006,0.4166666667,0.5,0.9166666667,1.0,118.0,0.1,0.4,0.6000000000000001,0.1,3.6019395974,0.4765294255,2.4120227340000002,-0.39309573299999995,0.4814814815,0.0482522591,3.9348425982,0.3340442844,1.6801580253,-0.6888104824,359.5,5.4,4.3,-304.8333333333,-337.8333333333,4.1943091894,0.3311334783,2.0719778659,33.0,41.7541666667,2.2753490652,0.4549730568,1.7342394213,-1.230911279,6.0,6.5,6.0,2.0,3.5,-40.0,-0.8284743880000001,-0.6863208741,1.7774714218,0.3798211193,1.6666269855000002,0.2746771034,-0.039875282000000005,2.4,3.8888888889,2.1111111111,2.7333333332999996,2725.1458333333,-0.0,7.0,5323.5833333333,0.5360682410000001,1.7560413866,-2.2,-1.8181818182,-2.25,-1.2142857143,-1.8333333333,0.5720711465999999,0.3876208893
s388,0.9086538066199996,0.089240073585,1.7345426201700005,1.9125000000000008,-40.1666666667,-0.4,649.0,-32.3571428571,-0.5333333333,432.0,-0.5364156059,-1.0203778219,3.2742875185000004,0.3364958939,2.1484422953,-0.34529668900000005,-3.26059e-05,-0.0005781841000000001,-0.0036962890999999998,-3.0666666667,-2.9642857143,-3.9666666667,3.0,3.25,3.6,2.7142857143,49.0,2.3297955518,0.2716008521,1.1771922779000001,0.6666666667000001,-0.33333333330000003,19.5833333333,-0.033333333300000004,1.0,0.0006666667,-0.75,18.1666666667,-0.1030528895,2.0,-0.0010361446,-1.1389626302,-1.1666666667,1.9090909091,0.07393782360000001,-1.11979426,10.4,9.8,1.1040842717,0.44926100539999997,2.1809636136000004,-0.31201842500000004,0.3888888889,1.6666666666999999,3.3333333332999997,1.5,3.3333333332999997,4.1666666667,4.8333333333,4.6666666667,5.5,4.5,3.3333333332999997,1.8333333333,3.1666666667000003,3.6666666667,5.1666666667,6.333333333300001,-3.6202691636,-1.0699900495,0.9523809524,1.7198406337999999,0.026247457400000004,1.8842647769999998,50.0,-55.5555555556,-51.851851851899994,3.6666666667,3.25,3.125,3.125,3.75,3.2857142857,3.5,53.0,0.8571428570999999,30.0,131.0,6.0,-1.3125,1.8,0.6615714073,0.0012181689999999998,0.7209503173999999,0.0016159401999999998,0.7222222222,-0.009797959,-0.0256124969,-0.06403124240000001,3.0,-0.7958617876,1.2385624855,0.425967284862,2.7151360131,-0.6932795209999999,4.4666666667,-269.6666666667,2.8024718345,0.2970554951,1.5497276777000002,25.5,43.5,41.0,1.139508687318,-0.050670176560999966,0.37269766039999996,8.0,1.4545535453999998,0.4257661230000001,2.4330682485,-0.6008321764,0.75,0.5833333333,0.6158333333329999,0.9166666667,117.0,0.2,0.5,0.5,0.9,1.7693172850999999,0.4510408326,1.6909905468000002,-1.1651695553,0.4532019704,0.0408359633,2.3912328942,0.2942233019,1.2693914697,-0.4009585595,406.5,6.2,3.9,-339.75,-269.3333333333,2.1002377921,0.3050809485230001,2.0349113153,-70.4166666667,100.9555555556,1.8115386991,0.2898669942,2.0253444844,-1.3194338698,6.5,6.0,5.5,4.5,7.0,-38.0,-0.5869866279,-0.1491624724,1.0665771687999999,0.21354222109999998,1.8283198853,0.407766024,-0.4112160545,2.3,4.5555555556,2.7777777778,3.6666666667,1920.2681818182,-16.0,4.0,1709.5833333332998,0.9628554193,0.8758440423,-1.7000000000000002,-1.9090909091,-1.9166666666999999,-2.0,-3.6666666667,0.8254654633,0.4278345708
s391,0.7462196529999999,0.2382159262,1.3411477968,1.95,-37.222222222199996,-0.4,635.0,-35.4166666667,-0.2,800.0,-0.9318654079,-0.2821941697,3.4618338868,0.26529602150000003,2.268845863,-1.6071400342,-0.0011180999,-0.00018023869999999999,-0.0094941406,-4.6666666667,-3.8571428571,-4.6,4.0,3.25,4.0,4.0,39.0,3.3561166136,0.2459567264,1.7258197836000002,0.33333333330000003,-0.33333333330000003,5.916666666699999,0.0916666667,3.0,-0.0076666667000000015,-1.1666666667,6.666666666699999,0.16090225560000002,3.0,-0.0081879699,-1.4360902256,-1.0,1.3636363636000002,0.1632417279,-0.7313709064,7.2,6.3,2.0746856167,0.3706444924,1.7367435373,-0.6513373373,0.75,4.0,5.0,1.1666666667,3.0,4.8333333333,4.8333333333,5.5,5.3333333333,4.8333333333,2.3333333333,2.5,3.0,1.3333333333,1.5,5.666666666699999,-1.6411051718,-1.4942336876,0.8666666667,1.8315335164,0.0026529657,2.462352279,38.8888888889,-77.7777777778,-48.148148148100006,4.0,2.75,3.875,4.625,1.875,3.1428571429,2.0,48.0,0.7714285714,29.0,172.0,7.0,-1.1875,1.0666666667,0.611741066,0.00153205,0.852734375,0.0027356025,0.5277777778,-0.0038729833,-0.0038729833,-0.009797959,2.0,-1.3554318565999999,1.3282710864,0.3676662047,1.7888950198,-0.6312062941000001,4.3333333333,-230.6666666667,2.4794914142,0.33838540110000004,1.3135068095,57.5,-3.5,45.0,4.4642132432,-3.6385370182999996,0.4218254824,7.0,1.5654911328,0.4224822772,1.8954445638,-0.2897698211,0.5766666666650001,0.75,0.75,0.7449999999990001,137.0,0.4,0.4,0.4,0.2,2.5982424557,0.3883545077,1.8201260457,-0.8418462508000001,0.4628712871,0.04677238139999999,2.5117859888,0.25105912880000003,0.9939889313,-0.5459337282,254.0,5.7,5.7,-244.9166666667,-257.6666666667,2.0098659488,0.27205946000000003,1.3523545141,12.75,-0.3416666667,1.8243026444,0.33582151270000005,1.6011174771,-1.5819241256,6.0,5.5,2.0,1.5,6.0,-49.0,-0.3454271184,0.4248967219,0.6260440505,0.259198463,1.5680886041000002,-0.5672066296,-1.0516538,4.8,2.1111111111,2.2222222222,3.6,1649.3487654321,-30.0,7.0,2853.5833333333003,1.5978231019,2.391053741,-1.3,-1.2727272726999999,-3.0,-1.0714285714,-2.25,0.8411343971999999,0.2452447918
s396,1.8407252528,0.2600913798,1.4772803356,2.6,-45.15,-0.33333333330000003,861.0,-29.944444444400002,-0.4,512.0,-0.6106106172,-1.6078029008,2.5791948246,0.3931875535,1.1901923842,-2.2368127678,-6.98187e-05,-0.00034709169999999997,-0.0009487305,-4.2,-3.5714285714000003,-3.8666666667,2.0,1.75,2.0,2.2857142857,53.0,5.4346523354,0.3315900889,1.1002099114,1.0,-0.0,15.541666666700001,0.07083333330000001,1.0,-0.0025,-6.875,15.25,0.0323559151,2.0,-0.0046620828999999996,-2.883449181166001,-1.0,1.1818181818,0.196454577,-0.9267250347,7.5,7.9,2.6218339515,0.6360501447,1.605712906,-0.6458661131,0.75,3.8333333332999997,5.1666666667,1.8333333333,3.6666666667,4.5,4.3333333333,5.0,5.1666666667,3.3333333332999997,3.0,1.8333333333,2.6666666667000003,2.8333333332999997,2.5,5.0,-6.0210981184,-1.4431377913999999,0.9886363636,3.1403120522,0.2916287789,1.0716829879,38.8888888889,-66.6666666667,-37.037037037,3.5,5.5,4.125,1.625,3.125,3.5714285714000003,3.75,33.0,0.8,33.0,227.0,7.0,-1.0625,1.2,0.6617970467000001,0.0010536449000000002,0.9157783508,0.0015903074,0.5277777778,-0.0006324555,-0.0006324555,-0.0015811388,2.0,-1.1089037037,2.4000331352,0.3728795123,1.8042425938,-0.474853939,3.8666666667,-385.1666666667,2.4369031524,0.28546152420000004,1.2801460141,-25.5,167.5,45.0,8.319733302495003,-3.7332301366830007,0.31911585740000004,18.0,1.7943055344999999,0.5913081861,1.7335127585,-0.4391991586,0.5833333333,0.6666666667000001,0.5,0.9166666667,113.0,0.5,0.30000000000000004,0.5,0.30000000000000004,3.302604367,0.37496758840000005,1.4195102866,-3.0273226968,0.5285359801,0.1062456914,3.6088973314999997,0.2669993438,1.4243465486000002,-1.1108459211,297.0,6.9,5.2,-332.9166666667,-323.3333333333,2.7397078270999997,0.3003435122,0.9206359259,-9.5833333333,-26.1444444444,2.6818235428,0.3335828544,1.3900270201,-0.4156118709,3.5,6.0,6.0,1.0,3.0,-30.0,-0.5640691603,-0.2800215623,2.1266900278,0.3409159552,1.5643799291,0.0395718218,0.4502150835,2.7,3.3333333332999997,1.7777777778,2.0666666666999998,1948.5277777777999,-8.0,9.0,3139.1666666666997,1.289397732484,2.1247413009000002,-1.2,-1.2727272726999999,-2.0,-1.2857142857,-2.25,0.7420686631000001,0.4982350235
s397,1.3133284221,0.3095292689,1.9416726284,2.3955,-21.1304347826,-0.23333333329999997,461.0,-18.65,-0.33333333330000003,358.0,0.20232392920000003,-0.7229520990999999,3.8970695694999997,0.28337020160000004,1.9618933571,-1.4570690087,-0.0001779466,-0.00030697250000000004,-0.0030390625,-4.4,-3.2857142857,-4.8,2.0,2.5,2.6,2.8571428571,42.0,2.6230762968,0.2229811806,1.6377601726000002,0.6666666667000001,-0.33333333330000003,12.958333333299999,-0.0458333333,1.0,0.0015,-2.0416666667,8.25,0.1296099291,2.0,-0.005517730500000001,-0.9627659573999999,-1.0,1.0909090909,-0.026128266,-0.9177781838,8.7,8.8,2.4585997263,0.33758041229999997,2.3020872084,-0.2253443477,0.6944444444,2.5,3.1666666667000003,1.1666666667,2.6666666667000003,3.5,3.6666666667,4.0,5.0,4.0,2.5,2.6666666667000003,2.3333333333,2.5,2.3333333333,5.0,-2.2717174355000003,-0.5416721359000001,0.9886363636,2.2793917375,0.053043979000000005,2.5359906740000002,38.8888888889,-33.3333333333,-40.740740740700005,4.8333333333,5.25,2.875,2.125,3.625,3.4285714286,2.75,40.0,0.8571428570999999,18.0,137.0,7.0,-1.1875,1.3333333333,0.7495000839,0.001657332,0.9989257812,0.0024562902,0.6944444444,-0.0015811388,-0.0006324555,-0.0006324555,3.0,-0.09864235699999999,1.6191393706,0.3061578404,1.9779067902,-0.19308077969999998,3.8,-212.3333333333,3.401255946,0.2395680041,1.99508116,11.5,163.0,46.0,-0.5295364532,5.0787870219,0.4161449345,12.0,1.78814363,0.31618101060000003,2.0250657087350006,0.0343943378,0.0,0.0833333333,0.0833333333,0.0,80.0,0.1,0.5,0.6000000000000001,0.2,2.8775792472000004,0.3985676814,1.9250771933000002,-1.3291984088,0.46305418719999997,0.054898443899999996,2.9016856949000003,0.2620773629,1.2195031514,-1.0957417501,303.765,7.2,5.8,-173.8333333333,-214.0,4.0550325768,0.3031146494,2.0913105451,40.1666666667,-2.6194444444,1.7966070756,0.2839651702,1.9059192148,-0.628568066,4.5,5.5,5.5,3.0,4.0,-38.0,-1.1130628187,-0.2835738387,1.8289582074000001,0.31840351829999997,1.5795519566,-0.046610759800000005,-0.43735983149999996,3.2,4.1111111111000005,2.7777777778,2.8,1603.8583333333,-9.0,7.0,3481.0833333333003,0.48055169659999997,0.30870143969999997,-2.4,-1.8181818182,-2.0,-1.8571428571000002,-2.0833333333,0.1758628129,0.417625875
